learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
5393.0,0.076044,1.256215920050939E-9,5393.0,61.9,22.69610031246195,5393.0,63856.0
10786.0,0.122176,2.0286090837584603E-9,10786.0,65.4,30.7930793079308,10786.0,64720.0
16179.0,0.155233,2.5834543796049227E-9,16179.0,66.60000000000001,33.22777724466622,16179.0,64880.0
21572.0,0.185659,3.094706378049321E-9,21572.0,72.0,9.119825510064967,21572.0,64952.0
26965.0,0.212784,3.550771938429939E-9,26965.0,70.7,25.001791766066994,26965.0,64992.0
32358.0,0.2409,4.023732410536872E-9,32358.0,68.30000000000001,28.845912119089963,32358.0,65024.0
37751.0,0.275921,4.612992062336869E-9,37751.0,81.69999999999999,7.519708914493632,37751.0,65040.0
43144.0,0.301283,5.039730399019189E-9,43144.0,72.7,24.7436321534899,43144.0,65040.0
48537.0,0.323138,5.407460323638386E-9,48537.0,68.5,27.583543302742186,48537.0,65040.0
53930.0,0.345348,5.781255372696453E-9,53930.0,71.8,16.188664665497644,53930.0,65056.0
59323.0,0.369488,6.187582347128127E-9,59323.0,68.30000000000001,17.243611833380353,59323.0,65064.0
64716.0,0.391504,6.558294627401565E-9,64716.0,68.8,27.666263266981026,64716.0,65088.0
70109.0,0.411905,6.901939699633255E-9,70109.0,81.3,2.632565501728636,70109.0,65112.0
75502.0,0.433214,7.260879596902265E-9,75502.0,62.4,11.727142964465502,75502.0,65112.0
80895.0,0.452804,7.590904306206438E-9,80895.0,64.0,27.239507330619645,80895.0,65120.0
86288.0,0.472592,7.924264640443855E-9,86288.0,80.9,3.7376018063059875,86288.0,65120.0
91681.0,0.49151,8.24296844088369E-9,91681.0,64.9,24.604981656026876,91681.0,65120.0
97074.0,0.510142,8.55685411641995E-9,97074.0,64.1,23.828357068898217,97074.0,65120.0
102467.0,0.529655,8.885581638250085E-9,102467.0,58.099999999999994,15.508521741935999,102467.0,65120.0
107860.0,0.5489,9.209794273806942E-9,107860.0,75.2,15.531335149863754,107860.0,65120.0
113253.0,0.56823,9.535438869562414E-9,113253.0,70.39999999999999,12.338893100833973,113253.0,65120.0
118646.0,0.587523,9.860460141466723E-9,118646.0,65.4,6.4738478172726115,118646.0,65120.0
124039.0,0.606881,1.0186576441758208E-8,124039.0,72.2,18.19246546721517,124039.0,65120.0
129432.0,0.626278,1.0513349759081997E-8,129432.0,70.5,25.598991172761647,129432.0,65120.0
134825.0,0.644812,1.082558446874221E-8,134825.0,67.5,29.255550718328266,134825.0,65120.0
140218.0,0.663229,1.1135848127305506E-8,140218.0,77.3,8.062922222042232,140218.0,65120.0
145611.0,0.681557,1.14446124393079E-8,145611.0,69.69999999999999,23.97021037417698,145611.0,65120.0
151004.0,0.699871,1.1753140899042287E-8,151004.0,65.60000000000001,28.734498717635308,151004.0,65120.0
156397.0,0.71817,1.2061416659918095E-8,156397.0,68.8,12.359550561797706,156397.0,65120.0
161790.0,0.736325,1.2367266511751545E-8,161790.0,67.30000000000001,18.39688560590939,161790.0,65120.0
167183.0,0.754399,1.2671751789748667E-8,167183.0,66.9,26.74398016997168,167183.0,65120.0
172576.0,0.772878,1.2983059936927422E-8,172576.0,69.8,36.04729958663684,172576.0,65120.0
177969.0,0.791472,1.329630544202195E-8,177969.0,73.4,19.530006836924233,177969.0,65120.0
183362.0,0.811949,1.3641273077163428E-8,183362.0,65.2,19.42691233740676,183362.0,65120.0
188755.0,0.831392,1.3968861576997568E-8,188755.0,70.5,4.002603319231978,188755.0,65128.0
194148.0,0.849742,1.4278072468522519E-8,194148.0,61.9,13.357105172194228,194148.0,65136.0
199541.0,0.86787,1.458354249803556E-8,199541.0,52.7,8.119658119658132,199541.0,65136.0
204934.0,0.886177,1.4892028808179825E-8,204934.0,58.5,18.51560966031808,204934.0,65136.0
210327.0,0.90423,1.5196235032959112E-8,210327.0,57.699999999999996,15.399999999999991,210327.0,65136.0
215720.0,0.922518,1.5504401179237492E-8,215720.0,56.8,18.38708702354683,215720.0,65136.0
221113.0,0.940972,1.5815364546659913E-8,221113.0,62.2,25.047588832487307,221113.0,65136.0
226506.0,0.95917,1.612201412725779E-8,226506.0,66.4,6.0906895626509066,226506.0,65136.0
231899.0,0.977299,1.6427501007500615E-8,231899.0,61.7,15.626129023730426,231899.0,65136.0
237292.0,0.995474,1.6733763021313477E-8,237292.0,64.4,26.525220837117143,237292.0,65136.0
242685.0,1.013602,1.703923305082652E-8,242685.0,73.8,13.402743348206899,242685.0,65136.0
248078.0,1.032134,1.7351510775172043E-8,248078.0,67.10000000000001,30.44750372074145,248078.0,65136.0
253471.0,1.050881,1.7667411406420994E-8,253471.0,63.7,29.061659683572007,253471.0,65136.0
258864.0,1.06923,1.797660544721616E-8,258864.0,68.10000000000001,20.09498426948281,258864.0,65136.0
264257.0,1.087613,1.8286372412823962E-8,264257.0,63.4,20.76550051957049,264257.0,65136.0
269650.0,1.1058,1.8592874275313477E-8,269650.0,54.50000000000001,18.220771564553473,269650.0,65144.0
275043.0,1.124117,1.890171863759557E-8,275043.0,56.599999999999994,19.308057294997834,275043.0,65176.0
280436.0,1.142443,1.921071474957797E-8,280436.0,63.5,18.750946050628194,280436.0,65176.0
285829.0,1.164713,1.9586210952450828E-8,285829.0,60.3,27.01186195130202,285829.0,65176.0
291222.0,1.183726,1.990682997430364E-8,291222.0,61.5,28.05997369050466,291222.0,65184.0
296615.0,1.202125,2.0217095023641982E-8,296615.0,71.2,6.405381690552828,296615.0,65184.0
302008.0,1.220418,2.0525572579354046E-8,302008.0,55.7,19.241931485073437,302008.0,65184.0
307401.0,1.238864,2.0836630196621018E-8,307401.0,59.3,25.64526029639589,307401.0,65184.0
312794.0,1.257094,2.1144045374045768E-8,312794.0,72.5,11.858974358974367,312794.0,65184.0
318187.0,1.275599,2.1456097917010384E-8,318187.0,61.0,21.218487394957986,318187.0,65184.0
323580.0,1.293674,2.1760899306585388E-8,323580.0,63.800000000000004,29.030740276035132,323580.0,65184.0
328973.0,1.312127,2.2072074965884284E-8,328973.0,62.8,24.73566436962072,328973.0,65184.0
334366.0,1.330462,2.238126077378789E-8,334366.0,67.9,32.1163622829204,334366.0,65184.0
339759.0,1.348694,2.2688709677507474E-8,339759.0,64.4,30.942173769664993,339759.0,65184.0
345152.0,1.366968,2.29968668334186E-8,345152.0,65.7,30.583663887314827,345152.0,65184.0
350545.0,1.385055,2.330187058076262E-8,350545.0,61.8,15.849763189778601,350545.0,65184.0
355938.0,1.403553,2.361380508169531E-8,355938.0,56.699999999999996,21.44640213636759,355938.0,65184.0
361331.0,1.421726,2.3920296670662027E-8,361331.0,60.4,25.285274406810355,361331.0,65192.0
366724.0,1.440656,2.4239555228915473E-8,366724.0,73.3,30.503498250874557,366724.0,65192.0
372117.0,1.459846,2.4563238459328804E-8,372117.0,59.699999999999996,24.05683488486036,372117.0,65200.0
377510.0,1.478743,2.4882018684099112E-8,377510.0,61.4,28.28611240130051,377510.0,65208.0
382903.0,1.497323,2.5195451322942968E-8,382903.0,65.7,30.661685628573053,382903.0,65208.0
388296.0,1.515583,2.550356134979261E-8,388296.0,68.4,28.790658055444148,388296.0,65224.0
393689.0,1.533761,2.5810287750015653E-8,393689.0,62.1,25.05734398481374,393689.0,65224.0
399082.0,1.552191,2.6121266271091166E-8,399082.0,63.800000000000004,29.22499413466803,399082.0,65224.0
404475.0,1.570524,2.6430608063108386E-8,404475.0,72.3,7.227543706879241,404475.0,65224.0
409868.0,1.588965,2.674177219263381E-8,409868.0,61.7,17.563495479982784,409868.0,65224.0
415261.0,1.611443,2.712105462327599E-8,415261.0,63.9,27.491985956342546,415261.0,65224.0
420654.0,1.63027,2.7438731922043692E-8,420654.0,66.4,12.933969744554515,420654.0,65224.0
426047.0,1.64873,2.7750216647982597E-8,426047.0,62.4,22.215372393904662,426047.0,65224.0
431440.0,1.667206,2.8062009587883948E-8,431440.0,55.7,11.485681859959577,431440.0,65232.0
436833.0,1.685854,2.837670512497425E-8,436833.0,57.99999999999999,19.493344783168727,436833.0,65232.0
442226.0,1.704474,2.8690928146243096E-8,442226.0,57.4,16.8397545015851,442226.0,65232.0
447619.0,1.726457,2.9061903692781926E-8,447619.0,57.599999999999994,15.167763750225072,447619.0,65232.0
453012.0,1.748377,2.9431816078722477E-8,453012.0,65.0,17.652871562007398,453012.0,65232.0
458405.0,1.766778,2.9742343351244925E-8,458405.0,63.4,25.35943713673908,458405.0,65232.0
463798.0,1.78522,3.005356252193451E-8,463798.0,58.199999999999996,16.858938658604494,463798.0,65232.0
469191.0,1.803935,3.0369388721883297E-8,469191.0,61.6,13.929134987806624,469191.0,65232.0
474584.0,1.822252,3.0678498446941373E-8,474584.0,60.099999999999994,23.963502481190964,474584.0,65232.0
479977.0,1.840805,3.099159080535173E-8,479977.0,57.9,20.188363046264197,479977.0,65232.0
485370.0,1.859223,3.1302404962480065E-8,485370.0,63.4,27.746805856062164,485370.0,65232.0
490763.0,1.87742,3.1609489619731896E-8,490763.0,64.7,27.906216812351932,490763.0,65232.0
496156.0,1.895712,3.191817745566367E-8,496156.0,62.3,29.303309430225923,496156.0,65232.0
501549.0,1.914234,3.223074667155742E-8,501549.0,57.599999999999994,17.17358775106755,501549.0,65232.0
506942.0,1.932867,3.254518907517194E-8,506942.0,64.4,17.47147433965589,506942.0,65232.0
512335.0,1.951297,3.28562057390809E-8,512335.0,59.699999999999996,24.580420103903105,512335.0,65232.0
517728.0,1.969585,3.3164826072752464E-8,517728.0,60.4,25.22206779865852,517728.0,65232.0
523121.0,1.988869,3.349025446921586E-8,523121.0,69.8,36.97408841992786,523121.0,65232.0
528514.0,2.00716,3.379892542958258E-8,528514.0,58.9,15.836637069558657,528514.0,65232.0
533907.0,2.025936,3.4115781038999546E-8,533907.0,58.699999999999996,22.045466556938898,533907.0,65232.0
539300.0,2.04835,3.44940299540758E-8,539300.0,63.6,25.74610881050979,539300.0,65232.0
539383.0,2.05087,3.453655637800692E-8,539383.0,63.9,26.06943329455905,539383.0,65232.0
