learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10000.0,0.256367842,1.8050343594700098E-9,10000.0,63.9,27.794801225688246,10000.0,27216.0,9.0,5.0,5.0,3.0,0.0,0.0,1.0
20000.0,0.374389529,3.134288347301384E-9,20000.0,63.7,27.667341505794578,20000.0,43536.0,15.0,8.0,8.0,4.0,0.0,0.0,1.0
30000.0,0.481766759,4.948117605509858E-9,30000.0,60.699999999999996,21.50361522789917,30000.0,65296.0,23.0,12.0,12.0,6.0,0.0,0.0,1.0
40000.0,0.584905165,7.270944003615943E-9,40000.0,57.3,14.600683194534437,40000.0,87056.0,31.0,16.0,16.0,6.0,0.0,0.0,1.0
50000.0,0.688571726,1.0189238246969052E-8,50000.0,61.6,23.160658257027592,50000.0,108816.0,39.0,20.0,20.0,6.0,0.0,0.0,1.0
60000.0,0.783016384,1.2980843734343848E-8,60000.0,55.2,10.529910569852584,60000.0,114256.0,41.0,21.0,21.0,6.0,0.0,0.0,1.0
70000.0,0.882871982,1.6480039925426245E-8,70000.0,59.4,18.749299562927266,70000.0,135456.0,49.0,25.0,25.0,7.0,0.0,0.0,1.0
80000.0,0.985756484,2.0824245007311304E-8,80000.0,55.300000000000004,10.600000000000009,80000.0,163216.0,59.0,30.0,30.0,8.0,0.0,0.0,1.0
90000.0,1.101299766,2.682447081608077E-8,90000.0,57.099999999999994,14.191075871890657,90000.0,200736.0,73.0,37.0,37.0,8.0,0.0,0.0,1.0
100000.0,1.212842395,3.357496496925337E-8,100000.0,61.1,22.352809670568316,100000.0,233936.0,85.0,43.0,43.0,8.0,0.0,0.0,1.0
110000.0,1.318797152,4.028551141997178E-8,110000.0,65.60000000000001,30.857328922138127,110000.0,244816.0,89.0,45.0,45.0,8.0,0.0,0.0,1.0
120000.0,1.428132526,4.7963682233773996E-8,120000.0,57.8,16.232278759920106,120000.0,271456.0,99.0,50.0,50.0,8.0,0.0,0.0,1.0
130000.0,1.534195752,5.571783975553595E-8,130000.0,62.2,24.52076677316294,130000.0,282600.0,105.0,53.0,53.0,8.0,0.0,0.0,1.0
140000.0,1.650780278,6.47423439995572E-8,140000.0,62.7,24.85959017252076,140000.0,299216.0,109.0,55.0,55.0,9.0,0.0,0.0,1.0
150000.0,1.748391565,7.243555074927708E-8,150000.0,51.2,2.1746103021361156,150000.0,304656.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
160000.0,1.84196855,7.981079509597272E-8,160000.0,50.0,-0.8499634923132262,160000.0,304656.0,111.0,56.0,56.0,9.0,0.0,0.0,1.0
170000.0,1.940106627,8.793548633595308E-8,170000.0,56.00000000000001,12.387248362238923,170000.0,320016.0,117.0,59.0,59.0,9.0,0.0,0.0,1.0
180000.0,2.043117387,9.735898401429257E-8,180000.0,63.6,27.125668181545176,180000.0,353616.0,129.0,65.0,65.0,9.0,0.0,0.0,1.0
190000.0,2.14685747,1.0773226617810007E-7,190000.0,55.1,10.253847691385182,190000.0,386520.0,143.0,72.0,72.0,10.0,0.0,0.0,1.0
200000.0,2.250789708,1.1898021024315102E-7,200000.0,61.199999999999996,22.519010799412097,200000.0,418336.0,153.0,77.0,77.0,11.0,0.0,0.0,1.0
210000.0,2.351173352,1.302824740313842E-7,210000.0,61.4,22.766635186400524,210000.0,435216.0,159.0,80.0,80.0,11.0,0.0,0.0,1.0
220000.0,2.465069634,1.4406787428111873E-7,220000.0,54.7,9.40000000000001,220000.0,467856.0,171.0,86.0,86.0,11.0,0.0,0.0,1.0
230000.0,2.567629274,1.5674434761571596E-7,230000.0,55.7,11.785321714749976,230000.0,477776.0,175.0,88.0,88.0,11.0,0.0,0.0,1.0
240000.0,2.669227795,1.6972046075951103E-7,240000.0,60.5,21.43306096794468,240000.0,493696.0,181.0,91.0,91.0,11.0,0.0,0.0,1.0
250000.0,2.773063958,1.8344654826003026E-7,250000.0,58.599999999999994,17.411426747526317,250000.0,510976.0,187.0,94.0,94.0,11.0,0.0,0.0,1.0
260000.0,2.877004451,1.9765021687716455E-7,260000.0,54.50000000000001,8.62499698763726,260000.0,528224.0,197.0,99.0,99.0,11.0,0.0,0.0,1.0
270000.0,2.984053417,2.1316796261657653E-7,270000.0,64.60000000000001,29.441310717346674,270000.0,560336.0,205.0,103.0,103.0,11.0,0.0,0.0,1.0
280000.0,3.087827594,2.2864913128263215E-7,280000.0,57.599999999999994,14.6108146208841,280000.0,576656.0,211.0,106.0,106.0,11.0,0.0,0.0,1.0
290000.0,3.19209614,2.4477590673378567E-7,290000.0,59.699999999999996,19.208686168847816,290000.0,597856.0,219.0,110.0,110.0,11.0,0.0,0.0,1.0
300000.0,3.292404142,2.604458200898001E-7,300000.0,53.800000000000004,7.785903618305505,300000.0,603856.0,221.0,111.0,111.0,11.0,0.0,0.0,1.0
310000.0,3.392987912,2.7628579630044395E-7,310000.0,59.699999999999996,19.324487720506387,310000.0,608736.0,223.0,112.0,112.0,11.0,0.0,0.0,1.0
320000.0,3.496610567,2.9291101245029316E-7,320000.0,51.800000000000004,3.5996143984576077,320000.0,620176.0,227.0,114.0,114.0,11.0,0.0,0.0,1.0
330000.0,3.600764684,3.0989935055585374E-7,330000.0,55.60000000000001,11.201420777267575,330000.0,630488.0,231.0,116.0,116.0,11.0,0.0,0.0,1.0
340000.0,3.712827589,3.2926146318936516E-7,340000.0,51.6,3.1430481122900265,340000.0,667872.0,247.0,124.0,124.0,11.0,0.0,0.0,1.0
350000.0,3.82112474,3.486253821739741E-7,350000.0,55.7,11.37660342330376,350000.0,691160.0,255.0,128.0,128.0,12.0,0.0,0.0,1.0
360000.0,3.92627716,3.677049178897528E-7,360000.0,51.7,3.5966628078719483,360000.0,701376.0,257.0,129.0,129.0,12.0,0.0,0.0,1.0
370000.0,4.03075509,3.8695181545714747E-7,370000.0,53.300000000000004,6.561129429842823,370000.0,712096.0,261.0,131.0,131.0,12.0,0.0,0.0,1.0
380000.0,4.140109355,4.0785067651981904E-7,380000.0,59.199999999999996,18.455124335948895,380000.0,738736.0,271.0,136.0,136.0,12.0,0.0,0.0,1.0
390000.0,4.248041233,4.2922601407246254E-7,390000.0,56.2,12.274728312029591,390000.0,765536.0,281.0,141.0,141.0,12.0,0.0,0.0,1.0
400000.0,4.351786134,4.502509485971783E-7,400000.0,54.6,8.858767224488496,400000.0,783376.0,287.0,144.0,144.0,12.0,0.0,0.0,1.0
410000.0,4.45497502,4.71438693958523E-7,410000.0,56.2,12.6013664516953,410000.0,793696.0,291.0,146.0,146.0,12.0,0.0,0.0,1.0
420000.0,4.557983123,4.928941754044075E-7,420000.0,53.1,5.749103712158984,420000.0,805136.0,295.0,148.0,148.0,12.0,0.0,0.0,1.0
430000.0,4.664624522,5.156913033530841E-7,430000.0,53.800000000000004,8.216783216783229,430000.0,826336.0,303.0,152.0,152.0,12.0,0.0,0.0,1.0
440000.0,4.766915727,5.375732933454319E-7,440000.0,57.199999999999996,14.095899484173957,440000.0,826896.0,303.0,152.0,152.0,12.0,0.0,0.0,1.0
450000.0,4.882220043,5.636875408954029E-7,450000.0,55.800000000000004,11.162207357859538,450000.0,875456.0,321.0,161.0,161.0,12.0,0.0,0.0,1.0
460000.0,4.989003122,5.880294615685361E-7,460000.0,54.50000000000001,8.92495416222969,460000.0,881160.0,325.0,163.0,163.0,13.0,0.0,0.0,1.0
470000.0,5.10157599,6.148041559589158E-7,470000.0,58.5,16.9561528487041,470000.0,919376.0,337.0,169.0,169.0,13.0,0.0,0.0,1.0
480000.0,5.210559191,6.410076893371903E-7,480000.0,51.6,3.151575787893955,480000.0,929400.0,343.0,172.0,172.0,13.0,0.0,0.0,1.0
490000.0,5.322447931,6.685403732472059E-7,490000.0,58.4,17.350117617140306,490000.0,951184.0,353.0,177.0,177.0,13.0,0.0,0.0,1.0
500000.0,5.432720919,6.964552990923802E-7,500000.0,61.7,23.539464017631843,500000.0,978520.0,361.0,181.0,181.0,13.0,0.0,0.0,1.0
510000.0,5.543117856,7.251983051091786E-7,510000.0,55.00000000000001,9.792161139264866,510000.0,1006416.0,369.0,185.0,185.0,13.0,0.0,0.0,1.0
520000.0,5.660074742,7.569328787413055E-7,520000.0,58.8,17.51586618350717,520000.0,1048840.0,387.0,194.0,194.0,13.0,0.0,0.0,1.0
530000.0,5.771890401,7.877838798259531E-7,530000.0,56.699999999999996,13.327194843668675,530000.0,1066520.0,393.0,197.0,197.0,13.0,0.0,0.0,1.0
540000.0,5.883907532,8.193133996369401E-7,540000.0,58.5,16.94884048573921,540000.0,1088016.0,399.0,200.0,200.0,13.0,0.0,0.0,1.0
550000.0,5.994142623,8.504850579275151E-7,550000.0,55.50000000000001,10.635392400996066,550000.0,1093056.0,401.0,201.0,201.0,13.0,0.0,0.0,1.0
560000.0,6.111127423,8.845652851800249E-7,560000.0,62.4,24.84809721778062,560000.0,1126096.0,413.0,207.0,207.0,13.0,0.0,0.0,1.0
570000.0,6.227256183,9.190378390762667E-7,570000.0,55.300000000000004,10.387798306389527,570000.0,1147456.0,421.0,211.0,211.0,13.0,0.0,0.0,1.0
580000.0,6.346890825,9.555694705052014E-7,580000.0,53.2,6.400000000000006,580000.0,1180360.0,435.0,218.0,218.0,13.0,0.0,0.0,1.0
590000.0,6.460632462,9.907858325727492E-7,590000.0,61.7,23.18861506866897,590000.0,1196816.0,439.0,220.0,220.0,13.0,0.0,0.0,1.0
600000.0,6.577974461,1.0278746256983282E-6,600000.0,61.3,22.221061009237,600000.0,1221776.0,449.0,225.0,225.0,13.0,0.0,0.0,1.0
610000.0,6.691972601,1.064437356053889E-6,610000.0,60.099999999999994,20.00801924619086,610000.0,1239776.0,455.0,228.0,228.0,13.0,0.0,0.0,1.0
620000.0,6.804354755,1.100656229765788E-6,620000.0,57.49999999999999,15.127648017381844,620000.0,1245776.0,457.0,229.0,229.0,13.0,0.0,0.0,1.0
630000.0,6.916874602,1.1370778323793786E-6,630000.0,56.99999999999999,14.192551913506074,630000.0,1251216.0,459.0,230.0,230.0,13.0,0.0,0.0,1.0
640000.0,7.032622704,1.174878087621472E-6,640000.0,57.199999999999996,14.410955397709078,640000.0,1262360.0,465.0,233.0,233.0,13.0,0.0,0.0,1.0
650000.0,7.149965617,1.2138517132964524E-6,650000.0,55.900000000000006,11.717367455938765,650000.0,1283856.0,471.0,236.0,236.0,13.0,0.0,0.0,1.0
660000.0,7.265350219,1.2524836856121737E-6,660000.0,55.2,10.46732856891619,660000.0,1294200.0,477.0,239.0,239.0,14.0,0.0,0.0,1.0
670000.0,7.381881661,1.2919988624301347E-6,670000.0,60.9,21.82063935121128,670000.0,1310760.0,483.0,242.0,242.0,14.0,0.0,0.0,1.0
680000.0,7.496807959,1.3312853734350495E-6,680000.0,58.4,17.007481296758105,680000.0,1321376.0,485.0,243.0,243.0,14.0,0.0,0.0,1.0
690000.0,7.618738957,1.3741632692446974E-6,690000.0,56.8,13.42546573892967,690000.0,1359320.0,501.0,251.0,251.0,14.0,0.0,0.0,1.0
700000.0,7.741859191,1.4184768259755937E-6,700000.0,59.8,19.61028988289498,700000.0,1391264.0,515.0,258.0,258.0,14.0,0.0,0.0,1.0
710000.0,7.861307948,1.4623524761469373E-6,710000.0,55.800000000000004,11.79194073695639,710000.0,1419856.0,521.0,261.0,261.0,14.0,0.0,0.0,1.0
720000.0,7.9779404,1.50535778803594E-6,720000.0,54.6,9.194188428059398,720000.0,1425296.0,523.0,262.0,262.0,14.0,0.0,0.0,1.0
730000.0,8.097863976,1.549909945171993E-6,730000.0,54.6,9.217430253391354,730000.0,1436040.0,529.0,265.0,265.0,14.0,0.0,0.0,1.0
740000.0,8.219333676,1.5957235553047767E-6,740000.0,55.7,11.352484931923533,740000.0,1457904.0,539.0,270.0,270.0,14.0,0.0,0.0,1.0
750000.0,8.344632565,1.6442167825862353E-6,750000.0,57.4,14.825552334299699,750000.0,1496016.0,549.0,275.0,275.0,14.0,0.0,0.0,1.0
760000.0,8.466376949,1.6918130733483947E-6,760000.0,59.9,19.800641594867237,760000.0,1511216.0,555.0,278.0,278.0,14.0,0.0,0.0,1.0
770000.0,8.587582873,1.7395751244519236E-6,770000.0,52.6,5.450744625253831,770000.0,1523216.0,559.0,280.0,280.0,14.0,0.0,0.0,1.0
780000.0,8.709963318,1.7884711939209367E-6,780000.0,54.2,8.335468169591396,780000.0,1544416.0,567.0,284.0,284.0,14.0,0.0,0.0,1.0
790000.0,8.83243312,1.8379283965145256E-6,790000.0,54.300000000000004,8.82974903243826,790000.0,1561000.0,575.0,288.0,288.0,14.0,0.0,0.0,1.0
800000.0,8.955874478,1.8884728361712063E-6,800000.0,54.2,8.37251175352607,800000.0,1582760.0,583.0,292.0,292.0,14.0,0.0,0.0,1.0
810000.0,9.07842117,1.939177720530662E-6,810000.0,54.0,8.092642616242825,810000.0,1599376.0,587.0,294.0,294.0,14.0,0.0,0.0,1.0
820000.0,9.199836994,1.9895679798279535E-6,820000.0,57.49999999999999,14.628463071286236,820000.0,1604256.0,589.0,295.0,295.0,14.0,0.0,0.0,1.0
830000.0,9.325291876,2.0421642077281904E-6,830000.0,62.0,23.978105694439993,830000.0,1620576.0,595.0,298.0,298.0,14.0,0.0,0.0,1.0
840000.0,9.448697065,2.094440007967274E-6,840000.0,56.3,12.764003673094573,840000.0,1637456.0,601.0,301.0,301.0,14.0,0.0,0.0,1.0
850000.0,9.571819721,2.1469171914540274E-6,850000.0,57.8,15.491829541813518,850000.0,1647536.0,605.0,303.0,303.0,14.0,0.0,0.0,1.0
860000.0,9.694974395,2.1997528764414954E-6,860000.0,61.9,23.92050991229892,860000.0,1658360.0,611.0,306.0,306.0,14.0,0.0,0.0,1.0
870000.0,9.818760213,2.2530863165686738E-6,870000.0,56.99999999999999,13.99759193257411,870000.0,1665448.0,617.0,309.0,309.0,14.0,0.0,0.0,1.0
880000.0,9.95033028,2.3113858979540653E-6,880000.0,51.800000000000004,3.663582035856338,880000.0,1712816.0,629.0,315.0,315.0,14.0,0.0,0.0,1.0
890000.0,10.078792043,2.369053389091043E-6,890000.0,53.900000000000006,8.20536510768447,890000.0,1735240.0,639.0,320.0,320.0,14.0,0.0,0.0,1.0
900000.0,10.205458899,2.426436025367328E-6,900000.0,59.599999999999994,19.184483420816793,900000.0,1751136.0,643.0,322.0,322.0,14.0,0.0,0.0,1.0
910000.0,10.329526924,2.4826498123442054E-6,910000.0,61.0,22.01029464110737,910000.0,1751400.0,645.0,323.0,323.0,14.0,0.0,0.0,1.0
920000.0,10.457925884,2.5415168074495185E-6,920000.0,61.3,22.575224071702934,920000.0,1772200.0,653.0,327.0,327.0,14.0,0.0,0.0,1.0
930000.0,10.591424002,2.6042072135982253E-6,930000.0,54.2,8.267905784329432,930000.0,1815216.0,667.0,334.0,334.0,14.0,0.0,0.0,1.0
940000.0,10.714863652,2.6622125072469155E-6,940000.0,56.39999999999999,12.847062586203439,940000.0,1816416.0,667.0,334.0,334.0,14.0,0.0,0.0,1.0
950000.0,10.843688677,2.723133960522633E-6,950000.0,59.3,18.642306000879543,950000.0,1827984.0,675.0,338.0,338.0,14.0,0.0,0.0,1.0
960000.0,10.975922153,2.786760315501347E-6,960000.0,53.6,6.909557820399652,960000.0,1859936.0,683.0,342.0,342.0,14.0,0.0,0.0,1.0
970000.0,11.109729399,2.852288460736689E-6,970000.0,55.00000000000001,9.938397864139068,970000.0,1893000.0,697.0,349.0,349.0,14.0,0.0,0.0,1.0
980000.0,11.244235535,2.919232557796886E-6,980000.0,54.900000000000006,9.85697039471055,980000.0,1923856.0,707.0,354.0,354.0,14.0,0.0,0.0,1.0
990000.0,11.373942345,2.98401243375332E-6,990000.0,52.1,4.01724884179479,990000.0,1930544.0,713.0,357.0,357.0,14.0,0.0,0.0,1.0
1000000.0,11.581138084,3.089734254875512E-6,1000000.0,53.7,7.418516296740657,1000000.0,1972360.0,727.0,364.0,364.0,14.0,5290.527472527472,0.0,1.0242024933636316
