"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
13,5.66357700705528e-09,5.67334446702152e-09,6.17026648256514e-09,5.87365908461105e-09,5.83028585650027e-09,5.82143843691382e-09,5.84048618252079e-09,6.1329052005584e-09,6.23812611254139e-09,6.22498602022727e-09
26,9.5740498611331e-09,9.66025935895741e-09,1.04976745050401e-08,1.00525356963732e-08,9.54759248998016e-09,9.46999870447649e-09,9.5288253425517e-09,9.98114706510678e-09,1.01135685703407e-08,1.01568690688039e-08
39,1.04261807583645e-08,1.04900654774159e-08,1.13395738271789e-08,1.09999432928405e-08,1.05826310844471e-08,1.04005827175246e-08,1.05071513013293e-08,1.09488042310812e-08,1.10699745362831e-08,1.11197016681648e-08
52,1.10776668040082e-08,1.11401646597311e-08,1.2046135456322e-08,1.17067835458865e-08,1.11314977120815e-08,1.09274876231535e-08,1.10457430397057e-08,1.15706875215698e-08,1.16963817888043e-08,1.17638881355524e-08
65,1.16868870987743e-08,1.17807987699285e-08,1.27731107830587e-08,1.2438405034033e-08,1.16693592816591e-08,1.14446783976422e-08,1.15702777609436e-08,1.22049832901297e-08,1.2341123382892e-08,1.24278543977274e-08
78,1.23036219725758e-08,1.2416959557496e-08,1.35287821660025e-08,1.31894988913296e-08,1.22384453808061e-08,1.19872291872485e-08,1.21292879939493e-08,1.28283327792771e-08,1.29761716427488e-08,1.307765992646e-08
91,1.29125174071267e-08,1.30555714325979e-08,1.42209045962327e-08,1.38910745415216e-08,1.27690152166825e-08,1.24965187627822e-08,1.26536501742279e-08,1.34362839645292e-08,1.35949788152551e-08,1.37130862447537e-08
104,1.3505880462639e-08,1.36688405264169e-08,1.49514247929884e-08,1.46086623733118e-08,1.32803928132893e-08,1.30003757397127e-08,1.31663016690355e-08,1.4066403460037e-08,1.42331916569629e-08,1.43708119218341e-08
117,1.4081154364273e-08,1.42609665421769e-08,1.5660979929525e-08,1.53151989875982e-08,1.37965833385371e-08,1.35135176865798e-08,1.36891829770886e-08,1.46585614367595e-08,1.48307233000174e-08,1.49918659981961e-08
130,1.46686376373097e-08,1.48755432216451e-08,1.63418453825017e-08,1.60164567898876e-08,1.42951840141581e-08,1.40077555050246e-08,1.41920749517158e-08,1.52566806670589e-08,1.54366341333836e-08,1.56114849003239e-08
