learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
453.0,0.026665922,4.023201171308756E-11,453.0,81.89845474613686,64.07682488104908,453.0,5832.0
906.0,0.040168271,6.060358045622707E-11,906.0,81.12582781456953,62.32435981615233,906.0,5832.0
1359.0,0.046091444,6.954012371599676E-11,1359.0,80.10000000000001,58.804971556799465,1359.0,5832.0
1812.0,0.051405136,7.75571170449257E-11,1812.0,79.80000000000001,51.1664450622507,1812.0,5832.0
2265.0,0.055877631,8.430496064946056E-11,2265.0,77.3,44.473254209759006,2265.0,5832.0
2718.0,0.060875181,9.18449770845473E-11,2718.0,76.5,48.48208491906207,2718.0,5832.0
3171.0,0.064763791,9.77118885330856E-11,3171.0,77.8,52.486944610906605,3171.0,5832.0
3624.0,0.069185238,1.0438271384686233E-10,3624.0,86.5,71.46263507686064,3624.0,5832.0
4077.0,0.073062402,1.1023235622793438E-10,4077.0,82.5,60.073373731474035,4077.0,5832.0
4530.0,0.07674632,1.1579044014215471E-10,4530.0,78.3,39.99955760042469,4530.0,5832.0
4983.0,0.079626798,1.2013633992522956E-10,4983.0,79.10000000000001,47.62744822885553,4983.0,5832.0
5436.0,0.083527244,1.2602110885083675E-10,5436.0,78.3,52.9737086190307,5436.0,5832.0
5889.0,0.086303312,1.3020948082208634E-10,5889.0,78.0,52.73289790305948,5889.0,5832.0
6342.0,0.089581481,1.3515539394691586E-10,6342.0,78.9,55.73550390198876,6342.0,5832.0
6795.0,0.092411994,1.3942590940743685E-10,6795.0,78.9,53.386235905411624,6795.0,5832.0
7248.0,0.095553893,1.4416622618213295E-10,7248.0,73.2,36.758147108101085,7248.0,5832.0
7701.0,0.098028855,1.4790030671283603E-10,7701.0,63.7,24.755611200013263,7701.0,5832.0
8154.0,0.101015664,1.5240663260221482E-10,8154.0,70.39999999999999,43.18618042226487,8154.0,5832.0
8607.0,0.103451751,1.5608206076547505E-10,8607.0,84.39999999999999,68.89741330153957,8607.0,5832.0
9060.0,0.106158022,1.6016512703150512E-10,9060.0,85.5,70.98560886199554,9060.0,5832.0
9513.0,0.108306196,1.6340616859495642E-10,9513.0,83.1,66.20081118053166,9513.0,5832.0
9966.0,0.110855938,1.6725307289510967E-10,9966.0,82.1,64.12768140571391,9966.0,5832.0
10419.0,0.112887257,1.7031781034544112E-10,10419.0,82.39999999999999,64.58581500917549,10419.0,5832.0
10872.0,0.115433782,1.7415986102074387E-10,10872.0,83.0,65.99673568662591,10872.0,5832.0
11325.0,0.11758307,1.7740258332341912E-10,11325.0,79.5,56.734624963066146,11325.0,5832.0
11778.0,0.122048664,1.8414001509547235E-10,11778.0,72.7,43.17424898421368,11778.0,5832.0
12231.0,0.125965284,1.9004918642342092E-10,12231.0,61.1,23.680596429272107,12231.0,5832.0
12684.0,0.130474361,1.968522228486836E-10,12684.0,65.0,32.73473655079104,12684.0,5832.0
13137.0,0.134403523,2.0278031682595612E-10,13137.0,78.60000000000001,57.366441412724726,13137.0,5832.0
13590.0,0.138777607,2.093796835653484E-10,13590.0,82.69999999999999,65.31954133589927,13590.0,5832.0
14043.0,0.142510762,2.15012053437531E-10,14043.0,82.5,64.90313264610323,14043.0,5832.0
14496.0,0.147079043,2.219044134579599E-10,14496.0,81.0,62.090981644054274,14496.0,5832.0
14949.0,0.151046069,2.278896344639361E-10,14949.0,79.10000000000001,56.734153107274466,14949.0,5832.0
15402.0,0.155263781,2.3425307611003517E-10,15402.0,79.2,55.720562689464906,15402.0,5832.0
15855.0,0.158926708,2.397794900089502E-10,15855.0,68.4,26.107107280320648,15855.0,5832.0
16308.0,0.161923999,2.4430163053795696E-10,16308.0,69.6,28.23418319169026,16308.0,5832.0
16761.0,0.163962814,2.473776775225997E-10,16761.0,73.4,36.97399347941466,16761.0,5832.0
17214.0,0.166425916,2.5109386436641213E-10,17214.0,76.0,37.99827428530095,17214.0,5832.0
17667.0,0.168516335,2.542477685026824E-10,17667.0,71.0,35.567010309278345,17667.0,5832.0
18120.0,0.171207719,2.5830837411805983E-10,18120.0,73.2,47.024056613097706,18120.0,5832.0
18573.0,0.173370756,2.6157184012234206E-10,18573.0,79.0,56.93968274798643,18573.0,5832.0
19026.0,0.176013568,2.6555916309356687E-10,19026.0,84.6,64.29896142433233,19026.0,5832.0
19479.0,0.178154697,2.6878957556560633E-10,19479.0,70.1,37.58141554494136,19479.0,5832.0
19932.0,0.180806864,2.727910128235817E-10,19932.0,63.800000000000004,27.288503950925776,19932.0,5832.0
20385.0,0.182948044,2.7602150224149227E-10,20385.0,60.4,20.598001315346227,20385.0,5832.0
20838.0,0.185619281,2.800517112202942E-10,20838.0,58.199999999999996,13.913831452343675,20838.0,5832.0
21291.0,0.18778136,2.8331373184919353E-10,21291.0,62.8,16.24074032377908,21291.0,5832.0
21744.0,0.190443803,2.873306729458272E-10,21744.0,67.10000000000001,21.339288275967622,21744.0,5832.0
22197.0,0.192585741,2.9056230599060654E-10,22197.0,76.0,37.96526054590573,22197.0,5832.0
22650.0,0.195253322,2.9458699900656936E-10,22650.0,76.4,42.6572067256293,22650.0,5832.0
23103.0,0.197493099,2.979662459157407E-10,23103.0,64.3,18.328315595860133,23103.0,5832.0
23556.0,0.200247578,3.0212204564362763E-10,23556.0,62.1,9.525810209499085,23556.0,5832.0
24009.0,0.202477758,3.0548681315034627E-10,24009.0,67.10000000000001,20.47684885283627,24009.0,5832.0
24462.0,0.205129809,3.094880753941834E-10,24462.0,73.1,35.76088721617774,24462.0,5832.0
24915.0,0.207247721,3.126834593899548E-10,24915.0,70.8,32.40740740740739,24915.0,5832.0
25368.0,0.209889117,3.1666864598169926E-10,25368.0,71.1,34.776524965469925,25368.0,5832.0
25821.0,0.212131908,3.2005244024097923E-10,25821.0,75.0,46.52520801694081,25821.0,5832.0
26274.0,0.214779294,3.240466642007232E-10,26274.0,75.9,45.06847066975438,26274.0,5832.0
26727.0,0.216914277,3.2726780394092203E-10,26727.0,71.89999999999999,33.844994820604555,26727.0,5832.0
27180.0,0.219683769,3.314462544210255E-10,27180.0,63.0,21.256826181892478,27180.0,5832.0
