learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.055501874,1.6896935108221238E-10,1.0,100.0,?,1.0,11768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.063408286,1.9943754664311804E-10,2.0,50.0,0.0,2.0,14896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.066196766,2.1039100744244123E-10,3.0,66.66666666666666,40.0,3.0,15184.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.06879329,2.2071941438234513E-10,4.0,75.0,50.0,4.0,15376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.07109717,2.299457328311271E-10,5.0,80.0,61.538461538461554,5.0,15480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.073285341,2.3874943080461685E-10,6.0,83.33333333333334,66.66666666666667,6.0,15552.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.075578485,2.4801343530002565E-10,7.0,71.42857142857143,46.15384615384616,7.0,15616.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.078003204,2.579143681977358E-10,8.0,75.0,52.94117647058824,8.0,15784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.079668411,2.647346393060353E-10,9.0,66.66666666666666,40.0,9.0,15832.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.081317588,2.7152680015398397E-10,10.0,70.0,44.44444444444444,10.0,15920.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.083002126,2.784890001308587E-10,11.0,63.63636363636363,35.294117647058826,11.0,15976.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.084756629,2.857439967658785E-10,12.0,66.66666666666666,38.46153846153845,12.0,15984.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
