"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
190,48.0320213475651,33.4209373631187,48.0320213475651,33.4209373631187,41.9577633151813,47.945205479452,48.7055240204901,41.9577633151813,47.945205479452,48.7055240204901
380,47.7936606587943,43.8552713661884,47.7936606587943,43.8552713661884,45.1970443349754,48.0440097799511,47.8703115066751,45.1970443349754,48.0440097799511,47.8703115066751
570,44.5286382883886,42.8740727735592,44.5286382883886,42.5817267393126,42.9278204788409,44.8888107585479,44.0112430864085,42.9278204788409,44.8888107585479,44.0112430864085
760,45.5208419656916,46.9455738989859,45.5208419656916,45.5449978423182,44.3113427355283,45.7646026264631,45.168245232842,44.3113427355283,45.7646026264631,45.168245232842
950,43.1022641971497,45.7765409562688,43.1022641971497,44.940390334475,41.8469072465458,43.024195892141,42.4979689341074,41.8469072465458,43.024195892141,42.4979689341074
1140,38.0772258597185,44.6928469415378,38.0772258597185,44.850215037817,37.3661260709914,37.3661260709914,37.1810731405598,37.3661260709914,37.3661260709914,37.1810731405598
1330,34.9194240488223,44.4859115506624,34.9194240488223,42.0601650939041,34.1628182130453,34.1628182130453,34.2771925128578,34.1628182130453,34.1628182130453,34.2771925128578
1520,36.0139294583306,48.145805623506,36.0139294583306,45.244270122158,35.1763584366063,35.1763584366063,35.4559051892499,35.1763584366063,35.1763584366063,35.4559051892499
1710,32.516906290845,47.1163254465991,32.516906290845,43.8173788504667,31.6774606789552,31.6774606789552,31.9576288063424,31.6774606789552,31.6774606789552,31.9576288063424
1900,33.4516415261757,48.1943371700921,33.4516415261757,45.4498184755662,32.8748865150959,32.8748865150959,33.1634671994286,32.8748865150959,32.8748865150959,33.1634671994286
2090,34.0043703772506,49.1379597191655,34.0043703772506,45.3369084251846,33.7103607526198,33.7103607526198,33.7103607526198,33.7103607526198,33.7103607526198,33.7103607526198
2280,36.1759579743231,50.319341540196,36.1759579743231,47.1340461505489,36.1759579743231,35.9798275134663,36.1759579743231,36.1759579743231,35.9798275134663,36.1759579743231
2470,32.306025994486,45.2133794694348,32.306025994486,41.4587332053743,32.1992110453649,31.8137061835368,32.0063066614111,32.1992110453649,31.8137061835368,32.0063066614111
2660,31.7806508780409,44.1726534150176,31.7806508780409,41.0383128639233,31.6643635960179,31.2771870468825,31.4706104658487,31.6643635960179,31.2771870468825,31.4706104658487
2850,30.87315223435,44.5026076504003,30.87315223435,41.490776335195,30.7600836899858,30.3722330476424,30.7600836899858,30.7600836899858,30.3722330476424,30.7600836899858
3040,29.5718566152682,46.1534746704013,29.5718566152682,42.6660756615082,29.6505478276488,29.2659599904359,29.4580986091031,29.6505478276488,29.2659599904359,29.4580986091031
3230,25.9747076124739,45.0976255322414,25.9747076124739,41.7411484905443,26.3553589494356,25.8594354406776,25.8594354406776,26.3553589494356,25.8594354406776,25.8594354406776
3420,27.7400581959263,48.8503050211169,27.7400581959263,46.9997665187952,28.5195056942089,27.7400581959263,27.7400581959263,28.5195056942089,27.7400581959263,27.7400581959263
3610,28.6979714207842,48.4599164062206,28.6979714207842,47.4985999626657,30.2466245219699,29.2710528369625,28.6979714207842,30.2466245219699,29.2710528369625,28.6979714207842
