learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
7.0,0.026660826,3.533560569584369E-10,7.0,57.14285714285714,22.222222222222225,7.0,51232.0,10.0,5.0,0.0
14.0,0.111009058,1.5248791100581487E-9,14.0,42.857142857142854,-21.739130434782624,14.0,53688.0,10.0,2.0,0.0
21.0,0.140267885,1.9442777469298906E-9,21.0,52.38095238095239,-7.142857142857142,21.0,55408.0,10.0,1.0,0.0
28.0,0.157979235,2.1984470622365675E-9,28.0,64.28571428571429,22.222222222222225,28.0,55472.0,10.0,0.0,0.0
35.0,0.168854461,2.3546261186649403E-9,35.0,62.857142857142854,19.182948490230896,35.0,55512.0,10.0,0.0,0.0
42.0,0.178838655,2.50286495587892E-9,42.0,64.28571428571429,23.357664233576646,42.0,57392.0,10.0,0.0,0.0
49.0,0.187888519,2.6373813044197028E-9,49.0,65.3061224489796,24.478694469628266,49.0,57456.0,10.0,0.0,0.0
56.0,0.197527457,2.780912929289043E-9,56.0,67.85714285714286,31.428571428571434,56.0,57560.0,10.0,0.0,0.0
63.0,0.206607951,2.916279213229815E-9,63.0,66.66666666666666,28.756058158319863,63.0,57624.0,10.0,0.0,0.0
70.0,0.215843023,3.0539880745278465E-9,70.0,67.14285714285714,30.303030303030294,70.0,57640.0,10.0,0.0,0.0
77.0,0.225373697,3.200247002637221E-9,77.0,66.23376623376623,28.14070351758794,77.0,59320.0,10.0,0.0,0.0
84.0,0.234659915,3.3427929156853093E-9,84.0,69.04761904761905,35.15439429928742,84.0,59336.0,10.0,0.0,0.0
91.0,0.243272179,3.474993455807368E-9,91.0,70.32967032967034,38.77398455021182,91.0,59336.0,10.0,0.0,0.0
98.0,0.252930325,3.6239681504045923E-9,98.0,69.38775510204081,37.12574850299401,98.0,59624.0,10.0,0.0,0.0
105.0,0.262165601,3.766898006403612E-9,105.0,70.47619047619048,39.21568627450982,105.0,59824.0,10.0,0.0,0.0
112.0,0.270563861,3.8968737745823135E-9,112.0,72.32142857142857,42.668428005284014,112.0,59824.0,10.0,0.0,0.0
119.0,0.279518605,4.035461973833541E-9,119.0,72.26890756302521,42.6128890837352,119.0,59824.0,10.0,0.0,0.0
126.0,0.288595795,4.175963996226589E-9,126.0,73.80952380952381,45.50458715596331,126.0,59832.0,10.0,0.0,0.0
133.0,0.297118105,4.307877263488868E-9,133.0,74.43609022556392,46.33277949204843,133.0,59832.0,10.0,0.0,0.0
140.0,0.305810581,4.44246043899407E-9,140.0,73.57142857142858,44.846678023850096,140.0,59848.0,10.0,0.0,0.0
147.0,0.314143651,4.571513524229328E-9,147.0,73.46938775510205,44.69952734638758,147.0,59864.0,10.0,0.0,0.0
154.0,0.321859593,4.691025203723047E-9,154.0,72.72727272727273,43.1534540341009,154.0,59872.0,10.0,0.0,0.0
161.0,0.331025803,4.836983774155378E-9,161.0,72.67080745341616,43.46368715083801,161.0,61552.0,10.0,0.0,0.0
168.0,0.339648107,4.974459879845381E-9,168.0,73.21428571428571,45.24913093858632,168.0,61632.0,10.0,0.0,0.0
175.0,0.347431197,5.098555354028941E-9,175.0,73.71428571428571,46.20422346966052,175.0,61632.0,10.0,0.0,0.0
182.0,0.356483647,5.242889811843634E-9,182.0,73.07692307692307,44.71171729696216,182.0,61632.0,10.0,0.0,0.0
189.0,0.364839275,5.376113970726729E-9,189.0,73.01587301587301,44.12497826212972,189.0,61632.0,10.0,0.0,0.0
196.0,0.373274471,5.510816271454096E-9,196.0,72.44897959183673,42.90030211480363,196.0,61728.0,10.0,0.0,0.0
203.0,0.381599591,5.643760759979487E-9,203.0,72.41379310344827,42.70738836810805,203.0,61728.0,10.0,0.0,0.0
210.0,0.389928357,5.77676347176234E-9,210.0,72.38095238095238,42.525481313703274,210.0,61728.0,10.0,0.0,0.0
217.0,0.397760881,5.901841656466326E-9,217.0,72.35023041474655,42.5976545278194,217.0,61728.0,10.0,0.0,0.0
224.0,0.406784313,6.045937543610733E-9,224.0,72.76785714285714,43.42497515733687,224.0,61728.0,10.0,0.0,0.0
231.0,0.414984667,6.176889634182057E-9,231.0,72.2943722943723,42.4029920523609,231.0,61728.0,10.0,0.0,0.0
238.0,0.422583019,6.298228308012089E-9,238.0,71.42857142857143,40.504374678332475,238.0,61728.0,10.0,0.0,0.0
245.0,0.430768879,6.428948942770562E-9,245.0,71.83673469387755,41.21431303682581,245.0,61728.0,10.0,0.0,0.0
252.0,0.439068953,6.561493469774724E-9,252.0,72.22222222222221,41.76295807197094,252.0,61728.0,10.0,0.0,0.0
259.0,0.447218356,6.6916319198658076E-9,259.0,71.81467181467181,41.211405118000066,259.0,61728.0,10.0,0.0,0.0
266.0,0.455288602,6.820506305669746E-9,266.0,72.55639097744361,42.78390005303788,266.0,61728.0,10.0,0.0,0.0
273.0,0.463088908,6.945069998626909E-9,273.0,72.52747252747253,42.642238843600296,273.0,61728.0,10.0,0.0,0.0
280.0,0.47025433,7.059495179628334E-9,280.0,73.21428571428571,44.101362862010205,280.0,61728.0,10.0,0.0,0.0
287.0,0.478075334,7.184389400556684E-9,287.0,72.82229965156795,43.72266076725828,287.0,61728.0,10.0,0.0,0.0
294.0,0.48629373,7.315629605228703E-9,294.0,72.78911564625851,43.48599163823347,294.0,61728.0,10.0,0.0,0.0
301.0,0.49335457,7.428384708141288E-9,301.0,72.75747508305648,43.60462459443404,301.0,61728.0,10.0,0.0,0.0
308.0,0.501115142,7.552313885763288E-9,308.0,72.40259740259741,42.92814788978026,308.0,61728.0,10.0,0.0,0.0
315.0,0.50868485,7.673195141330362E-9,315.0,72.6984126984127,43.34295394654284,315.0,61728.0,10.0,0.0,0.0
322.0,0.516433688,7.800304716080427E-9,322.0,72.98136645962732,43.563399008823886,322.0,63408.0,10.0,0.0,0.0
329.0,0.524089308,7.925885171194872E-9,329.0,72.3404255319149,42.50571313348569,329.0,63408.0,10.0,0.0,0.0
336.0,0.531910902,8.054188213174543E-9,336.0,72.32142857142857,42.40212342402123,336.0,63408.0,10.0,0.0,0.0
343.0,0.538895936,8.168768580108881E-9,343.0,72.8862973760933,43.26141477383895,343.0,63408.0,10.0,0.0,0.0
350.0,0.546663374,8.296183263584972E-9,350.0,72.57142857142857,42.671898993345856,350.0,63408.0,10.0,0.0,0.0
