learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
<<<<<<< HEAD
14.0,0.132825522,3.741065927880506E-9,14.0,35.714285714285715,-1.6129032258064533,14.0,108872.0,10.0,0.0,15.299999999999999,1.0225241100118647,3570.3999999999996,50.681401366225536,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
28.0,0.25689918,7.301883449951808E-9,28.0,50.0,19.008264462809912,28.0,110936.0,10.0,0.0,28.2,1.4204850501775008,3608.8,53.41926410741521,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,0.290672028,8.290499255259833E-9,42.0,40.476190476190474,-0.1908396946564825,42.0,113152.0,10.0,0.0,46.9,1.7220788470785984,3662.3999999999996,20.717786239525363,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
56.0,0.309493924,8.841502222369115E-9,56.0,50.0,10.604332953249706,56.0,113160.0,10.0,0.0,57.9,1.8823743871327332,3663.2,20.60248097249996,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
70.0,0.327819008,9.378454264435504E-9,70.0,47.14285714285714,7.499999999999993,70.0,113264.0,10.0,0.0,73.1,2.4241837114102274,3673.6000000000004,20.30172406471923,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84.0,0.346400342,9.931105945677394E-9,84.0,46.42857142857143,10.44776119402985,84.0,114968.0,10.0,0.0,89.2,3.072458299147443,3676.0,20.904013437083755,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98.0,0.365811352,1.050855462199698E-8,98.0,46.93877551020408,11.343075852470427,98.0,114992.0,10.0,0.0,102.7,3.461053147365537,3678.3999999999996,20.68343405830967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
112.0,0.383836658,1.1044780665358737E-8,112.0,46.42857142857143,10.780669144981411,112.0,114992.0,10.0,0.0,118.30000000000001,3.969466798786289,3678.3999999999996,20.68343405830967,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
126.0,0.400785222,1.154901031256964E-8,126.0,47.61904761904761,12.38938053097345,126.0,115000.0,10.0,0.0,130.0,4.721110980361391,3679.2,20.56793621149191,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
