"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
1,6.80894642778569e-11,6.4986795882384e-11,8.36487185623911e-11,7.1868728796641e-11,7.29021314738525e-11,6.84051575967007e-11,6.87535317614675e-11,8.32851013789574e-11,8.41667472074429e-11,8.44043105219801e-11
2,9.07238734000259e-10,7.22518805960814e-10,1.03122515637841e-09,8.04498793019189e-10,7.90570895725654e-10,7.47771017050577e-10,7.4499139332109e-10,8.45072135503093e-10,8.6225651462045e-10,8.50042733516958e-10
3,1.31929584226675e-09,1.15659195396635e-09,1.45860955191569e-09,1.24928738942577e-09,1.35050127608495e-09,1.27031061912162e-09,1.29148058437639e-09,1.37807723233269e-09,1.40197929659651e-09,1.38949387285444e-09
4,1.49023049155457e-09,1.35955770054211e-09,1.64452598827995e-09,1.45988599282586e-09,1.59106019019874e-09,1.49338177947534e-09,1.51643750038826e-09,1.6204796424922e-09,1.64969336876439e-09,1.63242087877873e-09
5,1.61557932337125e-09,1.49109211937835e-09,1.80400311666644e-09,1.59089562600272e-09,1.74193612379125e-09,1.6379407264375e-09,1.65864270497941e-09,1.77719066143864e-09,1.81563844425811e-09,1.79720187947982e-09
6,1.76016967680719e-09,1.62884416980462e-09,1.97807567997111e-09,1.7436864545486e-09,1.87153599115503e-09,1.75803914102415e-09,1.78553723331541e-09,1.91903263589574e-09,1.96002911950979e-09,1.94006283912394e-09
7,1.90676272719271e-09,1.77221842042688e-09,2.13974775686446e-09,1.90224140874628e-09,2.00503455166808e-09,1.88489015544454e-09,1.91518563693182e-09,2.04771748493943e-09,2.09006194199953e-09,2.06923274530305e-09
8,2.05057386255927e-09,1.91180350955162e-09,2.29566671258459e-09,2.05921786924617e-09,2.13267815030904e-09,2.00136273134086e-09,2.03692588108281e-09,2.1839907220006e-09,2.22856049622512e-09,2.20818036625783e-09
9,2.19758060912705e-09,2.05738286510938e-09,2.44997941268401e-09,2.22015711134093e-09,2.24224774702349e-09,2.10298014310913e-09,2.14268557115148e-09,2.31297756553938e-09,2.35954255837533e-09,2.33834087315533e-09
10,2.34057034849707e-09,2.19763042159379e-09,2.60563367141204e-09,2.37824313076006e-09,2.36400510965743e-09,2.21696165812926e-09,2.25752530893932e-09,2.42708691447973e-09,2.47522466581315e-09,2.45393989719037e-09
11,2.48182132794211e-09,2.33895762855808e-09,2.75352598002801e-09,2.53543730764753e-09,2.47726186063348e-09,2.32201008412987e-09,2.3668449740236e-09,2.54657244071364e-09,2.59519786528001e-09,2.5728972346791e-09
12,2.62760147251603e-09,2.48844034380383e-09,2.90872074498485e-09,2.69580784263296e-09,2.58472172775823e-09,2.42159705436478e-09,2.470459701928e-09,2.67182206811176e-09,2.71897335225923e-09,2.69535127550777e-09
13,2.76694548823353e-09,2.62865912490421e-09,3.06222303837952e-09,2.85073428813368e-09,2.70535906234342e-09,2.5335859604304e-09,2.5864893712062e-09,2.78452486636738e-09,2.83052855161743e-09,2.80615898352116e-09
14,2.90772709456997e-09,2.75962634200437e-09,3.21188416422655e-09,3.00807457042237e-09,2.81906361239445e-09,2.63858298468507e-09,2.6958188161047e-09,2.90770552241968e-09,2.95475266374234e-09,2.92934220730017e-09
15,3.04468960402326e-09,2.90310250240482e-09,3.36226993944496e-09,3.16675703731676e-09,2.92118621396315e-09,2.73449704183059e-09,2.80421282059203e-09,3.03034045920604e-09,3.07723610465311e-09,3.05391992323515e-09
16,3.181370940701e-09,3.04048574275027e-09,3.51196717850864e-09,3.32596280503604e-09,3.02962824154024e-09,2.83587512505965e-09,2.90054619837552e-09,3.15421089121037e-09,3.19562245883875e-09,3.17795855574724e-09
17,3.31981965013676e-09,3.17843164850854e-09,3.65566948725945e-09,3.48509404545029e-09,3.14088170270746e-09,2.93196305266271e-09,3.00016702442120e-09,3.2569675362731e-09,3.29885195295844e-09,3.2810219911072e-09
18,3.4472425603701e-09,3.31530257367839e-09,3.80016209030317e-09,3.64581287836035e-09,3.24381324383741e-09,3.02722732946277e-09,3.09972531380753e-09,3.37000161230564e-09,3.41326131879455e-09,3.39477161513435e-09
19,3.58533039203948e-09,3.45138282375617e-09,3.945800347382e-09,3.80373770730363e-09,3.33532867941385e-09,3.11223293893039e-09,3.18935770551364e-09,3.48132293424673e-09,3.525261620755e-09,3.50710112049348e-09
20,3.7228242830601e-09,3.58988205638611e-09,4.08875025585708e-09,3.96445073798299e-09,3.43801030904676e-09,3.20772419215904e-09,3.28897009924054e-09,3.59503583720161e-09,3.63916073599623e-09,3.62190652624601e-09
21,3.85859330842065e-09,3.72639467365626e-09,4.2311228033983e-09,4.11871456228197e-09,3.54075181896281e-09,3.30235915162497e-09,3.38880690118505e-09,3.69667755499482e-09,3.74125585408674e-09,3.72656790532172e-09
22,3.99407916428314e-09,3.85944083876494e-09,4.37331928330577e-09,4.274354049373e-09,3.63262177207197e-09,3.3871286344611e-09,3.47768658265471e-09,3.80902506058415e-09,3.85468591584927e-09,3.84328156459663e-09
23,4.12812106346505e-09,3.99531013956914e-09,4.51679699310412e-09,4.43114197170983e-09,3.73683154299648e-09,3.48655161679619e-09,3.57908132861058e-09,3.92533943826126e-09,3.97033903185692e-09,3.96015613621722e-09
24,4.26204877278871e-09,4.12825596158289e-09,4.6606606936165e-09,4.58590655284623e-09,3.83916688454855e-09,3.58126080352813e-09,3.67751428453873e-09,4.02739098252522e-09,4.07317871394671e-09,4.0645427937309e-09
25,4.39278414710942e-09,4.25981821873122e-09,4.80173166496472e-09,4.72744980852637e-09,3.93125138537544e-09,3.66527628129555e-09,3.76540503487405e-09,4.13725217150317e-09,4.18342901381767e-09,4.17603091831009e-09
26,4.52513740806944e-09,4.39422547753072e-09,4.94386411721922e-09,4.87890041818221e-09,4.03179526647967e-09,3.75912151007189e-09,3.86247513161765e-09,4.24535741297321e-09,4.29418345301515e-09,4.28920874449114e-09
27,4.65849954210222e-09,4.52950551047093e-09,5.08433612555679e-09,5.02970096644428e-09,4.13385419692637e-09,3.85451306159298e-09,3.95953118763036e-09,4.3549868563604e-09,4.40491275066303e-09,4.39995365989705e-09
28,4.7921698428649e-09,4.65010345209804e-09,5.22478321716603e-09,5.18160071851479e-09,4.22528319323849e-09,3.93814307281127e-09,4.04676992542214e-09,4.45381823971454e-09,4.50476156707853e-09,4.49957312129438e-09
29,4.92144691691217e-09,4.77877292800281e-09,5.36486613641597e-09,5.32578698626823e-09,4.32643049958886e-09,4.03256557377676e-09,4.14311685500459e-09,4.56223462226904e-09,4.61484084547808e-09,4.60845384301411e-09
30,5.04775416136616e-09,4.90704093738563e-09,5.50433883294877e-09,5.46888575130039e-09,4.42761447783353e-09,4.12687530651688e-09,4.23922047129936e-09,4.67112657026284e-09,4.72464986172401e-09,4.71752726644692e-09
31,5.17523764772962e-09,5.0374579043438e-09,5.64366659919835e-09,5.6129420558446e-09,4.52105822056325e-09,4.21450516339391e-09,4.32735349867907e-09,4.76997237825973e-09,4.8239755849416e-09,4.81594599627373e-09
32,5.29075802157737e-09,5.16526529123386e-09,5.78023653745651e-09,5.76333461613291e-09,4.62056070827569e-09,4.30791594004879e-09,4.42299863014784e-09,4.88598681732598e-09,4.94121701303869e-09,4.93239546977398e-09
33,5.41569109410462e-09,5.29176399818311e-09,5.9209574913068e-09,5.90649181298498e-09,4.72018604592938e-09,4.40114811973025e-09,4.51794629283249e-09,4.99507739548468e-09,5.05089063330243e-09,5.0414635924788e-09
34,5.54009664275166e-09,5.41910925361845e-09,6.06372647984988e-09,6.05186787935181e-09,4.82096102771867e-09,4.4936027458724e-09,4.6123287426018e-09,5.1036909812606e-09,5.16067026222745e-09,5.15058073178762e-09
35,5.66539814626591e-09,5.54656613422765e-09,6.20365184147325e-09,6.19577354105396e-09,4.91200740791236e-09,4.57767652899027e-09,4.6979127598678e-09,5.20297516610887e-09,5.26012438839508e-09,5.24957942033808e-09
36,5.79096837343441e-09,5.67480855403675e-09,6.34973694946203e-09,6.34605740857207e-09,5.01212786981836e-09,4.67087699403365e-09,4.79317550317281e-09,5.3188049798376e-09,5.37873192646851e-09,5.36641688989269e-09
37,5.91860280250924e-09,5.80451606793536e-09,6.49827934807374e-09,6.49982193303191e-09,5.1155057591055e-09,4.76713931347347e-09,4.89075922371612e-09,5.43184264315499e-09,5.4941866953257e-09,5.48096850153887e-09
38,6.04684576376445e-09,5.93465135950181e-09,6.64770299367607e-09,6.65133365517275e-09,5.20798909452433e-09,4.85413628030568e-09,4.9782269825331e-09,5.54406386996723e-09,5.60947400350951e-09,5.59497422293657e-09
39,6.17518349224495e-09,6.0612135551249e-09,6.79430973718978e-09,6.79922949039688e-09,5.30962324967194e-09,4.94728895275543e-09,5.07443652258565e-09,5.64474399093539e-09,5.71185099485434e-09,5.69654926238789e-09
40,6.30283922313816e-09,6.18771647351483e-09,6.94009322185483e-09,6.9478464472418e-09,5.408006601137e-09,5.03987264274309e-09,5.16834789570421e-09,5.75555848925892e-09,5.82442607262482e-09,5.80816311558916e-09
41,6.42876258476741e-09,6.31423750757757e-09,7.08516924197061e-09,7.09557929912375e-09,5.49835255167757e-09,5.123324723728e-09,5.25379353858944e-09,5.86478683554878e-09,5.93402819194313e-09,5.91810107178158e-09
42,6.5545072368698e-09,6.43224514232327e-09,7.23155906169365e-09,7.24541027558346e-09,5.59821947262726e-09,5.21517629222323e-09,5.35046790000879e-09,5.96487672839314e-09,6.0347391251516e-09,6.01796555923091e-09
43,6.68182706038985e-09,6.55875718182574e-09,7.37662057669627e-09,7.39299375584556e-09,5.69932783926733e-09,5.3068596711465e-09,5.44753265640388e-09,6.07504636907329e-09,6.14580223270174e-09,6.12861902412441e-09
