learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
10000.0,2.438929663,1.4457905941810252E-7,10000.0,90.8,81.60529767426982,10000.0,229144.0,10.0,0.0,0.0
20000.0,3.99523504,3.092559827433444E-7,20000.0,89.60000000000001,79.21396821336063,20000.0,409016.0,10.0,0.0,0.0
30000.0,5.146996732,3.842779395470686E-7,30000.0,91.0,82.0005039858884,30000.0,251784.0,10.0,0.0,0.0
40000.0,6.26825566,5.323600832206673E-7,40000.0,91.2,82.39542280993058,40000.0,510504.0,10.0,0.0,0.0
50000.0,7.298191142,6.567131834236408E-7,50000.0,93.7,87.3977820096337,50000.0,466712.0,10.0,0.0,0.0
60000.0,8.320713506,8.159839926820125E-7,60000.0,92.5,84.99591888993807,60000.0,602096.0,10.0,0.0,0.0
70000.0,9.23620559,1.0081679795351748E-6,70000.0,93.8,87.56119091565684,70000.0,811456.0,10.0,0.0,0.0
80000.0,10.152649612,1.2529001082950293E-6,80000.0,95.8,91.59758010306967,80000.0,1032256.0,10.0,0.0,0.0
90000.0,11.06606806,1.4855970906432926E-6,90000.0,93.7,87.400604770971,90000.0,984744.0,10.0,0.0,0.0
100000.0,11.996436475,1.7577254858073365E-6,100000.0,90.7,81.3934504945741,100000.0,1130632.0,10.0,0.0,0.0
110000.0,12.909221262,2.0767933666073574E-6,110000.0,91.0,81.96197584508144,110000.0,1351192.0,10.0,0.0,0.0
120000.0,13.851092178,2.461969482564036E-6,120000.0,92.30000000000001,84.58186827709388,120000.0,1580776.0,10.0,0.0,0.0
130000.0,14.906222103,2.699628423497526E-6,130000.0,93.10000000000001,86.20165580130386,130000.0,870664.0,10.0,0.0,0.0
140000.0,15.769683669,2.8980150035588795E-6,140000.0,87.6,75.12906810222755,140000.0,888120.0,10.0,0.0,0.0
150000.0,16.921137097,3.039956884846234E-6,150000.0,91.8,83.5834521197367,150000.0,476504.0,10.0,0.0,0.0
160000.0,17.919787201,3.21935203012133E-6,160000.0,90.9,81.7991263580652,160000.0,694384.0,10.0,0.0,0.0
170000.0,18.883476051,3.420514852458634E-6,170000.0,89.2,78.39861751152074,170000.0,806888.0,10.0,0.0,0.0
180000.0,19.888042949,3.6905261950591516E-6,180000.0,92.0,83.98084108593879,180000.0,1038976.0,10.0,0.0,0.0
190000.0,20.819607754,3.994438181730053E-6,190000.0,94.0,87.98611194540888,190000.0,1261064.0,10.0,0.0,0.0
200000.0,21.775207182,4.36861376790872E-6,200000.0,92.60000000000001,85.19851985198521,200000.0,1513568.0,10.0,0.0,0.0
210000.0,22.748589252,4.807355447367909E-6,210000.0,94.6,89.18438224796606,210000.0,1742320.0,10.0,0.0,0.0
220000.0,23.728069958,5.3008137546928304E-6,220000.0,94.3,88.5992703533026,220000.0,1947408.0,10.0,0.0,0.0
230000.0,24.746993222,5.881225122667112E-6,230000.0,95.19999999999999,90.39903990399038,230000.0,2201896.0,10.0,0.0,0.0
240000.0,25.797162676,6.4796091974654175E-6,240000.0,92.2,84.39981279775358,240000.0,2202536.0,10.0,0.0,0.0
250000.0,26.89143974,7.144101300732961E-6,250000.0,87.9,75.80348429826105,250000.0,2347280.0,10.0,0.0,0.0
260000.0,28.040954418,7.691823417852708E-6,260000.0,93.8,87.59880948571062,260000.0,1841824.0,10.0,0.0,0.0
270000.0,29.123828786,8.279037980800723E-6,270000.0,94.89999999999999,89.77135980746088,270000.0,2096144.0,10.0,0.0,0.0
280000.0,30.208828999,8.922173631515177E-6,280000.0,92.10000000000001,84.20037919089943,280000.0,2291264.0,10.0,0.0,0.0
290000.0,31.339965829,9.548535873674984E-6,290000.0,91.8,83.57207252328959,290000.0,2140488.0,10.0,0.0,0.0
300000.0,32.419068027,1.022590734157326E-5,300000.0,91.8,83.60262358022717,300000.0,2426424.0,10.0,0.0,0.0
310000.0,33.487231605,1.0948624224984556E-5,310000.0,89.0,77.98309101389867,310000.0,2615368.0,10.0,0.0,0.0
320000.0,34.641331841,1.1674828854460774E-5,320000.0,91.5,82.97548469796507,320000.0,2432304.0,10.0,0.0,0.0
330000.0,35.715647415,1.2408536254490109E-5,330000.0,92.4,84.77716574862293,330000.0,2639936.0,10.0,0.0,0.0
340000.0,36.919615179,1.3068550459369885E-5,340000.0,89.8,79.57360910296103,340000.0,2119048.0,10.0,0.0,0.0
350000.0,38.092475082,1.365102160817161E-5,350000.0,93.4,86.77248677248677,350000.0,1919688.0,10.0,0.0,0.0
360000.0,39.16857103,1.4252123276410647E-5,360000.0,93.4,86.79619730482379,360000.0,2159232.0,10.0,0.0,0.0
370000.0,40.279812602,1.494564678977678E-5,370000.0,94.69999999999999,89.40127184737831,370000.0,2412432.0,10.0,0.0,0.0
380000.0,41.343639928,1.5670722669914674E-5,380000.0,94.3,88.59196874599718,380000.0,2634600.0,10.0,0.0,0.0
390000.0,42.43598127,1.630179698948058E-5,390000.0,91.8,83.59494724375108,390000.0,2233184.0,10.0,0.0,0.0
400000.0,43.52226685,1.6972263568524363E-5,400000.0,92.10000000000001,84.19342446457728,400000.0,2385808.0,10.0,0.0,0.0
410000.0,44.602688034,1.7697961073421614E-5,410000.0,92.10000000000001,84.18545061456541,410000.0,2596360.0,10.0,0.0,0.0
420000.0,45.709950444,1.8395064764857966E-5,420000.0,93.60000000000001,87.19677358694392,420000.0,2433600.0,10.0,0.0,0.0
430000.0,46.798937156,1.9149323749291826E-5,430000.0,91.8,83.56127035295157,430000.0,2677320.0,10.0,0.0,0.0
440000.0,47.889632937,1.9743752538347908E-5,440000.0,93.89999999999999,87.76564593378205,440000.0,2106680.0,10.0,0.0,0.0
450000.0,48.929939761,2.025054016433875E-5,450000.0,93.0,85.94242015294647,450000.0,1883072.0,10.0,0.0,0.0
460000.0,49.981410937,2.072236883609116E-5,460000.0,94.89999999999999,89.79951037649806,460000.0,1734560.0,10.0,0.0,0.0
470000.0,50.994763202,2.1236351939428424E-5,470000.0,93.8,87.56378574408676,470000.0,1960608.0,10.0,0.0,0.0
480000.0,52.005193734,2.1816260617589446E-5,480000.0,91.60000000000001,83.20436686461521,480000.0,2218480.0,10.0,0.0,0.0
490000.0,53.13464708,2.23388700086914E-5,490000.0,87.1,74.21753207818684,490000.0,1788592.0,10.0,0.0,0.0
500000.0,54.205704823,2.2903894053004794E-5,500000.0,90.10000000000001,80.19366197183099,500000.0,2039184.0,10.0,0.0,0.0
510000.0,55.256708305,2.3523752376847542E-5,510000.0,92.2,84.40093594384338,510000.0,2279768.0,10.0,0.0,0.0
520000.0,56.316383019,2.4221886910458013E-5,520000.0,92.2,84.37750360519148,520000.0,2546648.0,10.0,0.0,0.0
530000.0,57.443714813,2.4808119072409607E-5,530000.0,93.0,85.97284342487056,530000.0,2010112.0,10.0,0.0,0.0
540000.0,58.467946713,2.5389608473505258E-5,540000.0,93.89999999999999,87.79619241203255,540000.0,2194552.0,10.0,0.0,0.0
550000.0,59.478926895,2.6017753250530802E-5,550000.0,92.60000000000001,85.1985790635901,550000.0,2401704.0,10.0,0.0,0.0
560000.0,60.486823116,2.668294322580514E-5,560000.0,93.4,86.76468818808583,560000.0,2551128.0,10.0,0.0,0.0
570000.0,61.541081084,2.744129471621978E-5,570000.0,93.5,86.99656709371276,570000.0,2780520.0,10.0,0.0,0.0
580000.0,62.650650946,2.8309440498097253E-5,580000.0,94.0,87.99980799692794,580000.0,3024408.0,10.0,0.0,0.0
590000.0,63.716666812,2.918282618432831E-5,590000.0,93.8,87.59841259681238,590000.0,3166976.0,10.0,0.0,0.0
600000.0,64.853295784,2.9920554139123522E-5,600000.0,92.9,85.79965919182061,600000.0,2508880.0,10.0,0.0,0.0
610000.0,66.021763518,3.025418799753101E-5,610000.0,88.6,77.20063838212529,610000.0,1103712.0,10.0,0.0,0.0
620000.0,67.027082462,3.062462880775761E-5,620000.0,93.30000000000001,86.60000000000001,620000.0,1424352.0,10.0,0.0,0.0
630000.0,67.96583683,3.101025567006434E-5,630000.0,93.2,86.39221634775093,630000.0,1587880.0,10.0,0.0,0.0
640000.0,68.989020266,3.149181808657685E-5,640000.0,93.8,87.59761874279862,640000.0,1819288.0,10.0,0.0,0.0
650000.0,69.986683492,3.20279871118199E-5,650000.0,93.2,86.37618557238052,650000.0,2077400.0,10.0,0.0,0.0
660000.0,71.049428112,3.226457667798184E-5,660000.0,93.30000000000001,86.59506698465036,660000.0,860536.0,10.0,0.0,0.0
670000.0,71.894545074,3.251818672033216E-5,670000.0,94.8,89.57986830556635,670000.0,1159984.0,10.0,0.0,0.0
680000.0,72.746293774,3.280715284747819E-5,680000.0,94.1,88.19603386737943,680000.0,1311408.0,10.0,0.0,0.0
690000.0,73.643885548,3.3112764100900015E-5,690000.0,93.0,85.94964352238424,690000.0,1316112.0,10.0,0.0,0.0
700000.0,74.54966111,3.346529543065565E-5,700000.0,92.2,84.4043044119823,700000.0,1504456.0,10.0,0.0,0.0
710000.0,75.614740706,3.3875428730200427E-5,710000.0,93.0,85.9389751521604,710000.0,1488488.0,10.0,0.0,0.0
720000.0,76.628506232,3.4328734728987415E-5,720000.0,93.60000000000001,87.19385304946375,720000.0,1728448.0,10.0,0.0,0.0
730000.0,77.62902124,3.483013542923444E-5,730000.0,91.0,81.9850836492616,730000.0,1937152.0,10.0,0.0,0.0
740000.0,78.673455976,3.534119281478369E-5,740000.0,94.39999999999999,88.74837755622796,740000.0,1891432.0,10.0,0.0,0.0
750000.0,79.639173214,3.5869728849573344E-5,750000.0,94.6,89.17089135596483,750000.0,2115568.0,10.0,0.0,0.0
760000.0,80.600580846,3.64416124381195E-5,760000.0,95.19999999999999,90.39984639754235,760000.0,2299336.0,10.0,0.0,0.0
770000.0,81.577917902,3.706262251754706E-5,770000.0,93.7,87.3936463977845,770000.0,2456160.0,10.0,0.0,0.0
780000.0,82.56586044,3.773759674635498E-5,780000.0,95.1,90.19890227705503,780000.0,2640936.0,10.0,0.0,0.0
790000.0,83.59443028,3.8492456475534885E-5,790000.0,94.69999999999999,89.39440024332846,790000.0,2836840.0,10.0,0.0,0.0
800000.0,84.620968129,3.92842088000004E-5,800000.0,94.1,88.19867825196421,800000.0,2981376.0,10.0,0.0,0.0
810000.0,85.690366169,4.016954598544781E-5,810000.0,93.30000000000001,86.60417949599726,810000.0,3200160.0,10.0,0.0,0.0
820000.0,86.784124945,4.1070258880855106E-5,820000.0,92.30000000000001,84.55849322980171,820000.0,3183224.0,10.0,0.0,0.0
