learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
3.0,0.089422913,1.800732777122822E-10,3.0,33.33333333333333,0.0,3.0,7784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.105879493,2.137913235132065E-10,6.0,16.666666666666664,-66.66666666666667,6.0,7920.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.119174237,2.416088654204375E-10,9.0,33.33333333333333,-50.000000000000014,9.0,8088.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.132833985,2.7035975300810403E-10,12.0,41.66666666666667,-40.00000000000001,12.0,8136.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.146271924,2.988940805672771E-10,15.0,53.333333333333336,-29.62962962962964,15.0,8208.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.157945184,3.236812614380485E-10,18.0,55.55555555555556,-26.315789473684198,18.0,8208.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.168459332,3.460942065198388E-10,21.0,57.14285714285714,-23.529411764705912,21.0,8240.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.179659026,3.700380626755456E-10,24.0,58.333333333333336,-21.21212121212124,24.0,8264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.187919333,3.876977953977055E-10,27.0,62.96296296296296,-3.8461538461538174,27.0,8264.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.192471653,3.9745847718583213E-10,30.0,60.0,0.0,30.0,8288.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.197094447,4.0739896517246964E-10,33.0,60.60606060606061,2.8182584471253967E-14,33.0,8312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.202232663,4.1844777557171053E-10,36.0,63.888888888888886,9.30232558139536,36.0,8312.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.206693335,4.2804888115574917E-10,39.0,64.1025641025641,18.018018018018033,39.0,8320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.211283114,4.3792787534909116E-10,42.0,66.66666666666666,23.834196891191695,42.0,8320.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.215122754,4.4620022443847525E-10,45.0,66.66666666666666,22.857142857142854,45.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.218338018,4.531273806881574E-10,48.0,68.75,24.68619246861925,48.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
51.0,0.221380454,4.5968218600170484E-10,51.0,68.62745098039215,23.595505617977516,51.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.224880544,4.672229883488682E-10,54.0,68.51851851851852,21.538461538461572,54.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
57.0,0.228037902,4.740253884635038E-10,57.0,70.17543859649122,22.911694510739864,57.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.231016774,4.804432477098373E-10,60.0,70.0,24.263674614305756,60.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.233436984,4.85657492271728E-10,63.0,71.42857142857143,30.769230769230788,63.0,8328.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.235774322,4.906980298293962E-10,66.0,72.72727272727273,34.14634146341466,66.0,8336.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
