learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
1.0,0.351104554,1.9320116858002213E-8,1.0,100.0,?,1.0,212704.0,10.0,0.0,0.0,0.0
2.0,0.560712497,3.2628844937204075E-8,2.0,50.0,0.0,2.0,245432.0,10.0,0.0,0.0,0.0
3.0,0.597699031,3.507874903107476E-8,3.0,66.66666666666666,40.0,3.0,256040.0,10.0,0.0,0.0,0.0
4.0,0.631580125,3.7354019209392786E-8,4.0,75.0,50.0,4.0,259584.0,10.0,0.0,0.0,0.0
5.0,0.693581841,4.1722001583358895E-8,5.0,80.0,61.538461538461554,5.0,272320.0,10.0,0.0,0.0,0.0
6.0,0.723777709,4.389496450353621E-8,6.0,83.33333333333334,66.66666666666667,6.0,278168.0,10.0,0.0,0.0,0.0
7.0,0.753419895,4.603483145552584E-8,7.0,85.71428571428571,69.56521739130433,7.0,279048.0,10.0,0.0,0.0,0.0
8.0,0.783039859,4.8205829282653416E-8,8.0,87.5,75.0,8.0,283320.0,10.0,0.0,0.0,0.0
9.0,0.812826293,5.039340542122101E-8,9.0,77.77777777777779,57.14285714285714,9.0,283888.0,10.0,0.0,0.0,0.0
10.0,0.842345193,5.258809182823739E-8,10.0,70.0,39.99999999999999,10.0,287392.0,10.0,0.0,0.0,0.0
11.0,0.872880831,5.4863300541674515E-8,11.0,72.72727272727273,44.0677966101695,11.0,288016.0,10.0,0.0,0.0,0.0
12.0,0.902664001,5.708644946791853E-8,12.0,66.66666666666666,31.428571428571413,12.0,288536.0,10.0,0.0,0.0,0.0
13.0,0.932705833,5.9334874857695154E-8,13.0,69.23076923076923,38.09523809523809,13.0,289304.0,10.0,0.0,0.0,0.0
14.0,0.962299305,6.155072352107821E-8,14.0,71.42857142857143,41.66666666666668,14.0,289432.0,10.0,0.0,0.0,0.0
15.0,0.992487051,6.381444294572083E-8,15.0,73.33333333333333,46.428571428571416,15.0,289864.0,10.0,0.0,0.0,0.0
16.0,1.022366383,6.607061829988533E-8,16.0,68.75,37.5,16.0,291880.0,10.0,0.0,0.0,0.0
17.0,1.053250181,6.840494146677148E-8,17.0,70.58823529411765,40.559440559440574,17.0,292168.0,10.0,0.0,0.0,0.0
18.0,1.083230077,7.067659027846944E-8,18.0,66.66666666666666,32.49999999999999,18.0,292896.0,10.0,0.0,0.0,0.0
19.0,1.112873168,7.292400690513767E-8,19.0,68.42105263157895,35.22727272727273,19.0,293064.0,10.0,0.0,0.0,0.0
20.0,1.142868898,7.51994007498026E-8,20.0,70.0,37.499999999999986,20.0,293224.0,10.0,0.0,0.0,0.0
21.0,1.172679688,7.746280154027045E-8,21.0,66.66666666666666,30.985915492957737,21.0,293488.0,10.0,0.0,0.0,0.0
22.0,1.20201192,7.968992825490734E-8,22.0,68.18181818181817,33.04347826086955,22.0,293496.0,10.0,0.0,0.0,0.0
23.0,1.232461302,8.200257071629168E-8,23.0,69.56521739130434,34.81781376518218,23.0,293584.0,10.0,0.0,0.0,0.0
24.0,1.262463618,8.428156880510351E-8,24.0,70.83333333333334,36.363636363636374,24.0,293624.0,10.0,0.0,0.0,0.0
25.0,1.292285304,8.654814220743877E-8,25.0,72.0,40.677966101694906,25.0,293792.0,10.0,0.0,0.0,0.0
26.0,1.322508872,8.88456356350995E-8,26.0,73.07692307692307,42.038216560509554,26.0,293840.0,10.0,0.0,0.0,0.0
27.0,1.35264996,9.113735825344095E-8,27.0,74.07407407407408,43.24324324324324,27.0,293904.0,10.0,0.0,0.0,0.0
28.0,1.383032142,9.344917262992928E-8,28.0,75.0,46.7391304347826,28.0,294128.0,10.0,0.0,0.0,0.0
29.0,1.412743665,9.570995580931921E-8,29.0,75.86206896551724,47.814910025706936,29.0,294128.0,10.0,0.0,0.0,0.0
30.0,1.442356133,9.796344692695889E-8,30.0,76.66666666666667,50.7042253521127,30.0,294160.0,10.0,0.0,0.0,0.0
31.0,1.471855231,1.0020916537637929E-7,31.0,74.19354838709677,45.85152838427948,31.0,294272.0,10.0,0.0,0.0,0.0
32.0,1.502086693,1.0251088777721345E-7,32.0,75.0,46.88796680497925,32.0,294304.0,10.0,0.0,0.0,0.0
33.0,1.53141177,1.0474378312979517E-7,33.0,75.75757575757575,47.826086956521735,33.0,294328.0,10.0,0.0,0.0,0.0
34.0,1.561620756,1.0704579494525371E-7,34.0,76.47058823529412,50.36496350364962,34.0,294560.0,10.0,0.0,0.0,0.0
35.0,1.591185982,1.0929899514641409E-7,35.0,77.14285714285715,51.21951219512195,35.0,294592.0,10.0,0.0,0.0,0.0
36.0,1.6208951,1.1157656550697364E-7,36.0,77.77777777777779,52.0,36.0,296336.0,10.0,0.0,0.0,0.0
37.0,1.650687674,1.1386238356582202E-7,37.0,78.37837837837837,54.17956656346748,37.0,296576.0,10.0,0.0,0.0,0.0
38.0,1.680668032,1.161645947644301E-7,38.0,78.94736842105263,56.06936416184971,38.0,296832.0,10.0,0.0,0.0,0.0
39.0,1.710598188,1.1846307480603666E-7,39.0,79.48717948717949,56.786703601108016,39.0,296848.0,10.0,0.0,0.0,0.0
40.0,1.74080266,1.207826208872286E-7,40.0,77.5,52.63157894736842,40.0,296848.0,10.0,0.0,0.0,0.0
41.0,1.770614669,1.23072151253002E-7,41.0,78.04878048780488,53.35018963337548,41.0,296864.0,10.0,0.0,0.0,0.0
42.0,1.80026859,1.253497861173687E-7,42.0,78.57142857142857,55.10688836104514,42.0,296896.0,10.0,0.0,0.0,0.0
43.0,1.831011508,1.2771163643178635E-7,43.0,76.74418604651163,51.46726862302483,43.0,296968.0,10.0,0.0,0.0,0.0
44.0,1.860942184,1.3001114752185635E-7,44.0,77.27272727272727,52.17391304347825,44.0,296976.0,10.0,0.0,0.0,0.0
45.0,1.890718894,1.3229907623111995E-7,45.0,77.77777777777779,52.830188679245296,45.0,297008.0,10.0,0.0,0.0,0.0
46.0,1.921192566,1.3464061990795657E-7,46.0,78.26086956521739,53.441295546558706,46.0,297016.0,10.0,0.0,0.0,0.0
47.0,1.951405044,1.3696215642241762E-7,47.0,78.72340425531915,54.01174168297457,47.0,297024.0,10.0,0.0,0.0,0.0
48.0,1.981017652,1.392392534668061E-7,48.0,77.08333333333334,50.746268656716445,48.0,297240.0,10.0,0.0,0.0,0.0
49.0,2.010667316,1.4151919997680315E-7,49.0,77.55102040816327,51.309846431797645,49.0,297240.0,10.0,0.0,0.0,0.0
50.0,2.040540952,1.438164927359319E-7,50.0,78.0,51.83887915936953,50.0,297256.0,10.0,0.0,0.0,0.0
51.0,2.070250248,1.4610114769321975E-7,51.0,78.43137254901961,52.336448598130836,51.0,297256.0,10.0,0.0,0.0,0.0
52.0,2.100650844,1.4843896385540364E-7,52.0,78.84615384615384,52.8052805280528,52.0,297256.0,10.0,0.0,0.0,0.0
53.0,2.130375034,1.5072544085724285E-7,53.0,79.24528301886792,54.48868071818892,53.0,297344.0,10.0,0.0,0.0,0.0
54.0,2.1601714,1.530176548613298E-7,54.0,79.62962962962963,55.99999999999999,54.0,297368.0,10.0,0.0,0.0,0.0
55.0,2.189652892,1.5528564582451562E-7,55.0,80.0,56.443484521238304,55.0,297368.0,10.0,0.0,0.0,0.0
56.0,2.219029376,1.575455585942687E-7,56.0,80.35714285714286,56.86274509803921,56.0,297368.0,10.0,0.0,0.0,0.0
57.0,2.249145274,1.5986272794421147E-7,57.0,80.7017543859649,58.22784810126581,57.0,297416.0,10.0,0.0,0.0,0.0
58.0,2.27880264,1.621449853222673E-7,58.0,81.03448275862068,59.466327827191854,58.0,297464.0,10.0,0.0,0.0,0.0
59.0,2.308546226,1.644342470320708E-7,59.0,81.35593220338984,60.595021250758975,59.0,297512.0,10.0,0.0,0.0,0.0
60.0,2.338410306,1.6673278275141915E-7,60.0,81.66666666666667,60.99290780141844,60.0,297512.0,10.0,0.0,0.0,0.0
61.0,2.368116588,1.6901941922156563E-7,61.0,80.32786885245902,58.31435079726652,61.0,297544.0,10.0,0.0,0.0,0.0
62.0,2.398005836,1.713201394713112E-7,62.0,80.64516129032258,58.712541620421746,62.0,297544.0,10.0,0.0,0.0,0.0
63.0,2.4280656,1.7363398516382825E-7,63.0,80.95238095238095,59.09090909090909,63.0,297544.0,10.0,0.0,0.0,0.0
64.0,2.458464871,1.7597396435524865E-7,64.0,81.25,60.16597510373444,64.0,297544.0,10.0,0.0,0.0,0.0
65.0,2.487521287,1.7821117884363575E-7,65.0,81.53846153846153,61.15537848605577,65.0,297624.0,10.0,0.0,0.0,0.0
66.0,2.517382499,1.8051035903596226E-7,66.0,81.81818181818183,61.51603498542275,66.0,297624.0,10.0,0.0,0.0,0.0
67.0,2.547336673,1.8281669688783182E-7,67.0,82.08955223880598,61.85958254269451,67.0,297624.0,10.0,0.0,0.0,0.0
68.0,2.576992866,1.8510015290783107E-7,68.0,82.35294117647058,62.773722627737214,68.0,297632.0,10.0,0.0,0.0,0.0
69.0,2.607118246,1.8741973520606351E-7,69.0,82.6086956521739,63.620386643233736,69.0,297632.0,10.0,0.0,0.0,0.0
70.0,2.636926666,1.897149123414317E-7,70.0,82.85714285714286,63.94849785407726,70.0,297632.0,10.0,0.0,0.0,0.0
71.0,2.666558544,1.9199747738538112E-7,71.0,83.09859154929578,64.73509933774835,71.0,297760.0,10.0,0.0,0.0,0.0
72.0,2.6962143,1.9428188176898088E-7,72.0,83.33333333333334,65.0485436893204,72.0,297760.0,10.0,0.0,0.0,0.0
73.0,2.725934386,1.9657124153911664E-7,73.0,83.56164383561644,65.78125,73.0,297760.0,10.0,0.0,0.0,0.0
74.0,2.756057573,1.9889165247151017E-7,74.0,83.78378378378379,66.08097784568373,74.0,297760.0,10.0,0.0,0.0,0.0
75.0,2.785419756,2.0115405039551367E-7,75.0,84.0,66.76514032496307,75.0,297840.0,10.0,0.0,0.0,0.0
76.0,2.817212134,2.036175158119451E-7,76.0,84.21052631578947,67.40528949249463,76.0,299520.0,10.0,0.0,0.0,0.0
77.0,2.845553048,2.0581359961151673E-7,77.0,84.4155844155844,67.69230769230768,77.0,299528.0,10.0,0.0,0.0,0.0
78.0,2.872751728,2.0792117385974786E-7,78.0,84.61538461538461,67.96714579055441,78.0,299528.0,10.0,0.0,0.0,0.0
79.0,2.90019446,2.1004765923566713E-7,79.0,84.81012658227847,68.23056300268097,79.0,299528.0,10.0,0.0,0.0,0.0
80.0,2.928300257,2.122255242637939E-7,80.0,85.0,68.48325673013788,80.0,299528.0,10.0,0.0,0.0,0.0
81.0,2.955872329,2.143622031415317E-7,81.0,85.18518518518519,69.08396946564885,81.0,299552.0,10.0,0.0,0.0,0.0
82.0,2.983404003,2.1649575140386624E-7,82.0,85.36585365853658,69.32668329177056,82.0,299552.0,10.0,0.0,0.0,0.0
83.0,3.010896437,2.1862625878921617E-7,83.0,85.54216867469879,69.55990220048899,83.0,299552.0,10.0,0.0,0.0,0.0
84.0,3.038910981,2.2079722673222225E-7,84.0,85.71428571428571,70.12448132780081,84.0,299552.0,10.0,0.0,0.0,0.0
85.0,3.066257271,2.2291640878816247E-7,85.0,85.88235294117646,70.65592635212887,85.0,299552.0,10.0,0.0,0.0,0.0
86.0,3.093968323,2.2506385782602562E-7,86.0,86.04651162790698,70.88036117381489,86.0,299552.0,10.0,0.0,0.0,0.0
87.0,3.121704713,2.2721327041488358E-7,87.0,86.20689655172413,71.09634551495016,87.0,299552.0,10.0,0.0,0.0,0.0
88.0,3.149237855,2.2934693243887492E-7,88.0,86.36363636363636,71.59763313609467,88.0,299552.0,10.0,0.0,0.0,0.0
89.0,3.176805005,2.3148322988958623E-7,89.0,86.51685393258427,71.80570221752905,89.0,299552.0,10.0,0.0,0.0,0.0
90.0,3.204327735,2.336160850427528E-7,90.0,86.66666666666667,72.27926078028747,90.0,299552.0,10.0,0.0,0.0,0.0
91.0,3.232121675,2.3576995742953285E-7,91.0,86.81318681318682,72.47983870967742,91.0,299552.0,10.0,0.0,0.0,0.0
92.0,3.259772001,2.3791281499807005E-7,92.0,86.95652173913044,72.92790583619421,92.0,299568.0,10.0,0.0,0.0,0.0
93.0,3.287357845,2.400507324029982E-7,93.0,87.09677419354838,73.121387283237,93.0,299576.0,10.0,0.0,0.0,0.0
94.0,3.315228705,2.4221073869768746E-7,94.0,87.2340425531915,73.54596622889306,94.0,299576.0,10.0,0.0,0.0,0.0
95.0,3.342954419,2.4435949610111003E-7,95.0,86.31578947368422,71.69378867751547,95.0,299576.0,10.0,0.0,0.0,0.0
96.0,3.371110185,2.4654164103183696E-7,96.0,86.45833333333334,72.11796246648794,96.0,299584.0,10.0,0.0,0.0,0.0
97.0,3.398872627,2.486933597891758E-7,97.0,86.5979381443299,72.31613611416027,97.0,299592.0,10.0,0.0,0.0,0.0
98.0,3.426672318,2.5084802305216805E-7,98.0,86.73469387755102,72.50755287009063,98.0,299600.0,10.0,0.0,0.0,0.0
99.0,3.45426056,2.529862975937067E-7,99.0,86.86868686868688,72.9109661123974,99.0,299600.0,10.0,0.0,0.0,0.0
100.0,3.482021486,2.551379563081452E-7,100.0,87.0,73.09602649006622,100.0,299600.0,10.0,0.0,0.0,0.0
101.0,3.509849438,2.572948099889545E-7,101.0,87.12871287128714,73.48010502928702,101.0,299600.0,10.0,0.0,0.0,0.0
102.0,3.537498454,2.5943779492476134E-7,102.0,87.25490196078431,73.84615384615385,102.0,299600.0,10.0,0.0,0.0,0.0
103.0,3.565360558,2.615972956155593E-7,103.0,87.37864077669903,74.19541337444593,103.0,299600.0,10.0,0.0,0.0,0.0
104.0,3.593249517,2.63758877749706E-7,104.0,87.5,74.52901281085154,104.0,299600.0,10.0,0.0,0.0,0.0
105.0,3.620575363,2.658768148342003E-7,105.0,87.61904761904762,74.70817120622569,105.0,299600.0,10.0,0.0,0.0,0.0
106.0,3.648224773,2.680198303076605E-7,106.0,87.73584905660378,74.88151658767774,106.0,299600.0,10.0,0.0,0.0,0.0
107.0,3.675884687,2.701639461374387E-7,107.0,87.85046728971963,75.20057051167767,107.0,299640.0,10.0,0.0,0.0,0.0
108.0,3.704073557,2.7234906509299874E-7,108.0,87.96296296296296,75.5059316120028,108.0,299640.0,10.0,0.0,0.0,0.0
109.0,3.739105847,2.7506466599987E-7,109.0,88.07339449541286,75.67381974248929,109.0,299640.0,10.0,0.0,0.0,0.0
110.0,3.766860441,2.7721612114699976E-7,110.0,88.18181818181819,75.8364312267658,110.0,299640.0,10.0,0.0,0.0,0.0
111.0,3.794720445,2.793757473697742E-7,111.0,88.28828828828829,75.99401097987023,111.0,299640.0,10.0,0.0,0.0,0.0
112.0,3.823537299,2.8160954581274144E-7,112.0,88.39285714285714,76.14678899082568,112.0,299640.0,10.0,0.0,0.0,0.0
113.0,3.852580487,2.838608890070126E-7,113.0,87.61061946902655,74.53316162266582,113.0,299640.0,10.0,0.0,0.0,0.0
114.0,3.880872307,2.8605398834619476E-7,114.0,87.71929824561403,74.69077069457659,114.0,299640.0,10.0,0.0,0.0,0.0
115.0,3.910475541,2.883487446723362E-7,115.0,87.82608695652175,74.84375000000001,115.0,299640.0,10.0,0.0,0.0,0.0
116.0,3.939296725,2.905828787642698E-7,116.0,87.93103448275862,75.15299877600978,116.0,299640.0,10.0,0.0,0.0,0.0
117.0,3.967928911,2.92802362282684E-7,117.0,88.03418803418803,75.44964028776978,117.0,299640.0,10.0,0.0,0.0,0.0
118.0,3.996912293,2.9504906949033143E-7,118.0,88.13559322033898,75.59822747415066,118.0,299640.0,10.0,0.0,0.0,0.0
119.0,4.025635771,2.972756296982224E-7,119.0,88.23529411764706,75.74257425742573,119.0,299640.0,10.0,0.0,0.0,0.0
120.0,4.055569859,2.9959603286110906E-7,120.0,88.33333333333333,76.02739726027397,120.0,299640.0,10.0,0.0,0.0,0.0
121.0,4.084148141,3.018113378987193E-7,121.0,88.42975206611571,76.16769836803603,121.0,299640.0,10.0,0.0,0.0,0.0
122.0,4.112765547,3.040296757146572E-7,122.0,88.52459016393442,76.44137931034483,122.0,299640.0,10.0,0.0,0.0,0.0
123.0,4.141613275,3.062658674200232E-7,123.0,88.6178861788618,76.70454545454545,123.0,299640.0,10.0,0.0,0.0,0.0
124.0,4.17056303,3.0851002787532294E-7,124.0,87.90322580645162,75.2659574468085,124.0,299648.0,10.0,0.0,0.0,0.0
125.0,4.20049165,3.1083006911524685E-7,125.0,88.0,75.53177606681456,125.0,299648.0,10.0,0.0,0.0,0.0
126.0,4.229232506,3.1305803589723393E-7,126.0,88.09523809523809,75.67567567567566,126.0,299648.0,10.0,0.0,0.0,0.0
127.0,4.257657198,3.1526149391407984E-7,127.0,88.18897637795276,75.81566586263806,127.0,299648.0,10.0,0.0,0.0,0.0
128.0,4.286821866,3.1752237460223554E-7,128.0,88.28125,76.07178464606181,128.0,299656.0,10.0,0.0,0.0,0.0
129.0,4.315793346,3.1976827912065107E-7,129.0,88.37209302325581,76.20804131316858,129.0,299656.0,10.0,0.0,0.0,0.0
130.0,4.344512642,3.219946340273425E-7,130.0,88.46153846153845,76.45496256942766,130.0,299656.0,10.0,0.0,0.0,0.0
131.0,4.374543694,3.2432267786147084E-7,131.0,88.54961832061069,76.58763255093531,131.0,299656.0,10.0,0.0,0.0,0.0
132.0,4.403195716,3.2654381760550673E-7,132.0,88.63636363636364,76.82584269662921,132.0,299656.0,10.0,0.0,0.0,0.0
133.0,4.432151904,3.28788536669403E-7,133.0,88.7218045112782,77.05577918343874,133.0,299656.0,10.0,0.0,0.0,0.0
134.0,4.460451108,3.3098232553110986E-7,134.0,88.80597014925374,77.2778657020122,134.0,299656.0,10.0,0.0,0.0,0.0
135.0,4.488882709,3.3318637796998033E-7,135.0,88.88888888888889,77.49249749916638,135.0,299656.0,10.0,0.0,0.0,0.0
136.0,4.518699053,3.354977773776817E-7,136.0,88.97058823529412,77.62176393154891,136.0,299656.0,10.0,0.0,0.0,0.0
137.0,4.547472123,3.3772830091053836E-7,137.0,89.05109489051095,77.8293235516237,137.0,299656.0,10.0,0.0,0.0,0.0
138.0,4.576122908,3.399493447608233E-7,138.0,89.13043478260869,77.9552715654952,138.0,299656.0,10.0,0.0,0.0,0.0
139.0,4.60463134,3.4215935323266325E-7,139.0,89.20863309352518,78.07801493008097,139.0,299656.0,10.0,0.0,0.0,0.0
140.0,4.633533868,3.4439991250781355E-7,140.0,89.28571428571429,78.27885808853952,140.0,299656.0,10.0,0.0,0.0,0.0
141.0,4.662100796,3.466144556610267E-7,141.0,89.36170212765957,78.47328244274809,141.0,299656.0,10.0,0.0,0.0,0.0
142.0,4.691942268,3.4892780302198205E-7,142.0,89.43661971830986,78.5929648241206,142.0,299656.0,10.0,0.0,0.0,0.0
143.0,4.720736267,3.511599489964836E-7,143.0,89.5104895104895,78.78128400435256,143.0,299656.0,10.0,0.0,0.0,0.0
144.0,4.749411621,3.533828974656597E-7,144.0,89.58333333333334,78.89800703399766,144.0,299656.0,10.0,0.0,0.0,0.0
145.0,4.777960659,3.555960537642201E-7,145.0,89.65517241379311,79.01186914986008,145.0,299656.0,10.0,0.0,0.0,0.0
146.0,4.806924331,3.578413529969381E-7,146.0,89.04109589041096,77.76085300837777,146.0,299656.0,10.0,0.0,0.0,0.0
147.0,4.836577109,3.6014007256852273E-7,147.0,89.1156462585034,77.87810383747178,147.0,299656.0,10.0,0.0,0.0,0.0
148.0,4.865310105,3.623674895159488E-7,148.0,89.1891891891892,78.07001296536396,148.0,299656.0,10.0,0.0,0.0,0.0
149.0,4.894264421,3.646120634601184E-7,149.0,89.26174496644296,78.18448023426062,149.0,299656.0,10.0,0.0,0.0,0.0
150.0,4.923036331,3.668424970683581E-7,150.0,89.33333333333333,78.37058399423216,150.0,299656.0,10.0,0.0,0.0,0.0
151.0,4.951746039,3.690681087015778E-7,151.0,89.40397350993378,78.48236551478448,151.0,299656.0,10.0,0.0,0.0,0.0
152.0,4.980448301,3.712931431117821E-7,152.0,89.47368421052632,78.59154929577464,152.0,299656.0,10.0,0.0,0.0,0.0
153.0,5.010421571,3.736167076146894E-7,153.0,89.54248366013073,78.77211238293445,153.0,299656.0,10.0,0.0,0.0,0.0
154.0,5.039610557,3.758794734639096E-7,154.0,89.6103896103896,78.94736842105262,154.0,299656.0,10.0,0.0,0.0,0.0
155.0,5.067332746,3.780285314179896E-7,155.0,89.6774193548387,79.05405405405405,155.0,299656.0,10.0,0.0,0.0,0.0
156.0,5.093793107,3.800912710522282E-7,156.0,89.74358974358975,79.22423838854671,156.0,301336.0,10.0,0.0,0.0,0.0
157.0,5.120622363,3.821827682055866E-7,157.0,89.80891719745223,79.38956350508697,157.0,301336.0,10.0,0.0,0.0,0.0
158.0,5.146313165,3.841855162225458E-7,158.0,89.87341772151899,79.55023458987219,158.0,301336.0,10.0,0.0,0.0,0.0
159.0,5.172157791,3.8620025571843834E-7,159.0,89.937106918239,79.70644543714104,159.0,301336.0,10.0,0.0,0.0,0.0
160.0,5.198109807,3.8822336689184957E-7,160.0,90.0,79.81072555205047,160.0,301336.0,10.0,0.0,0.0,0.0
