learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
23.0,0.016225458,3.0406962291647995E-10,23.0,73.91304347826086,-7.812500000000029,23.0,72440.0,10.0,0.0,21.499999999999996,1.8988300491501489,5744.0,0.0
46.0,0.04278184,8.132855126841201E-10,46.0,73.91304347826086,29.048843187660644,46.0,74120.0,10.0,0.0,52.1,4.460817065167421,5744.0,0.0
69.0,0.057540421,1.096279783350312E-9,69.0,79.71014492753623,45.42372881355932,69.0,74120.0,10.0,0.0,76.3,4.786671309189949,5744.0,0.0
92.0,0.071052724,1.3612494810380868E-9,92.0,77.17391304347827,43.10954063604242,92.0,75800.0,10.0,0.0,111.00000000000001,6.857275130999353,5744.0,0.0
115.0,0.079815579,1.5330848106803992E-9,115.0,75.65217391304347,43.38959212376932,115.0,75800.0,10.0,0.0,139.6,6.976468383868096,5744.0,0.0
138.0,0.087259145,1.6790495239301686E-9,138.0,73.18840579710145,41.725633417028085,138.0,75800.0,10.0,0.0,167.0,7.1987653262363125,5744.0,0.0
161.0,0.094640114,1.8269946365099812E-9,161.0,75.15527950310559,45.69067296340024,161.0,77480.0,10.0,0.0,181.29999999999998,6.470531491135622,5744.0,0.0
184.0,0.100999131,1.9544556089056032E-9,184.0,75.54347826086956,47.35503560528993,184.0,77480.0,10.0,0.0,213.9,7.497332859090625,5744.0,0.0
207.0,0.107994712,2.094675953769021E-9,207.0,71.98067632850241,40.363600238426386,207.0,77480.0,10.0,0.0,242.60000000000002,9.821970836400967,5744.0,0.0
230.0,0.114927626,2.233640193049278E-9,230.0,71.30434782608695,37.46395320095575,230.0,77480.0,10.0,0.0,263.59999999999997,9.702462459488197,5744.0,0.0
253.0,0.121557111,2.366522461579491E-9,253.0,71.54150197628458,37.93103448275862,253.0,77480.0,10.0,0.0,289.29999999999995,11.874388873163584,5744.0,0.0
276.0,0.1280028,2.495720698932806E-9,276.0,72.46376811594203,39.90717928149888,276.0,77480.0,10.0,0.0,310.9,12.807506479491716,5744.0,0.0
299.0,0.134297168,2.6218858382768095E-9,299.0,71.57190635451505,37.57215494583773,299.0,77480.0,10.0,0.0,341.59999999999997,13.428990199481786,5744.0,0.0
322.0,0.14126847,2.7646493794396514E-9,322.0,71.73913043478261,37.503732457449985,322.0,79160.0,10.0,0.0,365.3,13.152988676004819,5744.0,0.0
345.0,0.147308914,2.8883501136261552E-9,345.0,71.59420289855073,37.33086190917517,345.0,79160.0,10.0,0.0,384.1,13.773928673806576,5744.0,0.0
368.0,0.153336245,3.0117823099820976E-9,368.0,70.65217391304348,35.66641846612064,368.0,79160.0,10.0,0.0,408.9,13.870392127758242,5744.0,0.0
