learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
16.0,0.021924044,5.361406834257974E-10,16.0,75.0,33.33333333333333,16.0,94528.0,10.0,0.0,0.0,0.0
32.0,0.0413628,1.012309599088298E-9,32.0,75.0,27.27272727272727,32.0,94688.0,10.0,0.0,0.0,0.0
48.0,0.051456449,1.2641996964025828E-9,48.0,77.08333333333334,22.807017543859633,48.0,96464.0,10.0,0.0,0.0,0.0
64.0,0.060664373,1.494043425814145E-9,64.0,78.125,19.424460431654676,64.0,96488.0,10.0,0.0,0.0,0.0
80.0,0.068961067,1.7047473601996898E-9,80.0,76.25,14.22121896162526,80.0,98168.0,10.0,0.0,0.0,0.0
96.0,0.076140301,1.8870869913200537E-9,96.0,75.0,14.285714285714274,96.0,98176.0,10.0,0.0,0.0,0.0
112.0,0.081190323,2.015358918768664E-9,112.0,75.89285714285714,23.092573753814843,112.0,98184.0,10.0,0.0,0.0,0.0
128.0,0.08625443,2.1439886090345677E-9,128.0,77.34375,29.32216298552932,128.0,98184.0,10.0,0.0,0.0,0.0
144.0,0.091020407,2.2650457165017722E-9,144.0,77.08333333333334,28.77697841726623,144.0,98184.0,10.0,0.0,0.0,0.0
160.0,0.095467833,2.3799444700777527E-9,160.0,78.125,33.39676498572787,160.0,99864.0,10.0,0.0,0.0,0.0
176.0,0.100347896,2.5060203521884975E-9,176.0,80.11363636363636,34.57943925233645,176.0,99864.0,10.0,0.0,0.0,0.0
192.0,0.105281785,2.633486822992563E-9,192.0,79.6875,36.08740184363262,192.0,99864.0,10.0,0.0,0.0,0.0
208.0,0.109214576,2.7350900388695296E-9,208.0,80.28846153846155,37.89688319254297,208.0,99864.0,10.0,0.0,0.0,0.0
224.0,0.113689364,2.850695686656981E-9,224.0,81.25,41.25874125874127,224.0,99864.0,10.0,0.0,0.0,0.0
240.0,0.117861303,2.9584772643819447E-9,240.0,81.25,41.747572815533964,240.0,99864.0,10.0,0.0,0.0,0.0
256.0,0.122420944,3.076275079939514E-9,256.0,82.03125,44.395127018604214,256.0,99864.0,10.0,0.0,0.0,0.0
