learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
190.0,0.027828,2.855460345745086E-10,190.0,78.42105263157895,48.032021347565056,190.0,39664.0,10.0,188.89999999999998,6.597053214209439,3288.0,0.0
380.0,0.051717,5.306735758980115E-10,380.0,77.89473684210526,47.79366065879427,380.0,39664.0,10.0,382.0,10.108302418199496,3288.0,0.0
570.0,0.066073,6.77982001668877E-10,570.0,77.01754385964912,44.52863828838865,570.0,39664.0,10.0,576.3,10.651082365447914,3288.0,0.0
760.0,0.079437,8.151114111145336E-10,760.0,77.23684210526316,45.52084196569156,760.0,39664.0,10.0,768.9000000000001,13.58630846763674,3288.0,0.0
950.0,0.087451,8.973439079191949E-10,950.0,76.31578947368422,43.10226419714965,950.0,39664.0,10.0,956.5,12.30469648368279,3288.0,0.0
1140.0,0.095045,9.752667405539087E-10,1140.0,74.2,38.07722585971852,1140.0,39664.0,10.0,1146.2,10.245649483235963,3288.0,0.0
1330.0,0.102042,1.0470636934041975E-9,1330.0,72.7,34.91942404882234,1330.0,39664.0,10.0,1332.6,10.120606042459444,3288.0,0.0
1520.0,0.108795,1.1163569365938502E-9,1520.0,73.1,36.01392945833056,1520.0,39664.0,10.0,1516.5,10.19831140706909,3288.0,0.0
1710.0,0.116512,1.1955418851640487E-9,1710.0,71.5,32.51690629084503,1710.0,39664.0,10.0,1705.5,11.332598015361606,3288.0,0.0
1900.0,0.123751,1.2698220254646405E-9,1900.0,72.39999999999999,33.45164152617566,1900.0,39664.0,10.0,1897.7,13.711349718795415,3288.0,0.0
2090.0,0.130983,1.3440303380290664E-9,2090.0,73.0,34.00437037725057,2090.0,39664.0,10.0,2087.2000000000003,17.457758542646108,3288.0,0.0
