learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
13.0,0.045638247,6.441706678519646E-11,13.0,46.15384615384615,-28.169014084507026,13.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.052594262,7.423528094258573E-11,26.0,46.15384615384615,-13.750000000000002,26.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.054906392,7.749878562159009E-11,39.0,53.84615384615385,0.8474576271186482,39.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52.0,0.056846991,8.023788503060739E-11,52.0,61.53846153846154,22.734026745913827,52.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
65.0,0.05865222,8.278591359655063E-11,65.0,63.07692307692307,25.996204933586338,65.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
78.0,0.060396364,8.524772245022986E-11,78.0,61.53846153846154,22.924901185770757,78.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91.0,0.061999011,8.750981237739326E-11,91.0,62.637362637362635,24.573378839590443,91.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
104.0,0.063579379,8.97404561398758E-11,104.0,66.34615384615384,32.24125093075204,104.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
117.0,0.065049307,9.181521703385646E-11,117.0,66.66666666666666,32.96606434552666,117.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
130.0,0.066579513,9.397505858292184E-11,130.0,63.84615384615384,27.382933206560477,130.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
143.0,0.068420689,9.65738253005677E-11,143.0,62.93706293706294,25.688793018923423,143.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
156.0,0.069767974,9.847547914418911E-11,156.0,62.17948717948718,24.08446057406796,156.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
169.0,0.07177445,1.0130756203499107E-10,169.0,60.946745562130175,21.82506307821699,169.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
182.0,0.073151181,1.0325077805668117E-10,182.0,60.43956043956044,20.61068702290076,182.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
195.0,0.074520464,1.0518348144160378E-10,195.0,62.05128205128205,23.66694879390605,195.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
208.0,0.080416459,1.1350550800147985E-10,208.0,62.019230769230774,23.50093109869646,208.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
221.0,0.08157753,1.151443261653185E-10,221.0,61.085972850678736,21.48227712137488,221.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
234.0,0.082778582,1.1683957635528513E-10,234.0,61.53846153846154,22.482332155477046,234.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
247.0,0.083892642,1.1841203985114895E-10,247.0,62.34817813765182,24.215631288971004,247.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
260.0,0.085080296,1.2008837915129133E-10,260.0,61.92307692307693,23.347230494341872,260.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
273.0,0.086172314,1.2162973100112546E-10,273.0,63.003663003663,25.39570875835384,273.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
286.0,0.087327725,1.2326056023852695E-10,286.0,63.286713286713294,25.664636863211047,286.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
299.0,0.088254514,1.245686961296532E-10,299.0,62.87625418060201,24.70905832444818,299.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
312.0,0.089206167,1.259119268382589E-10,312.0,63.141025641025635,25.21260630315157,312.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
325.0,0.09067063,1.279789740426673E-10,325.0,62.46153846153846,24.1728820042073,325.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
338.0,0.09159365,1.292817900992102E-10,338.0,61.834319526627226,22.885642531215744,338.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
351.0,0.092391164,1.3040745806362894E-10,351.0,62.39316239316239,24.14289924359016,351.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
364.0,0.093218393,1.315750678918428E-10,364.0,60.98901098901099,21.358366552049432,364.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
377.0,0.094022881,1.3271057945572668E-10,377.0,60.212201591511935,19.65731821669081,377.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
390.0,0.094851502,1.3388015405171448E-10,390.0,60.0,19.278227411436898,390.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
403.0,0.096950886,1.3684337389965853E-10,403.0,60.545905707196034,20.26752939712562,403.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
416.0,0.097687608,1.3788323571284614E-10,416.0,59.855769230769226,18.879028491359175,416.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
429.0,0.098426588,1.3892628462778198E-10,429.0,58.97435897435898,17.126926285287798,429.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
442.0,0.099425588,1.403363442586528E-10,442.0,58.144796380090504,15.61577676415348,442.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
455.0,0.100146817,1.4135433815005753E-10,455.0,58.46153846153847,16.352972073886033,455.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
468.0,0.100856411,1.4235590957519082E-10,468.0,58.54700854700855,16.557606058378063,468.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
481.0,0.10209764,1.441078684396214E-10,481.0,58.21205821205822,15.994578109115556,481.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
494.0,0.102808257,1.45110883799692E-10,494.0,58.2995951417004,16.147000659195772,494.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
507.0,0.103519268,1.4611445527937678E-10,507.0,57.98816568047337,15.498016385361154,507.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
520.0,0.104212172,1.4709246925181813E-10,520.0,58.269230769230774,16.05166051660517,520.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
533.0,0.104992958,1.4819452612764306E-10,533.0,57.78611632270169,15.17241379310345,533.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
546.0,0.105563229,1.489994471644362E-10,546.0,58.60805860805861,16.99336732634639,546.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
559.0,0.106075808,1.497229376104143E-10,559.0,58.85509838998211,17.68464454005328,559.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
572.0,0.106604951,1.5046980766372548E-10,572.0,58.74125874125874,17.53192009285845,572.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
585.0,0.107379876,1.5156359190742174E-10,585.0,58.80341880341881,17.582032140581433,585.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
598.0,0.107870479,1.522560638644629E-10,598.0,59.19732441471572,18.292286843844156,598.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
611.0,0.109361695,1.5436087215526235E-10,611.0,59.247135842880525,18.25186586211158,611.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
624.0,0.109863187,1.5506871362113288E-10,624.0,59.13461538461539,17.99967018469658,624.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
637.0,0.110414969,1.5584753796872164E-10,637.0,58.86970172684458,17.446231772224536,637.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
650.0,0.110921251,1.5656214038117064E-10,650.0,58.30769230769231,16.403276479018945,650.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
663.0,0.111957139,1.5802426635805103E-10,663.0,58.67269984917044,17.1128996933859,663.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
676.0,0.112439594,1.587052376485533E-10,676.0,58.4319526627219,16.570334323009092,676.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
689.0,0.11292079,1.593844318969382E-10,689.0,58.490566037735846,16.82537270593797,689.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
702.0,0.113387021,1.6004250348028208E-10,702.0,58.262108262108256,16.398000243872684,702.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
715.0,0.113882543,1.6074191846367383E-10,715.0,57.90209790209791,15.73843148156125,715.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
728.0,0.114347586,1.6139831321934856E-10,728.0,58.104395604395606,16.038963003297347,728.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
741.0,0.115058531,1.624017915419406E-10,741.0,58.1646423751687,16.180752698373315,741.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
754.0,0.115521793,1.6305567246758272E-10,754.0,58.22281167108754,16.148278905560463,754.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
767.0,0.116480751,1.6440921397258835E-10,767.0,58.40938722294654,16.331373896748286,767.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
780.0,0.116907648,1.6501176675160723E-10,780.0,58.46153846153847,16.38709677419356,780.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
793.0,0.117326959,1.6560361211084654E-10,793.0,58.38587641866331,16.243118678786335,793.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
806.0,0.118291675,1.6696528086645733E-10,806.0,58.56079404466501,16.54348850474938,806.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
819.0,0.11873869,1.6759622962110568E-10,819.0,58.24175824175825,15.850097339390013,819.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
832.0,0.119155832,1.681850134995248E-10,832.0,58.41346153846154,16.193004826867444,832.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
845.0,0.119613149,1.688305032294657E-10,845.0,58.46153846153847,16.352914301185358,845.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
858.0,0.120038178,1.694304193804661E-10,858.0,58.5081585081585,16.361903823089683,858.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
871.0,0.120501962,1.7008503709402345E-10,871.0,57.97933409873708,15.321886587970281,871.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
884.0,0.12115985,1.7101362699435813E-10,884.0,57.80542986425339,14.989481065918635,884.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
897.0,0.121645769,1.7169948762075765E-10,897.0,57.971014492753625,15.391120507399576,897.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
910.0,0.122060368,1.7228468212816448E-10,910.0,58.02197802197803,15.523693803159185,910.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
923.0,0.123022675,1.736429506498906E-10,923.0,57.854821235102925,15.134360884661671,923.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
936.0,0.123435292,1.742253476215733E-10,936.0,57.90598290598291,15.239605598841626,936.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
949.0,0.123826457,1.747774657151765E-10,949.0,57.63962065331928,14.754003119371827,949.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
962.0,0.124223946,1.7533850995202856E-10,962.0,57.692307692307686,14.78128006338067,962.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
975.0,0.124617329,1.7589375868853592E-10,975.0,57.948717948717956,15.326936519031594,975.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
988.0,0.12500335,1.7643861617479057E-10,988.0,57.99595141700404,15.332705586942872,988.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1001.0,0.125937721,1.7775745383981198E-10,1001.0,58.199999999999996,15.830339739355944,1001.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1014.0,0.126400975,1.784113234736853E-10,1014.0,58.5,16.440485490846697,1014.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1027.0,0.126805627,1.7898247807804078E-10,1027.0,58.4,16.207756422393484,1027.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1040.0,0.127437445,1.7987427092674702E-10,1040.0,58.199999999999996,15.883186296606347,1040.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1053.0,0.127817241,1.8041034200539188E-10,1053.0,57.8,14.934104167422579,1053.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1066.0,0.128172651,1.8091199294974403E-10,1066.0,57.49999999999999,14.207275223061083,1066.0,5456.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
