learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
4952.0,3.85660586,1.1907988568666909E-6,4952.0,73.8,47.58427528258478,4952.0,1193536.0,10.0,2.0,0.0,0.0
9904.0,6.531558732,2.4302979305980274E-6,9904.0,72.7,45.00713094346006,9904.0,1791152.0,10.0,4.0,0.0,0.0
14856.0,8.699115543,3.90131619223071E-6,14856.0,73.1,46.10816831881526,14856.0,2623312.0,10.0,1.0,0.0,0.0
19808.0,10.66373031,5.410139624284243E-6,19808.0,72.8,44.91987056169581,19808.0,2968680.0,10.0,2.0,0.0,0.0
24760.0,12.747556892,7.4122240743806725E-6,24760.0,74.7,49.06833298439437,24760.0,3713840.0,10.0,3.0,0.0,0.0
29712.0,14.644941952,9.590979631204193E-6,29712.0,74.0,46.39440522530844,29712.0,4438696.0,10.0,3.0,0.0,0.0
34664.0,16.602811794,1.2215905661708594E-5,34664.0,75.4,50.75745444063671,34664.0,5182456.0,10.0,2.0,0.0,0.0
39616.0,18.535062657,1.509813108047417E-5,39616.0,77.10000000000001,53.69321858418532,39616.0,5765896.0,10.0,3.0,0.0,0.0
44568.0,20.396279106,1.825188152193673E-5,44568.0,76.2,51.19830711438461,44568.0,6549872.0,10.0,1.0,0.0,0.0
49520.0,22.348903973,2.1980125697602615E-5,49520.0,74.7,48.77298129100186,49520.0,7380536.0,10.0,2.0,0.0,0.0
54472.0,24.165298723,2.574377126754292E-5,54472.0,77.5,53.174946723494955,54472.0,8009416.0,10.0,2.0,0.0,0.0
59424.0,26.160315781,3.014332342483435E-5,59424.0,77.9,54.851151806362516,59424.0,8524408.0,10.0,1.0,0.0,0.0
64376.0,28.07642325,3.466816920613194E-5,64376.0,75.8,49.97953708335229,64376.0,9128224.0,10.0,3.0,0.0,0.0
69328.0,30.203903415,4.018164909823951E-5,69328.0,78.2,55.88616201515249,69328.0,1.0017576E7,10.0,2.0,0.0,0.0
74280.0,32.320212806,4.605939156417359E-5,74280.0,78.0,55.129329509808336,74280.0,1.0735784E7,10.0,1.0,0.0,0.0
79232.0,34.308456674,5.1848263601083794E-5,79232.0,76.5,51.71960389530346,79232.0,1.1254512E7,10.0,1.0,0.0,0.0
84184.0,36.497471355,5.852742382180536E-5,84184.0,77.8,55.28718917547161,84184.0,1.1794392E7,10.0,3.0,0.0,0.0
89136.0,38.953228722,6.644953950182243E-5,89136.0,77.0,53.134869694561615,89136.0,1.246976E7,10.0,3.0,0.0,0.0
94088.0,41.459332953,7.482161868032906E-5,94088.0,79.0,56.973737588972185,94088.0,1.291328E7,10.0,1.0,0.0,0.0
99040.0,44.029745209,8.389291897316172E-5,99040.0,77.8,54.74983999380358,99040.0,1.364172E7,10.0,1.0,0.0,0.0
103992.0,46.43694047,9.258868989471837E-5,103992.0,78.8,56.87971882322312,103992.0,1.3963656E7,10.0,0.0,0.0,0.0
108944.0,49.115730242,1.027734991324517E-4,108944.0,76.4,52.09639180279952,108944.0,1.4696592E7,10.0,1.0,0.0,0.0
