learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1.0,0.030004214,8.994113976260027E-10,1.0,0.0,0.0,1.0,115872.0,10.0,1.7,0.44845413490245695,3890.4,817.5315039801218,0.7,0.15275252316519466,0.7,0.15275252316519466,0.7,0.15275252316519466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.056509099,1.7651276676315402E-9,2.0,0.0,0.0,2.0,126256.0,10.0,2.3000000000000003,0.42295258468165065,4931.999999999999,532.5010172134259,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.0,0.071202388,2.266486043708606E-9,3.0,0.0,-80.0,3.0,131896.0,10.0,3.2,0.5120763831912405,5496.0,605.9086839890424,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.085622113,2.759972295390649E-9,4.0,0.0,-60.0,4.0,132288.0,10.0,3.8,0.69602043392737,5533.6,607.7731155620492,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.8999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.0,0.1006093,3.2970725022277074E-9,5.0,0.0,-92.3076923076923,5.0,138528.0,10.0,4.8,0.8273115763993905,6159.2,120.69399322252951,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,0.114162647,3.789435635366374E-9,6.0,16.666666666666664,-66.66666666666667,6.0,140424.0,10.0,6.2,0.9285592184789412,6179.2,121.286144669904,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7.0,0.122691418,4.101314569039064E-9,7.0,28.57142857142857,-52.17391304347827,7.0,141352.0,10.0,7.199999999999999,0.8537498983243798,6270.400000000001,85.064576776836,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,0.129997907,4.368603112248498E-9,8.0,37.5,-42.857142857142854,8.0,141408.0,10.0,8.4,1.0666666666666667,6276.0,83.81354968685619,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,0.137134,4.629658169222789E-9,9.0,44.44444444444444,-36.36363636363636,9.0,141408.0,10.0,9.5,1.194896555262328,6276.0,83.81354968685619,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10.0,0.144231826,4.889372088186857E-9,10.0,50.0,-31.578947368421012,10.0,141440.0,10.0,10.1,1.2151817422372124,6279.200000000001,84.06938932942377,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
