learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
10000.0,0.736242691,1.092058785755808E-8,10000.0,91.7,83.40438124335176,10000.0,57336.0,10.0,0.0,0.0,0.0
20000.0,1.402282908,2.0857766458454232E-8,20000.0,88.8,77.6050164763093,20000.0,57672.0,10.0,0.0,0.0,0.0
30000.0,2.057826986,3.021097879542659E-8,30000.0,91.4,82.79951838651482,30000.0,55152.0,10.0,0.0,0.0,0.0
40000.0,2.712492117,3.9836179165182014E-8,40000.0,93.30000000000001,86.58465284285222,40000.0,56832.0,10.0,0.0,0.0,0.0
50000.0,3.374523035,5.011636191122234E-8,50000.0,93.4,86.79941917444368,50000.0,60024.0,10.0,0.0,0.0,0.0
60000.0,4.040789847,6.060710619422297E-8,60000.0,92.0,83.99641519700414,60000.0,60864.0,10.0,0.0,0.0,0.0
70000.0,4.72315066,7.114366351802523E-8,70000.0,94.3,88.5711994225448,70000.0,59688.0,10.0,0.0,0.0,0.0
80000.0,5.382213631,8.152097928796585E-8,80000.0,95.89999999999999,91.79724387394164,80000.0,60864.0,10.0,0.0,0.0,0.0
90000.0,6.042143229,9.165380550606177E-8,90000.0,93.5,87.00020799667206,90000.0,59352.0,10.0,0.0,0.0,0.0
100000.0,6.695333339,1.0176831719423956E-7,100000.0,89.4,78.79592881833312,100000.0,59856.0,10.0,0.0,0.0,0.0
110000.0,7.335780415,1.1193602006115641E-7,110000.0,88.0,75.96721928710761,110000.0,61368.0,10.0,0.0,0.0,0.0
120000.0,7.973774665,1.2178749872070427E-7,120000.0,92.80000000000001,85.58668209425511,120000.0,59688.0,10.0,0.0,0.0,0.0
130000.0,8.615661476,1.316432886826371E-7,130000.0,93.89999999999999,87.79795005560933,130000.0,59352.0,10.0,0.0,0.0,0.0
140000.0,9.251498375,1.4028369611995916E-7,140000.0,86.2,72.33482083789407,140000.0,52528.0,10.0,0.0,0.0,0.0
150000.0,9.886373542,1.5000423369443665E-7,150000.0,91.60000000000001,83.16984035391422,150000.0,59184.0,10.0,0.0,0.0,0.0
160000.0,10.528756613,1.6020267231243972E-7,160000.0,90.5,81.00395117815495,160000.0,61368.0,10.0,0.0,0.0,0.0
170000.0,11.175198585,1.7040935886130358E-7,170000.0,93.2,86.4,170000.0,61032.0,10.0,0.0,0.0,0.0
180000.0,11.822072139,1.805947454305055E-7,180000.0,91.2,82.38626128380137,180000.0,60864.0,10.0,0.0,0.0,0.0
190000.0,12.47135181,1.9110020577368015E-7,190000.0,93.0,85.97997941059833,190000.0,62544.0,10.0,0.0,0.0,0.0
200000.0,13.137186168,2.0184458558492982E-7,200000.0,89.9,79.7975757090851,200000.0,62376.0,10.0,0.0,0.0,0.0
210000.0,13.789332828,2.1250980798163138E-7,210000.0,90.9,81.7750682934254,210000.0,63216.0,10.0,0.0,0.0,0.0
220000.0,14.434993288,2.227041552202962E-7,220000.0,90.0,80.00511868961546,220000.0,61032.0,10.0,0.0,0.0,0.0
230000.0,15.06300432,2.3275630744974437E-7,230000.0,90.3,80.59534288229176,230000.0,61872.0,10.0,0.0,0.0,0.0
240000.0,15.685545797,2.4253151510917887E-7,240000.0,85.5,70.99883995359814,240000.0,60696.0,10.0,0.0,0.0,0.0
250000.0,16.312919691,2.516736663930118E-7,250000.0,85.3,70.60423299044936,250000.0,56328.0,10.0,0.0,0.0,0.0
260000.0,16.951911058,2.6173494351128734E-7,260000.0,91.2,82.39943678197703,260000.0,60864.0,10.0,0.0,0.0,0.0
270000.0,17.597544458,2.719849841753145E-7,270000.0,90.8,81.58342508257432,270000.0,61368.0,10.0,0.0,0.0,0.0
280000.0,18.250613073,2.8263690076120815E-7,280000.0,87.3,74.60101595936163,280000.0,63048.0,10.0,0.0,0.0,0.0
