learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
38.0,0.122368416,3.0795731862386066E-10,38.0,94.73684210526315,0.0,38.0,9728.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
76.0,0.157829342,3.9741989359673525E-10,76.0,93.42105263157895,51.77664974619294,76.0,9752.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
114.0,0.18670082,4.703180363815692E-10,114.0,92.10526315789474,52.89256198347104,114.0,9760.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
152.0,0.213334969,5.376773490839534E-10,152.0,92.10526315789474,52.7950310559006,152.0,9776.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
190.0,0.237159192,5.979795021667248E-10,190.0,92.10526315789474,50.261780104712,190.0,9784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
228.0,0.263436741,6.64545721049524E-10,228.0,92.54385964912281,47.47967479674797,228.0,9792.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
266.0,0.273427701,6.898961496704982E-10,266.0,92.85714285714286,44.837371752892416,266.0,9808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
304.0,0.283031279,7.142636597591141E-10,304.0,93.0921052631579,42.46575342465755,304.0,9808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
342.0,0.291932121,7.368480920646752E-10,342.0,93.27485380116958,40.3277196176604,342.0,9808.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
380.0,0.300831829,7.594664848037063E-10,380.0,93.15789473684211,37.30964467005079,380.0,9824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
418.0,0.311820057,7.873928006345199E-10,418.0,93.0622009569378,34.70860713131532,418.0,9824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
456.0,0.320443065,8.093079670125411E-10,456.0,93.64035087719299,35.023584905660314,456.0,9824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
494.0,0.327749115,8.278761164699163E-10,494.0,93.92712550607287,34.40155807365437,494.0,9824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
532.0,0.333375754,8.421760834691424E-10,532.0,93.796992481203,32.19527267109546,532.0,9824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
570.0,0.337980736,8.538890643976628E-10,570.0,93.6842105263158,30.25152957171998,570.0,9832.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
608.0,0.34459863,8.707219784479174E-10,608.0,93.58552631578947,28.526645768025023,608.0,9832.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
646.0,0.349031296,8.819966658018528E-10,646.0,93.343653250774,26.44706879203511,646.0,9832.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
684.0,0.352592268,8.91068899480419E-10,684.0,93.27485380116958,25.114242193450103,684.0,9848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
722.0,0.356000222,8.997512915502819E-10,722.0,93.49030470914127,24.808331486815835,722.0,9848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
760.0,0.359392708,9.083942760340869E-10,760.0,93.42105263157895,23.633440514469374,760.0,9848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
798.0,0.362751138,9.169574471956325E-10,798.0,93.48370927318295,22.955811362792574,798.0,9856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
836.0,0.368105038,9.306085764678815E-10,836.0,93.54066985645933,22.315528634361335,836.0,9856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
874.0,0.372182352,9.410047251627677E-10,874.0,93.47826086956522,21.360694554064857,874.0,9856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
912.0,0.376071592,9.509213313770791E-10,912.0,93.64035087719299,21.13549618320597,912.0,9856.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
950.0,0.380662696,9.626370200825235E-10,950.0,93.57894736842105,20.27789241986524,950.0,9864.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
988.0,0.384306719,9.719510082817741E-10,988.0,93.7246963562753,20.073068893528163,988.0,9880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1026.0,0.389589231,9.854529138488903E-10,1026.0,93.89999999999999,20.40709812108568,1026.0,9880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1064.0,0.393141349,9.945319962625704E-10,1064.0,93.8,16.116462820651485,1064.0,9880.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1102.0,0.396551121,1.0032543044413132E-9,1102.0,93.8,9.512828745731072,1102.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1140.0,0.399321475,1.01034096048524E-9,1140.0,93.7,4.481775729274166,1140.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1178.0,0.402037277,1.0172880707308651E-9,1178.0,94.1,-0.38793983529553927,1178.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1216.0,0.406550377,1.0288327279811106E-9,1216.0,94.0,-0.19705420660643017,1216.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1254.0,0.409199737,1.0356098774199686E-9,1254.0,93.89999999999999,0.0,1254.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1292.0,0.411815273,1.0423005039617422E-9,1292.0,93.89999999999999,0.0,1292.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1330.0,0.415114973,1.0507412443682554E-9,1330.0,93.7,0.0,1330.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1368.0,0.417718609,1.0574014303212367E-9,1368.0,93.8,0.0,1368.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1406.0,0.422092515,1.06859002477179E-9,1406.0,94.1,0.0,1406.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1444.0,0.424757719,1.075407703680297E-9,1444.0,93.89999999999999,0.0,1444.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1482.0,0.427386965,1.0821334008499983E-9,1482.0,93.7,0.0,1482.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1520.0,0.429970257,1.0887415461863084E-9,1520.0,93.7,0.0,1520.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1558.0,0.433288661,1.0972301320359114E-9,1558.0,93.5,0.0,1558.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1596.0,0.435892941,1.1038919653619333E-9,1596.0,93.60000000000001,0.0,1596.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1634.0,0.440327387,1.1152354231104258E-9,1634.0,93.8,0.0,1634.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1672.0,0.443014945,1.122110284281274E-9,1672.0,93.8,0.0,1672.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1710.0,0.445577047,1.1286642249052727E-9,1710.0,93.8,0.0,1710.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1748.0,0.448175001,1.135309876116614E-9,1748.0,93.89999999999999,0.0,1748.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1786.0,0.451418355,1.1436064816142128E-9,1786.0,93.89999999999999,0.0,1786.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1824.0,0.455756301,1.154703089209895E-9,1824.0,93.8,0.0,1824.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1862.0,0.458350421,1.1613389329239733E-9,1862.0,93.89999999999999,0.0,1862.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1900.0,0.460790267,1.1675801387056714E-9,1900.0,93.7,0.0,1900.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1938.0,0.463280445,1.1739500953877971E-9,1938.0,93.60000000000001,0.0,1938.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1976.0,0.465717305,1.180183662883938E-9,1976.0,93.7,0.0,1976.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2014.0,0.470604331,1.192684835058948E-9,2014.0,93.30000000000001,0.0,2014.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2052.0,0.473094957,1.1990559377397107E-9,2052.0,93.30000000000001,0.0,2052.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2090.0,0.475529057,1.2052824450656778E-9,2090.0,93.30000000000001,0.0,2090.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2128.0,0.477955483,1.211489322048923E-9,2128.0,93.4,0.0,2128.0,9888.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2166.0,0.480444935,1.2178625737834315E-9,2166.0,93.4,0.0,2166.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2204.0,0.484678705,1.228701458002131E-9,2204.0,93.5,0.0,2204.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2242.0,0.487804081,1.2367027402172494E-9,2242.0,93.8,0.0,2242.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2280.0,0.490261521,1.2429940379576558E-9,2280.0,93.7,0.0,2280.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2318.0,0.492698677,1.2492334065834688E-9,2318.0,94.1,0.0,2318.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2356.0,0.495170259,1.2555609092902812E-9,2356.0,94.0,0.0,2356.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2394.0,0.497588395,1.2617515847707794E-9,2394.0,93.8,0.0,2394.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2432.0,0.501809831,1.2725588926879902E-9,2432.0,93.60000000000001,0.0,2432.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2470.0,0.504975677,1.2806637822422723E-9,2470.0,93.60000000000001,0.0,2470.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2508.0,0.507440901,1.2869750078188055E-9,2508.0,93.4,0.0,2508.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2546.0,0.509866395,1.2931845205318603E-9,2546.0,93.60000000000001,0.0,2546.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2584.0,0.512360851,1.2995705830181645E-9,2584.0,93.30000000000001,0.0,2584.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2622.0,0.516483141,1.310124067034987E-9,2622.0,93.5,0.0,2622.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2660.0,0.518940171,1.3164143151334597E-9,2660.0,93.60000000000001,0.0,2660.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2698.0,0.522028823,1.3243215801525454E-9,2698.0,93.7,0.0,2698.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2736.0,0.524475265,1.3305847218881058E-9,2736.0,93.7,0.0,2736.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2774.0,0.526956483,1.3369368937404627E-9,2774.0,93.60000000000001,0.0,2774.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2812.0,0.531077619,1.3474874233992571E-9,2812.0,93.7,0.0,2812.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2850.0,0.533505131,1.3537021023987076E-9,2850.0,93.8,0.0,2850.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2888.0,0.536027205,1.360158869789707E-9,2888.0,93.7,0.0,2888.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2926.0,0.539085089,1.3679873655819237E-9,2926.0,94.1,0.0,2926.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2964.0,0.541547851,1.3742922881866502E-9,2964.0,94.1,0.0,2964.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3002.0,0.545601137,1.3846691149059277E-9,3002.0,94.1,0.0,3002.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3040.0,0.548043849,1.3909227074599935E-9,3040.0,94.0,0.0,3040.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3078.0,0.550475545,1.3971480979273723E-9,3078.0,94.0,0.0,3078.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3116.0,0.552860677,1.4032542797923093E-9,3116.0,94.0,0.0,3116.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3154.0,0.555253203,1.4093793910534852E-9,3154.0,94.1,0.0,3154.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3192.0,0.558345183,1.4172951760929498E-9,3192.0,93.89999999999999,0.0,3192.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3230.0,0.562392959,1.4276578966486792E-9,3230.0,93.89999999999999,0.0,3230.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3268.0,0.564788297,1.4337902069174587E-9,3268.0,93.60000000000001,0.0,3268.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3306.0,0.567362995,1.4403816971307006E-9,3306.0,93.4,0.0,3306.0,9896.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3344.0,0.569781589,1.4465785506740219E-9,3344.0,93.4,0.0,3344.0,9904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3382.0,0.572234133,1.4528623899527727E-9,3382.0,93.60000000000001,0.0,3382.0,9904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3420.0,0.645476009,1.7705778545182618E-9,3420.0,93.89999999999999,0.0,3420.0,16768.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3458.0,0.661883283,1.8522774055889917E-9,3458.0,94.19999999999999,0.0,3458.0,19248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3496.0,0.680719695,1.946579571072427E-9,3496.0,94.1,-0.19699748658380017,3496.0,19352.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3534.0,0.696816228,2.0272648118601915E-9,3534.0,94.19999999999999,-0.38770423705345086,3534.0,19376.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3572.0,0.713411159,2.1105513499077006E-9,3572.0,94.3,-0.3874603733710976,3572.0,19400.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3610.0,0.717107909,2.129104576162581E-9,3610.0,94.39999999999999,-0.38720780152013795,3610.0,19400.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3648.0,0.720551203,2.146400011519178E-9,3648.0,94.39999999999999,-0.38720780152013795,3648.0,19416.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3686.0,0.726146117,2.174537627959832E-9,3686.0,94.5,-0.5705090696315284,3686.0,19440.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
3724.0,0.729607783,2.1919826589131533E-9,3724.0,94.1,5.169088337405329,3724.0,19480.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
