learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
280.0,0.431389344,4.7392799414280375E-9,280.0,92.5,82.96639629200465,280.0,45608.0,10.0,0.0,0.0
287.0,0.43822239,4.819901836386156E-9,287.0,92.6829268292683,83.53323679680884,287.0,45608.0,10.0,0.0,0.0
294.0,0.445248616,4.902803027820255E-9,294.0,92.85714285714286,83.97944885567493,294.0,45608.0,10.0,0.0,0.0
301.0,0.452178498,4.984567473526629E-9,301.0,93.02325581395348,84.3248605083695,301.0,45608.0,10.0,0.0,0.0
308.0,0.458223148,5.055887224243745E-9,308.0,93.18181818181817,84.729436207385,308.0,45608.0,10.0,0.0,0.0
315.0,0.464752544,5.132926406835515E-9,315.0,93.33333333333333,85.18045567578466,315.0,45608.0,10.0,0.0,0.0
322.0,0.471330598,5.213398631939456E-9,322.0,93.47826086956522,85.41226215644822,322.0,47288.0,10.0,0.0,0.0
329.0,0.477798228,5.292519991728993E-9,329.0,93.61702127659575,85.69950116945749,329.0,47288.0,10.0,0.0,0.0
336.0,0.483899974,5.367165331770147E-9,336.0,93.45238095238095,85.40514926551887,336.0,47288.0,10.0,0.0,0.0
343.0,0.490398788,5.446668179134526E-9,343.0,93.58600583090379,85.68012752391073,343.0,47288.0,10.0,0.0,0.0
350.0,0.496396332,5.520038770321341E-9,350.0,93.71428571428572,86.00254499181968,350.0,47288.0,10.0,0.0,0.0
357.0,0.503801192,5.610625676537552E-9,357.0,93.55742296918767,85.65789243856003,357.0,47288.0,10.0,0.0,0.0
364.0,0.509549504,5.680947303151089E-9,364.0,93.68131868131869,85.8561967833491,364.0,47288.0,10.0,0.0,0.0
371.0,0.516160042,5.761816919301117E-9,371.0,93.53099730458221,85.64056250806348,371.0,47288.0,10.0,0.0,0.0
378.0,0.521969122,5.832881947561269E-9,378.0,93.65079365079364,85.88542801132651,378.0,47288.0,10.0,0.0,0.0
385.0,0.529018656,5.919121994682483E-9,385.0,93.76623376623377,86.22211618752236,385.0,47288.0,10.0,0.0,0.0
392.0,0.534844548,5.990392691526146E-9,392.0,93.87755102040816,86.39990748236383,392.0,47288.0,10.0,0.0,0.0
399.0,0.541333632,6.0697765075249785E-9,399.0,93.734335839599,85.98839740978494,399.0,47288.0,10.0,0.0,0.0
406.0,0.547221552,6.141806020148924E-9,406.0,93.8423645320197,86.26113321963237,406.0,47288.0,10.0,0.0,0.0
413.0,0.553728666,6.221410405060481E-9,413.0,93.94673123486683,86.56910569105692,413.0,47288.0,10.0,0.0,0.0
420.0,0.559881958,6.296686329969927E-9,420.0,94.04761904761905,86.8189806678383,420.0,47288.0,10.0,0.0,0.0
427.0,0.5661307,6.373129936671917E-9,427.0,94.14519906323186,87.14056834471711,427.0,47288.0,10.0,0.0,0.0
434.0,0.571774316,6.442170771112042E-9,434.0,94.23963133640552,87.40627248879912,434.0,47288.0,10.0,0.0,0.0
441.0,0.57805176,6.5189655019922365E-9,441.0,93.65079365079364,86.08048698004734,441.0,47288.0,10.0,0.0,0.0
448.0,0.584346608,6.595973143652079E-9,448.0,93.75,86.23867301489786,448.0,47288.0,10.0,0.0,0.0
455.0,0.590793894,6.674845626350076E-9,455.0,93.84615384615384,86.47242455775233,455.0,47288.0,10.0,0.0,0.0
462.0,0.596489524,6.744522770908141E-9,462.0,93.93939393939394,86.62116040955632,462.0,47288.0,10.0,0.0,0.0
469.0,0.602816072,6.8219182125975655E-9,469.0,94.02985074626866,86.84247440033667,469.0,47288.0,10.0,0.0,0.0
476.0,0.608516454,6.89165349045975E-9,476.0,94.11764705882352,87.05642420122366,476.0,47288.0,10.0,0.0,0.0
483.0,0.615419406,6.976100335564047E-9,483.0,93.99585921325053,86.75498567416527,483.0,47288.0,10.0,0.0,0.0
490.0,0.621119358,7.045830353047282E-9,490.0,94.08163265306122,86.99979873017034,490.0,47288.0,10.0,0.0,0.0
497.0,0.627473122,7.123558740023934E-9,497.0,94.16498993963782,87.16734185104393,497.0,47288.0,10.0,0.0,0.0
504.0,0.634234458,7.20627313437147E-9,504.0,94.04761904761905,86.84210526315789,504.0,47288.0,10.0,0.0,0.0
511.0,0.64042536,7.282009158937465E-9,511.0,94.12915851272015,87.07637835103694,511.0,47288.0,10.0,0.0,0.0
518.0,0.646415784,7.355292648035617E-9,518.0,94.01544401544402,86.8629023021418,518.0,47288.0,10.0,0.0,0.0
525.0,0.65236266,7.428043395313949E-9,525.0,94.0952380952381,87.08733011210816,525.0,47288.0,10.0,0.0,0.0
532.0,0.657565584,7.491693050869634E-9,532.0,94.17293233082707,87.27312013828866,532.0,47288.0,10.0,0.0,0.0
539.0,0.663609778,7.565634332005346E-9,539.0,94.06307977736549,87.03489333553827,539.0,47288.0,10.0,0.0,0.0
546.0,0.6695209,7.637947684890691E-9,546.0,93.95604395604396,86.80290046143705,546.0,47288.0,10.0,0.0,0.0
553.0,0.67522885,7.707775545422398E-9,553.0,94.03254972875226,87.01462269185612,553.0,47288.0,10.0,0.0,0.0
560.0,0.680297104,7.769777723691526E-9,560.0,94.10714285714286,87.16238746248749,560.0,47288.0,10.0,0.0,0.0
567.0,0.68553144,7.833811656046241E-9,567.0,94.17989417989418,87.27826542198409,567.0,47288.0,10.0,0.0,0.0
574.0,0.69150507,7.90688969676279E-9,574.0,94.07665505226481,87.05440651657669,574.0,47288.0,10.0,0.0,0.0
581.0,0.696780308,7.971424001256622E-9,581.0,94.14802065404476,87.22482344724112,581.0,47288.0,10.0,0.0,0.0
588.0,0.702548632,8.041990443459812E-9,588.0,94.21768707482994,87.44394618834082,588.0,47288.0,10.0,0.0,0.0
595.0,0.707564474,8.103351442702112E-9,595.0,94.28571428571428,87.60386283977549,595.0,47288.0,10.0,0.0,0.0
602.0,0.713058178,8.170558337772055E-9,602.0,94.35215946843853,87.75969094236265,602.0,47288.0,10.0,0.0,0.0
609.0,0.717986178,8.230844727228911E-9,609.0,94.41707717569786,87.88754475045042,609.0,47288.0,10.0,0.0,0.0
616.0,0.723495548,8.298243271360793E-9,616.0,94.48051948051948,88.01268329536738,616.0,47288.0,10.0,0.0,0.0
623.0,0.728371808,8.357896702662108E-9,623.0,94.54253611556982,88.13519447929735,623.0,47288.0,10.0,0.0,0.0
630.0,0.733770356,8.423939512570697E-9,630.0,94.6031746031746,88.27817178881008,630.0,47288.0,10.0,0.0,0.0
637.0,0.739091179,8.491343999602313E-9,637.0,94.66248037676608,88.37266733953228,637.0,48968.0,10.0,0.0,0.0
644.0,0.744673931,8.562066618036477E-9,644.0,94.25465838509317,87.48765989623811,644.0,48968.0,10.0,0.0,0.0
651.0,0.749449495,8.622563733183259E-9,651.0,94.31643625192012,87.61014150579449,651.0,48968.0,10.0,0.0,0.0
658.0,0.754862267,8.691133035353072E-9,658.0,94.37689969604864,87.68226663293702,658.0,48968.0,10.0,0.0,0.0
665.0,0.759710151,8.752546304354648E-9,665.0,94.4360902255639,87.77652476737889,665.0,48968.0,10.0,0.0,0.0
672.0,0.765210407,8.822223858789848E-9,672.0,94.49404761904762,87.94016646295326,672.0,48968.0,10.0,0.0,0.0
679.0,0.769969329,8.882510152138352E-9,679.0,94.40353460972017,87.78765418074764,679.0,48968.0,10.0,0.0,0.0
686.0,0.775396313,8.951259492728856E-9,686.0,94.46064139941691,87.92354232875317,686.0,48968.0,10.0,0.0,0.0
693.0,0.780270211,9.013002308555359E-9,693.0,94.37229437229438,87.70756866651203,693.0,48968.0,10.0,0.0,0.0
699.0,0.785603159,9.080560395773498E-9,699.0,94.4206008583691,87.85403996524761,699.0,48968.0,10.0,0.0,0.0
