"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
7659,100,100,100,100,100,100,100,100,100,100
15318,100,100,100,100,100,100,100,100,100,100
22977,100,100,100,100,100,100,100,100,100,100
30636,100,100,100,100,100,100,100,100,100,100
38295,100,100,100,100,100,100,100,100,100,100
45954,100,100,100,100,100,100,100,100,100,100
53613,100,100,100,100,100,100,100,100,100,100
61272,100,100,100,100,100,100,100,100,100,100
68931,100,100,100,100,100,100,100,100,100,100
76590,100,100,100,100,100,100,100,100,100,100
84249,100,100,100,100,100,100,100,100,100,100
91908,100,100,100,100,100,100,100,100,100,100
99567,100,100,100,100,100,100,100,100,100,100
107226,100,100,100,100,100,100,100,100,100,100
114885,100,100,100,100,100,100,100,100,100,100
122544,100,100,100,100,100,100,100,100,100,100
130203,100,100,100,100,100,100,100,100,100,100
137862,100,100,100,100,100,100,100,100,100,100
145521,100,100,100,100,100,100,100,100,100,100
153180,100,100,100,100,100,100,100,100,100,100
160839,100,100,100,100,100,100,100,100,100,100
168498,100,100,100,100,100,100,100,100,100,100
176157,100,100,100,100,100,100,100,100,100,100
183816,100,100,100,100,100,100,100,100,100,100
191475,100,100,100,100,100,100,100,100,100,100
199134,100,100,100,100,100,100,100,100,100,100
206793,100,100,100,100,100,100,100,100,100,100
214452,100,100,100,100,100,100,100,100,100,100
222111,100,100,100,100,100,100,100,100,100,100
229770,100,100,100,100,100,100,100,100,100,100
237429,100,100,100,100,100,100,100,100,100,100
245088,100,100,100,100,100,100,100,100,100,100
252747,100,100,100,100,100,100,100,100,100,100
260406,100,100,100,100,100,100,100,100,100,100
268065,100,100,100,100,100,100,100,100,100,100
275724,100,100,100,100,100,100,100,100,100,100
283383,100,100,100,100,100,100,100,100,100,100
291042,100,100,100,100,100,100,100,100,100,100
298701,100,100,100,100,100,100,100,100,100,100
306360,100,100,100,100,100,100,100,100,100,100
314019,100,100,100,100,100,100,100,100,100,100
321678,100,100,100,100,100,100,100,100,100,100
329337,100,100,100,100,100,100,100,100,100,100
336996,100,100,100,100,100,100,100,100,100,100
344655,100,100,100,100,100,100,100,100,100,100
352314,100,100,100,100,100,100,100,100,100,100
359973,100,100,100,100,100,100,100,100,100,100
367632,100,100,100,100,100,100,100,100,100,100
375291,100,100,100,100,100,100,100,100,100,100
382950,100,100,100,100,100,100,100,100,100,100
390609,100,100,100,100,100,100,100,100,100,100
398268,100,100,100,100,100,100,100,100,100,100
405927,100,100,100,100,100,100,100,100,100,100
413586,100,100,100,100,100,100,100,100,100,100
421245,23.5,99.2,100,100,76.4,18.3,23.5,100,100,100
428904,72.6,91.9,100,100,82.1,72.1,72.6,100,100,100
436563,83.5,73.5,100,100,93.1,83.1,83.5,100,100,100
444222,72.2,52.7,100,100,88.3,72.2,72.3,100,100,100
451881,30.6,97.7,100,100,67.5,27.1,30.6,100,100,100
459540,56,44.3,100,100,73,54.9,56.1,100,100,100
467199,44.4,31.6,100,100,72.9,42.2,44.4,100,100,100
474858,2.1,67.4,100,100,97.9,0.3,2.1,100,100,100
482517,21.6,13,100,100,78.4,16.1,21.7,100,100,100
490176,19.2,0.9,100,100,81.2,16.7,19.2,100,100,100
497835,7,6.4,100,100,93.3,2.1,7.1,100,100,100
505494,6.9,7,100,100,93.1,2.3,6.9,100,100,100
513153,8.4,20.7,100,100,92.4,5.4,8.7,100,100,100
520812,96.4,71.1,100,100,97.4,97.1,96.3,100,100,100
528471,6.5,3.5,100,100,93.9,1.5,6.5,100,100,100
536130,4.2,0.8,100,100,96.2,1.1,4.2,100,100,100
543789,30,2.8,100,100,70.2,26.9,30,100,100,100
551448,32.1,13.4,100,100,78.9,29.6,32.2,100,100,100
559107,0.3,32.1,100,100,99.7,0.1,0.3,100,100,100
566766,32.3,0.6,100,100,76.3,28.9,32.4,100,100,100
574425,25.7,2.3,100,100,79.5,22.9,25.7,100,100,100
582084,11.4,0.6,100,100,88.8,4.7,11.4,100,100,100
589743,21.3,0,100,100,80.2,16.7,21.3,100,100,100
597402,27.2,11.5,100,100,80,22.9,27.2,100,100,100
605061,36.3,21.1,100,100,78.5,30.3,36,100,100,100
612720,91.9,5.9,100,100,92.1,92.1,91.8,100,100,100
620379,43.6,9.5,100,100,95.6,41.4,43.6,100,100,100
628038,35,4.8,100,100,63.7,32.1,35.3,100,100,100
635697,6.3,0.2,100,100,93.7,2.2,6.3,100,100,100
643356,15.5,0.1,100,100,84.3,11.2,15.6,100,100,100
651015,31.2,2,100,100,68.4,29,31.2,100,100,100
658674,30.2,0.5,100,100,72.8,27.3,30.3,100,100,100
666333,3.3,9.1,100,100,97,0.2,3.3,100,100,100
673992,22,0,100,100,77,18.6,22,100,100,100
681651,26.9,12.5,100,100,81.2,21.8,26.9,100,100,100
689310,54.9,7.3,100,100,71,49.8,55,100,100,100
696969,100,21.5,100,100,100,100,100,100,100,100
704628,2.4,0.5,100,100,97.7,0.1,2.6,100,100,100
712287,0,0.9,100,100,100,0,0,100,100,100
719946,3.3,0.4,100,100,96.7,0.8,3.3,100,100,100
727605,17,0.3,100,100,82.7,10.1,17.1,100,100,100
735264,4.2,0.4,100,100,95.7,1.4,4.2,100,100,100
742923,20.9,11.1,100,100,83.2,15.5,20.9,100,100,100
750582,13.5,0.7,100,100,86.8,5.4,13.5,100,100,100
758241,53.9,8.2,100,100,69.9,48.9,53.9,100,100,100
765900,100,16.1,100,100,100,100,100,100,100,100
765952,100,16.8,100,100,100,100,100,100,100,100
