learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
10000.0,0.298939461,2.634987161389242E-9,10000.0,82.39999999999999,64.80633485972524,10000.0,34072.0,10.0,36.0,70326.3,52240.52496078968,1120.0,0.0
20000.0,0.533200319,4.832225899015451E-9,20000.0,86.9,73.81173234390992,20000.0,36256.0,10.0,68.0,327965.6,215387.52312555152,1120.0,0.0
30000.0,0.766219796,7.017821161736631E-9,30000.0,83.7,67.39869594783791,30000.0,36256.0,10.0,92.0,729706.7999999999,508366.0846274245,1120.0,0.0
40000.0,0.996551552,9.08811154242812E-9,40000.0,80.80000000000001,61.59308675561602,40000.0,34744.0,10.0,129.0,1453062.0,713067.189979068,1120.0,0.0
50000.0,1.226205025,1.1301547046105067E-8,50000.0,84.89999999999999,69.77824033303979,50000.0,37256.0,10.0,146.0,1924980.7999999998,1110015.7430161047,1102.3999999999999,17.600000000000005
60000.0,1.457915967,1.3605786195641591E-8,60000.0,85.6,71.20368592820118,60000.0,38440.0,10.0,162.0,2464622.8,1549850.3861082692,1120.0,0.0
70000.0,1.685892592,1.5823348314600686E-8,70000.0,83.2,66.39260637340215,70000.0,37600.0,10.0,181.0,3252012.8000000007,1969889.749620046,1120.0,0.0
80000.0,1.919043949,1.819257740214467E-8,80000.0,85.8,71.60181748368103,80000.0,39280.0,10.0,192.0,3874524.8,2316087.1343407505,1120.0,0.0
90000.0,2.150188993,2.054141881028811E-8,90000.0,87.3,74.60609453731104,90000.0,39280.0,10.0,207.0,4712385.699999999,2944712.5649094745,1120.0,0.0
100000.0,2.385186785,2.2970264567799038E-8,100000.0,88.2,76.38337389522223,100000.0,39952.0,10.0,219.0,5433369.8,3579295.077964945,1120.0,0.0
110000.0,2.621083068,2.5387891862276526E-8,110000.0,86.3,72.62277784882977,110000.0,39616.0,10.0,227.0,5981834.1,4078210.8000603495,1120.0,0.0
120000.0,2.852902981,2.7773817006542035E-8,120000.0,88.2,76.39773418248151,120000.0,39784.0,10.0,235.0,6672331.199999999,4240472.056292685,1120.0,0.0
130000.0,3.087520646,3.0259915243049874E-8,130000.0,86.8,73.59693724472038,130000.0,40960.0,10.0,241.0,7193831.9,4252322.940563564,1120.0,0.0
140000.0,3.322572223,3.267910115553687E-8,140000.0,86.6,73.16780136163395,140000.0,39784.0,10.0,248.0,7879774.999999999,4293361.5260847295,1120.0,0.0
150000.0,3.552475473,3.500485594620721E-8,150000.0,88.9,77.76727342648378,150000.0,39104.0,10.0,255.0,8553907.2,4370095.977729481,1102.3999999999999,17.6
160000.0,3.76840798,3.714548372388713E-8,160000.0,84.7,69.35881825173033,160000.0,38320.0,10.0,273.0,1.0093435399999999E7,4981347.468647778,1025.6,94.4
170000.0,3.985955819,3.929897328447343E-8,170000.0,86.7,73.40893459797508,170000.0,38264.0,10.0,295.0,1.2155835299999999E7,6259909.215678825,1102.3999999999999,17.6
180000.0,4.2042291,4.1481779182331835E-8,180000.0,86.7,73.38147350555987,180000.0,38656.0,10.0,316.0,1.43099399E7,7650342.32178386,1025.6,94.4
190000.0,4.419941029,4.364834591402361E-8,190000.0,87.7,75.38345768356336,190000.0,38824.0,10.0,327.0,1.56143584E7,8742843.320394428,1025.6,94.4
200000.0,4.632169834,4.58537194882892E-8,200000.0,87.5,75.00239976962212,200000.0,40168.0,10.0,329.0,1.6019196899999999E7,9085701.987048412,1025.6,94.4
210000.0,4.853156149,4.810207441611214E-8,210000.0,78.60000000000001,57.195719571957206,210000.0,39328.0,10.0,340.0,7473768.199999998,4268699.946025202,1025.6,94.4
220000.0,5.071459527,5.039903537791428E-8,220000.0,86.0,71.99831989919396,220000.0,40672.0,10.0,340.0,7537502.8,4260465.355145058,1025.6,94.4
230000.0,5.293062979,5.272108804022892E-8,230000.0,76.1,52.20267665010759,230000.0,40504.0,10.0,347.0,8391604.7,4310637.331784572,1025.6,94.4
240000.0,5.513935717,5.498748643326882E-8,240000.0,88.1,76.21997522081452,240000.0,39664.0,10.0,358.0,1.01534757E7,4655611.888624304,1025.6,94.4
250000.0,5.7278392,5.7163779341187314E-8,250000.0,86.8,73.587427615545,250000.0,39328.0,10.0,371.0,1.08709272E7,4989533.566437699,1025.6,94.4
260000.0,5.941240206,5.924221220877227E-8,260000.0,79.4,58.79208808091154,260000.0,37648.0,10.0,394.0,1.1530343899999999E7,5674015.030330247,1025.6,94.4
270000.0,6.153705006,6.131152683761176E-8,270000.0,79.3,58.442747355995095,270000.0,37648.0,10.0,406.0,1.32864922E7,6955070.922999599,1025.6,94.4
280000.0,6.366215041,6.343669834567232E-8,280000.0,88.9,77.79662508701323,280000.0,38656.0,10.0,417.0,1.5289671899999999E7,8350821.257382312,1025.6,94.4
290000.0,6.582655184,6.557967085331469E-8,290000.0,85.5,71.01762128625795,290000.0,38272.0,10.0,430.0,1.7424618E7,8267036.884739815,1120.0,0.0
300000.0,6.811526844,6.790825271414177E-8,300000.0,84.6,69.22031459236904,300000.0,39328.0,10.0,438.0,1.61979178E7,8918695.009698713,1025.6,94.4
