learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
10.0,0.006396,-1.6546497742335002E-15,10.0,50.0,-19.04761904761907,10.0,-1.0,10.0,0.0,0.6005430017919946,0.6005430017919946
20.0,0.007011,-1.8137507140636444E-15,20.0,45.0,-17.021276595744688,20.0,-1.0,10.0,0.0,0.5647750013911051,0.5647750013911051
30.0,0.007626,-1.9728516538937884E-15,30.0,53.333333333333336,4.545454545454552,30.0,-1.0,10.0,0.0,0.6209835942697461,0.6209835942697461
40.0,0.008395,-2.1717925038602613E-15,40.0,57.49999999999999,10.994764397905756,40.0,-1.0,10.0,0.0,0.8020639227857982,0.8020639227857982
50.0,0.009137,-2.3637484345171182E-15,50.0,60.0,18.962722852512158,50.0,-1.0,10.0,0.0,0.4843179700004493,0.4843179700004493
60.0,0.009827,-2.542251927985085E-15,60.0,63.33333333333333,26.008968609865462,60.0,-1.0,10.0,0.0,0.22420059253923935,0.22420059253923935
70.0,0.010548,-2.7287751436233516E-15,70.0,61.42857142857143,22.22222222222222,70.0,-1.0,10.0,0.0,7.545454470572388,7.545454470572388
80.0,0.011252,-2.9109004471037117E-15,80.0,62.5,24.623115577889436,80.0,-1.0,10.0,0.0,0.08556972706630332,0.08556972706630332
90.0,0.011892,-3.07646890481313E-15,90.0,62.22222222222222,23.880597014925385,90.0,-1.0,10.0,0.0,1.638900493536611,1.638900493536611
100.0,0.012599,-3.2593703104390034E-15,100.0,65.0,29.718875502008036,100.0,-1.0,10.0,0.0,0.33112810329675163,0.33112810329675163
110.0,0.013238,-3.4246800674332508E-15,110.0,68.18181818181817,35.98270701696041,110.0,-1.0,10.0,0.0,0.5920361164126313,0.5920361164126313
120.0,0.013865,-3.586885415845447E-15,120.0,65.83333333333333,31.13101903695408,120.0,-1.0,10.0,0.0,2.314514798416508,2.314514798416508
130.0,0.014553,-3.764871507883072E-15,130.0,63.84615384615384,27.382933206560477,130.0,-1.0,10.0,0.0,0.0,0.0
140.0,0.015216,-3.936390082041422E-15,140.0,63.57142857142857,27.023712183156164,140.0,-1.0,10.0,0.0,1.0131754575150083,1.0131754575150083
150.0,0.015846,-4.099371532599131E-15,150.0,62.0,23.891757165746842,150.0,-1.0,10.0,0.0,0.0,0.0
160.0,0.016519,-4.2734771139091914E-15,160.0,61.875,23.630672926447584,160.0,-1.0,10.0,0.0,0.0,0.0
170.0,0.017153,-4.437493367327584E-15,170.0,61.1764705882353,22.352941176470598,170.0,-1.0,10.0,0.0,0.0,0.0
180.0,0.01793,-4.638503823015425E-15,180.0,61.66666666666667,23.200593618600056,180.0,-1.0,10.0,0.0,3.76013860738951,3.76013860738951
190.0,0.018629,-4.81933562291993E-15,190.0,62.10526315789474,24.008443506277093,190.0,-1.0,10.0,0.0,0.955312877886394,0.955312877886394
200.0,0.019511,-5.047509653700722E-15,200.0,62.5,24.39516129032258,200.0,-1.0,10.0,0.0,0.6272612792284415,0.6272612792284415
210.0,0.020296,-5.250589715109931E-15,210.0,61.904761904761905,23.30868255272528,210.0,-1.0,10.0,0.0,2.9879146146105096,2.9879146146105096
220.0,0.02102,-5.4378890328937105E-15,220.0,61.36363636363637,21.99232437844153,220.0,-1.0,10.0,0.0,0.6947417583630117,0.6947417583630117
230.0,0.021801,-5.639934291442235E-15,230.0,62.17391304347826,23.538402751241858,230.0,-1.0,10.0,0.0,6.233724246082424,6.233724246082424
240.0,0.022443,-5.806020150581995E-15,240.0,62.5,24.306139613120262,240.0,-1.0,10.0,0.0,0.0,0.0
250.0,0.023076,-5.969777703285217E-15,250.0,62.4,24.41299453200386,250.0,-1.0,10.0,0.0,0.0,0.0
260.0,0.023853,-6.1707881589730575E-15,260.0,62.30769230769231,24.144090503125923,260.0,-1.0,10.0,0.0,3.036024394213048,3.036024394213048
270.0,0.024482,-6.333510908815595E-15,270.0,62.96296296296296,25.496688741721858,270.0,-1.0,10.0,0.0,1.9384627279212374,1.9384627279212374
280.0,0.025111,-6.496233658658133E-15,280.0,63.21428571428571,25.731355583024296,280.0,-1.0,10.0,0.0,2.3641432302177527,2.3641432302177527
290.0,0.025823,-6.680428567859861E-15,290.0,63.44827586206897,25.981218396340005,290.0,-1.0,10.0,0.0,1.9893710992784248,1.9893710992784248
300.0,0.026452,-6.843151317702399E-15,300.0,63.33333333333333,25.61201027906766,300.0,-1.0,10.0,0.0,1.8662237239336898,1.8662237239336898
310.0,0.027078,-7.005097965399424E-15,310.0,63.2258064516129,25.408417408923974,310.0,-1.0,10.0,0.0,2.570123267472501,2.570123267472501
320.0,0.027837,-7.201451808214187E-15,320.0,63.4375,26.095538886695625,320.0,-1.0,10.0,0.0,4.015063804899197,4.015063804899197
330.0,0.02848,-7.367796368069118E-15,330.0,62.42424242424243,24.019607843137273,330.0,-1.0,10.0,0.0,1.9961815132636684,1.9961815132636684
340.0,0.029115,-7.532071322202681E-15,340.0,61.76470588235294,22.781271837875604,340.0,-1.0,10.0,0.0,0.0,0.0
350.0,0.029793,-7.707470407088596E-15,350.0,62.57142857142857,24.477021907428746,350.0,-1.0,10.0,0.0,6.892417314928807,6.892417314928807
360.0,0.030523,-7.896321929163401E-15,360.0,61.38888888888889,22.259507829977643,360.0,-1.0,10.0,0.0,0.0,0.0
370.0,0.031261,-8.087243056959575E-15,370.0,61.08108108108108,21.605555882526044,370.0,-1.0,10.0,0.0,0.0,0.0
380.0,0.032044,-8.28980571693844E-15,380.0,60.526315789473685,20.43551088777219,380.0,-1.0,10.0,0.0,4.582833094168718,4.582833094168718
390.0,0.032878,-8.505562113391026E-15,390.0,60.51282051282051,20.3553905317597,390.0,-1.0,10.0,0.0,0.0,0.0
400.0,0.03351,-8.669060965379076E-15,400.0,61.0,21.24195380537675,400.0,-1.0,10.0,0.0,0.0,0.0
410.0,0.034284,-8.869295318921405E-15,410.0,60.24390243902439,19.773834961945695,410.0,-1.0,10.0,0.0,0.0,0.0
420.0,0.035051,-9.067718767457536E-15,420.0,60.238095238095234,19.75562877539812,420.0,-1.0,10.0,0.0,0.0,0.0
430.0,0.03581,-9.264072610272299E-15,430.0,59.30232558139535,17.858312411308813,430.0,-1.0,10.0,0.0,0.0,0.0
440.0,0.036477,-9.436625987291334E-15,440.0,58.86363636363636,17.172809717946574,440.0,-1.0,10.0,0.0,0.0,0.0
450.0,0.03718,-9.618492590056524E-15,450.0,59.111111111111114,17.680744452398002,450.0,-1.0,10.0,0.0,0.0,0.0
460.0,0.037809,-9.781215339899063E-15,460.0,59.34782608695652,18.21328059633376,460.0,-1.0,10.0,0.0,0.0,0.0
470.0,0.038525,-9.966445051961474E-15,470.0,59.148936170212764,17.797737251544028,470.0,-1.0,10.0,0.0,0.0,0.0
480.0,0.039229,-1.0148570355441835E-14,480.0,58.75,17.066615473219436,480.0,-1.0,10.0,0.0,3.171627664301951,3.171627664301951
490.0,0.039837,-1.0305860390265783E-14,490.0,58.97959183673469,17.53604501230806,490.0,-1.0,10.0,0.0,3.1731012263582214,3.1731012263582214
500.0,0.040472,-1.0470135344399346E-14,500.0,58.599999999999994,16.85678480768613,500.0,-1.0,10.0,0.0,3.3372545759426604,3.3372545759426604
510.0,0.041098,-1.0632081992096371E-14,510.0,58.82352941176471,17.130919220055706,510.0,-1.0,10.0,0.0,6.939543107661359,6.939543107661359
520.0,0.041808,-1.0815759499867757E-14,520.0,59.03846153846154,17.63831052944676,520.0,-1.0,10.0,0.0,7.230421988937966,7.230421988937966
530.0,0.042475,-1.0988312876886792E-14,530.0,58.490566037735846,16.59036282476822,530.0,-1.0,10.0,0.0,5.914708567619378,5.914708567619378
540.0,0.043219,-1.118078620897399E-14,540.0,58.88888888888889,17.569723307112607,540.0,-1.0,10.0,0.0,18.23858668941969,18.23858668941969
550.0,0.043966,-1.1374035643206701E-14,550.0,59.63636363636363,19.128361372367188,550.0,-1.0,10.0,0.0,3.048297144429444,3.048297144429444
560.0,0.044636,-1.1547365122371248E-14,560.0,59.64285714285714,19.239359326143834,560.0,-1.0,10.0,0.0,1.9677992054472992,1.9677992054472992
570.0,0.045522,-1.1776573956012724E-14,570.0,59.64912280701754,19.342930970837948,570.0,-1.0,10.0,0.0,6.052887194934289,6.052887194934289
580.0,0.046246,-1.1963873273796504E-14,580.0,59.6551724137931,19.35349693980629,580.0,-1.0,10.0,0.0,1.7484807631112438,1.7484807631112438
590.0,0.046943,-1.2144187672270668E-14,590.0,59.32203389830508,18.644067796610166,590.0,-1.0,10.0,0.0,2.1456872586076456,2.1456872586076456
600.0,0.047753,-1.235373525155915E-14,600.0,59.5,18.911703855309106,600.0,-1.0,10.0,0.0,0.0,0.0
610.0,0.048582,-1.2568198144435881E-14,610.0,59.67213114754099,19.113842173350587,610.0,-1.0,10.0,0.0,6.869277842149124,6.869277842149124
620.0,0.049323,-1.2759895374377568E-14,620.0,59.67741935483871,19.17316757748947,620.0,-1.0,10.0,0.0,1.6232672411210611,1.6232672411210611
630.0,0.050062,-1.2951075202888913E-14,630.0,59.20634920634921,18.140451994539657,630.0,-1.0,10.0,0.0,2.0133419996981785,2.0133419996981785
640.0,0.050836,-1.3151309556431241E-14,640.0,59.06249999999999,17.904528763769882,640.0,-1.0,10.0,0.0,28.063815737655368,28.063815737655368
650.0,0.051496,-1.3322052028444079E-14,650.0,58.61538461538461,17.05171873962257,650.0,-1.0,10.0,0.0,0.0,0.0
660.0,0.052173,-1.3497192412614823E-14,660.0,58.93939393939394,17.610966779061403,660.0,-1.0,10.0,0.0,3.313595005042666,3.313595005042666
670.0,0.052857,-1.3674143701791764E-14,670.0,58.805970149253724,17.40217973914596,670.0,-1.0,10.0,0.0,2.8205150816699707,2.8205150816699707
680.0,0.053694,-1.3890676200389862E-14,680.0,58.82352941176471,17.44352425963664,680.0,-1.0,10.0,0.0,1.327419997940681,1.327419997940681
690.0,0.054352,-1.4060901270972359E-14,690.0,58.84057971014492,17.531500138878368,690.0,-1.0,10.0,0.0,2.391951229415646,2.391951229415646
700.0,0.055035,-1.423759385943413E-14,700.0,58.57142857142858,17.07245334814864,700.0,-1.0,10.0,0.0,1.4089372906783706,1.4089372906783706
710.0,0.055785,-1.4431619395812354E-14,710.0,58.45070422535211,16.828813088194416,710.0,-1.0,10.0,0.0,0.0,0.0
720.0,0.056448,-1.4603137969970705E-14,720.0,58.333333333333336,16.592011368199934,720.0,-1.0,10.0,0.0,0.0,0.0
730.0,0.057117,-1.4776208748420083E-14,730.0,58.21917808219178,16.29510440085114,730.0,-1.0,10.0,0.0,0.0,0.0
740.0,0.05807,-1.5022750529978013E-14,740.0,58.37837837837838,16.610566369091195,740.0,-1.0,10.0,0.0,1.4088563735017245,1.4088563735017245
750.0,0.058928,-1.5244715743594703E-14,750.0,58.266666666666666,16.32268965074749,750.0,-1.0,10.0,0.0,0.0,0.0
760.0,0.05972,-1.544960671001011E-14,760.0,58.28947368421053,16.2553357155768,760.0,-1.0,10.0,0.0,1.7694936019646264,1.7694936019646264
770.0,0.060558,-1.566639790932338E-14,770.0,58.44155844155844,16.45021938599049,770.0,-1.0,10.0,0.0,0.0,0.0
780.0,0.061297,-1.5857577737834724E-14,780.0,58.46153846153847,16.473317865429227,780.0,-1.0,10.0,0.0,1.4948676426993133,1.4948676426993133
790.0,0.062035,-1.6048498865630896E-14,790.0,58.22784810126582,16.028911564625844,790.0,-1.0,10.0,0.0,1.4948676426993133,1.4948676426993133
800.0,0.063006,-1.6299697260061905E-14,800.0,58.375,16.26328031684164,800.0,-1.0,10.0,0.0,2.6784465186599093,2.6784465186599093
810.0,0.063896,-1.6529940896564064E-14,810.0,58.2716049382716,16.05960264900662,810.0,-1.0,10.0,0.0,1.417068934156155,1.417068934156155
820.0,0.064914,-1.679329822460811E-14,820.0,58.048780487804876,15.559573487238746,820.0,-1.0,10.0,0.0,0.0,0.0
830.0,0.065761,-1.7012417730357916E-14,830.0,58.192771084337345,15.853964952055943,830.0,-1.0,10.0,0.0,1.417068934156155,1.417068934156155
840.0,0.06666,-1.7244989673296615E-14,840.0,58.452380952380956,16.38906635027836,840.0,-1.0,10.0,0.0,28.308932688157793,28.308932688157793
850.0,0.067454,-1.7450398041142364E-14,850.0,58.35294117647059,16.177306308012877,850.0,-1.0,10.0,0.0,3.171627664301951,3.171627664301951
860.0,0.068268,-1.766098042329153E-14,860.0,58.372093023255815,16.205800383208494,860.0,-1.0,10.0,0.0,0.0,0.0
870.0,0.069076,-1.787001060114967E-14,870.0,58.39080459770115,16.271873155636378,870.0,-1.0,10.0,0.0,3.3326235237962134,3.3326235237962134
880.0,0.069887,-1.8079816881153323E-14,880.0,58.18181818181818,15.847244454607818,880.0,-1.0,10.0,0.0,1.203152109453259,1.203152109453259
890.0,0.070728,-1.8297384182612104E-14,890.0,58.20224719101124,15.942661866485231,890.0,-1.0,10.0,0.0,4.372791504125502,4.372791504125502
900.0,0.071498,-1.8496583733293748E-14,900.0,58.44444444444444,16.507917609239183,900.0,-1.0,10.0,0.0,1.1055170310051412,1.1055170310051412
910.0,0.072195,-1.867689813176791E-14,910.0,58.35164835164836,16.29086672653578,910.0,-1.0,10.0,0.0,0.0,0.0
920.0,0.072885,-1.8855401625235877E-14,920.0,58.369565217391305,16.24753990815658,920.0,-1.0,10.0,0.0,1.417068934156155,1.417068934156155
930.0,0.073629,-1.9047874957323075E-14,930.0,58.27956989247311,16.055999888335208,930.0,-1.0,10.0,0.0,1.417068934156155,1.417068934156155
940.0,0.074385,-1.9243452697992326E-14,940.0,58.19148936170213,15.917077878329902,940.0,-1.0,10.0,0.0,0.0,0.0
950.0,0.075052,-1.941600607501136E-14,950.0,58.10526315789474,15.768509318707371,950.0,-1.0,10.0,0.0,1.5622606970279347,1.5622606970279347
960.0,0.075845,-1.9621155742141937E-14,960.0,58.12500000000001,15.783960720130935,960.0,-1.0,10.0,0.0,0.0,0.0
970.0,0.076588,-1.9813370373513965E-14,970.0,58.04123711340207,15.598075895243193,970.0,-1.0,10.0,0.0,2.246103475827784,2.246103475827784
980.0,0.077458,-2.0038439995712707E-14,980.0,58.16326530612245,15.859746699725244,980.0,-1.0,10.0,0.0,0.0,0.0
