learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3.0,0.004327,6.565940876801809E-11,3.0,33.33333333333333,0.0,3.0,58656.0,10.0,3.2,0.5120763831912405,4078.4000000000005,452.46787976852255
6.0,0.024224,3.961204426983993E-10,6.0,16.666666666666664,-66.66666666666667,6.0,64200.0,10.0,6.2,0.9285592184789412,4458.4,215.86514308706717
9.0,0.035751,5.98446105917295E-10,9.0,22.22222222222222,-61.53846153846153,9.0,67848.0,10.0,9.5,1.194896555262328,4823.2,149.57337849883436
12.0,0.046802,8.005818848808608E-10,12.0,33.33333333333333,-50.000000000000014,12.0,70704.0,10.0,12.200000000000001,1.4817407180595246,5102.400000000001,80.2290055611643
15.0,0.054332,9.399351850152018E-10,15.0,46.666666666666664,-36.36363636363634,15.0,71536.0,10.0,15.5,1.3924399049470282,5185.6,70.6218725954565
18.0,0.060954,1.0663905657000014E-9,18.0,50.0,-32.78688524590167,18.0,73816.0,10.0,18.7,1.5567059238447487,5244.000000000001,56.847554428000116
21.0,0.065977,1.163132294184632E-9,21.0,52.38095238095239,-29.629629629629594,21.0,74448.0,10.0,21.200000000000003,1.830604029032797,5305.6,45.658442081758885
24.0,0.070905,1.2585237001379335E-9,24.0,58.333333333333336,-10.091743119266017,24.0,74824.0,10.0,23.200000000000003,1.6983652270475997,5343.2,27.258760059841315
27.0,0.075867,1.3549429426590605E-9,27.0,62.96296296296296,4.255319148936152,27.0,75112.0,10.0,26.0,1.6193277068654826,5372.0,18.523258652599747
30.0,0.08064,1.4482724418242777E-9,30.0,56.666666666666664,-5.405405405405385,30.0,75584.0,10.0,28.900000000000006,1.7091258324392355,5419.200000000001,17.453939383417122
33.0,0.085295,1.5396703386472336E-9,33.0,57.57575757575758,-4.999999999999977,33.0,75896.0,10.0,31.7,1.8976593769987045,5450.4,20.45004754137369
36.0,0.089964,1.6334109960330862E-9,36.0,58.333333333333336,-4.651162790697638,36.0,77608.0,10.0,34.6,2.150968773986891,5453.6,19.157360059372586
39.0,0.094413,1.7229096053375143E-9,39.0,61.53846153846154,13.333333333333327,39.0,77760.0,10.0,38.800000000000004,2.075250988836451,5468.8,15.23504731422473
42.0,0.098999,1.8151641844047446E-9,42.0,64.28571428571429,19.4373401534527,42.0,77760.0,10.0,41.599999999999994,1.9731531449264985,5468.8,15.23504731422473
45.0,0.103577,1.907390476100975E-9,45.0,64.44444444444444,18.73589164785554,45.0,77872.0,10.0,44.7,2.2951639980136007,5480.0,13.33333333333333
48.0,0.108079,1.9981043413281446E-9,48.0,66.66666666666666,20.824742268041224,48.0,77888.0,10.0,46.699999999999996,2.0604745947367453,5481.599999999999,13.586921816380798
51.0,0.113096,2.099195292426481E-9,51.0,66.66666666666666,19.944598337950126,51.0,77888.0,10.0,50.6,2.0176994600562073,5481.599999999999,13.586921816380798
54.0,0.118015,2.1983115747570998E-9,54.0,66.66666666666666,18.18181818181818,54.0,77888.0,10.0,53.60000000000001,2.161275343659643,5481.599999999999,13.586921816380798
57.0,0.122434,2.2873621620237833E-9,57.0,68.42105263157895,19.718309859154914,57.0,77896.0,10.0,55.400000000000006,2.2568414506414336,5482.4000000000015,13.755968401630797
60.0,0.126646,2.3722413368523125E-9,60.0,70.0,24.263674614305756,60.0,77896.0,10.0,58.5,2.2521594575478487,5482.4000000000015,13.755968401630797
63.0,0.130996,2.459901453306278E-9,63.0,69.84126984126983,25.97402597402597,63.0,77896.0,10.0,60.900000000000006,2.258071940591993,5482.4000000000015,13.755968401630797
66.0,0.135449,2.5497662234637478E-9,66.0,71.21212121212122,29.62962962962965,66.0,78008.0,10.0,64.5,2.613001679635468,5493.6,8.686131986614585
