"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
23,7.20402939493457e-10,7.50286967994438e-10,9.71985747499598e-10,8.29328008294106e-10,8.70516021259957e-10,8.73475010403328e-10,8.83494372376137e-10,1.08535643269618e-09,1.08171116209899e-09,1.09605099977925e-09
46,2.80212295266489e-09,2.89089158280856e-09,3.38739265119243e-09,3.25429232161492e-09,2.76940344225201e-09,2.77098038573646e-09,2.80153830972811e-09,3.38575830058919e-09,3.34310911009916e-09,3.35106139920031e-09
69,3.47405243565639e-09,3.60630912633406e-09,4.25712137382685e-09,4.07273195729901e-09,3.47660722944886e-09,3.48103773436613e-09,3.52829440621038e-09,4.12565480944183e-09,4.2612325985916e-09,4.2503580947241e-09
92,3.94336560020844e-09,4.09473761817647e-09,4.72687072574885e-09,4.52596946503967e-09,3.90745400417596e-09,3.90894329470065e-09,3.96265473314457e-09,4.59682094604605e-09,4.73092857505919e-09,4.71952996622564e-09
115,4.32948130207757e-09,4.56599343156649e-09,5.1633157561678e-09,4.96267883922905e-09,4.30617416851637e-09,4.30060562818415e-09,4.35403250012133e-09,5.02678020574152e-09,5.15674953850814e-09,5.1524137011605e-09
138,4.67029486683508e-09,4.88417023941047e-09,5.5334792221648e-09,5.38992781516164e-09,4.5626892501985e-09,4.54773057680991e-09,4.60309985551569e-09,5.37974886490239e-09,5.50572901995025e-09,5.51481301214339e-09
161,4.96547340999047e-09,5.17331396190657e-09,5.89021436977511e-09,5.76206985097378e-09,4.7834097936915e-09,4.76523959581223e-09,4.82517026450071e-09,5.71536611614956e-09,5.83659149371295e-09,5.85329077349148e-09
184,5.19755280291041e-09,5.43291305334204e-09,6.23209734246756e-09,6.10864126618951e-09,4.98362587160534e-09,4.96590989645157e-09,5.02731781321267e-09,6.03401587724686e-09,6.14945842733193e-09,6.17135016114555e-09
207,5.429083772252e-09,5.69383063956267e-09,6.57980647604706e-09,6.462734314017e-09,5.19042682443228e-09,5.17153144946529e-09,5.23580568078491e-09,6.35369214948681e-09,6.46581724806171e-09,6.49181915602129e-09
230,5.66020949520171e-09,5.95052624735567e-09,6.93547596333963e-09,6.82500222947448e-09,5.39665788434446e-09,5.37467182570861e-09,5.44410928881831e-09,6.67006382644176e-09,6.77956820299435e-09,6.8091906577121e-09
253,5.89238477833569e-09,6.20702761777573e-09,7.26803479638572e-09,7.16207017403096e-09,5.60283594940272e-09,5.57761152193778e-09,5.6529474708769e-09,6.97503678457605e-09,7.08448548977781e-09,7.11596013696036e-09
276,6.13243451056381e-09,6.47188872816662e-09,7.61411046862809e-09,7.5083716680482e-09,5.80763469453487e-09,5.77941896527178e-09,5.86095190908346e-09,7.27742832957043e-09,7.38832546385005e-09,7.41957972416654e-09
299,6.36194609254599e-09,6.72797601847185e-09,7.95827842415e-09,7.85434054370969e-09,6.01470362819731e-09,5.98561863795751e-09,6.07078186141948e-09,7.59417287601365e-09,7.70209815749071e-09,7.73706065960435e-09
322,6.5922219991684e-09,6.98592939502663e-09,8.32570341478826e-09,8.2249856225277e-09,6.2215137328787e-09,6.19100795853469e-09,6.28161580853164e-09,7.92161799095571e-09,8.02415883441145e-09,8.06498681100085e-09
345,6.82341781345507e-09,7.24003965349661e-09,8.66256881968636e-09,8.5662293529138e-09,6.41799050182932e-09,6.38467309277919e-09,6.47913635143803e-09,8.22963222816586e-09,8.33305449385817e-09,8.37736586259678e-09
368,7.05699426519374e-09,7.49756606465413e-09,9.0126764736428e-09,8.92066641177982e-09,6.62796688383652e-09,6.58810015003714e-09,6.69005841405855e-09,8.54696112018492e-09,8.64800771577698e-09,8.69675602649028e-09
391,7.29378481606642e-09,7.75873792044818e-09,9.35360466455213e-09,9.26628526505083e-09,6.83247732903395e-09,6.78761768044697e-09,6.89371106287671e-09,8.85577859826386e-09,8.95594807298854e-09,9.0077147500486e-09
414,7.52029316524665e-09,8.01001315246854e-09,9.70024282735048e-09,9.61423096553733e-09,7.03685908660293e-09,6.98965963592132e-09,7.09771320020159e-09,9.159062802982e-09,9.25825180449626e-09,9.30776460392814e-09
437,7.74763168543577e-09,8.26009593419731e-09,1.00418440751794e-08,9.95521739667902e-09,7.24416877681183e-09,7.19134516465995e-09,7.30404787100024e-09,9.47502768303785e-09,9.56938740194879e-09,9.61823563984078e-09
460,7.9732762987415e-09,8.5072082948933e-09,1.03826996865765e-08,1.02978600796685e-08,7.4483254053692e-09,7.3911018987745e-09,7.50365533407364e-09,9.78634592937099e-09,9.87990881963943e-09,9.92310386359071e-09
483,8.19858029447496e-09,8.75554746663405e-09,1.07230541064818e-08,1.06373761725053e-08,7.65276815327506e-09,7.59122625990874e-09,7.702731989589e-09,1.00991565118482e-08,1.0187161156918e-08,1.0232519869227e-08
506,8.44104294565817e-09,9.01521527957585e-09,1.10872556778892e-08,1.09778386039163e-08,7.86013556294143e-09,7.79531301058829e-09,7.90742718991306e-09,1.04236152020925e-08,1.05010283229438e-08,1.05533260996164e-08
529,8.67335298185547e-09,9.25601428138713e-09,1.14149230879566e-08,1.13082545734073e-08,8.05897050377396e-09,7.99195963399278e-09,8.10282116562956e-09,1.07190541076826e-08,1.0795651282695e-08,1.08562768685673e-08
552,8.88824489302933e-09,9.49178250550396e-09,1.17376538610355e-08,1.16291574022795e-08,8.25251451636354e-09,8.18263389594853e-09,8.29133017150892e-09,1.10266236311114e-08,1.11036627718082e-08,1.1135636738367e-08
575,9.09511924373607e-09,9.71994894160993e-09,1.20459000412685e-08,1.19389742149537e-08,8.42433803962337e-09,8.3527828941577e-09,8.459015834108e-09,1.12851957005097e-08,1.13647552045869e-08,1.13913609827413e-08
