learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
14.0,0.010317061,1.1186442975161806E-10,14.0,35.714285714285715,-1.6129032258064533,14.0,41912.0,10.0,0.0,14.9,1.0268614533832907,2707.2,43.380692069680556
28.0,0.027339909,3.054212561311821E-10,28.0,57.14285714285714,31.428571428571423,28.0,43952.0,10.0,0.0,29.299999999999997,1.5495519065559276,2743.2,46.179552954864235
42.0,0.036749827,4.17888342384249E-10,42.0,47.61904761904761,11.663479923518171,42.0,46200.0,10.0,0.0,45.900000000000006,1.9462214102659994,2800.0,2.0655911179772795
56.0,0.043891656,5.033211939057542E-10,56.0,53.57142857142857,18.840579710144922,56.0,46240.0,10.0,0.0,56.5,2.613001679635468,2804.0,1.3333333333333408
70.0,0.050034231,5.769659134580029E-10,70.0,52.85714285714286,19.117647058823533,70.0,46344.0,10.0,0.0,73.69999999999999,3.7299091439634577,2814.4,1.066666666666664
84.0,0.056466861,6.568972125980589E-10,84.0,52.38095238095239,20.99694333411709,84.0,48032.0,10.0,0.0,89.49999999999999,4.2511436369784334,2815.2000000000003,0.7999999999999774
98.0,0.061896709,7.244242183201842E-10,98.0,53.06122448979592,22.275862068965527,98.0,48072.0,10.0,0.0,102.9,4.895462751932197,2819.2,1.306394529484378
112.0,0.065652032,7.711263944601846E-10,112.0,50.89285714285714,18.44300278035217,112.0,48072.0,10.0,0.0,119.89999999999999,5.359208067533029,2819.2,1.306394529484378
126.0,0.069240346,8.157516031236283E-10,126.0,51.587301587301596,19.6109193598996,126.0,48072.0,10.0,0.0,132.39999999999998,5.7022412747581575,2819.2,1.306394529484378
140.0,0.073052085,8.631632721486189E-10,140.0,50.71428571428571,19.014084507042245,140.0,48080.0,10.0,0.0,150.7,6.040695324215581,2819.9999999999995,1.333333333333356
154.0,0.07673086,9.089210910122426E-10,154.0,50.649350649350644,19.934327541387322,154.0,48080.0,10.0,0.0,165.0,6.902495522957218,2819.9999999999995,1.333333333333356
168.0,0.080494864,9.57374917221152E-10,168.0,50.0,19.479630263608357,168.0,49760.0,10.0,0.0,179.60000000000002,7.5280217262645515,2819.9999999999995,1.333333333333356
182.0,0.083507275,9.96153526134375E-10,182.0,48.9010989010989,18.081502274707187,182.0,49760.0,10.0,0.0,196.1,7.697690851446584,2819.9999999999995,1.333333333333356
196.0,0.086871268,1.039458031706098E-9,196.0,48.97959183673469,18.53360488798371,196.0,49760.0,10.0,0.0,208.39999999999998,7.912297039699939,2819.9999999999995,1.333333333333356
210.0,0.090115843,1.0812252756228876E-9,210.0,47.61904761904761,17.266573546792735,210.0,49760.0,10.0,0.0,222.9,8.79071479839192,2819.9999999999995,1.333333333333356
224.0,0.093118641,1.119917424538483E-9,224.0,47.32142857142857,17.076078431372547,224.0,49808.0,10.0,0.0,236.40000000000003,9.064215354899728,2824.7999999999997,1.4360439485691936
238.0,0.096390106,1.1620714458719723E-9,238.0,44.957983193277315,13.218470787986758,238.0,49808.0,10.0,0.0,253.5,8.537824339048235,2824.7999999999997,1.4360439485691936
252.0,0.099092976,1.196898912967493E-9,252.0,45.23809523809524,13.016508254127068,252.0,49808.0,10.0,0.0,264.5,8.465944851121002,2824.7999999999997,1.4360439485691936
266.0,0.102559684,1.2415902358190051E-9,266.0,46.2406015037594,13.978154187114136,266.0,49832.0,10.0,0.0,276.40000000000003,8.480303977780249,2827.2,1.3063945294843742
280.0,0.105939678,1.2851636787193515E-9,280.0,45.714285714285715,13.52757121378358,280.0,49832.0,10.0,0.0,290.20000000000005,8.237853010476833,2827.2,1.3063945294843742
294.0,0.108665382,1.3203022936421134E-9,294.0,45.91836734693878,14.221227246036413,294.0,49832.0,10.0,0.0,302.0,8.366600265340756,2827.2,1.3063945294843742
308.0,0.111749479,1.3600611584592195E-9,308.0,47.72727272727273,16.389020031024486,308.0,49832.0,10.0,0.0,315.8,8.412688828985257,2827.2,1.3063945294843742
322.0,0.114369563,1.3950094341528082E-9,322.0,48.75776397515528,18.408403335534494,322.0,51560.0,10.0,0.0,326.70000000000005,8.453861707987526,2832.0,2.065591117977287
336.0,0.117311446,1.4342500608435105E-9,336.0,48.80952380952381,18.826900387662224,336.0,51560.0,10.0,0.0,340.09999999999997,9.055937278934742,2832.0,2.065591117977287
350.0,0.120413999,1.475633801822033E-9,350.0,48.857142857142854,18.87867409037938,350.0,51560.0,10.0,0.0,353.4,9.386988630841925,2832.0,2.065591117977287
364.0,0.122935796,1.5092815039162004E-9,364.0,48.62637362637363,19.093804973137445,364.0,51576.0,10.0,0.0,366.70000000000005,9.317903913076874,2833.6,1.9955506062794452
