"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
10000,85.4,86.3,85.4,82.4,85.6,85.6,85.5,85.6,85.6,85.5
20000,86.4,86.7,86.4,86.9,86.6,86.6,86.3,86.6,86.6,86.3
30000,85.9,86.5,85.9,83.7,86.5,86.5,86.1,86.5,86.5,86.1
40000,85.2,85.6,85.2,80.8,85.4,85.3,85.2,85.4,85.3,85.2
50000,84.7,84.9,84.7,84.9,84.6,84.6,84.7,84.6,84.6,84.7
60000,84.7,85,84.7,85.6,84.8,84.8,84.7,84.8,84.8,84.7
70000,84.6,85.1,84.6,83.2,84.7,84.7,84.5,84.7,84.7,84.5
80000,85.4,85.8,85.4,85.8,85.5,85.5,85.4,85.5,85.5,85.4
90000,86.1,87.2,86.1,87.3,86.1,85.7,85.8,86.1,85.7,85.8
1e+05,87.7,88.5,87.7,88.2,87.7,87.6,87.7,87.7,87.6,87.7
110000,85.6,86,85.6,86.3,85.7,85.6,85.6,85.7,85.6,85.6
120000,87.4,88.4,87.4,88.2,87.6,87.6,87.4,87.6,87.6,87.4
130000,85.6,86.5,85.6,86.8,85.8,85.6,85.6,85.8,85.6,85.6
140000,87.2,87.5,87.2,86.6,87.3,87.1,86.9,87.3,87.1,86.9
150000,88.2,88.4,88.2,88.9,88.1,88.2,88.2,88.1,88.2,88.2
160000,83.6,84.3,83.6,84.7,83.8,83.6,83.6,83.8,83.6,83.6
170000,86.5,86.7,86.5,86.7,86.5,86.5,86.5,86.5,86.5,86.5
180000,85.4,86.2,85.4,86.7,85.5,85.4,85.4,85.5,85.4,85.4
190000,86,87.3,86,87.7,86.1,86,86,86.1,86,86
2e+05,86.5,87.1,86.5,87.5,86.6,86.6,86.5,86.6,86.6,86.5
210000,86.7,87.2,86.7,78.6,86.5,86.7,86.7,86.5,86.7,86.7
220000,86.1,86.9,86.1,86,86.3,86.3,86.1,86.3,86.3,86.1
230000,86.5,87.3,86.5,76.1,86.6,86.5,86.5,86.6,86.5,86.5
240000,87.2,87.4,87.2,88.1,87.5,87.3,87.2,87.5,87.3,87.2
250000,85.7,86.2,85.7,86.8,85.6,85.7,85.7,85.6,85.7,85.7
260000,83.8,83.4,83.8,79.4,83.8,83.7,83.8,83.8,83.7,83.8
270000,85.1,85.6,85.1,79.3,85.2,85.2,85.2,85.2,85.2,85.2
280000,88.7,88.8,88.7,88.9,88.5,88.8,88.7,88.5,88.8,88.7
290000,84.9,85,84.9,85.5,84.8,84.9,84.9,84.8,84.9,84.9
3e+05,83.8,83.9,83.8,84.6,83.8,83.8,83.8,83.8,83.8,83.8
310000,84.4,84.9,84.4,83.7,84.4,84.4,84.4,84.4,84.4,84.4
320000,85.1,85.5,85.1,83.7,85.2,85.1,85.1,85.2,85.1,85.1
330000,85.1,85.8,85.1,85.1,85.4,85.2,85.2,85.4,85.2,85.2
340000,86.2,86.9,86.2,86.5,86.2,86.2,86.2,86.2,86.2,86.2
350000,85.3,85.6,85.3,85.8,85.4,85.3,85.3,85.4,85.3,85.3
360000,85.4,86.3,85.4,85.9,85.4,85.4,85.4,85.4,85.4,85.4
370000,85.8,86.2,85.8,85.3,85.9,85.9,85.8,85.9,85.9,85.8
380000,85.9,86.3,85.9,86,86,85.9,85.9,86,85.9,85.9
390000,86.4,86.7,86.4,82.2,86.5,86.4,86.4,86.5,86.4,86.4
4e+05,84,84.8,84,85.2,84.1,84.1,84,84.1,84.1,84
410000,83.9,84.5,83.9,84.9,83.9,83.9,83.9,83.9,83.9,83.9
420000,86.3,86.5,86.3,84.7,86.3,86.3,86.3,86.3,86.3,86.3
430000,83.8,84.7,83.8,85.3,83.9,83.8,83.8,83.9,83.8,83.8
440000,87.2,87.6,87.2,87.7,87.4,87.4,87.4,87.4,87.4,87.4
450000,87.5,88.3,87.5,88.3,87.5,87.5,87.5,87.5,87.5,87.5
460000,87.4,88.4,87.4,88.1,87.5,87.5,87.4,87.5,87.5,87.4
470000,89.2,89.1,89.2,89.3,89.2,89.2,89.2,89.2,89.2,89.2
480000,85.2,85.6,85.2,85.8,85.2,85.2,85.2,85.2,85.2,85.2
490000,86.2,86.8,86.2,86.8,86.1,86.1,86.2,86.1,86.1,86.2
5e+05,86,86.2,86,86.4,86.1,86.1,86,86.1,86.1,86
510000,82.9,82.9,84.5,84.3,83,83,82.9,86.2,86.2,83.3
520000,84.1,84.3,85.8,84.3,84.1,84.1,84.1,87,87,84.3
530000,80.8,80.8,81.8,82,80.8,80.8,80.8,83.3,83.3,81.3
540000,83.9,84.1,85.1,85.4,83.9,83.9,83.9,86.5,86.5,84.3
550000,81.2,81.7,83.1,78.2,81.2,81.2,81.2,84.4,84.4,81.8
560000,83,83.5,85.1,84.4,83,83,82.9,86.7,86.7,83.3
570000,81.8,82.6,83.3,84.5,82,81.9,81.8,84.9,84.9,82.3
580000,84,84.2,84.5,85.5,84,84,84,85.3,85.3,84.3
590000,82.2,83.3,83.7,84.5,82.2,82.2,82.2,84.5,84.5,82.5
6e+05,84.5,85.6,86.4,86.4,84.5,84.5,84.5,87.4,87.4,85
610000,82.9,82.7,83.7,81.5,82.9,82.9,82.9,84.9,84.9,83.2
620000,84.5,85.5,85.7,84,84.5,84.5,84.5,85.5,85.5,85
630000,83.6,84.7,85.6,86.4,83.7,83.7,83.6,85.9,85.9,84.2
640000,85.2,86.2,86.7,85.1,85.3,85.2,85.2,87.9,87.9,85.8
650000,84,84.6,85.1,82.9,84,84,84,85.8,85.8,84.2
660000,82.6,83.5,84.6,84,82.6,82.6,82.6,85.3,85.3,82.8
670000,84.8,85.7,86.3,86,84.9,84.9,84.9,87.1,87.1,85.2
680000,83.3,83.8,84.7,82.6,83.2,83.3,83.3,85.1,85.1,83.6
690000,82.7,83.4,83.7,84,82.7,82.7,82.7,85.3,85.3,82.9
7e+05,82.2,83.8,84.6,85.1,82.2,82.3,82.3,86,86,82.8
710000,83.7,84,84.6,84.5,83.7,83.7,83.7,85.8,85.8,83.9
720000,84.9,85.3,85.8,87.3,85,84.9,84.9,86.7,86.7,85.2
730000,82.9,84.3,84.3,81.8,82.9,82.9,82.9,85.7,85.7,83.2
740000,83.9,84.3,84.9,82.8,84.1,84,83.9,86.2,86.2,84.4
750000,81.1,81.8,81.7,79.9,81.1,81.1,81.1,82.9,82.9,81.4
760000,84.6,82.9,89.1,86.4,84.6,84.6,84.6,89.1,89.4,89.1
770000,82.3,81.3,88.1,85.5,82.3,82.3,82.3,88.4,88.5,88.4
780000,83,81.7,88.1,84.7,82.8,83.2,83,88,88,87.7
790000,83,81,88.2,85.1,83,83,83,88.3,88,87.8
8e+05,84.3,82.8,88.3,86.4,84.2,84.3,84.3,88.6,88.2,88.2
810000,81.8,81.1,85.5,84.3,81.8,81.8,81.8,85.9,85.5,85.6
820000,84.3,83.4,88,85.9,84.3,84.3,84.3,88,88.1,88.1
830000,83.2,83.1,87,85,83.2,83.2,83.2,87.2,87.1,87
