learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
4952.0,0.341711072,7.471643958820237E-9,4952.0,63.7,18.058690744920984,4952.0,84520.0,5.0,3.0,3.0,2.0,0.0,0.0,1.0
9904.0,0.540668021,1.7510000482514088E-8,9904.0,63.7,25.408710947453212,9904.0,195032.0,13.0,7.0,7.0,6.0,0.0,0.0,1.0
14856.0,0.688096596,2.7097145282613738E-8,14856.0,68.60000000000001,33.478240605390404,14856.0,251368.0,17.0,9.0,9.0,8.0,0.0,0.0,1.0
19808.0,0.790145311,3.3733279474164466E-8,19808.0,72.89999999999999,45.35937802438866,19808.0,251368.0,17.0,9.0,9.0,8.0,0.0,0.0,1.0
24760.0,0.927402641,4.739924954060258E-8,24760.0,72.89999999999999,45.59893365880293,24760.0,384864.0,27.0,14.0,14.0,11.0,0.0,0.0,1.0
29712.0,1.038866151,5.8591649503883803E-8,29712.0,73.9,47.55455531889242,29712.0,388144.0,29.0,15.0,15.0,11.0,0.0,0.0,1.0
34664.0,1.167057499,7.49190834927828E-8,34664.0,76.0,51.763835739781975,34664.0,492336.0,35.0,18.0,18.0,13.0,0.0,0.0,1.0
39616.0,1.29251612,9.371124354450239E-8,39616.0,75.5,50.910460680280835,39616.0,579000.0,41.0,21.0,21.0,14.0,0.0,0.0,1.0
44568.0,1.421987163,1.140478811894854E-7,44568.0,75.2,50.07649569208471,44568.0,607168.0,43.0,22.0,22.0,15.0,0.0,0.0,1.0
49520.0,1.544440627,1.357947429292732E-7,49520.0,72.6,44.83991496489081,49520.0,686480.0,49.0,25.0,25.0,16.0,0.0,0.0,1.0
54472.0,1.653120186,1.559481436574604E-7,54472.0,76.8,52.79506138676715,54472.0,716808.0,51.0,26.0,26.0,17.0,0.0,0.0,1.0
59424.0,1.774191928,1.8179326572283484E-7,59424.0,75.5,50.69351086352769,59424.0,825160.0,59.0,30.0,30.0,18.0,0.0,0.0,1.0
64376.0,1.890161933,2.090845713520402E-7,64376.0,73.9,45.29081808044136,64376.0,909664.0,65.0,33.0,33.0,19.0,0.0,0.0,1.0
69328.0,2.004055792,2.3741991744811133E-7,69328.0,74.8,49.41871668058321,69328.0,961680.0,69.0,35.0,35.0,20.0,0.0,0.0,1.0
74280.0,2.103301028,2.622217873185853E-7,74280.0,75.9,51.4108984749877,74280.0,966000.0,69.0,35.0,35.0,20.0,0.0,0.0,1.0
79232.0,2.221370567,2.9424311322631115E-7,79232.0,75.3,49.05830040340877,79232.0,1048344.0,75.0,38.0,38.0,22.0,0.0,0.0,1.0
84184.0,2.325627733,3.2333641088095813E-7,84184.0,76.8,52.82999686888773,84184.0,1078672.0,77.0,39.0,39.0,22.0,0.0,0.0,1.0
89136.0,2.42467909,3.509770107827212E-7,89136.0,74.2,46.595128978973385,89136.0,1078672.0,77.0,39.0,39.0,22.0,0.0,0.0,1.0
94088.0,2.536155809,3.8373477556261137E-7,94088.0,77.3,51.821446460255885,94088.0,1135880.0,81.0,41.0,41.0,24.0,0.0,0.0,1.0
99040.0,2.650365087,4.1896001560547084E-7,99040.0,76.3,51.53572451024498,99040.0,1192216.0,85.0,43.0,43.0,24.0,0.0,0.0,1.0
103992.0,2.774077326,4.5965481920750817E-7,103992.0,78.0,54.997708974275064,103992.0,1271536.0,91.0,46.0,46.0,26.0,0.0,0.0,1.0
108944.0,2.891416702,5.001207745229391E-7,108944.0,77.2,53.25569952435624,108944.0,1333056.0,95.0,48.0,48.0,26.0,0.0,0.0,1.0
113896.0,3.026053505,5.504764020161435E-7,113896.0,78.4,55.56122469972967,113896.0,1445728.0,103.0,52.0,52.0,27.0,0.0,0.0,1.0
118848.0,3.153655906,6.008480272995433E-7,118848.0,77.10000000000001,53.03334837360024,118848.0,1525912.0,109.0,55.0,55.0,29.0,0.0,0.0,1.0
123800.0,3.273891291,6.500638198343851E-7,123800.0,78.9,57.19386513024427,123800.0,1582248.0,113.0,57.0,57.0,29.0,0.0,0.0,1.0
128752.0,3.399191657,7.031875600597863E-7,128752.0,76.4,52.433356310440885,128752.0,1638848.0,119.0,60.0,60.0,29.0,0.0,0.0,1.0
133704.0,3.524358476,7.58008939483201E-7,133704.0,76.8,53.2016524657888,133704.0,1693024.0,123.0,62.0,62.0,29.0,0.0,0.0,1.0
138656.0,3.657053277,8.188800491320177E-7,138656.0,78.3,55.935149536202225,138656.0,1773208.0,129.0,65.0,65.0,31.0,0.0,0.0,1.0
143608.0,3.785491843,8.795695694694462E-7,143608.0,79.10000000000001,57.20019659239844,143608.0,1826504.0,133.0,67.0,67.0,31.0,0.0,0.0,1.0
148560.0,3.910996769,9.399978511035484E-7,148560.0,78.4,55.88685795976719,148560.0,1861152.0,135.0,68.0,68.0,31.0,0.0,0.0,1.0
153512.0,4.03059826,9.992250965681072E-7,153512.0,79.5,58.26887061314226,153512.0,1914200.0,137.0,69.0,69.0,31.0,0.0,0.0,1.0
158464.0,4.16622049,1.0704148365633707E-6,158464.0,77.3,51.900665338814264,158464.0,2029032.0,145.0,73.0,73.0,32.0,0.0,0.0,1.0
163416.0,4.307802969,1.148559143903957E-6,163416.0,79.7,58.29189917734367,163416.0,2133488.0,153.0,77.0,77.0,33.0,0.0,0.0,1.0
168368.0,4.434989201,1.2196844769772452E-6,168368.0,77.9,54.50053528782015,168368.0,2161656.0,155.0,78.0,78.0,33.0,0.0,0.0,1.0
173320.0,4.561686405,1.2915589665645175E-6,173320.0,78.9,56.84188995704644,173320.0,2192856.0,157.0,79.0,79.0,33.0,0.0,0.0,1.0
178272.0,4.695620721,1.3693862244709893E-6,178272.0,80.60000000000001,60.86421496439451,178272.0,2246168.0,161.0,81.0,81.0,33.0,0.0,0.0,1.0
183224.0,4.814403987,1.4385023558789928E-6,183224.0,78.5,55.67887593383578,183224.0,2249192.0,161.0,81.0,81.0,33.0,0.0,0.0,1.0
188176.0,4.953918447,1.522762440684382E-6,188176.0,79.10000000000001,57.379991027366536,188176.0,2334560.0,167.0,84.0,84.0,34.0,0.0,0.0,1.0
