learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
10000.0,1.3871533,5.836172119548751E-8,10000.0,86.0,71.99159747924378,10000.0,162632.0,10.0,0.0,0.0
20000.0,2.236524973,1.19609235198891E-7,20000.0,89.3,78.6232578954098,20000.0,278736.0,10.0,0.0,0.0
30000.0,2.740431924,1.6300592015058215E-7,30000.0,88.0,75.99855991359482,30000.0,332896.0,10.0,0.0,0.0
40000.0,3.26905105,2.189504002086694E-7,40000.0,88.6,77.19096762317878,40000.0,409088.0,10.0,0.0,0.0
50000.0,3.795739774,2.8309586619284005E-7,50000.0,87.4,74.78820087801091,50000.0,470776.0,10.0,0.0,0.0
60000.0,4.347794224,3.589487680445984E-7,60000.0,88.9,77.8012431303847,60000.0,531120.0,10.0,0.0,0.0
70000.0,4.873860726,4.397754085368539E-7,70000.0,87.3,74.59593534965595,70000.0,593904.0,10.0,0.0,0.0
80000.0,5.374768924,5.252778688180033E-7,80000.0,87.3,74.60446961334804,80000.0,659816.0,10.0,0.0,0.0
90000.0,5.887881516,6.2340862826777E-7,90000.0,88.9,77.80177585793136,90000.0,739256.0,10.0,0.0,0.0
100000.0,6.414975102,7.343037997643774E-7,100000.0,89.5,78.99395025767421,100000.0,813256.0,10.0,0.0,0.0
110000.0,6.950401986,8.583126853730654E-7,110000.0,88.7,77.40704900071178,110000.0,895272.0,10.0,0.0,0.0
120000.0,7.49916382,9.993498805316123E-7,120000.0,90.7,81.40133910358455,120000.0,993464.0,10.0,0.0,0.0
130000.0,8.054657021,1.1568544910903812E-6,130000.0,89.3,78.59982879863038,130000.0,1096016.0,10.0,0.0,0.0
140000.0,8.574211083,1.312719477170536E-6,140000.0,90.10000000000001,80.20079196832127,140000.0,1159632.0,10.0,0.0,0.0
150000.0,9.115262361,1.4832201630342917E-6,150000.0,91.60000000000001,83.19784932471357,150000.0,1218120.0,10.0,0.0,0.0
160000.0,9.680370849,1.671706294220926E-6,160000.0,87.4,74.79031948268135,160000.0,1289288.0,10.0,0.0,0.0
170000.0,10.252895529,1.8732993158385074E-6,170000.0,88.9,77.80177585793136,170000.0,1361080.0,10.0,0.0,0.0
180000.0,10.844177435,2.093696257569517E-6,180000.0,89.8,79.59510282467792,180000.0,1440832.0,10.0,0.0,0.0
190000.0,11.416263685,2.3159258192215735E-6,190000.0,89.2,78.39576557005174,190000.0,1501560.0,10.0,0.0,0.0
200000.0,12.019516316,2.5587431335589497E-6,200000.0,90.10000000000001,80.20079196832127,200000.0,1555904.0,10.0,0.0,0.0
210000.0,12.661761274,2.827342637083067E-6,210000.0,89.8,79.60106074484126,210000.0,1616616.0,10.0,0.0,0.0
220000.0,13.28922688,3.098272190619529E-6,220000.0,90.60000000000001,81.20112793232407,220000.0,1669048.0,10.0,0.0,0.0
230000.0,13.904333201,3.376964657343036E-6,230000.0,89.8,79.60040799184016,230000.0,1751368.0,10.0,0.0,0.0
240000.0,14.518323299,3.6670821514310747E-6,240000.0,90.5,81.00319146383409,240000.0,1826480.0,10.0,0.0,0.0
