learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
7.0,0.142166826,4.16687501348555E-9,7.0,28.57142857142857,-52.17391304347827,7.0,113296.0,10.0,0.0,0.0
14.0,0.254084916,7.465697054217259E-9,14.0,35.714285714285715,-34.04255319148937,14.0,113936.0,10.0,0.0,0.0
21.0,0.283396302,8.342398906052113E-9,21.0,52.38095238095239,5.4054054054054115,21.0,115616.0,10.0,0.0,0.0
28.0,0.302772276,8.921933162361384E-9,28.0,60.71428571428571,22.222222222222214,28.0,115616.0,10.0,0.0,0.0
35.0,0.320429322,9.4500543820858E-9,35.0,60.0,18.333333333333346,35.0,115616.0,10.0,0.0,0.0
42.0,0.3344617,9.875860705433621E-9,42.0,61.904761904761905,19.424460431654676,42.0,117296.0,10.0,0.0,0.0
49.0,0.348034322,1.0287715935673978E-8,49.0,61.224489795918366,16.502242152466373,49.0,117296.0,10.0,0.0,0.0
56.0,0.361483472,1.0695824462514784E-8,56.0,60.71428571428571,19.371727748691093,56.0,117296.0,10.0,0.0,0.0
63.0,0.37444743,1.10892100520432E-8,63.0,65.07936507936508,24.509803921568622,63.0,117296.0,10.0,0.0,0.0
70.0,0.388869694,1.1526847294155094E-8,70.0,67.14285714285714,29.816913687881414,70.0,117296.0,10.0,0.0,0.0
77.0,0.402012414,1.1931369389941295E-8,77.0,67.53246753246754,30.978845464324138,77.0,118976.0,10.0,0.0,0.0
84.0,0.414933342,1.2329064910660188E-8,84.0,67.85714285714286,31.02189781021898,84.0,118976.0,10.0,0.0,0.0
91.0,0.427765172,1.2724018068330156E-8,91.0,70.32967032967034,34.87940630797775,91.0,118976.0,10.0,0.0,0.0
98.0,0.441874078,1.315827857333753E-8,98.0,71.42857142857143,37.408759124087595,98.0,118976.0,10.0,0.0,0.0
105.0,0.454940642,1.3560456650174328E-8,105.0,70.47619047619048,34.57286432160805,105.0,118976.0,10.0,0.0,0.0
112.0,0.468033622,1.3963447789731955E-8,112.0,70.53571428571429,34.97536945812809,112.0,118976.0,10.0,0.0,0.0
119.0,0.480930042,1.4360388974398377E-8,119.0,68.0672268907563,30.43076923076924,119.0,118976.0,10.0,0.0,0.0
126.0,0.493905838,1.475977328696185E-8,126.0,68.25396825396825,30.3290019353055,126.0,118976.0,10.0,0.0,0.0
133.0,0.508267578,1.5201815814226868E-8,133.0,67.66917293233082,29.698832206515053,133.0,118976.0,10.0,0.0,0.0
140.0,0.520985208,1.5593253989964725E-8,140.0,68.57142857142857,31.065353625783352,140.0,118976.0,10.0,0.0,0.0
147.0,0.53376442,1.598658760893676E-8,147.0,68.70748299319727,31.168566775244287,147.0,118976.0,10.0,0.0,0.0
154.0,0.546554536,1.6380256844047044E-8,154.0,67.53246753246754,28.914327917282122,154.0,118976.0,10.0,0.0,0.0
161.0,0.560889288,1.682769883270065E-8,161.0,68.32298136645963,31.156200217992776,161.0,120656.0,10.0,0.0,0.0
168.0,0.573982726,1.7236394702502425E-8,168.0,67.85714285714286,30.09708737864079,168.0,120656.0,10.0,0.0,0.0
175.0,0.593517338,1.7846144047371217E-8,175.0,68.0,29.628033893436744,175.0,120656.0,10.0,0.0,0.0
182.0,0.608860384,1.8325058716717695E-8,182.0,68.68131868131869,31.669081807403515,182.0,120656.0,10.0,0.0,0.0
189.0,0.624352584,1.880862904821833E-8,189.0,67.72486772486772,29.816765081877396,189.0,120656.0,10.0,0.0,0.0
196.0,0.641408634,1.9341013070667785E-8,196.0,68.87755102040816,31.17660603269631,196.0,120656.0,10.0,0.0,0.0
203.0,0.655499662,1.9780847508716915E-8,203.0,68.4729064039409,29.863960267760763,203.0,120656.0,10.0,0.0,0.0
210.0,0.66992258,2.0231041492687332E-8,210.0,69.04761904761905,30.745814307458147,210.0,120656.0,10.0,0.0,0.0
217.0,0.684732304,2.0693309159262312E-8,217.0,69.5852534562212,31.513006885998468,217.0,120656.0,10.0,0.0,0.0
224.0,0.699575044,2.115660738044315E-8,224.0,69.19642857142857,30.2652950730915,224.0,120656.0,10.0,0.0,0.0
231.0,0.711716484,2.1535587781270347E-8,231.0,69.26406926406926,30.79454829317692,231.0,120656.0,10.0,0.0,0.0
238.0,0.723997602,2.1918928062344592E-8,238.0,69.32773109243698,30.78639152258783,238.0,120656.0,10.0,0.0,0.0
245.0,0.73676556,2.231746446664135E-8,245.0,68.9795918367347,30.532756305029103,245.0,120656.0,10.0,0.0,0.0
252.0,0.750897012,2.2758560691078506E-8,252.0,69.44444444444444,31.992149165848872,252.0,120656.0,10.0,0.0,0.0
259.0,0.763395788,2.3148694904016125E-8,259.0,69.88416988416989,32.66000000000001,259.0,120656.0,10.0,0.0,0.0
266.0,0.775273214,2.351943442636894E-8,266.0,69.92481203007519,32.61131167268352,266.0,120656.0,10.0,0.0,0.0
273.0,0.787872718,2.3912712742297186E-8,273.0,69.96336996336996,33.2359081419624,273.0,120656.0,10.0,0.0,0.0
280.0,0.800008058,2.4291502738984095E-8,280.0,70.0,33.181818181818166,280.0,120656.0,10.0,0.0,0.0
287.0,0.811979078,2.4665163685124782E-8,287.0,70.73170731707317,34.684367380113784,287.0,120656.0,10.0,0.0,0.0
294.0,0.8243947,2.505270234627856E-8,294.0,70.74829931972789,35.199138858988164,294.0,120656.0,10.0,0.0,0.0
301.0,0.836992148,2.5445916486647392E-8,301.0,70.7641196013289,35.110240078392934,301.0,120656.0,10.0,0.0,0.0
308.0,0.848866018,2.581654501275056E-8,308.0,71.1038961038961,35.881362275449106,308.0,120656.0,10.0,0.0,0.0
315.0,0.860605188,2.6182969040870667E-8,315.0,71.11111111111111,35.4900416338472,315.0,120656.0,10.0,0.0,0.0
322.0,0.873141696,2.657972959468762E-8,322.0,71.73913043478261,37.06885443065159,322.0,122336.0,10.0,0.0,0.0
329.0,0.885776344,2.6979596123529807E-8,329.0,71.42857142857143,36.658200884810746,329.0,122336.0,10.0,0.0,0.0
336.0,0.898094536,2.736944732291831E-8,336.0,70.83333333333334,35.24229074889868,336.0,122336.0,10.0,0.0,0.0
343.0,0.90992282,2.774379371272193E-8,343.0,71.13702623906705,36.44462744951243,343.0,122336.0,10.0,0.0,0.0
350.0,0.921847516,2.8121191389097107E-8,350.0,70.85714285714285,36.0719146192966,350.0,122336.0,10.0,0.0,0.0
357.0,0.934210528,2.851246107025279E-8,357.0,70.86834733893558,35.98841419261405,357.0,122336.0,10.0,0.0,0.0
364.0,0.94676922,2.8909923712412516E-8,364.0,70.6043956043956,35.4181866419049,364.0,122336.0,10.0,0.0,0.0
371.0,0.960864608,2.9356020340687697E-8,371.0,70.08086253369272,34.626069563284815,371.0,122336.0,10.0,0.0,0.0
