learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
288.0,0.26533659,2.0463248135604796E-9,288.0,88.54166666666666,69.38538848086586,288.0,32576.0,10.0,0.0,268.6,10.968844768504821,1480.0,0.0
304.0,0.273143404,2.112116227178938E-9,304.0,88.81578947368422,69.69981238273922,304.0,32576.0,10.0,0.0,288.2,11.978499256770206,1480.0,0.0
320.0,0.280977856,2.181545545835462E-9,320.0,89.375,71.48099606815205,320.0,34256.0,10.0,0.0,296.09999999999997,12.649505919204906,1480.0,0.0
336.0,0.288047722,2.2441990638317336E-9,336.0,89.28571428571429,70.75435203094779,336.0,34256.0,10.0,0.0,330.4,10.659580979882216,1480.0,0.0
352.0,0.296055806,2.3151671182488404E-9,352.0,89.20454545454545,70.78455355582737,352.0,34256.0,10.0,0.0,352.19999999999993,10.2261103716581,1480.0,0.0
368.0,0.302657226,2.3736692435749704E-9,368.0,89.67391304347827,71.85978186501389,368.0,34256.0,10.0,0.0,364.20000000000005,10.709082334376012,1480.0,0.0
384.0,0.310594654,2.44401114086724E-9,384.0,89.84375,72.24199288256227,384.0,34256.0,10.0,0.0,375.5,11.01640191310716,1480.0,0.0
400.0,0.31729807,2.503417160018451E-9,400.0,90.0,72.19615611858342,400.0,34256.0,10.0,0.0,389.59999999999997,9.92214134594387,1480.0,0.0
416.0,0.32463251,2.5684153464809064E-9,416.0,89.66346153846155,71.21709467722212,416.0,34256.0,10.0,0.0,408.7,9.93316554668137,1480.0,0.0
432.0,0.331434098,2.6286913709715013E-9,432.0,89.81481481481481,71.7781209169735,432.0,34256.0,10.0,0.0,423.8,10.478337442340532,1480.0,0.0
448.0,0.338179004,2.6884650766476995E-9,448.0,89.95535714285714,72.11309688485585,448.0,34256.0,10.0,0.0,445.49999999999994,10.388294694831615,1480.0,0.0
464.0,0.34493676,2.7483526596882284E-9,464.0,90.08620689655173,72.42662257131045,464.0,34256.0,10.0,0.0,464.6,11.55489314340706,1480.0,0.0
480.0,0.351571042,2.807146009757288E-9,480.0,90.0,71.88529591214156,480.0,34256.0,10.0,0.0,490.59999999999997,14.220642273352729,1480.0,0.0
496.0,0.357655014,2.8610624841559274E-9,496.0,90.32258064516128,72.67468552015424,496.0,34256.0,10.0,0.0,497.29999999999995,14.16415664038397,1480.0,0.0
512.0,0.365609214,2.9315530157792907E-9,512.0,90.4296875,73.11039657020363,512.0,34256.0,10.0,0.0,524.6,14.912485447510823,1480.0,0.0
528.0,0.371306608,2.982043615956274E-9,528.0,90.53030303030303,73.36400508505356,528.0,34256.0,10.0,0.0,551.5,14.930394055974098,1480.0,0.0
544.0,0.377998322,3.0413459313785043E-9,544.0,90.625,73.4547820429408,544.0,34256.0,10.0,0.0,562.9,15.471443227945983,1480.0,0.0
560.0,0.38354342,3.0904868765299524E-9,560.0,90.71428571428571,73.82424852581619,560.0,34256.0,10.0,0.0,594.3000000000001,17.460463275004418,1480.0,0.0
576.0,0.389706078,3.145100670328571E-9,576.0,90.79861111111111,74.03375068045727,576.0,34256.0,10.0,0.0,617.2000000000002,16.966502946164894,1480.0,0.0
592.0,0.395471662,3.1961955738109022E-9,592.0,91.0472972972973,74.90482132002433,592.0,34256.0,10.0,0.0,629.4000000000001,17.524078672881306,1480.0,0.0
608.0,0.400639618,3.2419942670605253E-9,608.0,90.78947368421053,74.28282248440263,608.0,34256.0,10.0,0.0,652.5,19.36850249474359,1480.0,0.0
624.0,0.406478178,3.293735887627635E-9,624.0,90.7051282051282,73.95921774042682,624.0,34256.0,10.0,0.0,664.3000000000001,19.666129936178766,1480.0,0.0
640.0,0.411642356,3.3417455406362818E-9,640.0,90.9375,74.87648054145517,640.0,35936.0,10.0,0.0,672.4,19.44862177350593,1480.0,0.0
656.0,0.4168906,3.390536727412708E-9,656.0,91.0060975609756,75.03740777049688,656.0,35936.0,10.0,0.0,685.3,19.843862751210725,1480.0,0.0
672.0,0.422697598,3.444522465123899E-9,672.0,91.22023809523809,75.6557618626584,672.0,35936.0,10.0,0.0,703.3,20.238604475385923,1480.0,0.0
688.0,0.42791642,3.493040125307938E-9,688.0,90.98837209302324,75.29193697868396,688.0,35936.0,10.0,0.0,726.8000000000001,21.738751880762,1480.0,0.0
704.0,0.433850778,3.5482098867702822E-9,704.0,91.05113636363636,75.53074105133071,704.0,35936.0,10.0,0.0,744.4000000000001,22.125500622082598,1480.0,0.0
720.0,0.438906802,3.5952140678506764E-9,720.0,91.11111111111111,75.94211070388121,720.0,35936.0,10.0,0.0,764.7,23.918402956719333,1480.0,0.0
736.0,0.44464586,3.6485681898767757E-9,736.0,91.30434782608695,76.64719938921003,736.0,35936.0,10.0,0.0,774.9999999999999,23.94484402863288,1480.0,0.0
752.0,0.449473602,3.6934501087872525E-9,752.0,91.0904255319149,76.02999105596683,752.0,35936.0,10.0,0.0,821.4,28.548671889716104,1480.0,0.0
768.0,0.454371436,3.738983649814295E-9,768.0,90.75520833333334,75.3088208657852,768.0,35936.0,10.0,0.0,864.9000000000001,30.004981067964184,1480.0,0.0
784.0,0.46033532,3.7944279047225915E-9,784.0,90.81632653061224,75.43175487465182,784.0,35936.0,10.0,0.0,876.3,29.789278459054874,1480.0,0.0
800.0,0.465253878,3.8401541099159255E-9,800.0,90.75,75.08753029894962,800.0,35936.0,10.0,0.0,895.0,30.196394192390297,1480.0,0.0
816.0,0.470843112,3.892115367820694E-9,816.0,90.68627450980392,74.83852121133435,816.0,35936.0,10.0,0.0,907.3000000000001,30.35275934738059,1480.0,0.0
832.0,0.47590263,3.939152031462226E-9,832.0,90.7451923076923,74.96365540635603,832.0,35936.0,10.0,0.0,915.1999999999999,29.587459806103286,1480.0,0.0
848.0,0.480706674,3.983813637913102E-9,848.0,90.56603773584906,74.44301289151089,848.0,35936.0,10.0,0.0,939.6,30.59055772983262,1480.0,0.0
864.0,0.486252324,4.035369709800515E-9,864.0,90.50925925925925,74.21177155752919,864.0,35936.0,10.0,0.0,954.6999999999999,30.11904159608446,1480.0,0.0
880.0,0.491087908,4.080324533188509E-9,880.0,90.68181818181819,74.60871523477086,880.0,35936.0,10.0,0.0,962.3,29.643830161884733,1480.0,0.0
896.0,0.496637482,4.131917085204687E-9,896.0,90.84821428571429,75.22658610271905,896.0,35936.0,10.0,0.0,971.6,29.41435779418692,1480.0,0.0
912.0,0.501673234,4.1787328042131325E-9,912.0,91.00877192982456,75.44281351590976,912.0,35936.0,10.0,0.0,985.0999999999999,28.99059234380085,1480.0,0.0
928.0,0.506774036,4.226153271533548E-9,928.0,90.94827586206897,75.28800857209882,928.0,35936.0,10.0,0.0,1015.8,33.51178897045038,1480.0,0.0
944.0,0.512315896,4.2776741090458295E-9,944.0,90.57203389830508,74.46197991391679,944.0,35936.0,10.0,0.0,1047.4,37.634558586490684,1480.0,0.0
960.0,0.517206066,4.32313640040242E-9,960.0,90.3125,73.76987531289294,960.0,35936.0,10.0,0.0,1066.7,37.678773865400665,1480.0,0.0
976.0,0.522778768,4.3749439657769265E-9,976.0,90.26639344262296,73.65160556976414,976.0,35936.0,10.0,0.0,1125.0999999999997,42.076504396423225,1480.0,0.0
992.0,0.5276796,4.4205053782173325E-9,992.0,90.32258064516128,73.77236999377578,992.0,35936.0,10.0,0.0,1142.6000000000001,42.58982664126883,1480.0,0.0
1008.0,0.53311249,4.471013157719539E-9,1008.0,90.5,74.21813089590638,1008.0,35936.0,10.0,0.0,1153.0,42.09381057695879,1480.0,0.0
1024.0,0.537713278,4.513785160436398E-9,1024.0,90.5,74.22176876655236,1024.0,35936.0,10.0,0.0,1170.0,41.6183720115154,1480.0,0.0
1040.0,0.542114366,4.554700618373851E-9,1040.0,90.7,74.8343940771529,1040.0,35936.0,10.0,0.0,1193.9,42.95745957727637,1480.0,0.0
1056.0,0.54714684,4.601485862901641E-9,1056.0,90.8,75.20656702581212,1056.0,35936.0,10.0,0.0,1209.7,41.840982036488796,1480.0,0.0
1072.0,0.5514,4.641026083201998E-9,1072.0,91.10000000000001,76.10917837048493,1072.0,35936.0,10.0,0.0,1230.3,41.775870228318794,1480.0,0.0
1088.0,0.556502916,4.688466203680469E-9,1088.0,91.10000000000001,76.10815222059962,1088.0,35936.0,10.0,0.0,1246.8,41.65861255490874,1480.0,0.0
1104.0,0.560881948,4.729176614288655E-9,1104.0,91.60000000000001,77.23244051975087,1104.0,35936.0,10.0,0.0,1253.6,40.51836346371579,1480.0,0.0
1120.0,0.56513164,4.768684593741264E-9,1120.0,91.9,77.89277175515018,1120.0,35936.0,10.0,0.0,1261.5,39.91386559413491,1480.0,0.0
1136.0,0.569943002,4.813414233215153E-9,1136.0,92.0,77.94502798224576,1136.0,35936.0,10.0,0.0,1273.1,39.0240524121556,1480.0,0.0
1152.0,0.574184844,4.852849233816895E-9,1152.0,91.8,77.3930304367005,1152.0,35936.0,10.0,0.0,1305.6000000000001,41.6829834718091,1480.0,0.0
1168.0,0.578976306,4.897393869579666E-9,1168.0,91.8,77.45803621009112,1168.0,35936.0,10.0,0.0,1316.1999999999998,41.63059772170786,1480.0,0.0
1184.0,0.583231466,4.9369526832178235E-9,1184.0,91.7,77.40832680080135,1184.0,35936.0,10.0,0.0,1325.4,41.098580672978635,1480.0,0.0
1200.0,0.5875687,4.977274511659311E-9,1200.0,91.8,77.71157693311301,1200.0,35936.0,10.0,0.0,1341.6,40.390372890358684,1480.0,0.0
1216.0,0.592431398,5.02248140492787E-9,1216.0,91.7,77.28044147113249,1216.0,35936.0,10.0,0.0,1350.9,39.297002995704965,1480.0,0.0
1232.0,0.596508444,5.060384351681504E-9,1232.0,91.8,77.45766439410602,1232.0,35936.0,10.0,0.0,1357.1000000000001,38.55427631563356,1480.0,0.0
1248.0,0.60132983,5.10520718096445E-9,1248.0,91.7,77.4080808300761,1248.0,35936.0,10.0,0.0,1393.0,43.75588849261066,1480.0,0.0
1264.0,0.605604582,5.144948134939704E-9,1264.0,91.60000000000001,76.97368421052633,1264.0,35936.0,10.0,0.0,1415.9,46.11277239309928,1480.0,0.0
1280.0,0.610497046,5.192558101866808E-9,1280.0,91.5,76.59923575857019,1280.0,37616.0,10.0,0.0,1431.0,44.84714780971768,1480.0,0.0
1296.0,0.614648114,5.232953332203129E-9,1296.0,91.5,76.53178424702921,1296.0,37616.0,10.0,0.0,1441.3,44.656478937676106,1480.0,0.0
1312.0,0.618849874,5.273841860894527E-9,1312.0,91.4,76.2210228278181,1312.0,37616.0,10.0,0.0,1454.4,44.86131716498947,1480.0,0.0
1328.0,0.623657484,5.320626089270743E-9,1328.0,91.4,76.08174480890429,1328.0,37616.0,10.0,0.0,1473.8,44.924578771289305,1480.0,0.0
1344.0,0.627863602,5.361557026906972E-9,1344.0,91.4,76.012495816133,1344.0,37616.0,10.0,0.0,1482.7,44.0358566019405,1480.0,0.0
1360.0,0.632742208,5.409032137671277E-9,1360.0,91.4,75.94096023544289,1360.0,37616.0,10.0,0.0,1490.4,42.81256305753671,1480.0,0.0
1376.0,0.636859212,5.449095881477824E-9,1376.0,91.3,75.62533620225929,1376.0,37616.0,10.0,0.0,1506.3,41.84177869599288,1480.0,0.0
1392.0,0.640886766,5.48828916174256E-9,1392.0,91.10000000000001,75.35827408244181,1392.0,37616.0,10.0,0.0,1530.7,42.0597590736482,1480.0,0.0
1408.0,0.645656378,5.534703620709477E-9,1408.0,90.9,74.95017562404344,1408.0,37616.0,10.0,0.0,1546.0,41.69172579781271,1480.0,0.0
1424.0,0.649704026,5.5740924414371434E-9,1424.0,91.3,75.84031279852488,1424.0,37616.0,10.0,0.0,1558.4,42.13633955519999,1480.0,0.0
1440.0,0.65443799,5.620159999517102E-9,1440.0,91.2,75.52713984570975,1440.0,37616.0,10.0,0.0,1577.7,42.254795914520486,1480.0,0.0
1456.0,0.658427512,5.6589831795088106E-9,1456.0,91.4,76.08453837597331,1456.0,37616.0,10.0,0.0,1594.3999999999999,42.99359125368441,1480.0,0.0
1472.0,0.663155644,5.704993984728223E-9,1472.0,91.5,76.11393372600155,1472.0,37616.0,10.0,0.0,1598.0,41.91154706972503,1480.0,0.0
1488.0,0.6671218,5.743589783488875E-9,1488.0,91.60000000000001,76.500472788107,1488.0,37616.0,10.0,0.0,1603.7,41.30403531537001,1480.0,0.0
1504.0,0.671187262,5.7831519573471605E-9,1504.0,91.60000000000001,76.3586727083392,1504.0,37616.0,10.0,0.0,1616.2,41.99042218834619,1480.0,0.0
1520.0,0.675814588,5.828181790539787E-9,1520.0,91.60000000000001,76.57034475064152,1520.0,37616.0,10.0,0.0,1623.3,41.104757767332856,1480.0,0.0
1536.0,0.679928206,5.868212584211594E-9,1536.0,91.60000000000001,76.63863302629824,1536.0,37616.0,10.0,0.0,1640.1,39.895822671887174,1480.0,0.0
1552.0,0.684574238,5.913424450842042E-9,1552.0,91.7,77.08448371065711,1552.0,37616.0,10.0,0.0,1649.1000000000001,39.50596298169571,1480.0,0.0
1568.0,0.688628856,5.952881098633838E-9,1568.0,91.8,77.26176149251579,1568.0,37616.0,10.0,0.0,1654.4,38.91477868368262,1480.0,0.0
1584.0,0.692646166,5.9919746916037456E-9,1584.0,91.8,77.32890233180535,1584.0,37616.0,10.0,0.0,1664.3,37.811535570804615,1480.0,0.0
1594.0,0.697193886,6.036229856034947E-9,1594.0,91.8,77.39452616721435,1594.0,37616.0,10.0,0.0,1669.7,37.72681039025459,1480.0,0.0
