"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
10000,76.8,90.7,91.3,85.1,77.4,77.3,76.8,91.7,91.7,91.7
20000,24.6,91.7,90.1,82.8,76.4,37.6,25.3,89,88.8,89.1
30000,87.9,82.3,89.6,84.9,88.1,88.3,87.4,92,91.4,89.7
40000,89.7,92.7,93.2,84.7,90.3,90.3,89.7,93.3,93.3,93.3
50000,92.9,92.2,91.3,89.1,93.2,93.2,92.9,93.4,93.4,91.3
60000,88.2,89.9,91.2,89.7,88.7,88.3,88.2,92.1,92,91.5
70000,92,94.7,94.5,91.3,92.1,92.1,91.9,94,94.3,94.7
80000,93.6,95.8,95.9,94.3,94.1,93.9,93.6,96,95.9,95.9
90000,90.6,91.9,93.1,90.7,90.5,90.6,90.5,93.1,93.5,92.7
1e+05,86.7,88.2,89,89.6,86.9,86.9,86.7,89.7,89.4,89
110000,86.1,88.2,87.6,88.6,86.6,86.3,86.1,88.3,88,87.8
120000,90.7,93.8,92.8,90.5,90.8,90.7,90.6,92.9,92.8,93
130000,93.9,92.5,93.4,90.8,93.8,93.9,93.9,94,93.9,93.3
140000,85.9,85,85.4,86.4,85.9,86,86,86.4,86.2,86
150000,75,77,89.9,85.9,75.1,75.3,74.9,91.2,91.6,91.3
160000,81.4,84.8,89.9,85.8,81.4,81.4,81.4,90.7,90.5,90.2
170000,88.4,91.4,93.2,88,88.6,88.5,88.3,93,93.2,93.2
180000,86.7,89.7,90.4,87.3,86.8,86.7,86.7,91.6,91.2,91.2
190000,89.8,92.3,92.3,89.4,89.8,89.8,89.8,93.1,93,92.8
2e+05,87,90.3,89.5,86.6,87.1,87.1,87,89.9,89.9,89.8
210000,88.5,90.9,90.5,88.2,88.7,88.6,88.5,90.9,90.9,90.8
220000,88.1,90.4,89.4,88.1,88,88.1,88,90,90,89.6
230000,88.4,91.1,89.9,87.9,88.5,88.5,88.4,90.3,90.3,90.1
240000,83.5,86.9,85.7,84.7,83.6,83.6,83.4,86.1,85.5,85.5
250000,81.9,84.7,85.2,81.9,81.9,81.9,81.9,86.1,85.3,85.4
260000,85,88.5,90.7,85.7,85,85,85.1,91.2,91.2,90.4
270000,87,90.3,90.9,86.9,87.2,87.2,86.9,91,90.8,90.8
280000,82.5,86.7,87,83.1,82.7,82.6,82.5,87.2,87.3,86.9
290000,79.1,84.2,90.1,80.4,79.2,79.2,79.1,92.3,91.5,90.8
3e+05,78.8,82.3,87.9,79.2,78.9,78.9,78.8,88.2,88.2,87.7
310000,76.2,81.6,84.5,80.9,76.2,76.2,76.1,85.4,85.4,85.1
320000,75.7,81.9,88.8,80.6,75.7,75.7,75.6,92.2,92.1,87.5
330000,77.8,83.4,88.6,79.2,77.7,77.8,77.8,91,91,88
340000,71.5,78.8,93,76.3,72,71.7,71.6,91.9,91.9,92.5
350000,71.1,77.8,88.9,81,71,70.9,71.1,94,94,87.5
360000,72,81.1,88.7,75.5,72.3,72.3,72,92.1,92.1,90
370000,75.9,84.7,88.9,86.2,75.9,75.9,75.9,91.8,91.8,88.9
380000,75,85.1,91.3,85.6,75,75,74.9,93.8,93.8,91.1
390000,72.4,83.1,93.8,82.7,72.5,72.4,72.3,94.8,94.8,93.2
4e+05,69.5,84.4,93.6,83.1,69.7,69.6,69.5,95,95.1,93
410000,69.6,84,91.2,75.9,69.7,69.7,69.6,93.7,93.7,90.6
420000,67.6,84.5,91.3,73.1,67.7,67.7,67.7,93.6,93.6,90.3
430000,66.5,85.5,93,82.5,66.8,66.6,66.5,94.3,94.3,92.8
