"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
190,49.0684894786222,50.7167235494881,49.0684894786222,50.7167235494881,41.4287629004155,45.4664057403783,47.1414661288079,41.4287629004155,45.4664057403783,47.1414661288079
380,48.318804483188,52.0631067961165,48.318804483188,52.0631067961165,44.9938195302843,46.8215158924205,47.1337579617834,44.9938195302843,46.8215158924205,47.1337579617834
570,44.8808354904936,51.838803918199,44.8808354904936,47.9248238057948,42.7812223206378,44.0537927397381,43.5062871669163,42.7812223206378,44.0537927397381,43.5062871669163
760,45.7849813781033,53.2207971935697,45.7849813781033,46.2008931460747,44.2075308285561,45.1412072543535,44.7971248152627,44.2075308285561,45.1412072543535,44.7971248152627
950,43.3125905719887,51.9861284620529,43.3125905719887,45.5370884938384,41.7598632703648,42.5222064286356,42.1985548292609,41.7598632703648,42.5222064286356,42.1985548292609
1140,38.0772258597185,50.8632383202148,38.0772258597185,45.6726052392698,37.3661260709914,37.3661260709914,37.1810731405598,37.3661260709914,37.3661260709914,37.1810731405598
1330,34.9194240488223,52.2787469175267,34.9194240488223,43.87282081114,34.1628182130453,34.4426432726232,34.2771925128578,34.1628182130453,34.4426432726232,34.2771925128578
1520,36.0139294583306,54.2870138730953,36.0139294583306,45.2026374895141,35.1763584366063,35.4559051892499,35.4559051892499,35.1763584366063,35.4559051892499,35.4559051892499
1710,32.516906290845,53.2542740570298,32.516906290845,47.7150358207627,31.6774606789552,31.9576288063424,31.9576288063424,31.6774606789552,31.9576288063424,31.9576288063424
1900,33.4516415261757,54.8044264270845,33.4516415261757,48.6077368716128,32.8748865150959,33.1634671994286,33.1634671994286,32.8748865150959,33.1634671994286,33.1634671994286
2090,34.0043703772506,54.5982521479406,34.0043703772506,50.7591481995072,33.7103607526198,34.0043703772506,33.7103607526198,33.7103607526198,34.0043703772506,33.7103607526198
2280,36.1759579743231,54.7504946966642,36.1759579743231,52.9198454895022,35.9798275134663,35.9798275134663,36.1759579743231,35.9798275134663,35.9798275134663,36.1759579743231
2470,32.306025994486,49.72359893252,32.306025994486,49.3184201328207,32.0063066614111,31.8137061835368,32.0063066614111,32.0063066614111,31.8137061835368,32.0063066614111
2660,31.7806508780409,48.2616399107757,31.7806508780409,49.2423546296661,31.4706104658487,31.2771870468825,31.4706104658487,31.4706104658487,31.2771870468825,31.4706104658487
2850,30.87315223435,48.7839215495898,30.87315223435,47.3985386037503,30.5659998997343,30.3722330476424,30.7600836899858,30.5659998997343,30.3722330476424,30.7600836899858
3040,29.5718566152682,50.3920004668988,29.5718566152682,51.5409963171157,29.4580986091031,29.2659599904359,29.4580986091031,29.4580986091031,29.2659599904359,29.4580986091031
3230,25.9747076124739,51.3142735945009,25.9747076124739,49.6926396801511,26.3553589494356,25.8594354406776,25.8594354406776,26.3553589494356,25.8594354406776,25.8594354406776
3420,27.7400581959263,54.2328669670382,27.7400581959263,51.6449547361448,28.5195056942089,27.9301140499878,27.7400581959263,28.5195056942089,27.9301140499878,27.7400581959263
