learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div
3.0,0.007045704,2.8084603250026704E-11,3.0,100.0,?,3.0,15408.0,10.0,0.0,0.0
6.0,0.038143482,1.8351433958858253E-10,6.0,66.66666666666666,0.0,6.0,19320.0,10.0,0.0,0.0
9.0,0.066572523,3.3119497341414293E-10,9.0,66.66666666666666,0.0,9.0,20080.0,10.0,0.0,0.0
12.0,0.090216555,4.55095415537556E-10,12.0,58.333333333333336,0.0,12.0,20256.0,10.0,0.0,0.0
15.0,0.112739416,5.734935581849681E-10,15.0,60.0,-12.50000000000002,15.0,20320.0,10.0,0.0,0.0
18.0,0.12254261,6.29287610757682E-10,18.0,61.111111111111114,-10.526315789473632,18.0,22000.0,10.0,0.0,0.0
21.0,0.132321886,6.850467322766781E-10,21.0,66.66666666666666,8.695652173913041,21.0,22040.0,10.0,0.0,0.0
24.0,0.141266944,7.360493398333589E-10,24.0,66.66666666666666,3.030303030302988,24.0,22040.0,10.0,1.0,0.0
27.0,0.147109098,7.694082856261068E-10,27.0,66.66666666666666,2.409638554216888,27.0,22072.0,10.0,1.0,0.0
30.0,0.151777892,7.960672963203655E-10,30.0,70.0,4.255319148936196,30.0,22072.0,10.0,0.0,0.0
33.0,0.157359746,8.279514703692661E-10,33.0,69.6969696969697,0.6024096385542109,33.0,22080.0,10.0,0.0,0.0
36.0,0.161725182,8.548388307831353E-10,36.0,69.44444444444444,8.333333333333336,36.0,23808.0,10.0,1.0,0.0
39.0,0.166169809,8.822139401775267E-10,39.0,71.7948717948718,10.06289308176102,39.0,23808.0,10.0,0.0,0.0
42.0,0.170295373,9.076580469351676E-10,42.0,71.42857142857143,7.692307692307701,42.0,23840.0,10.0,0.0,0.0
45.0,0.174284931,9.324202263106903E-10,45.0,68.88888888888889,11.01694915254237,45.0,23992.0,10.0,1.0,0.0
48.0,0.178946029,9.613504849415686E-10,48.0,70.83333333333334,12.50000000000002,48.0,23992.0,10.0,0.0,0.0
51.0,0.182871335,9.8571386837297E-10,51.0,72.54901960784314,13.768115942029006,51.0,23992.0,10.0,0.0,0.0
54.0,0.186863749,1.0105185623880888E-9,54.0,72.22222222222221,17.51527494908348,54.0,24016.0,10.0,0.0,0.0
57.0,0.189857831,1.0291206632388961E-9,57.0,71.9298245614035,16.176470588235276,57.0,24016.0,10.0,1.0,0.0
60.0,0.193773773,1.0534502400540643E-9,60.0,73.33333333333333,17.241379310344804,60.0,24016.0,10.0,0.0,0.0
63.0,0.196860851,1.0726301209959717E-9,63.0,74.60317460317461,18.181818181818183,63.0,24016.0,10.0,0.0,0.0
66.0,0.200353755,1.0943313811719417E-9,66.0,74.24242424242425,16.88888888888891,66.0,24016.0,10.0,0.0,0.0
69.0,0.203454619,1.1135969139304424E-9,69.0,75.36231884057972,17.684210526315777,69.0,24016.0,10.0,0.0,0.0
72.0,0.207385091,1.1380167650017471E-9,72.0,76.38888888888889,23.1155778894472,72.0,24016.0,10.0,0.0,0.0
75.0,0.210360995,1.1565120856795043E-9,75.0,77.33333333333333,23.78959952181707,75.0,24024.0,10.0,0.0,0.0
78.0,0.213576015,1.1778908215049237E-9,78.0,78.2051282051282,28.478964401294526,78.0,25704.0,10.0,0.0,0.0
81.0,0.216825609,1.1994994620937438E-9,81.0,77.77777777777779,27.027027027027046,81.0,25704.0,10.0,0.0,0.0
84.0,0.219937633,1.2201933112699122E-9,84.0,77.38095238095238,25.69832402234639,84.0,25704.0,10.0,0.0,0.0
87.0,0.223691685,1.2451564175594181E-9,87.0,75.86206896551724,22.81368821292775,87.0,25704.0,10.0,0.0,0.0
90.0,0.226756561,1.2655367493588061E-9,90.0,76.66666666666667,23.35766423357665,90.0,25704.0,10.0,0.0,0.0
93.0,0.229703439,1.2851324365619154E-9,93.0,76.34408602150538,22.3234624145786,93.0,25704.0,10.0,0.0,0.0
96.0,0.233226991,1.3085628000977965E-9,96.0,76.04166666666666,21.367521367521384,96.0,25704.0,10.0,0.0,0.0
99.0,0.236714605,1.3317541887569758E-9,99.0,75.75757575757575,19.892110586648666,99.0,25704.0,10.0,0.0,0.0
102.0,0.239660093,1.351340632956061E-9,102.0,75.49019607843137,19.047619047619065,102.0,25704.0,10.0,0.0,0.0
105.0,0.242642905,1.3711752684372993E-9,105.0,75.23809523809524,18.26347305389225,105.0,25704.0,10.0,0.0,0.0
108.0,0.245689051,1.3914310524198742E-9,108.0,74.07407407407408,16.417910447761194,108.0,25704.0,10.0,0.0,0.0
111.0,0.249215859,1.4148830671939583E-9,111.0,74.77477477477478,19.855595667870066,111.0,25704.0,10.0,0.0,0.0
114.0,0.252135481,1.4342975117224785E-9,114.0,74.56140350877193,19.16870415647921,114.0,25704.0,10.0,0.0,0.0
117.0,0.255119161,1.4541379190939996E-9,117.0,74.35897435897436,18.52367688022285,117.0,25704.0,10.0,0.0,0.0
120.0,0.258127799,1.4741442882600758E-9,120.0,75.0,21.568627450980387,120.0,25704.0,10.0,0.0,0.0
123.0,0.261609367,1.497295473176572E-9,123.0,74.79674796747967,20.3800375861349,123.0,25704.0,10.0,0.0,0.0
126.0,0.264731173,1.518054369162354E-9,126.0,74.60317460317461,19.74522292993631,126.0,25704.0,10.0,0.0,0.0
