learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
13.0,0.006727738,1.0275738611817359E-11,13.0,46.15384615384615,-28.169014084507026,13.0,5904.0
26.0,0.015110871,2.3079876266419885E-11,26.0,53.84615384615385,6.024096385542155,26.0,5904.0
39.0,0.017079027,2.6085976772010323E-11,39.0,58.97435897435898,16.799999999999997,39.0,5904.0
52.0,0.018960658,2.895992167294025E-11,52.0,65.38461538461539,31.075110456553755,52.0,5904.0
65.0,0.020495699,3.130449574440717E-11,65.0,66.15384615384615,32.35572374645222,65.0,5904.0
78.0,0.021969969,3.3556250073015684E-11,78.0,64.1025641025641,28.346456692913396,78.0,5904.0
91.0,0.023569194,3.599885679781436E-11,91.0,64.83516483516483,29.729729729729744,91.0,5904.0
104.0,0.025552353,3.9027872420847407E-11,104.0,68.26923076923077,36.53846153846154,104.0,5904.0
117.0,0.027021492,4.1271789819002144E-11,117.0,68.37606837606837,36.682755594559026,117.0,5904.0
130.0,0.028612275,4.370150249451398E-11,130.0,65.38461538461539,30.76923076923077,130.0,5904.0
143.0,0.030635194,4.679124630987644E-11,143.0,64.33566433566433,28.61896838602329,143.0,5904.0
156.0,0.031998681,4.887379411607981E-11,156.0,63.46153846153846,26.802765887388862,156.0,5904.0
169.0,0.033251455,5.078724231570959E-11,169.0,62.1301775147929,24.225865209471753,169.0,5904.0
182.0,0.034432525,5.25911720469594E-11,182.0,61.53846153846154,22.928009679370856,182.0,5904.0
195.0,0.03551355,5.424229614436626E-11,195.0,63.07692307692307,25.89464794679615,195.0,5904.0
208.0,0.03676264,5.6150117516517635E-11,208.0,62.980769230769226,25.603864734299513,208.0,5904.0
221.0,0.038496367,5.879815842956304E-11,221.0,61.990950226244344,23.516809492419245,221.0,5904.0
234.0,0.039701161,6.063832346349953E-11,234.0,62.39316239316239,24.371970030850594,234.0,5904.0
247.0,0.040821085,6.234886068850754E-11,247.0,63.1578947368421,25.977276469619625,247.0,5904.0
260.0,0.042073447,6.426167961210011E-11,260.0,62.69230769230769,25.029726516052314,260.0,5904.0
273.0,0.043060577,6.57693913951516E-11,273.0,63.73626373626373,27.027027027027017,273.0,5904.0
286.0,0.044213391,6.753016378730533E-11,286.0,63.98601398601399,27.296510193000646,286.0,5904.0
299.0,0.045064396,6.882996246218679E-11,299.0,63.54515050167224,26.276381568529878,299.0,5904.0
312.0,0.045929075,7.015064638108013E-11,312.0,63.78205128205128,26.733167082294262,312.0,5904.0
325.0,0.046758408,7.141734391450879E-11,325.0,63.07692307692307,25.57820013739409,325.0,5904.0
338.0,0.04770315,7.286031357944008E-11,338.0,62.42603550295858,24.241996399703485,338.0,5904.0
351.0,0.04901908,7.487022429704663E-11,351.0,62.96296296296296,25.43142894496013,351.0,5904.0
364.0,0.049787032,7.604317039251324E-11,364.0,61.53846153846154,22.593188929732364,364.0,5904.0
377.0,0.05057929,7.725324071943756E-11,377.0,60.742705570291776,20.883670807101133,377.0,5904.0
390.0,0.051361929,7.844861928373572E-11,390.0,60.51282051282051,20.439793350112588,390.0,5904.0
403.0,0.052158144,7.966473340988155E-11,403.0,61.04218362282878,21.405413462852312,403.0,5904.0
416.0,0.052834973,8.06985010579228E-11,416.0,60.33653846153846,19.985078802573906,416.0,5904.0
429.0,0.05354841,8.178818263113495E-11,429.0,59.44055944055944,18.20333559797496,429.0,5904.0
442.0,0.054566439,8.334308858960863E-11,442.0,58.59728506787331,16.631279503617737,442.0,5904.0
455.0,0.055274576,8.442467510700222E-11,455.0,58.901098901098905,17.320156643247923,455.0,5904.0
468.0,0.056452234,8.62233934551477E-11,468.0,58.97435897435898,17.490633952839186,468.0,5904.0
481.0,0.057170158,8.731992833316322E-11,481.0,58.62785862785863,16.88678180381534,481.0,5904.0
494.0,0.057857571,8.836986165493722E-11,494.0,58.70445344129555,17.018543526234332,494.0,5904.0
507.0,0.058516977,8.937701795250173E-11,507.0,58.38264299802761,16.350371812615826,507.0,5904.0
520.0,0.059179284,9.038860514760013E-11,520.0,58.65384615384615,16.884738908052814,520.0,5904.0
533.0,0.059846106,9.140708841383453E-11,533.0,58.16135084427767,15.97279661795791,533.0,5904.0
546.0,0.060673636,9.267103210091587E-11,546.0,58.97435897435898,17.75449544739284,546.0,5904.0
559.0,0.061461456,9.387432396411892E-11,559.0,59.2128801431127,18.403564706334276,559.0,5904.0
572.0,0.061965512,9.464420348405834E-11,572.0,59.09090909090909,18.224807243490275,572.0,5904.0
585.0,0.062707686,9.577777706086631E-11,585.0,59.14529914529915,18.26886541530511,585.0,5904.0
598.0,0.063763993,9.739114765077824E-11,598.0,59.53177257525084,18.972911837493424,598.0,5904.0
611.0,0.064227352,9.80988678336143E-11,611.0,59.57446808510638,18.93199972067189,611.0,5904.0
624.0,0.064656118,9.875375173985953E-11,624.0,59.455128205128204,18.667958043975524,624.0,5904.0
637.0,0.065075904,9.939491987228388E-11,637.0,59.183673469387756,18.103149878850804,637.0,5904.0
650.0,0.066081035,1.0093012582510705E-10,650.0,58.61538461538461,17.03912469989846,650.0,5904.0
663.0,0.066595532,1.0171595260500903E-10,663.0,58.97435897435898,17.738183211538995,663.0,5904.0
676.0,0.067099731,1.0248605053871865E-10,676.0,58.72781065088757,17.190326489752174,676.0,5904.0
689.0,0.067651596,1.0332895204424852E-10,689.0,58.78084179970973,17.42165278234961,689.0,5904.0
702.0,0.068100407,1.0401445206254715E-10,702.0,58.54700854700855,16.98081002657825,702.0,5904.0
715.0,0.068529503,1.0466984000056977E-10,715.0,58.18181818181818,16.304207398475516,715.0,5904.0
728.0,0.069011349,1.0540579665452237E-10,728.0,58.37912087912088,16.60466382360947,728.0,5904.0
741.0,0.069737572,1.0651500716805453E-10,741.0,58.43454790823211,16.7342828789913,741.0,5904.0
754.0,0.070151035,1.0714651774615044E-10,754.0,58.48806366047745,16.705372457947163,754.0,5904.0
767.0,0.070559336,1.0777014404535288E-10,767.0,58.670143415906125,16.895159774275474,767.0,5904.0
780.0,0.07152623,1.092469479888677E-10,780.0,58.71794871794872,16.94609233943771,780.0,5904.0
793.0,0.071983668,1.0994562461972232E-10,793.0,58.63808322824716,16.79387847806475,793.0,5904.0
806.0,0.072477748,1.1070026710629458E-10,806.0,58.80893300248139,17.089493970528082,806.0,5904.0
819.0,0.072914013,1.1136660475283856E-10,819.0,58.48595848595849,16.391936442739024,819.0,5904.0
832.0,0.073322984,1.1199125438928599E-10,832.0,58.65384615384615,16.726893959231663,832.0,5904.0
845.0,0.073729247,1.1261176791042084E-10,845.0,58.698224852071,16.87314137527659,845.0,5904.0
858.0,0.074172804,1.1328924313187593E-10,858.0,58.74125874125874,16.880941825525845,858.0,5904.0
871.0,0.074638742,1.1400090239942067E-10,871.0,58.2089552238806,15.831559050435645,871.0,5904.0
884.0,0.075273005,1.1496965605765574E-10,884.0,58.0316742081448,15.489749430523931,884.0,5904.0
897.0,0.076197469,1.1638165373355144E-10,897.0,58.19397993311036,15.879121016527822,897.0,5904.0
910.0,0.076611424,1.1701391577720635E-10,910.0,58.24175824175825,16.002720559657998,910.0,5904.0
923.0,0.077060889,1.177004146948456E-10,923.0,58.0715059588299,15.610182505463378,923.0,5904.0
936.0,0.077529161,1.1841563884168855E-10,936.0,58.119658119658126,15.709382624157472,936.0,5904.0
949.0,0.077921162,1.1901436902582638E-10,949.0,57.85036880927292,15.21335144021158,949.0,5904.0
962.0,0.078321946,1.1962651409208766E-10,962.0,57.9002079002079,15.239893660994387,962.0,5904.0
975.0,0.078707917,1.202160342410206E-10,975.0,58.15384615384615,15.777439024390238,975.0,5904.0
988.0,0.079094329,1.208062279596924E-10,988.0,58.198380566801625,15.78247803975961,988.0,5904.0
1001.0,0.079553439,1.2150745835155243E-10,1001.0,58.4,16.26948344712096,1001.0,5904.0
1014.0,0.079975311,1.2215181257575744E-10,1014.0,58.699999999999996,16.879332136503045,1014.0,5904.0
1027.0,0.080999765,1.2371653188019985E-10,1027.0,58.4,16.207756422393484,1027.0,5904.0
1040.0,0.081724445,1.248233856633305E-10,1040.0,58.199999999999996,15.883186296606347,1040.0,5904.0
1053.0,0.08218655,1.255291905254125E-10,1053.0,57.8,14.934104167422579,1053.0,5904.0
1066.0,0.08257473,1.2612208463251584E-10,1066.0,57.49999999999999,14.207275223061083,1066.0,5904.0
1079.0,0.082959741,1.267101385071873E-10,1079.0,57.699999999999996,14.611005692599619,1079.0,5904.0
1092.0,0.083370767,1.273379268869757E-10,1092.0,57.4,14.107361765275165,1092.0,5904.0
1105.0,0.083827177,1.2803503338247531E-10,1105.0,57.099999999999994,13.417292322596266,1105.0,5904.0
1118.0,0.084333638,1.2880858622491353E-10,1118.0,57.3,13.774302722874232,1118.0,5904.0
1131.0,0.084830112,1.2956688523292535E-10,1131.0,57.49999999999999,14.196882823225376,1131.0,5904.0
1144.0,0.085803452,1.3105353459715837E-10,1144.0,57.699999999999996,14.553049829914109,1144.0,5904.0
1157.0,0.086212246,1.3167791388928883E-10,1157.0,57.49999999999999,14.051124413525315,1157.0,5904.0
1170.0,0.086635036,1.3232367023825637E-10,1170.0,57.99999999999999,14.824233722302665,1170.0,5904.0
1183.0,0.087267191,1.332892042025923E-10,1183.0,57.99999999999999,14.804191633771616,1183.0,5904.0
1196.0,0.087766417,1.3405170653015366E-10,1196.0,57.599999999999994,14.14397084134858,1196.0,5904.0
1209.0,0.088208189,1.3472645539790382E-10,1209.0,57.599999999999994,14.178726849509149,1209.0,5904.0
1222.0,0.088667649,1.3542822036892165E-10,1222.0,57.9,14.89172448368993,1222.0,5904.0
1235.0,0.089100367,1.3608914043754327E-10,1235.0,57.8,14.697499545188078,1235.0,5904.0
1248.0,0.089520504,1.367308446764945E-10,1248.0,57.8,14.649537246780131,1248.0,5904.0
1261.0,0.090458059,1.38162837140262E-10,1261.0,57.9,14.939184547621934,1261.0,5904.0
1274.0,0.090900418,1.388384825736283E-10,1274.0,57.49999999999999,14.210738796931754,1274.0,5904.0
1287.0,0.09142928,1.3964625000953661E-10,1287.0,57.4,14.094890864213456,1287.0,5904.0
1300.0,0.091928451,1.4040866833180175E-10,1300.0,57.49999999999999,14.32764334497132,1300.0,5904.0
1313.0,0.09238132,1.4110036641359315E-10,1313.0,57.49999999999999,14.391839628722437,1313.0,5904.0
1323.0,0.092897374,1.4188857130706296E-10,1323.0,57.699999999999996,14.70604840986264,1323.0,5904.0
