learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
10000.0,0.575345155,7.919595940876754E-9,10000.0,50.2,0.4827983118045734,10000.0,53208.0,10.0,53.0,50699.5,20980.118256339738,2976.8,311.2
20000.0,1.067452967,1.4663898607444848E-8,20000.0,57.99999999999999,15.56499083277042,20000.0,52976.0,10.0,107.0,79507.5,32985.414807574845,3288.0,0.0
30000.0,1.559918193,2.1520116536714553E-8,30000.0,55.1,10.247389378408217,30000.0,53816.0,10.0,165.0,112226.2,36686.87059571403,3288.0,0.0
40000.0,2.04929946,2.8099435987371125E-8,40000.0,65.2,30.402505509801646,40000.0,51968.0,10.0,242.0,177487.80000000002,44911.812782088105,3288.0,0.0
50000.0,2.537305409,3.47663133344137E-8,50000.0,64.1,28.188510161625867,50000.0,52808.0,10.0,313.0,217757.2,61280.0567598011,3288.0,0.0
60000.0,3.031770901,4.171485040488343E-8,60000.0,56.00000000000001,12.085452939742579,60000.0,54320.0,10.0,378.0,402255.1,150069.07445880084,3288.0,0.0
70000.0,3.519480883,4.8526061411673825E-8,70000.0,56.39999999999999,12.784650098417313,70000.0,53984.0,10.0,455.0,323644.4,91705.31254757757,3288.0,0.0
80000.0,4.008482361,5.533405621799744E-8,80000.0,65.9,31.800000000000004,80000.0,53816.0,10.0,510.0,339233.6,127595.87911102598,3288.0,0.0
90000.0,4.497128871,6.247690776136186E-8,90000.0,52.400000000000006,4.5939228734065685,90000.0,56504.0,10.0,572.0,677936.2,201023.58704704832,3288.0,0.0
100000.0,4.985382465,6.914716830249048E-8,100000.0,62.5,24.90267386532947,100000.0,52808.0,10.0,626.0,464493.4,127026.76118730956,3288.0,0.0
110000.0,5.46900549,7.609047389345657E-8,110000.0,55.7,11.146233643285235,110000.0,55496.0,10.0,701.0,559590.8,226327.7575805495,3288.0,0.0
120000.0,5.955021495,8.306813515103525E-8,120000.0,55.300000000000004,11.412875454826509,120000.0,55496.0,10.0,763.0,854221.3,310600.07174167625,3288.0,0.0
130000.0,6.441343927,8.9881104461054E-8,130000.0,63.7,27.22534081796312,130000.0,54152.0,10.0,826.0,583891.2,151150.00680176407,3288.0,0.0
140000.0,6.924215591,9.677165000491671E-8,140000.0,56.10000000000001,11.605280326033558,140000.0,55160.0,10.0,886.0,884361.0,343048.2824216828,3288.0,0.0
150000.0,7.411937057,1.0358302139379911E-7,150000.0,61.1,22.093423803763542,150000.0,53984.0,10.0,937.0,774179.7999999999,235301.0723442911,3288.0,0.0
160000.0,7.893195585,1.0964277910568647E-7,160000.0,57.9,14.833186331232136,160000.0,48672.0,10.0,999.0,397726.3,137274.53870320923,2976.7999999999997,311.20000000000005
170000.0,8.370131655,1.1638643874405159E-7,170000.0,52.1,4.120228029720737,170000.0,54656.0,10.0,1055.0,887015.2,343930.215908557,3288.0,0.0
180000.0,8.849793115,1.2331456254546014E-7,180000.0,58.9,17.947694150529042,180000.0,55832.0,10.0,1110.0,901828.5,347461.24235255836,3288.0,0.0
190000.0,9.33377742,1.3030512456180114E-7,190000.0,60.0,20.014077522356057,190000.0,55832.0,10.0,1158.0,1329027.9,493700.1212496745,3288.0,0.0
200000.0,9.82662313,1.3714521975743068E-7,200000.0,61.8,23.478790403999934,200000.0,53648.0,10.0,1228.0,661279.9,178434.71570000984,3288.0,0.0
210000.0,10.307205242,1.4402398047646509E-7,210000.0,57.099999999999994,13.945968499009059,210000.0,55328.0,10.0,1278.0,854650.1,341532.75885511737,3288.0,0.0
220000.0,10.782978438,1.5077187552557846E-7,220000.0,64.0,28.000000000000004,220000.0,54824.0,10.0,1348.0,863404.0,345027.7947322505,3288.0,0.0
230000.0,11.264654733,1.5749882187340618E-7,230000.0,55.1,10.169817058531686,230000.0,53984.0,10.0,1404.0,1610763.2000000002,580893.2872875629,3288.0,0.0
