learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
190.0,0.079475346,2.7606764751672747E-9,190.0,75.78947368421053,41.42876290041551,190.0,134272.0,10.0,0.0,0.0,0.0
380.0,0.12612655,4.401440355595615E-9,380.0,76.57894736842105,44.993819530284306,380.0,135952.0,10.0,1.0,0.0,0.0
570.0,0.156454325,5.468094879533682E-9,570.0,76.14035087719299,42.78122232063776,570.0,135952.0,10.0,1.0,0.0,0.0
760.0,0.185524903,6.503167252370881E-9,760.0,76.57894736842105,44.207530828556116,760.0,137632.0,10.0,1.0,0.0,0.0
950.0,0.209010151,7.339371175596284E-9,950.0,75.68421052631578,41.7598632703648,950.0,137632.0,10.0,1.0,0.0,0.0
1140.0,0.231800833,8.150844731310176E-9,1140.0,73.8,37.36612607099141,1140.0,137632.0,10.0,1.0,0.0,0.0
1330.0,0.254394233,8.965113443678453E-9,1330.0,72.39999999999999,34.162818213045284,1330.0,139312.0,10.0,1.0,0.0,0.0
1520.0,0.276439338,9.75962154172361E-9,1520.0,72.8,35.17635843660628,1520.0,139312.0,10.0,2.0,0.0,0.0
1710.0,0.298298194,1.054741720457044E-8,1710.0,71.2,31.67746067895522,1710.0,139312.0,10.0,2.0,0.0,0.0
1900.0,0.319519904,1.1312250052922303E-8,1900.0,72.2,32.874886515095895,1900.0,139312.0,10.0,2.0,0.0,0.0
2090.0,0.340757427,1.2077652803597353E-8,2090.0,72.89999999999999,33.71036075261977,2090.0,139312.0,10.0,2.0,0.0,0.0
2280.0,0.362096441,1.2846713301485613E-8,2280.0,73.9,35.9798275134663,2280.0,139312.0,10.0,2.0,0.0,0.0
2470.0,0.383704153,1.3625457705934017E-8,2470.0,72.39999999999999,32.0063066614111,2470.0,139312.0,10.0,2.0,0.0,0.0
2660.0,0.4036396,1.4352597777276406E-8,2660.0,72.8,31.470610465848676,2660.0,140992.0,10.0,2.0,0.0,0.0
2850.0,0.423731954,1.508546098927243E-8,2850.0,72.3,30.56599989973428,2850.0,140992.0,10.0,2.0,0.0,0.0
3040.0,0.44292805,1.5785633431602686E-8,3040.0,71.7,29.458098609103118,3040.0,140992.0,10.0,3.0,0.0,0.0
3230.0,0.462717963,1.6507465189409755E-8,3230.0,70.3,26.355358949435605,3230.0,140992.0,10.0,3.0,0.0,0.0
3420.0,0.519779796,1.8915432353839282E-8,3420.0,70.5,28.519505694208867,3420.0,163120.0,10.0,2.0,0.0,0.0
3610.0,0.565969231,2.1369328253099493E-8,3610.0,71.3,29.84668935038521,3610.0,205360.0,10.0,2.0,0.0,0.0
3800.0,0.586212067,2.247966320102828E-8,3800.0,72.2,32.99267258002313,3800.0,212024.0,10.0,2.0,0.0,0.0
3990.0,0.611914596,2.3998461174836596E-8,3990.0,73.6,35.98913755061466,3990.0,228416.0,10.0,3.0,0.0,0.0
4180.0,0.633195215,2.5286043394445965E-8,4180.0,75.3,40.64155187495795,4180.0,233880.0,10.0,2.0,0.0,0.0
4370.0,0.659747473,2.6967651122355218E-8,4370.0,76.6,44.505314683324556,4370.0,244808.0,10.0,2.0,0.0,0.0
4560.0,0.68032382,2.8270792426847754E-8,4560.0,77.10000000000001,45.61190173091906,4560.0,244808.0,10.0,1.0,0.0,0.0
4750.0,0.711868518,3.048500145312813E-8,4750.0,75.9,43.7515170752656,4750.0,271328.0,10.0,3.0,0.0,0.0
4940.0,0.733997766,3.2043489440050396E-8,4940.0,76.6,45.124010356084206,4940.0,272232.0,10.0,2.0,0.0,0.0
5130.0,0.75887999,3.38994709455967E-8,5130.0,77.5,46.6141508090922,5130.0,288328.0,10.0,0.0,0.0,0.0
5320.0,0.778339848,3.5355344210718244E-8,5320.0,78.2,47.099704923124705,5320.0,289192.0,10.0,1.0,0.0,0.0
5510.0,0.80094047,3.707579933073372E-8,5510.0,77.9,47.334305623075664,5510.0,294256.0,10.0,2.0,0.0,0.0
5700.0,0.821379696,3.863383488495731E-8,5700.0,79.0,48.40599080152522,5700.0,294656.0,10.0,2.0,0.0,0.0
