"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
57,50.8771929824561,52.6315789473684,50.8771929824561,52.6315789473684,45.6140350877193,56.140350877193,50.8771929824561,45.6140350877193,56.140350877193,50.8771929824561
114,50.8771929824561,52.6315789473684,50.8771929824561,52.6315789473684,48.2456140350877,54.3859649122807,51.7543859649123,48.2456140350877,54.3859649122807,51.7543859649123
171,55.5555555555556,51.4619883040936,55.5555555555556,51.4619883040936,53.2163742690059,57.8947368421053,54.9707602339181,53.2163742690059,57.8947368421053,54.9707602339181
228,52.6315789473684,50,52.6315789473684,50,50.4385964912281,52.6315789473684,52.1929824561403,50.4385964912281,52.6315789473684,52.1929824561403
285,52.280701754386,51.5789473684211,52.280701754386,51.5789473684211,50.1754385964912,52.280701754386,52.280701754386,50.1754385964912,52.280701754386,52.280701754386
342,51.4619883040936,51.1695906432749,51.4619883040936,51.1695906432749,50.2923976608187,51.7543859649123,52.046783625731,50.2923976608187,51.7543859649123,52.046783625731
399,51.8796992481203,51.3784461152882,51.8796992481203,51.3784461152882,52.1303258145363,53.3834586466165,50.6265664160401,52.1303258145363,53.3834586466165,50.6265664160401
456,50.6578947368421,51.3157894736842,50.6578947368421,51.3157894736842,51.9736842105263,52.6315789473684,50,51.9736842105263,52.6315789473684,50
513,50.682261208577,49.9025341130604,50.682261208577,49.9025341130604,50.8771929824561,51.4619883040936,50.4873294346979,50.8771929824561,51.4619883040936,50.4873294346979
570,50.5263157894737,49.1228070175439,50.5263157894737,49.1228070175439,50.7017543859649,50.8771929824561,50.3508771929825,50.7017543859649,50.8771929824561,50.3508771929825
627,49.1228070175439,49.4417862838915,49.1228070175439,49.4417862838915,51.5151515151515,51.1961722488038,49.6012759170654,51.5151515151515,51.1961722488038,49.6012759170654
684,48.6842105263158,49.2690058479532,48.6842105263158,49.2690058479532,51.4619883040936,50.5847953216374,49.2690058479532,51.4619883040936,50.5847953216374,49.2690058479532
741,48.0431848852901,49.1228070175439,48.0431848852901,49.1228070175439,51.9568151147099,49.1228070175439,48.4480431848853,51.9568151147099,49.1228070175439,48.4480431848853
798,48.7468671679198,49.6240601503759,48.7468671679198,49.6240601503759,52.1303258145363,49.749373433584,49.1228070175439,52.1303258145363,49.749373433584,49.1228070175439
855,48.6549707602339,49.3567251461988,48.6549707602339,49.3567251461988,52.1637426900585,49.5906432748538,48.8888888888889,52.1637426900585,49.5906432748538,48.8888888888889
912,48.2456140350877,49.1228070175439,48.2456140350877,49.1228070175439,51.9736842105263,49.0131578947368,48.3552631578947,51.9736842105263,49.0131578947368,48.3552631578947
969,48.1940144478844,49.2260061919505,48.1940144478844,49.2260061919505,52.0123839009288,48.4004127966976,48.297213622291,52.0123839009288,48.4004127966976,48.297213622291
1026,48.3,49.9,48.3,49.9,52.7,48.7,48.1,52.7,48.7,48.1
1083,48.4,49.3,48.4,49.3,52.2,48.2,47.8,52.2,48.2,47.8
1140,47.9,48.7,47.9,48.7,51.6,47.6,47.5,51.6,47.6,47.5
1197,47.7,49,47.7,49,51.6,47.4,47.3,51.6,47.4,47.3
1254,48.1,48.6,48.1,48.6,52,48.1,47.6,52,48.1,47.6
1311,47.4,48.4,47.4,48.4,52.2,47.6,46.9,52.2,47.6,46.9
1368,48.1,48.1,48.1,48.1,51.8,47.1,47.7,51.8,47.1,47.7
1425,46.6,47.2,46.6,47.2,50.9,46.4,46.6,50.9,46.4,46.6
1482,47.4,47.6,47.4,47.6,51.3,47.6,47.3,51.3,47.6,47.3
1539,47.2,48.2,47.2,48.2,52.1,47.7,46.4,52.1,47.7,46.4
1596,48.1,47.8,48.1,47.8,52,48.7,47.3,52,48.7,47.3
1653,48.9,48,48.9,48,52.3,48.5,47.7,52.3,48.5,47.7
1710,49.4,48.2,49.4,48.2,52,49.4,48.1,52,49.4,48.1
1767,49.2,47,49.2,47,52,49.1,47.9,52,49.1,47.9
1824,49.3,47.3,49.3,47.3,51.6,49.4,47.5,51.6,49.4,47.5
1881,48.8,47.4,48.8,47.4,52.2,49.2,47.2,52.2,49.2,47.2
1938,48.9,47.2,48.9,47.2,52.5,50.1,47.4,52.5,50.1,47.4
1995,49.3,47,49.3,47,52.4,50.1,47.3,52.4,50.1,47.3
2052,49.5,45.8,49.5,45.8,52,49.7,47.7,52,49.7,47.7
2109,49.3,47.4,49.3,47.4,53,50.8,48,53,50.8,48
2166,48.6,47.3,48.6,47.3,53.1,50.2,47.5,53.1,50.2,47.5
2223,48.8,47.3,48.8,47.3,53.2,49.7,47.7,53.2,49.7,47.7
2280,48.7,47.5,48.7,47.5,52.7,49.2,47.6,52.7,49.2,47.6
2337,48.9,47.4,48.9,47.4,52.5,49.3,47.7,52.5,49.3,47.7
2394,49.2,47.6,49.2,47.6,52.7,49,47.9,52.7,49,47.9
2451,48.9,47.8,48.9,47.8,53,48.9,47.9,53,48.9,47.9
2508,48.6,48.8,48.6,48.8,53.5,48.9,48.1,53.5,48.9,48.1
2565,48.2,49.5,48.2,49.5,52.5,48.4,47.7,52.5,48.4,47.7
2622,47.9,50,47.9,50,52.3,48.6,47.6,52.3,48.6,47.6
2679,46.6,49.5,46.6,49.5,52,48.2,47.2,52,48.2,47.2
2736,46.7,50.1,46.7,50.1,52,48,47.4,52,48,47.4
2793,47.3,50.1,47.3,50.1,51.6,48.6,48.5,51.6,48.6,48.5
2850,47.7,49.8,47.7,49.8,51.2,48.6,48.9,51.2,48.6,48.9
2907,47.5,50.7,47.5,50.7,51.4,48.4,48.7,51.4,48.4,48.7
2964,47.6,50.4,47.6,50.4,51,48.1,48.9,51,48.1,48.9
3021,47.7,50.8,47.7,50.8,51,48.4,49.3,51,48.4,49.3
3078,47.5,51.6,47.5,51.6,50.7,48.6,49.2,50.7,48.6,49.2
3135,47.7,51.8,47.7,51.8,50.2,48.8,49.4,50.2,48.8,49.4
3192,48.1,52.2,48.1,52.2,50,49.7,49.6,50,49.7,49.6
3249,48.5,52.4,48.5,52.4,49.9,50.6,49.9,49.9,50.6,49.9
3306,47.7,52.8,47.7,52.8,50,49.9,49.6,50,49.9,49.6
3363,47.6,52.4,47.6,52.4,49.3,50.1,50.1,49.3,50.1,50.1
3420,48.3,52,48.3,52,48.7,50,50.7,48.7,50,50.7
3477,48.6,52.2,48.6,52.2,48.4,50.8,51,48.4,50.8,51
3534,48.9,51.9,48.9,51.9,47.9,50.7,51.3,47.9,50.7,51.3
3591,49.5,51.3,49.5,51.3,48.7,50,51.5,48.7,50,51.5
3648,49.6,51.6,49.6,51.6,48.1,49,51,48.1,49,51
3705,49.9,51.4,49.9,51.4,48.1,49.2,51,48.1,49.2,51
3762,50,51.5,50,51.5,47.6,49.5,51.1,47.6,49.5,51.1
3819,49.2,52.3,49.2,52.3,48.4,48.8,50.3,48.4,48.8,50.3
3876,49.6,52,49.6,52,48.2,48.8,50.7,48.2,48.8,50.7
3933,49.4,52.5,49.4,52.5,48.7,49,50.4,48.7,49,50.4
3990,50.3,52.9,50.3,52.9,47.8,49.9,51.3,47.8,49.9,51.3
4047,50.8,52.2,50.8,52.2,47.4,49.7,51.8,47.4,49.7,51.8
4104,50.8,51.8,50.8,51.8,47.8,49.5,51.6,47.8,49.5,51.6
4161,50.1,51.1,50.1,51.1,47.9,48.8,50.9,47.9,48.8,50.9
4218,50.2,51.2,50.2,51.2,47.6,48.9,51,47.6,48.9,51
4275,50.5,51.5,50.5,51.5,47.5,49.2,51.4,47.5,49.2,51.4
4332,51.4,51,51.4,51,48.1,50.1,51.8,48.1,50.1,51.8
4389,51.3,51.9,51.3,51.9,48.3,50,51.2,48.3,50,51.2
4446,51.2,51.8,51.2,51.8,48.2,50.1,51.1,48.2,50.1,51.1
4503,51.1,51.4,51.1,51.4,49,50,51,49,50,51
4560,51.7,50.7,51.7,50.7,48.6,50.8,51.6,48.6,50.8,51.6
4617,51.9,50.9,51.9,50.9,49,51.4,51.8,49,51.4,51.8
4674,51,51.1,51,51.1,49.1,50.9,50.9,49.1,50.9,50.9
4731,50.9,51.2,50.9,51.2,49.2,50.7,50.8,49.2,50.7,50.8
4788,50.7,51.4,50.7,51.4,49.5,50.6,50.7,49.5,50.6,50.7
4845,51.7,50.5,51.7,50.5,48.5,51.5,51.7,48.5,51.5,51.7
4902,52.5,50.7,52.5,50.7,48.2,52.3,52.5,48.2,52.3,52.5
4959,51.7,50.4,51.7,50.4,48.2,51.7,51.8,48.2,51.7,51.8
5016,51.5,50.5,51.5,50.5,48,51.5,51.6,48,51.5,51.6
5073,50.8,50.3,50.8,50.3,47.9,50.8,50.9,47.9,50.8,50.9
5130,50.7,50.5,50.7,50.5,48.4,50.7,50.8,48.4,50.7,50.8
5187,50,50.4,50,50.4,49,50,50.1,49,50,50.1
5244,50.3,50.7,50.3,50.7,49,50.5,50.4,49,50.5,50.4
5301,50,50.8,50,50.8,48.7,50.2,50.1,48.7,50.2,50.1
5358,49.4,50.4,49.4,50.4,48.2,49.3,49.5,48.2,49.3,49.5
5415,49.1,50.4,49.1,50.4,49.6,49.2,49.2,49.6,49.2,49.2
5472,49,50.6,49,50.6,49.2,48.6,49.1,49.2,48.6,49.1
5529,48.8,50.5,48.8,50.5,49.1,48,48.9,49.1,48,48.9
5586,48.1,51.2,48.1,51.2,49.5,48.2,48.2,49.5,48.2,48.2
5643,48.1,51.1,48.1,51.1,49.5,48.2,47.4,49.5,48.2,47.4
5700,49,50.7,49,50.7,49.3,48.7,48.3,49.3,48.7,48.3
5757,48.6,50.8,48.6,50.8,49.8,48.5,47.8,49.8,48.5,47.8
5758,48.7,50.7,48.7,50.7,49.8,48.5,47.8,49.8,48.5,47.8
