"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
57,2.35699591889977e-09,2.51314189395143e-09,2.95913193029662e-09,2.78750696182251e-09,2.64770794537332e-09,2.62749241085516e-09,2.59507279785143e-09,3.09505297991965e-09,3.08892194171747e-09,3.16773061809027e-09
114,6.14754037340482e-09,6.81492429561085e-09,7.79072806706859e-09,7.54849441125989e-09,6.20122002767192e-09,6.16782597763671e-09,6.12291903261509e-09,7.30873358355628e-09,7.26122418920199e-09,7.45124277880208e-09
171,7.09901390068233e-09,7.90749351774653e-09,9.30065344795171e-09,8.83401422873139e-09,7.41002711734838e-09,7.37940709794561e-09,7.33755762409005e-09,8.79180424277981e-09,8.746303303904e-09,8.96709888317105e-09
228,7.88824175732831e-09,8.86268523085448e-09,1.04815721720374e-08,1.00311638643344e-08,8.19710472007593e-09,8.16138864825169e-09,8.13058149398201e-09,9.95574609225823e-09,9.92420356880459e-09,1.01869766509657e-08
285,8.67386069568495e-09,9.80811761354407e-09,1.16397211311799e-08,1.12136400903265e-08,9.00220117982891e-09,8.95787674383985e-09,8.93933110416763e-09,1.11236512020893e-08,1.11008115307076e-08,1.14056733339404e-08
342,9.4669432207197e-09,1.07699425297148e-08,1.28256937602866e-08,1.24113825959464e-08,9.79304263775547e-09,9.73316236550609e-09,9.72779310419328e-09,1.22910866636535e-08,1.22766159251912e-08,1.26381439653743e-08
399,1.01885531853388e-08,1.16405140733057e-08,1.39117554559186e-08,1.35280326346556e-08,1.05366248613762e-08,1.0470456430167e-08,1.04786497316013e-08,1.33936689920889e-08,1.33875867571516e-08,1.37719372547873e-08
456,1.09006441842765e-08,1.2504123612129e-08,1.49864222028272e-08,1.46360489225636e-08,1.12541494697498e-08,1.11753067319426e-08,1.11923906626387e-08,1.44847642782827e-08,1.44932923735927e-08,1.48989569468341e-08
513,1.16372091430177e-08,1.33772821850578e-08,1.60915741785781e-08,1.57518270161003e-08,1.2008197194106e-08,1.19183806860447e-08,1.19401632379823e-08,1.55812285945316e-08,1.56019468286716e-08,1.60278413562932e-08
570,1.23119676053276e-08,1.41935957304637e-08,1.71050585324607e-08,1.67992407054951e-08,1.26521529820396e-08,1.25557107509673e-08,1.25812972298099e-08,1.65859395888117e-08,1.66259123181303e-08,1.70498720956801e-08
627,1.29851961919914e-08,1.50083776818381e-08,1.80799923403437e-08,1.78016918838024e-08,1.32883466133806e-08,1.31851963787278e-08,1.32113001031511e-08,1.74579338759515e-08,1.75176577422023e-08,1.79470704324337e-08
684,1.36600379034132e-08,1.58250720153087e-08,1.90503799187889e-08,1.88014160037041e-08,1.39040392393702e-08,1.37951659102407e-08,1.38244855226411e-08,1.83597819608119e-08,1.84411217064907e-08,1.88788665929312e-08
741,1.43325820033004e-08,1.66596715624465e-08,2.00212432683839e-08,1.980669901371e-08,1.45369732778602e-08,1.44221261656615e-08,1.44565409221914e-08,1.92399441611353e-08,1.93400502850943e-08,1.98093876341937e-08
798,1.50031221552938e-08,1.7469393419077e-08,2.09600559626437e-08,2.07620792731643e-08,1.51512741867867e-08,1.50313425628179e-08,1.50674316220813e-08,2.01128933917814e-08,2.02391908948786e-08,2.06934015204964e-08
855,1.56752659452707e-08,1.82830485006505e-08,2.19032857657431e-08,2.17262045145035e-08,1.57840262463027e-08,1.56609881568286e-08,1.56987764701413e-08,2.09903462233477e-08,2.11387384017226e-08,2.16013016875212e-08
912,1.6350269731308e-08,1.91044790960517e-08,2.28556439212027e-08,2.27126742787659e-08,1.64074012594753e-08,1.62763272435135e-08,1.63161841651466e-08,2.1854529788105e-08,2.20264661629001e-08,2.24931992730788e-08
969,1.69880546088268e-08,1.99029258431991e-08,2.37848356415973e-08,2.36719868414104e-08,1.70324156328539e-08,1.68967470485138e-08,1.69440835944977e-08,2.27414317516693e-08,2.29345085697994e-08,2.33898439502757e-08
1026,1.76229215037078e-08,2.06640288592544e-08,2.46688295293496e-08,2.45768078260124e-08,1.7644538671275e-08,1.74959661427471e-08,1.75487000269526e-08,2.35954192494642e-08,2.38008559399388e-08,2.42608626037298e-08
1083,1.82494156804432e-08,2.14120028349923e-08,2.55328869787831e-08,2.54554605804384e-08,1.82591190135645e-08,1.81089556917383e-08,1.81615881678131e-08,2.44483495235071e-08,2.466915386255e-08,2.51347674713077e-08
1140,1.88737058342745e-08,2.21615888687472e-08,2.6396114951962e-08,2.63377441965044e-08,1.88557090298831e-08,1.87042519262433e-08,1.87574050673511e-08,2.52814225368657e-08,2.55187532128766e-08,2.60128070385382e-08
1197,1.94990388937543e-08,2.29108418799109e-08,2.72622188206617e-08,2.72181928314269e-08,1.9469359655165e-08,1.93154827547736e-08,1.93688536722461e-08,2.61292309536992e-08,2.63887098167464e-08,2.68679194439078e-08
1254,2.01339838146915e-08,2.36611278327968e-08,2.81279491782333e-08,2.8100509621948e-08,2.00735714702474e-08,1.99059755671687e-08,1.99687319460428e-08,2.69764418225611e-08,2.72581375949374e-08,2.77440835339535e-08
1311,2.07553784237057e-08,2.4412297446943e-08,2.90350236299489e-08,2.89964436839024e-08,2.06878325211836e-08,2.05142851683332e-08,2.05824000960174e-08,2.78240578612147e-08,2.81263205153205e-08,2.86180088819108e-08
1368,2.13763528965165e-08,2.51627520215677e-08,2.99152123422652e-08,2.99124775646875e-08,2.12790712015993e-08,2.11029465434783e-08,2.11781454542031e-08,2.86920022520878e-08,2.90112810438333e-08,2.95149160834857e-08
1425,2.1999810665821e-08,2.59127805538144e-08,3.07950444678197e-08,3.08139447016021e-08,2.18897624512513e-08,2.17094955007401e-08,2.17907595580237e-08,2.95355918506574e-08,2.98772873979269e-08,3.03891666370009e-08
