learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
11.0,0.027853042,7.674254231693015E-10,11.0,45.45454545454545,2.941176470588235,11.0,106504.0,10.0,0.0,9.4,1.0873004286866725,3047.2,2.515728301881751,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22.0,0.051149076,1.4207197743281721E-9,22.0,59.09090909090909,10.810810810810823,22.0,108400.0,10.0,0.0,19.8,1.5902480589168746,3068.7999999999997,1.768866554856225,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.065329233,1.8184935401380062E-9,33.0,63.63636363636363,15.384615384615385,33.0,108432.0,10.0,0.0,33.4,2.3007245235649867,3072.0,1.6865480854231223,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44.0,0.077108902,2.15404981734852E-9,44.0,59.09090909090909,7.692307692307709,44.0,110112.0,10.0,0.0,45.300000000000004,3.2932591084753033,3072.0,1.6865480854231223,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,0.083256753,2.329254169451694E-9,55.0,56.36363636363636,4.761904761904744,55.0,110160.0,10.0,0.0,58.5,3.780799445149722,3076.8,1.7688665548562212,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66.0,0.089404193,2.504446808683376E-9,66.0,54.54545454545454,1.492537313432815,66.0,110160.0,10.0,0.0,70.80000000000001,4.548015440216143,3076.8,1.7688665548562212,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
77.0,0.095023287,2.667024549779793E-9,77.0,55.84415584415584,7.75193798449612,77.0,111840.0,10.0,0.0,82.6,4.849284025044888,3076.8,1.7688665548562212,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
88.0,0.100396257,2.8224811635290587E-9,88.0,59.09090909090909,14.470842332613396,88.0,111840.0,10.0,0.0,91.39999999999999,4.9670022258009014,3076.8,1.7688665548562212,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
99.0,0.105914535,2.98216482774665E-9,99.0,58.58585858585859,13.619919131730152,99.0,111856.0,10.0,0.0,108.7,6.549045732013176,3078.4,1.0666666666666644,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110.0,0.111759265,3.1512951076568835E-9,110.0,58.18181818181818,13.622396722430851,110.0,111856.0,10.0,0.0,117.1,6.546330609161474,3078.4,1.0666666666666644,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
