learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,negative weights,KL-div,L1-Diff
7659.0,0.261464,3.550336807966232E-9,7659.0,100.0,?,7659.0,52488.0,10.0,0.0,0.0,0.0
15318.0,0.472381,6.510345225946771E-9,15318.0,100.0,?,15318.0,54248.0,10.0,0.0,0.0,0.0
22977.0,0.656541,9.178696492065986E-9,22977.0,100.0,?,22977.0,56008.0,10.0,0.0,0.0,0.0
30636.0,0.830644,1.1704932016630969E-8,30636.0,100.0,?,30636.0,56088.0,10.0,0.0,0.0,0.0
38295.0,1.01008,1.4308549401660762E-8,38295.0,100.0,?,38295.0,56088.0,10.0,0.0,0.0,0.0
45954.0,1.20546,1.7228429826597372E-8,45954.0,100.0,?,45954.0,57768.0,10.0,0.0,0.0,0.0
53613.0,1.40594,2.0224527828395366E-8,53613.0,100.0,?,53613.0,57768.0,10.0,0.0,0.0,0.0
61272.0,1.602311,2.315921837463975E-8,61272.0,100.0,?,61272.0,57768.0,10.0,0.0,0.0,0.0
68931.0,1.79604,2.6054425227145354E-8,68931.0,100.0,?,68931.0,57768.0,10.0,0.0,0.0,0.0
76590.0,1.987115,2.890996905043721E-8,76590.0,100.0,?,76590.0,57768.0,10.0,0.0,0.0,0.0
84249.0,2.17803,3.184609667708476E-8,84249.0,100.0,?,84249.0,59448.0,10.0,0.0,0.0,0.0
91908.0,2.382605,3.4992304723709825E-8,91908.0,100.0,?,91908.0,59448.0,10.0,0.0,0.0,0.0
99567.0,2.581491,3.80510202733179E-8,99567.0,100.0,?,99567.0,59448.0,10.0,0.0,0.0,0.0
107226.0,2.779555,4.1101193231427014E-8,107226.0,100.0,?,107226.0,59528.0,10.0,0.0,0.0,0.0
114885.0,2.973395,4.4086316859142656E-8,114885.0,100.0,?,114885.0,59528.0,10.0,0.0,0.0,0.0
122544.0,3.177201,4.7224916250755396E-8,122544.0,100.0,?,122544.0,59528.0,10.0,0.0,0.0,0.0
130203.0,3.379827,5.034534371768436E-8,130203.0,100.0,?,130203.0,59528.0,10.0,0.0,0.0,0.0
137862.0,3.575219,5.335436804634002E-8,137862.0,100.0,?,137862.0,59528.0,10.0,0.0,0.0,0.0
145521.0,3.776176,5.6449093019796746E-8,145521.0,100.0,?,145521.0,59528.0,10.0,0.0,0.0,0.0
153180.0,3.978446,5.9564038109448226E-8,153180.0,100.0,?,153180.0,59528.0,10.0,0.0,0.0,0.0
160839.0,4.172366,6.255039373205768E-8,160839.0,100.0,?,160839.0,59528.0,10.0,0.0,0.0,0.0
168498.0,4.369336,6.566932571017081E-8,168498.0,100.0,?,168498.0,61208.0,10.0,0.0,0.0,0.0
176157.0,4.569248,6.883484294431078E-8,176157.0,100.0,?,176157.0,61208.0,10.0,0.0,0.0,0.0
183816.0,4.776307,7.211352973141605E-8,183816.0,100.0,?,183816.0,61208.0,10.0,0.0,0.0,0.0
191475.0,4.977006,7.529150875906151E-8,191475.0,100.0,?,191475.0,61208.0,10.0,0.0,0.0,0.0
