"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
3,7.93625673622928e-09,7.78181898064084e-09,8.21680567938835e-09,7.99324765440077e-09,8.02545418779055e-09,7.93226180258518e-09,7.99078822329019e-09,8.17772477722209e-09,8.23355805796468e-09,8.26352185650211e-09
6,1.31708009558668e-08,1.29960923283382e-08,1.38152874015644e-08,1.33935108448565e-08,1.3161399716412e-08,1.30643691075531e-08,1.31634876829324e-08,1.35242365226543e-08,1.37924282808602e-08,1.37211552646404e-08
9,1.41792759692421e-08,1.39759836580935e-08,1.49119271936889e-08,1.4434361698793e-08,1.41448093025883e-08,1.40340252305257e-08,1.41539574471054e-08,1.45210123916653e-08,1.48064969620481e-08,1.47406453560603e-08
12,1.51401450450718e-08,1.49327941736745e-08,1.59466234295815e-08,1.54547033319705e-08,1.49701671298676e-08,1.48508028659328e-08,1.49814042543723e-08,1.53450320147661e-08,1.56481690022722e-08,1.55778914075904e-08
15,1.60775291167945e-08,1.58692134451038e-08,1.69283037405544e-08,1.64342760914399e-08,1.57028100090391e-08,1.5581900486617e-08,1.57234277196166e-08,1.61714178778914e-08,1.64785749089428e-08,1.64065180470691e-08
18,1.69747346954172e-08,1.6786410834632e-08,1.79238439717309e-08,1.74063104690942e-08,1.64530012673678e-08,1.63395894976312e-08,1.64878177989005e-08,1.68841906648191e-08,1.72537845965723e-08,1.72260214139128e-08
21,1.78692440876489e-08,1.77073031864315e-08,1.88333310296138e-08,1.8379392506861e-08,1.71742070886534e-08,1.70658786835873e-08,1.72176489341901e-08,1.76068223104191e-08,1.7993475636575e-08,1.79797907144266e-08
24,1.8745117409548e-08,1.85227412634922e-08,1.97361639986436e-08,1.92529602892035e-08,1.78162961952926e-08,1.76965517947926e-08,1.78539791324507e-08,1.83118372856391e-08,1.87086867387303e-08,1.87066600705373e-08
27,1.96348954993486e-08,1.9357695814131e-08,2.06351679253081e-08,2.01475073408791e-08,1.84899296806008e-08,1.83560707294755e-08,1.85226904330796e-08,1.89917854435804e-08,1.94045801940271e-08,1.94172039389797e-08
30,2.04663341326267e-08,2.01982717315108e-08,2.15730019437522e-08,2.10804065028371e-08,1.91674325453987e-08,1.90202631108773e-08,1.91971915452824e-08,1.97049883115685e-08,2.01324638398281e-08,2.01570642358003e-08
