learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,change detections,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
453.0,0.637893654,2.5754234447727602E-8,453.0,92.27373068432672,84.49737467366755,453.0,156064.0,10.0,5.0,999.3000000000001,396.67960903255687,7924.8,1605.8870362928187,3.0,0.9428090415820634,2.0,0.4714045207910317,2.0,0.4714045207910317,1.0,0.4714045207910317,0.0,0.0,0.0,0.0,1.0,0.0
906.0,1.075974693,5.152137025075654E-8,906.0,93.04635761589404,86.09881197667792,906.0,227360.0,10.0,8.0,2505.1,901.8415782288051,14740.0,2868.9705470778185,6.8,1.5620499351813308,3.9,0.7810249675906654,3.9,0.7810249675906654,2.3,0.5587684871413402,0.0,0.0,0.0,0.0,1.0,0.0
1359.0,1.214339403,5.959673340248565E-8,1359.0,94.0,87.69356989026765,1359.0,225600.0,10.0,11.0,3184.9,1531.9861143118903,14537.6,2716.7430958574073,7.6000000000000005,2.2715633383201093,4.300000000000001,1.1357816691600546,4.300000000000001,1.1357816691600546,2.4,0.6,0.0,0.0,0.0,0.0,1.0,0.0
1812.0,1.422987423,7.470090313953658E-8,1812.0,94.6,88.167080818838,1812.0,279824.0,10.0,15.0,6300.599999999999,3560.2514742641424,19998.4,4109.34108586766,11.399999999999999,3.575223380744513,6.199999999999999,1.7876116903722565,6.199999999999999,1.7876116903722565,3.6,0.8844332774281066,0.0,0.0,0.0,0.0,1.0,0.0
2265.0,1.632258291,9.379837548104425E-8,2265.0,92.5,83.48410510275089,2265.0,352752.0,10.0,21.0,12240.400000000001,6882.051307891016,27207.2,8858.49981380093,18.4,6.71350214948287,9.7,3.356751074741435,9.7,3.356751074741435,4.1,1.0159833769418778,0.0,0.0,0.0,0.0,1.0,0.0
2718.0,1.847096327,1.1971808299087817E-7,2718.0,91.5,82.42508952866159,2718.0,466360.0,10.0,28.0,20389.7,9770.349601444384,38498.4,12263.815323680203,24.2,8.279559838005344,12.6,4.139779919002672,12.6,4.139779919002672,5.6,1.2754084313139327,0.0,0.0,0.0,0.0,1.0,0.0
3171.0,2.007084985,1.4118615411319667E-7,3171.0,94.3,88.4085085614349,3171.0,518688.0,10.0,31.0,25449.699999999997,11686.379536356748,43640.00000000001,13999.800989061712,27.599999999999998,8.894692549804942,14.299999999999999,4.447346274902471,14.299999999999999,4.447346274902471,5.800000000000001,1.3482498944104455,0.0,0.0,0.0,0.0,1.0,0.0
3624.0,2.190590185,1.694724226256046E-7,3624.0,94.39999999999999,88.44240810682517,3624.0,595840.0,10.0,34.0,32437.900000000005,14652.142254784603,51225.6,16374.09278586145,32.8,10.411318627126708,16.9,5.205659313563354,16.9,5.205659313563354,6.4,1.5289793254906285,0.0,0.0,0.0,0.0,1.0,0.0
4077.0,2.376701833,2.0216053081053826E-7,4077.0,93.30000000000001,85.62083648101093,4077.0,678920.0,10.0,37.0,38653.600000000006,17164.02382387844,59500.0,18868.03474898456,37.0,11.921968517544965,19.0,5.960984258772482,19.0,5.960984258772482,6.4,1.5289793254906285,0.0,0.0,0.0,0.0,1.0,0.0
4530.0,2.648837975,2.5722657730073154E-7,4530.0,91.7,80.88332841981133,4530.0,782168.0,10.0,43.0,51762.799999999996,18619.822180079427,69791.2,21084.49694222432,44.0,13.731553282697321,22.5,6.865776641348661,22.5,6.865776641348661,6.699999999999999,1.505914266410202,0.0,0.0,0.0,0.0,1.0,0.0
