learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.047088944,6.91934390200509E-11,7.0,57.14285714285714,22.222222222222225,7.0,5680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.053849526,7.923950775629944E-11,14.0,64.28571428571429,28.57142857142858,14.0,5744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.055799378,8.213694280220402E-11,21.0,61.904761904761905,20.000000000000018,21.0,5744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.057636549,8.486693648414478E-11,28.0,71.42857142857143,40.42553191489362,28.0,5744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.059383569,8.746296786185767E-11,35.0,68.57142857142857,34.1880341880342,35.0,5744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.061173004,9.013313722486296E-11,42.0,69.04761904761905,35.15439429928742,42.0,5768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.062919433,9.273913364857434E-11,49.0,69.38775510204081,34.89813994685562,49.0,5768.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.06451587,9.512792214130361E-11,56.0,71.42857142857143,40.18691588785047,56.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.066197206,9.764374712482093E-11,63.0,69.84126984126983,36.565977742448325,63.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.067736581,9.994715232402085E-11,70.0,70.0,37.12574850299399,70.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.069203681,1.0214241063843169E-10,77.0,70.12987012987013,37.57490306661967,77.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.070537861,1.0413877744227645E-10,84.0,72.61904761904762,43.44262295081966,84.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
91.0,0.072371386,1.0688232662156221E-10,91.0,72.52747252747253,43.72990353697748,91.0,5784.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
98.0,0.073672798,1.0884312889849143E-10,98.0,71.42857142857143,41.66666666666668,98.0,5824.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
105.0,0.075040501,1.1090947124486165E-10,105.0,72.38095238095238,43.45403899721448,105.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
112.0,0.076253482,1.127420577096442E-10,112.0,74.10714285714286,46.68417596848325,112.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
119.0,0.077532072,1.146737670505212E-10,119.0,73.94957983193278,46.38860630722279,119.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
126.0,0.078761444,1.1653111723769038E-10,126.0,75.39682539682539,49.10086004691164,126.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
133.0,0.080113435,1.185737217031419E-10,133.0,75.93984962406014,49.811320754716995,133.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140.0,0.081210607,1.2023134252056476E-10,140.0,75.0,48.09322033898305,140.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
147.0,0.082203358,1.2173120281969505E-10,147.0,74.82993197278913,47.78727080733418,147.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
154.0,0.083200632,1.232378965223001E-10,154.0,74.02597402597402,46.087869770698404,154.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
161.0,0.084317827,1.2492576833193498E-10,161.0,73.91304347826086,46.21380846325166,161.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
168.0,0.085235014,1.2631146561975278E-10,168.0,74.40476190476191,47.80346820809249,168.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
175.0,0.086164072,1.2771509775891899E-10,175.0,74.85714285714286,48.65982130950792,175.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
182.0,0.088022948,1.305235102545056E-10,182.0,74.72527472527473,48.26989619377163,182.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
189.0,0.088892821,1.3183772497499982E-10,189.0,74.60317460317461,47.621247113163975,189.0,5840.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
196.0,0.089748636,1.3313247189753583E-10,196.0,73.9795918367347,46.28116938950989,196.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
203.0,0.094706574,1.4063324597560694E-10,203.0,73.89162561576354,45.98082040467942,203.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
210.0,0.095547863,1.41906016777373E-10,210.0,73.80952380952381,45.6981664315938,210.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
217.0,0.096354709,1.431266793919106E-10,217.0,73.73271889400922,45.6474930790526,217.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
224.0,0.097173267,1.4436506087788273E-10,224.0,74.10714285714286,46.38052001650847,224.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
231.0,0.098058046,1.4570362690836186E-10,231.0,73.59307359307358,45.27554468134684,231.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
238.0,0.098925068,1.4701532869703234E-10,238.0,72.68907563025209,43.30425859415084,238.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
245.0,0.099770381,1.4829418733509046E-10,245.0,73.06122448979592,43.95147313691508,245.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
252.0,0.10054542,1.494667297187778E-10,252.0,73.4126984126984,44.44590681758356,252.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
259.0,0.101422966,1.5079435307532542E-10,259.0,73.35907335907336,44.64612048939136,259.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
266.0,0.102377179,1.5223796453947814E-10,266.0,74.06015037593986,46.1222333118065,266.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
273.0,0.10372271,1.542735938769247E-10,273.0,73.992673992674,45.90136481621035,273.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
280.0,0.104255193,1.5507917770701968E-10,280.0,74.28571428571429,46.48261215821609,280.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
287.0,0.104757428,1.5583899988896307E-10,287.0,73.86759581881533,46.00526777875329,287.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
294.0,0.105243708,1.5657468404206955E-10,294.0,73.80952380952381,45.730450208563084,294.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
301.0,0.105844205,1.5748316501370726E-10,301.0,73.421926910299,45.05795381947614,301.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
308.0,0.106434839,1.5837672443232594E-10,308.0,73.05194805194806,44.343812592528096,308.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
315.0,0.106984836,1.5920880487395648E-10,315.0,73.33333333333333,44.73684210526314,315.0,5848.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
