learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
10000.0,0.127869601,1.953040674701333E-10,10000.0,56.3,12.470456275287422,10000.0,5904.0
20000.0,0.200890029,3.0683320719748737E-10,20000.0,49.5,0.32842278117253226,20000.0,5904.0
30000.0,0.260861948,3.984324584901333E-10,30000.0,51.5,3.7706049951984553,30000.0,5904.0
40000.0,0.320680403,4.897973136231304E-10,40000.0,50.6,1.1252506895212813,40000.0,5904.0
50000.0,0.381033926,5.819794150441886E-10,50000.0,54.6,8.720967638165106,50000.0,5904.0
60000.0,0.440947737,6.734899139776827E-10,60000.0,53.800000000000004,7.800257839971585,60000.0,5904.0
70000.0,0.499339182,7.626751982420683E-10,70000.0,52.2,4.268273143845932,70000.0,5904.0
80000.0,0.556073113,8.493288469687105E-10,80000.0,53.2,6.400000000000006,80000.0,5904.0
90000.0,0.612920222,9.361553602665664E-10,90000.0,55.2,10.514541387024613,90000.0,5904.0
100000.0,0.669206255,1.0221249034628273E-9,100000.0,50.5,1.8153255367428862,100000.0,5904.0
110000.0,0.72632122,1.1093605317175389E-9,110000.0,55.300000000000004,9.16554224310309,110000.0,5904.0
120000.0,0.782873656,1.195736970603466E-9,120000.0,55.00000000000001,11.6090685167216,120000.0,5904.0
130000.0,0.838523914,1.2807354507595301E-9,130000.0,56.2,12.87951117051748,130000.0,5904.0
140000.0,0.894339408,1.3659863072633743E-9,140000.0,55.400000000000006,9.231151217645793,140000.0,5904.0
150000.0,0.949701259,1.4505442835018039E-9,150000.0,54.800000000000004,9.216530625361536,150000.0,5904.0
160000.0,1.008775467,1.5407723988220096E-9,160000.0,52.900000000000006,2.6175412479841222,160000.0,5904.0
170000.0,1.071845882,1.637104196920991E-9,170000.0,49.5,-0.04279057973311237,170000.0,5904.0
180000.0,1.135011341,1.7335811622813345E-9,180000.0,56.2,12.213541562278289,180000.0,5904.0
190000.0,1.198279878,1.8302155657857657E-9,190000.0,52.800000000000004,5.723690518040335,190000.0,5904.0
200000.0,1.258182609,1.921709141470492E-9,200000.0,54.0,8.347546105169206,200000.0,5904.0
210000.0,1.318151453,2.013303696103394E-9,210000.0,51.2,3.730825074174618,210000.0,5904.0
220000.0,1.379909232,2.1076306146383286E-9,220000.0,54.6,9.200000000000008,220000.0,5904.0
230000.0,1.448477746,2.21236003883183E-9,230000.0,49.9,-1.168792355597202,230000.0,5904.0
240000.0,1.508123175,2.3034606194123627E-9,240000.0,49.3,2.327194266779683,240000.0,5904.0
250000.0,1.565357842,2.39087907679379E-9,250000.0,50.2,1.581027667984191,250000.0,5904.0
260000.0,1.6223598,2.477942101657391E-9,260000.0,53.900000000000006,6.677895009595379,260000.0,5904.0
270000.0,1.679393271,2.5650532585009936E-9,270000.0,50.6,2.1103735262062906,270000.0,5904.0
280000.0,1.736375359,2.65208593454212E-9,280000.0,52.1,2.5503727092217034,280000.0,5904.0
290000.0,1.793369326,2.7391367541998626E-9,290000.0,52.5,3.849268039901548,290000.0,5904.0
