"time","bagging","boosting","bagging_adwin","boosting_adwin","pame1","pame2","pame3","pame1adwin","pame2adwin","pame3adwin"
10000,1.58139680774489e-07,1.62666688179868e-07,1.33878138597012e-07,3.04328963972633e-06,1.7811371874967e-07,1.78983284221354e-07,1.79199272941115e-07,1.43894366834538e-07,1.45204007294892e-07,1.44579059418103e-07
20000,3.62999067009772e-07,3.43878159594792e-07,2.78042040492015e-07,8.90004306942333e-06,4.0098554466557e-07,4.16085869650915e-07,4.04155190527781e-07,3.07227972876274e-07,3.10836462759127e-07,3.09255982743344e-07
30000,5.39898867667067e-07,5.32892776286103e-07,3.43276975818603e-07,2.37281174563532e-05,6.1321040125929e-07,6.28854126867522e-07,6.17814573645021e-07,3.82449022351125e-07,3.86608250335132e-07,3.84277939547069e-07
40000,7.62725614531816e-07,7.75599365862184e-07,4.73018373706014e-07,4.73765480290765e-05,8.5756769387996e-07,8.81564278419726e-07,8.62128513420976e-07,5.31673463972149e-07,5.55449872158145e-07,5.32360083220667e-07
50000,9.91137842285639e-07,1.09371548403798e-06,5.80249396687287e-07,7.43503439181126e-05,1.10927921820196e-06,1.14063335846204e-06,1.10452678193194e-06,6.54922728463556e-07,7.21993700190611e-07,6.56713183423641e-07
60000,1.28887832637073e-06,1.47409906061377e-06,7.20169006589163e-07,0.000105649194390235,1.41872709191062e-06,1.46650862827612e-06,1.43111968460725e-06,8.13356676320256e-07,8.87515836565058e-07,8.15983992682012e-07
70000,1.65362288009251e-06,1.99032564555715e-06,8.96312052434803e-07,0.000142533152059014,1.78815217778259e-06,1.85876962709495e-06,1.81956578776466e-06,1.01106858998665e-06,1.0801268578302e-06,1.00816797953517e-06
80000,2.08829375498241e-06,2.42152705557234e-06,1.11726333702211e-06,0.000188256774506986,2.21977199244986e-06,2.29063572345246e-06,2.24564914417047e-06,1.25047605687547e-06,1.34793134431756e-06,1.25290010829503e-06
90000,2.53581409716573e-06,2.9318649262963e-06,1.34033935199459e-06,0.000247303100642941,2.69868966832548e-06,2.73676485767295e-06,2.68656263100934e-06,1.48128101506364e-06,1.57755392611919e-06,1.48559709064329e-06
1e+05,3.04922925212025e-06,3.5348822676531e-06,1.61394668314509e-06,0.000315415421017614,3.18943599718241e-06,3.22065635448173e-06,3.16430358411972e-06,1.77462960370065e-06,1.85126756570344e-06,1.75772548580734e-06
110000,3.65941846645042e-06,4.15242563908601e-06,1.92233774911436e-06,0.000406217775531869,3.7850318760334e-06,3.82315545764604e-06,3.74023146964944e-06,2.09016750758429e-06,2.1744512764882e-06,2.07679336660736e-06
120000,4.31310483792449e-06,4.8245985073605e-06,2.27821268352964e-06,0.000530362905835546,4.42636655813054e-06,4.47252301104166e-06,4.37319210513777e-06,2.47010730600633e-06,2.56113949195969e-06,2.46196948256404e-06
130000,5.05362430557761e-06,5.59809657845952e-06,2.4982828442412e-06,0.000678523713309773,5.14819170015973e-06,5.19608101837532e-06,5.07786684900875e-06,2.70581828971758e-06,2.79941311329372e-06,2.69962842349753e-06
