learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10.0,0.142155772,7.884731494718128E-10,10.0,70.0,-15.384615384615447,10.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.153986345,8.540919352736738E-10,20.0,70.0,-15.384615384615447,20.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.158676273,8.80104824155569E-10,30.0,70.0,-11.570247933884332,30.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.163241108,9.054238792922761E-10,40.0,62.5,-9.489051094890502,40.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.168733932,9.35890065630277E-10,50.0,68.0,-7.526881720430059,50.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.172483419,9.566867577532928E-10,60.0,70.0,-6.2992125984251555,60.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.176509536,9.790177901585898E-10,70.0,70.0,-5.451936872309885,70.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
80.0,0.179980204,9.982680006159678E-10,80.0,68.75,-4.821802935010491,80.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90.0,0.184648215,1.024159325907628E-9,90.0,66.66666666666666,-4.3276661514683115,90.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
100.0,0.188613866,1.0461549810237357E-9,100.0,65.0,-3.550295857988169,100.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
110.0,0.194201434,1.0771466690633034E-9,110.0,65.45454545454545,12.368972746331231,110.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
120.0,0.197748906,1.0968228762348494E-9,120.0,65.0,18.04878048780489,120.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
130.0,0.203439407,1.1283854866193402E-9,130.0,63.07692307692307,12.359550561797747,130.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
140.0,0.206413223,1.1448798859284985E-9,140.0,63.57142857142857,15.682569674067082,140.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
150.0,0.209561295,1.1623408036927383E-9,150.0,64.0,15.360501567398124,150.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
160.0,0.212205133,1.1770049657258723E-9,160.0,63.74999999999999,15.590321993814795,160.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
170.0,0.214479321,1.1896188480158647E-9,170.0,64.11764705882354,14.958176152206004,170.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
180.0,0.215969993,1.1978869248595503E-9,180.0,65.55555555555556,19.689119170984455,180.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
190.0,0.218302731,1.2108255572617053E-9,190.0,65.78947368421053,20.064724919093866,190.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
200.0,0.230676231,1.2794557111958661E-9,200.0,66.0,21.61383285302594,200.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
210.0,0.233374881,1.2944238903621832E-9,210.0,67.14285714285714,24.49192287649817,210.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
220.0,0.235235929,1.3047462737394703E-9,220.0,68.18181818181817,26.88947968097225,220.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
230.0,0.236719612,1.3129755857917996E-9,230.0,66.95652173913044,25.222450376454482,230.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
240.0,0.238278018,1.3216193522016206E-9,240.0,67.5,26.415094339622648,240.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
250.0,0.240706839,1.3350909131268659E-9,250.0,67.60000000000001,26.773703623345636,250.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
260.0,0.242657035,1.3459077597492269E-9,260.0,67.6923076923077,26.32076108224818,260.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
270.0,0.245079296,1.3593429353502059E-9,270.0,66.2962962962963,23.011844331641296,270.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
280.0,0.247752677,1.3741709589130346E-9,280.0,66.78571428571428,23.654274656971957,280.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
290.0,0.249382626,1.3832115416725475E-9,290.0,66.55172413793103,23.771069318736117,290.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
300.0,0.25090017,1.3916286652286847E-9,300.0,67.0,24.565681194757705,300.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
310.0,0.252325098,1.399532090127468E-9,310.0,66.45161290322581,23.677856162113535,310.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
320.0,0.254461582,1.4113821912142964E-9,320.0,65.9375,23.00900582730004,320.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
330.0,0.255897107,1.4193443928327823E-9,330.0,66.96969696969697,24.858993106329635,330.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
340.0,0.257351745,1.4274126055339968E-9,340.0,66.47058823529412,23.70078740157479,340.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
350.0,0.259751353,1.4407221352888474E-9,350.0,66.28571428571428,24.150596877869596,350.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
360.0,0.26217389,1.4541588417357865E-9,360.0,66.38888888888889,25.283018867924532,360.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
370.0,0.264752893,1.4684633936319082E-9,370.0,66.48648648648648,25.502549280680675,370.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
380.0,0.267860286,1.4856986835598943E-9,380.0,66.57894736842105,26.28459705504979,380.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
390.0,0.271976342,1.5085285665260418E-9,390.0,65.12820512820512,23.263888888888896,390.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
400.0,0.276741955,1.5349612455401153E-9,400.0,64.75,22.442244224422435,400.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
410.0,0.279401507,1.5497125659551882E-9,410.0,64.8780487804878,22.481027283947373,410.0,21440.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
