learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
2.0,0.100661564,1.629138635430071E-10,2.0,100.0,?,2.0,6256.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.107406162,1.7511373116738265E-10,4.0,75.0,0.0,4.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.109337503,1.786072091385722E-10,6.0,66.66666666666666,0.0,6.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.110793502,1.8124087167282897E-10,8.0,75.0,0.0,8.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.112330765,1.8402152740707E-10,10.0,70.0,28.571428571428548,10.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.113824392,1.8672325279977585E-10,12.0,66.66666666666666,22.58064516129032,12.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.115240232,1.8928427431318494E-10,14.0,64.28571428571429,22.222222222222243,14.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.116579807,1.9170734499477678E-10,16.0,68.75,25.925925925925924,16.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.118374758,1.949541159056955E-10,18.0,72.22222222222221,28.57142857142856,18.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.119963159,1.97827271864646E-10,20.0,65.0,14.634146341463428,20.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.121504413,2.0061514666097033E-10,22.0,63.63636363636363,16.98113207547169,22.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.123232383,2.037407599679298E-10,24.0,62.5,19.402985074626848,24.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.125577694,2.0798304152985417E-10,26.0,65.38461538461539,26.41509433962265,26.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.126886343,2.103501721678509E-10,28.0,67.85714285714286,32.25806451612904,28.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.127960766,2.1229362652533588E-10,30.0,63.33333333333333,24.65753424657534,30.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32.0,0.129059822,2.1428163792524077E-10,32.0,65.625,31.25,32.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34.0,0.130159472,2.1627072377337355E-10,34.0,64.70588235294117,28.169014084507044,34.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.131396892,2.1850901287462981E-10,36.0,63.888888888888886,26.87499999999999,36.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.0,0.132287252,2.2011952756179709E-10,38.0,63.1578947368421,24.645892351274778,38.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.133169376,2.2171514468060604E-10,40.0,60.0,18.987341772151897,40.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.134081778,2.2336552971767058E-10,42.0,57.14285714285714,13.302752293577969,42.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
44.0,0.135035338,2.250903628021479E-10,44.0,56.81818181818182,12.55230125523013,44.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46.0,0.13590351,2.2666074304944942E-10,46.0,58.69565217391305,17.391304347826097,46.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
48.0,0.136787919,2.2826049335714845E-10,48.0,60.416666666666664,19.999999999999986,48.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.138153542,2.3073068058325187E-10,50.0,62.0,23.26332794830371,50.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
52.0,0.139061567,2.3237314834776855E-10,52.0,59.61538461538461,18.50746268656715,52.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
54.0,0.139939081,2.339604267353813E-10,54.0,61.111111111111114,22.222222222222232,54.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.140779298,2.3548024098906253E-10,56.0,60.71428571428571,20.924261874197672,56.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
58.0,0.141568361,2.3690752607666785E-10,58.0,62.06896551724138,23.684210526315795,58.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.142370424,2.3835832602447935E-10,60.0,61.66666666666667,22.991071428571434,60.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
62.0,0.143170672,2.3980584293603896E-10,62.0,62.903225806451616,25.49634273772205,62.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
64.0,0.144397884,2.420256674455272E-10,64.0,64.0625,27.84313725490196,64.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
66.0,0.145328802,2.437095448788669E-10,66.0,63.63636363636363,26.734505087881594,66.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
68.0,0.146131938,2.4516228570706313E-10,68.0,64.70588235294117,28.9198606271777,68.0,6992.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
