learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
7.0,0.113686074,2.2140351358801128E-10,7.0,28.57142857142857,-39.99999999999998,7.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.122589342,2.3874261897057293E-10,14.0,35.714285714285715,-34.04255319148937,14.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.126478065,2.4631590306137996E-10,21.0,28.57142857142857,-43.83561643835617,21.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.129630313,2.524549028380877E-10,28.0,35.714285714285715,-31.24999999999997,28.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.131601559,2.562939024199214E-10,35.0,42.857142857142854,-21.951219512195138,35.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.133946312,2.608603065046999E-10,42.0,50.0,-13.95348837209304,42.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
49.0,0.135497074,2.6388041392382645E-10,49.0,51.02040816326531,-13.294797687861257,49.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
56.0,0.137937718,2.686335656336612E-10,56.0,50.0,-13.953488372093013,56.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
63.0,0.141244082,2.750727061637573E-10,63.0,49.2063492063492,-13.89830508474576,63.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.143307787,2.790917695541348E-10,70.0,52.85714285714286,-10.951008645533172,70.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
77.0,0.145404252,2.8317463301122184E-10,77.0,53.246753246753244,-10.262529832935568,77.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
84.0,0.147266994,2.868023211633165E-10,84.0,51.19047619047619,-13.88888888888889,84.0,7528.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
