learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
10.0,0.117665632,3.8598152233494656E-10,10.0,40.0,-7.1428571428571495,10.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.126726116,4.157028551316924E-10,20.0,45.0,-1.0092936587501424E-14,20.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.129997898,4.264353636445271E-10,30.0,40.0,-19.999999999999996,30.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.133657935,4.3844147476678097E-10,40.0,45.0,-12.531969309462909,40.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
50.0,0.137121969,4.498046323346595E-10,50.0,50.0,-1.9575856443719521,50.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
60.0,0.139875761,4.5883796526533035E-10,60.0,51.66666666666667,1.3605442176870837,60.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
70.0,0.143445852,4.705490242689848E-10,70.0,52.85714285714286,2.5316455696202604,70.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
80.0,0.14631966,4.799760486930608E-10,80.0,53.75,2.116402116402118,80.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
90.0,0.148571536,4.873629339867168E-10,90.0,56.666666666666664,4.77482365708085,90.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
100.0,0.150697783,4.943377153223587E-10,100.0,57.99999999999999,5.063291139240477,100.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
110.0,0.153576943,5.037822960462007E-10,110.0,56.36363636363636,1.2345679012345507,110.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
120.0,0.155658819,5.106115260782341E-10,120.0,57.49999999999999,2.857142857142847,120.0,12680.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
