learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
6.0,0.006678364,3.3379116530219715E-11,6.0,50.0,-28.571428571428587,6.0,19320.0
12.0,0.018468739,9.230856408054631E-11,12.0,50.0,-28.571428571428587,12.0,19320.0
18.0,0.021959178,1.0975411962717773E-10,18.0,50.0,-20.895522388059685,18.0,19320.0
24.0,0.025658523,1.2824380779638889E-10,24.0,41.66666666666667,-16.666666666666664,24.0,19320.0
30.0,0.029092361,1.4540646600847445E-10,30.0,40.0,-19.999999999999996,30.0,19320.0
36.0,0.031894748,1.5941307035585245E-10,36.0,44.44444444444444,-9.422492401215802,36.0,19320.0
42.0,0.035003751,1.7495217146351934E-10,42.0,50.0,1.3422818791946325,42.0,19320.0
48.0,0.037550762,1.8768238158275685E-10,48.0,56.25,11.578947368421046,48.0,19320.0
54.0,0.040063449,2.002410369925201E-10,54.0,55.55555555555556,8.08510638297872,54.0,19320.0
60.0,0.042721409,2.1352578106646737E-10,60.0,55.00000000000001,5.594405594405607,60.0,19320.0
66.0,0.045498987,2.274083876051009E-10,66.0,54.54545454545454,3.7900874635568313,66.0,19320.0
72.0,0.047763852,2.3872840441763403E-10,72.0,54.166666666666664,2.4630541871921174,72.0,19320.0
78.0,0.049879476,2.493025001138449E-10,78.0,56.41025641025641,4.80976310122038,78.0,19320.0
84.0,0.052505451,2.624273800291121E-10,84.0,55.952380952380956,3.5980148883374765,84.0,19320.0
90.0,0.054885534,2.743232676759362E-10,90.0,56.666666666666664,3.9408866995073897,90.0,19320.0
96.0,0.05698073,2.847952622299393E-10,96.0,56.25,3.0303030303030303,96.0,19320.0
102.0,0.059106667,2.9542090330893796E-10,102.0,55.88235294117647,2.298850574712654,102.0,19320.0
108.0,0.061759252,3.086787826071183E-10,108.0,57.407407407407405,3.533980582524274,108.0,19320.0
114.0,0.06466067,3.231803535794219E-10,114.0,56.14035087719298,2.028188380886884,114.0,19320.0
120.0,0.065887294,3.2931114031622813E-10,120.0,55.00000000000001,0.8264462809917426,120.0,19320.0
126.0,0.067098977,3.35367250473549E-10,126.0,54.761904761904766,0.4987531172069913,126.0,19320.0
132.0,0.068298796,3.413640631983678E-10,132.0,55.3030303030303,0.8150789607743169,132.0,19320.0
138.0,0.069980836,3.4977106365064783E-10,138.0,55.79710144927537,1.081081081081086,138.0,19320.0
144.0,0.0713626,3.5667725528279943E-10,144.0,56.25,1.3054830287206138,144.0,19320.0
150.0,0.072465405,3.621891825459898E-10,150.0,56.00000000000001,1.0197960407918543,150.0,19320.0
156.0,0.074135665,3.7053730540598436E-10,156.0,56.41025641025641,1.2106537530266301,156.0,19320.0
162.0,0.075365465,3.766839661014577E-10,162.0,55.55555555555556,0.5626598465473299,162.0,19320.0
168.0,0.076466512,3.8218710670868557E-10,168.0,55.35714285714286,0.3795066413662367,168.0,19320.0
174.0,0.077811123,3.8890760401263833E-10,174.0,56.896551724137936,1.2709940989559954,174.0,19320.0
180.0,0.080050887,4.0010216357186437E-10,180.0,57.22222222222222,1.394422310756971,180.0,19320.0
186.0,0.081882597,4.0925722932443023E-10,186.0,57.52688172043011,1.5015417616302456,186.0,19320.0
192.0,0.082887195,4.1427830839529635E-10,192.0,58.333333333333336,1.9031804828202694,192.0,19320.0
198.0,0.084387953,4.2177924367909633E-10,198.0,59.09090909090909,2.2669104204753197,198.0,19320.0
204.0,0.085673592,4.282049931585789E-10,204.0,59.31372549019608,2.30786983614127,204.0,19320.0
210.0,0.086726001,4.3346503628417853E-10,210.0,58.57142857142858,1.8058690744921033,210.0,19320.0
216.0,0.087801753,4.388417500071228E-10,216.0,58.79629629629629,1.858280579946881,216.0,19320.0
222.0,0.089331928,4.464897143344085E-10,222.0,59.45945945945946,2.1451660299735846,222.0,19320.0
228.0,0.09027739,4.512152258927624E-10,228.0,59.64912280701754,2.1733047290364436,228.0,19320.0
234.0,0.091375645,4.567044118108849E-10,234.0,58.97435897435898,1.758068748360025,234.0,19320.0
240.0,0.092847636,4.640615668147803E-10,240.0,59.166666666666664,1.795407098121099,240.0,19320.0
246.0,0.093798908,4.688161173214516E-10,246.0,57.72357723577236,1.05963338231884,246.0,19320.0
252.0,0.094760646,4.736229779198766E-10,252.0,58.333333333333336,1.2981199641898058,252.0,19320.0
258.0,0.095749219,4.785639624732236E-10,258.0,58.52713178294574,1.3437209634765332,258.0,19320.0
264.0,0.097414812,4.868887592107057E-10,264.0,58.333333333333336,1.2177699163208322,264.0,19320.0
270.0,0.098378864,4.917071854074795E-10,270.0,58.14814814814815,1.1021069692058574,270.0,19320.0
276.0,0.099327754,4.964498304451505E-10,276.0,58.69565217391305,1.2987012987013307,276.0,19320.0
