learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
81.0,0.014696837,5.581456732211842E-11,81.0,45.67901234567901,-8.065494238932692,81.0,14680.0
162.0,0.02892986,1.0986769592596425E-10,162.0,47.53086419753087,-5.388030001530681,162.0,14680.0
243.0,0.035168177,1.3355911770421598E-10,243.0,46.913580246913575,-6.343929165111796,243.0,14680.0
324.0,0.040135793,1.524247646228307E-10,324.0,48.45679012345679,-2.968714318337534,324.0,14680.0
405.0,0.044103035,1.6749126469302511E-10,405.0,48.641975308641975,-2.975331882746994,405.0,14680.0
486.0,0.047653089,1.8097339884067579E-10,486.0,50.20576131687243,-0.7832182213919532,486.0,14680.0
567.0,0.050299903,1.9102527450563181E-10,567.0,49.382716049382715,-2.0059048824978696,567.0,14680.0
648.0,0.05330964,2.0245543246467912E-10,648.0,49.2283950617284,-2.1308396888054357,648.0,14680.0
729.0,0.055713135,2.115832491156956E-10,729.0,48.83401920438957,-2.405763588911191,729.0,14680.0
810.0,0.05816254,2.2088541939026784E-10,810.0,48.76543209876543,-2.852894200583791,810.0,14680.0
891.0,0.061203228,2.324331207821767E-10,891.0,48.9337822671156,-2.5747098517568463,891.0,14680.0
972.0,0.063669147,2.417980067121486E-10,972.0,49.17695473251029,-2.2630563400079096,972.0,14680.0
1053.0,0.073338,2.788778588051598E-10,1053.0,50.5,0.3326272722147473,1053.0,14824.0
1134.0,0.077557308,2.950588180745642E-10,1134.0,50.4,-0.20080564680025104,1134.0,14824.0
1215.0,0.080543532,3.065109256034097E-10,1215.0,50.9,0.6008486379684456,1215.0,14824.0
1296.0,0.082655686,3.146109926866161E-10,1296.0,51.5,2.785350052916844,1296.0,14824.0
1377.0,0.085169973,3.2425323154156414E-10,1377.0,52.300000000000004,4.518267637097362,1377.0,14824.0
1458.0,0.086939736,3.3104023619244505E-10,1458.0,51.0,2.0000000000000018,1458.0,14824.0
1539.0,0.088635379,3.3754299217007234E-10,1539.0,50.8,1.7273613397037417,1539.0,14824.0
1620.0,0.090868054,3.461052548057504E-10,1620.0,51.5,3.6612690492459765,1620.0,14824.0
1701.0,0.092412017,3.520263211077287E-10,1701.0,50.2,2.3142499578264397,1701.0,14824.0
1782.0,0.093968127,3.579939709044994E-10,1782.0,50.9,4.931922737341046,1782.0,14824.0
1863.0,0.096030463,3.659029869838722E-10,1863.0,51.800000000000004,6.035191965034182,1863.0,14824.0
1944.0,0.09747941,3.714596688830191E-10,1944.0,52.300000000000004,6.480857003936828,1944.0,14824.0
2025.0,0.100871121,3.844668107045194E-10,2025.0,52.400000000000006,6.0339620108732195,2025.0,14824.0
2106.0,0.103463806,3.944097042746015E-10,2106.0,52.5,6.05741770629792,2106.0,14824.0
2187.0,0.105148017,4.0086861876770865E-10,2187.0,52.400000000000006,5.6884151294802985,2187.0,14824.0
2268.0,0.107125379,4.084517613074019E-10,2268.0,51.0,5.5512721665381735,2268.0,14824.0
2349.0,0.109402028,4.171826633272901E-10,2349.0,50.9,4.866347875283856,2349.0,14824.0
2430.0,0.111067681,4.235704082726606E-10,2430.0,50.3,5.080213903743328,2430.0,14824.0
2511.0,0.11327104,4.3202024465219855E-10,2511.0,50.7,5.486752808557961,2511.0,14824.0
2592.0,0.114886485,4.3821544295176875E-10,2592.0,50.8,5.344933068093938,2592.0,14824.0
2673.0,0.116530619,4.445206629753942E-10,2673.0,51.1,6.220514118702971,2673.0,14824.0
2754.0,0.118700893,4.528436190614271E-10,2754.0,52.0,7.09054026850835,2754.0,14824.0
2835.0,0.120248885,4.587801364954148E-10,2835.0,51.5,6.797444904798887,2835.0,14824.0
2916.0,0.121755895,4.645594888035623E-10,2916.0,50.2,6.006522920818991,2916.0,14824.0
2997.0,0.123849731,4.725893067340885E-10,2997.0,48.5,4.734069316601061,2997.0,14824.0
3078.0,0.126216663,4.816664421992999E-10,3078.0,47.5,4.405016824717037,3078.0,14824.0
3159.0,0.127726048,4.874549025835264E-10,3159.0,47.0,4.3186585836994995,3159.0,14824.0
3240.0,0.129228774,4.93217825839917E-10,3240.0,47.8,4.308676013374782,3240.0,14824.0
3321.0,0.130728406,4.989688836700388E-10,3321.0,48.4,4.258279988867236,3321.0,14824.0
3402.0,0.133412623,5.092628005747167E-10,3402.0,49.0,4.201604904877829,3402.0,14824.0
3483.0,0.134887151,5.149175850819384E-10,3483.0,48.5,4.119688416913656,3483.0,14824.0
3564.0,0.136376987,5.206310754538411E-10,3564.0,48.699999999999996,3.835339106962092,3564.0,14824.0
3645.0,0.138455537,5.286022718892331E-10,3645.0,48.8,3.5272836900814006,3645.0,14824.0
3726.0,0.140019889,5.346015295862325E-10,3726.0,49.1,2.7289405289711084,3726.0,14824.0
3807.0,0.141554319,5.404860370295744E-10,3807.0,48.9,2.70743688359164,3807.0,14824.0
3888.0,0.143527498,5.480531378504304E-10,3888.0,49.1,2.899656619610834,3888.0,14824.0
3969.0,0.144890053,5.532785082091061E-10,3969.0,50.1,3.0164036383425286,3969.0,14824.0
4050.0,0.14739864,5.628988876814644E-10,4050.0,50.8,3.100775193798446,4050.0,14824.0
4131.0,0.14875477,5.680996182974842E-10,4131.0,50.9,3.8310874334064597,4131.0,14824.0
4212.0,0.150076256,5.731674898871117E-10,4212.0,50.3,3.7418655097613893,4212.0,14824.0
4293.0,0.152271702,5.815869800746441E-10,4293.0,49.6,3.4715758265246373,4293.0,14824.0
4374.0,0.153644281,5.868507922668424E-10,4374.0,49.4,3.444327831313808,4374.0,14824.0
4455.0,0.154972901,5.919460225995215E-10,4455.0,49.2,3.5833586395384165,4455.0,14824.0
4536.0,0.157571232,6.019105684633055E-10,4536.0,49.2,3.9116289626995595,4536.0,14824.0
4617.0,0.158984119,6.073289610052273E-10,4617.0,48.8,4.168663152850984,4617.0,14824.0
4698.0,0.16032673,6.124778465347157E-10,4698.0,49.9,4.187448364493136,4698.0,14824.0
4779.0,0.162689366,6.215385069284174E-10,4779.0,49.3,3.9270527775882877,4779.0,14824.0
4860.0,0.164886564,6.299647159998616E-10,4860.0,49.6,3.4715758265246373,4860.0,14824.0
4941.0,0.167710347,6.407938656397164E-10,4941.0,49.8,3.6690205710776835,4941.0,14824.0
5022.0,0.169721308,6.485058596523272E-10,5022.0,49.7,4.3187801500464245,5022.0,14824.0
5103.0,0.171117101,6.538586970563565E-10,5103.0,50.7,4.149006493758997,5103.0,14824.0
5184.0,0.173075347,6.613685301298069E-10,5184.0,51.7,4.134711570523522,5184.0,14824.0
5265.0,0.175000145,6.687500908122295E-10,5265.0,52.5,4.45193630665498,5265.0,14824.0
5346.0,0.177150391,6.769962399308052E-10,5346.0,51.7,4.84633569739954,5346.0,14824.0
5427.0,0.180259212,6.889185044293602E-10,5427.0,52.0,4.9034175334324015,5427.0,14824.0
5508.0,0.182312579,6.967931245784793E-10,5508.0,52.6,4.837621663293825,5508.0,14824.0
5589.0,0.183640833,7.018869513086975E-10,5589.0,52.300000000000004,4.417245773919746,5589.0,14824.0
5670.0,0.185553126,7.092205555737019E-10,5670.0,51.9,3.8000000000000034,5670.0,14824.0
5751.0,0.186879095,7.143056193759873E-10,5751.0,52.800000000000004,4.127396815079624,5751.0,14824.0
5832.0,0.188758471,7.215129876240261E-10,5832.0,52.5,4.45193630665498,5832.0,14824.0
5913.0,0.190029092,7.263857929863864E-10,5913.0,51.4,4.086393293152243,5913.0,14824.0
5994.0,0.191350036,7.314515860171782E-10,5994.0,50.5,3.596718782864763,5994.0,14824.0
6075.0,0.193833171,7.409743575938047E-10,6075.0,50.9,3.8310874334064597,6075.0,14824.0
6156.0,0.195190647,7.461802500920992E-10,6156.0,51.300000000000004,3.8916956109883305,6156.0,14824.0
6237.0,0.196510428,7.512415830418469E-10,6237.0,50.6,3.7862262387036485,6237.0,14824.0
6318.0,0.198387223,7.584390532080499E-10,6318.0,50.7,3.801123946300353,6318.0,14824.0
6399.0,0.199740854,7.636302002105449E-10,6399.0,51.0,3.4885919576452906,6399.0,14824.0
6480.0,0.201174732,7.691290928050876E-10,6480.0,50.3,3.7418655097613893,6480.0,14824.0
6561.0,0.203135031,7.766467990912498E-10,6561.0,49.7,3.6546123199509633,6561.0,14824.0
6642.0,0.204419042,7.815709548277988E-10,6642.0,49.4,3.444327831313808,6642.0,14824.0
6723.0,0.206349581,7.889745321269666E-10,6723.0,48.1,3.588943379402577,6723.0,14824.0
6804.0,0.207675826,7.940606543835668E-10,6804.0,48.1,3.2719790664907227,6804.0,14824.0
6885.0,0.208977611,7.990529730440015E-10,6885.0,48.4,3.3110349092135527,6885.0,14824.0
6966.0,0.210912521,8.064733130381341E-10,6966.0,49.0,3.39042769625951,6966.0,14824.0
7047.0,0.212742611,8.13491670491381E-10,7047.0,47.8,3.390583358010059,7047.0,14824.0
7128.0,0.21387079,8.178182137178052E-10,7128.0,47.8,3.390583358010059,7128.0,14824.0
7209.0,0.215576614,8.243600136207212E-10,7209.0,48.4,3.790217926343573,7209.0,14824.0
7290.0,0.216697211,8.286574800333218E-10,7290.0,48.1,3.588943379402577,7290.0,14824.0
7371.0,0.217803505,8.329000947355399E-10,7371.0,49.5,3.792664619323774,7371.0,14824.0
7452.0,0.219502838,8.394170017871594E-10,7452.0,49.6,3.6402569593147853,7452.0,14824.0
7533.0,0.220581866,8.43555051941011E-10,7533.0,50.7,3.6251036079007877,7533.0,14824.0
7614.0,0.222253936,8.499674059492021E-10,7614.0,51.2,4.580152671755725,7614.0,14824.0
7695.0,0.223341739,8.541391080473034E-10,7695.0,51.9,5.2343725372758,7695.0,14824.0
7776.0,0.224446283,8.583750115355686E-10,7776.0,51.7,5.535650024251717,7776.0,14824.0
7857.0,0.226118137,8.64786537188209E-10,7857.0,51.7,6.03844058828108,7857.0,14824.0
7938.0,0.227202049,8.689433173814583E-10,7938.0,52.1,6.6313204163580455,7938.0,14824.0
8019.0,0.22881939,8.751457868019742E-10,8019.0,52.800000000000004,6.813290951807474,8019.0,14824.0
8100.0,0.230554564,8.818001433503298E-10,8100.0,52.800000000000004,6.301613517977396,8100.0,14824.0
8123.0,0.231368002,8.849196613248854E-10,8123.0,53.0,6.350623266490263,8123.0,14824.0
