learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
3.0,0.08393034,1.5888239648441473E-8,3.0,66.66666666666666,0.0,3.0,731744.0,100.0,2.8900000000000006,0.18361961119706582,1650.2400000000005,42.28405416186624,0.9299999999999997,0.02564323999762428,0.9299999999999997,0.02564323999762428,0.9299999999999997,0.02564323999762428,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.0,0.220041362,4.218260336598174E-8,6.0,66.66666666666666,0.0,6.0,746744.0,100.0,5.849999999999998,0.25,1800.2400000000002,6.6510896806007604,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9.0,0.288143241,5.5372992145021755E-8,9.0,66.66666666666666,0.0,9.0,748688.0,100.0,9.019999999999996,0.33694408012504545,1819.68,4.51321023958187,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12.0,0.346774934,6.6745154804517E-8,12.0,50.0,-16.12903225806451,12.0,749744.0,100.0,12.040000000000001,0.3631845678205922,1830.2400000000007,1.7599999999999976,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
15.0,0.404794404,7.799857111398131E-8,15.0,53.333333333333336,-23.529411764705852,15.0,749744.0,100.0,14.92,0.38130027404907413,1830.2400000000007,1.7599999999999976,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,0.462711645,8.923215915724636E-8,18.0,61.111111111111114,-18.86792452830187,18.0,749744.0,100.0,17.949999999999985,0.43978300434315437,1830.2400000000007,1.7599999999999976,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21.0,0.518573252,1.0006958130335643E-7,21.0,61.904761904761905,-16.66666666666669,21.0,749920.0,100.0,20.89000000000001,0.4933691633180282,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,0.579766408,1.1194134976187514E-7,24.0,62.5,-14.893617021276615,24.0,749920.0,100.0,24.210000000000008,0.5322517441887056,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27.0,0.637635597,1.2316825253332656E-7,27.0,62.96296296296296,-13.445378151260487,27.0,749920.0,100.0,27.090000000000003,0.5532447902870825,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30.0,0.69538975,1.343728377639668E-7,30.0,66.66666666666666,-11.940298507462687,30.0,749920.0,100.0,30.089999999999996,0.5968088538894242,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33.0,0.753711305,1.4568750172901486E-7,33.0,63.63636363636363,-11.2359550561798,33.0,749920.0,100.0,33.190000000000005,0.6122808822655486,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,0.827636978,1.6002944011500314E-7,36.0,63.888888888888886,-10.377358490566012,36.0,749920.0,100.0,36.040000000000006,0.6232725622620386,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39.0,0.877486631,1.6970051408532595E-7,39.0,66.66666666666666,-9.503239740820733,39.0,749920.0,100.0,39.14,0.6643930928435227,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
42.0,0.924116497,1.7874693379284608E-7,42.0,66.66666666666666,-8.888888888888898,42.0,749920.0,100.0,42.260000000000005,0.7066237837188696,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45.0,0.969750557,1.8760016231634552E-7,45.0,66.66666666666666,-8.346709470304987,45.0,749920.0,100.0,45.44000000000002,0.7122761920332403,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48.0,1.002508075,1.9395527936524815E-7,48.0,64.58333333333334,-7.9365079365079625,48.0,749920.0,100.0,48.69999999999999,0.7432524755587717,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51.0,1.034277969,2.001187925777336E-7,51.0,64.70588235294117,-7.494145199063251,51.0,749920.0,100.0,51.49,0.7679824019448425,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
54.0,1.066692197,2.0640730970500245E-7,54.0,66.66666666666666,-7.0484581497797265,54.0,749920.0,100.0,54.62000000000002,0.7757407668633494,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
57.0,1.098740272,2.1262479137797323E-7,57.0,64.91228070175438,-9.826589595375697,57.0,749920.0,100.0,57.63000000000001,0.7619293691913732,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60.0,1.13189939,2.190578207707488E-7,60.0,66.66666666666666,-9.289617486338793,60.0,749920.0,100.0,60.54,0.7691553809211766,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
63.0,1.163564582,2.2520102128844296E-7,63.0,68.25396825396825,-8.808290155440403,63.0,749920.0,100.0,63.760000000000005,0.7710834565529837,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
66.0,1.193485409,2.3100580655285055E-7,66.0,68.18181818181817,-8.450704225352123,66.0,749920.0,100.0,66.88000000000002,0.7977594888311899,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
69.0,1.22693024,2.3749426565056874E-7,69.0,68.11594202898551,-8.119658119658096,69.0,749920.0,100.0,69.86999999999999,0.8089967599290853,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
72.0,1.256302863,2.43192696685493E-7,72.0,69.44444444444444,-7.755102040816353,72.0,749920.0,100.0,72.97000000000001,0.8373183505704509,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
75.0,1.286662065,2.490825288217763E-7,75.0,69.33333333333334,-7.476635514018685,75.0,749920.0,100.0,75.91999999999997,0.8856521879269529,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
78.0,1.317096415,2.5498694003380006E-7,78.0,69.23076923076923,-7.216494845360823,78.0,749920.0,100.0,78.83000000000003,0.8996132726922387,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
81.0,1.350595177,2.614858620065616E-7,81.0,66.66666666666666,-7.0484581497797265,81.0,749920.0,100.0,81.82000000000002,0.8856179717684096,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
84.0,1.384224717,2.6801015554433064E-7,84.0,67.85714285714286,-6.779661016949161,84.0,749920.0,100.0,84.68999999999998,0.9031588783796348,1832.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
