learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.108723582,8.528066504746676E-11,1.0,100.0,?,1.0,3032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.115332432,9.046451856692632E-11,2.0,100.0,?,2.0,3032.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.117279773,9.216527481459908E-11,3.0,66.66666666666666,0.0,3.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.118320668,9.307436504297785E-11,4.0,75.0,0.0,4.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.119335909,9.396104974465236E-11,5.0,80.0,0.0,5.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.120036691,9.457309425291087E-11,6.0,66.66666666666666,0.0,6.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.120765649,9.520974693612919E-11,7.0,71.42857142857143,0.0,7.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.12144559,9.580358946488962E-11,8.0,75.0,0.0,8.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.122662736,9.686661266618304E-11,9.0,77.77777777777779,40.00000000000002,9.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.123463434,9.756592117249965E-11,10.0,80.0,54.545454545454554,10.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.124460825,9.843701615515681E-11,11.0,72.72727272727273,42.10526315789474,11.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.125183326,9.906802946494684E-11,12.0,75.0,50.0,12.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.126091613,9.986130336506498E-11,13.0,76.92307692307693,51.85185185185186,13.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.126945162,1.0060677054027715E-10,14.0,78.57142857142857,53.333333333333336,14.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.127598874,1.0117770535250504E-10,15.0,80.0,58.71559633027525,15.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.128314881,1.0180304697404304E-10,16.0,81.25,62.5,16.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.129100328,1.0248903565936617E-10,17.0,82.35294117647058,63.829787234042534,17.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.130006966,1.0328086936639413E-10,18.0,83.33333333333334,64.93506493506494,18.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.131110663,1.0424480920450553E-10,19.0,84.21052631578947,67.79661016949152,19.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.132346783,1.0532440379675889E-10,20.0,85.0,70.0,20.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.133386111,1.0623212544868388E-10,21.0,85.71428571428571,71.74887892376681,21.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.134325991,1.070529918414023E-10,22.0,86.36363636363636,73.17073170731707,22.0,3376.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
