learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
46.0,0.016011451,1.374207588057551E-10,46.0,60.86956521739131,-8.376963350785362,46.0,33176.0
92.0,0.035189261,3.020172842819657E-10,92.0,59.78260869565217,-4.289215686274507,92.0,33176.0
138.0,0.044862607,3.8504027498472066E-10,138.0,57.971014492753625,-2.8791773778920344,138.0,33176.0
184.0,0.051243389,4.398043250520196E-10,184.0,58.152173913043484,-2.163253533314067,184.0,33176.0
230.0,0.057379921,4.924720616535179E-10,230.0,60.0,-1.7307692307692417,230.0,33176.0
276.0,0.063352717,5.43734508667969E-10,276.0,57.971014492753625,-1.4448669201521145,276.0,33176.0
322.0,0.068977964,5.920140625453657E-10,322.0,56.83229813664597,-1.2395385659353326,322.0,33176.0
368.0,0.075847698,6.509746189042926E-10,368.0,57.88043478260869,-1.084567944991856,368.0,33176.0
414.0,0.080592502,6.916976343302263E-10,414.0,57.48792270531401,-0.9644163618224255,414.0,33176.0
460.0,0.084549565,7.256597405816945E-10,460.0,58.26086956521739,-0.8679762448607078,460.0,33176.0
506.0,0.088205962,7.570413343070282E-10,506.0,59.28853754940712,-0.7890156642815647,506.0,33176.0
552.0,0.092078124,7.902747645725806E-10,552.0,58.69565217391305,-0.7234778154811101,552.0,33176.0
598.0,0.095095322,8.161703338515427E-10,598.0,59.030100334448164,-0.6678668114169242,598.0,33176.0
644.0,0.101399652,8.702782227843999E-10,644.0,58.54037267080745,-0.6202893122981268,644.0,33176.0
690.0,0.10517346,9.026675146073102E-10,690.0,58.69565217391305,-0.5789748258472294,690.0,33176.0
736.0,0.108240572,9.289914785242742E-10,736.0,58.96739130434783,-0.5428095823984921,736.0,33176.0
782.0,0.111817029,9.596869748147824E-10,782.0,58.567774936061376,-0.5109489051094851,782.0,33176.0
828.0,0.115446837,9.908403643282749E-10,828.0,59.05797101449275,-0.48255913855317434,828.0,33176.0
874.0,0.11906664,1.0219078843792277E-9,874.0,59.153318077803206,-0.4571825961532515,874.0,33176.0
920.0,0.122251521,1.049242618984232E-9,920.0,58.69565217391305,-0.43437291719335785,920.0,33176.0
966.0,0.125496324,1.0770916434377429E-9,966.0,58.90269151138716,-0.41369703761501514,966.0,33176.0
1012.0,0.138359967,1.1880016831184424E-9,1012.0,59.0,0.5703864659319974,1012.0,33328.0
1058.0,0.141956318,1.219009340289566E-9,1058.0,59.9,1.4596746449108113,1058.0,33328.0
1104.0,0.145439074,1.249037583933936E-9,1104.0,60.9,2.498628497331784,1104.0,33328.0
1150.0,0.148727659,1.2773916895977323E-9,1150.0,61.6,4.302404402089385,1150.0,33328.0
1196.0,0.15234928,1.3086172241386437E-9,1196.0,62.0,5.68285612167905,1196.0,33328.0
1242.0,0.155749532,1.3379341201566985E-9,1242.0,61.9,6.283206737770083,1242.0,33328.0
1288.0,0.160614261,1.379877703823149E-9,1288.0,62.7,7.1492581897839464,1288.0,33328.0
1334.0,0.165366453,1.4208509960149724E-9,1334.0,63.1,8.076329031936652,1334.0,33328.0
1380.0,0.17010167,1.461677930139833E-9,1380.0,63.800000000000004,9.127422431971095,1380.0,33328.0
1426.0,0.173434218,1.4904110837976138E-9,1426.0,64.4,9.637789679417228,1426.0,33328.0
