learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
4.0,0.005320739,1.544960012245509E-11,4.0,100.0,?,4.0,11224.0
8.0,0.014521681,4.4317760585496824E-11,8.0,62.5,0.0,8.0,12128.0
12.0,0.016954479,5.1950718497650494E-11,12.0,58.333333333333336,0.0,12.0,12128.0
16.0,0.019189043,5.896171281942063E-11,16.0,50.0,0.0,16.0,12128.0
20.0,0.021210537,6.53041952703562E-11,20.0,50.0,-9.890109890109873,20.0,12128.0
24.0,0.02391586,7.379220644012093E-11,24.0,54.166666666666664,-8.196721311475434,24.0,12128.0
28.0,0.025825208,7.978282831816208E-11,28.0,57.14285714285714,-7.006369426751608,28.0,12128.0
32.0,0.027537578,8.515542733379534E-11,32.0,59.375,-6.122448979591836,32.0,12128.0
36.0,0.02902684,8.982802003001171E-11,36.0,61.111111111111114,-5.439330543933017,36.0,12128.0
40.0,0.030449099,9.42903893213305E-11,40.0,65.0,-4.868913857677934,40.0,12128.0
44.0,0.031877214,9.877113194308345E-11,44.0,65.9090909090909,-4.430379746835445,44.0,12128.0
48.0,0.034149649,1.0590094737087685E-10,48.0,66.66666666666666,-4.0650406504064795,48.0,12128.0
52.0,0.035703595,1.1077648755783834E-10,52.0,67.3076923076923,-3.755868544600923,52.0,12128.0
56.0,0.037073196,1.1507364120127424E-10,56.0,69.64285714285714,-3.478260869565221,56.0,12128.0
60.0,0.03843868,1.1935787766550976E-10,60.0,70.0,-3.2504780114722474,60.0,12128.0
64.0,0.039760671,1.2350565387349987E-10,64.0,68.75,-3.059581320450886,64.0,12128.0
68.0,0.041043571,1.2753078119829295E-10,68.0,69.11764705882352,-2.8818443804035034,68.0,12128.0
72.0,0.042871551,1.3326610916397637E-10,72.0,69.44444444444444,-2.7237354085603522,72.0,12128.0
76.0,0.044130172,1.3721506058548886E-10,76.0,69.73684210526315,-2.5821596244131393,76.0,12128.0
80.0,0.045420757,1.412642997689545E-10,80.0,68.75,-2.459016393442644,80.0,12128.0
84.0,0.046709597,1.4530806397605274E-10,84.0,67.85714285714286,-2.3465703971119103,84.0,12128.0
88.0,0.047982937,1.4930319658791027E-10,88.0,64.77272727272727,-2.24887556221892,88.0,12128.0
92.0,0.049266906,1.5333167792401382E-10,92.0,65.21739130434783,-2.1512838306730897,92.0,12128.0
96.0,0.051245569,1.595397771584491E-10,96.0,63.541666666666664,-2.065613608748509,96.0,12128.0
100.0,0.052724251,1.6417917486901085E-10,100.0,63.0,-1.9845644983462232,100.0,12128.0
104.0,0.053977528,1.6811135937149327E-10,104.0,63.46153846153846,-1.9082001031460027,104.0,12128.0
108.0,0.055194832,1.719306777852277E-10,108.0,62.03703703703704,-1.8399264029438838,108.0,12128.0
112.0,0.056398259,1.7570645680237148E-10,112.0,62.5,-1.774123755949824,112.0,12128.0
116.0,0.057587051,1.794363181810412E-10,116.0,62.93103448275862,-1.7128874388254771,116.0,12128.0
120.0,0.059399565,1.851231212272412E-10,120.0,63.33333333333333,-1.655756642279597,120.0,12128.0
124.0,0.060649046,1.8904339569517306E-10,124.0,63.70967741935484,-1.6023306627822211,124.0,12128.0
128.0,0.061865054,1.928586478800409E-10,128.0,63.28125,-1.5530047265361242,128.0,12128.0
132.0,0.063625002,1.983805239304072E-10,132.0,62.121212121212125,-1.5072285450630516,132.0,12128.0
136.0,0.064705588,2.0177088657394048E-10,136.0,61.029411764705884,-1.4639639639639794,136.0,12128.0
140.0,0.065404374,2.039633432134158E-10,140.0,60.71428571428571,-1.422550052687056,140.0,12128.0
144.0,0.066112424,2.0618486585923364E-10,144.0,61.111111111111114,-1.3829519738496363,144.0,12128.0
148.0,0.066777048,2.0827013846279844E-10,148.0,61.48648648648649,-1.3455069678039226,148.0,12128.0
152.0,0.067753852,2.1133488276973364E-10,152.0,60.526315789473685,-1.3108198178182517,152.0,12128.0
156.0,0.068962729,2.151277612832685E-10,156.0,60.256410256410255,-1.2774869109947686,156.0,12128.0
160.0,0.069655969,2.1730281722421445E-10,160.0,60.62499999999999,-1.245480112495016,160.0,12128.0
164.0,0.070323637,2.1939764044558006E-10,164.0,61.58536585365854,-1.2147335423197494,164.0,12128.0
168.0,0.070965604,2.2141182620699204E-10,168.0,62.5,-1.1854684512427998,168.0,12128.0
172.0,0.071643104,2.2353749754735162E-10,172.0,62.2093023255814,-1.1581614187477247,172.0,12128.0
176.0,0.072320816,2.256638340424332E-10,176.0,62.5,-1.1318126414765797,176.0,12128.0
180.0,0.073489124,2.2932942641485066E-10,180.0,62.22222222222222,-1.1068891458780783,180.0,12128.0
184.0,0.074136366,2.3136016260625586E-10,184.0,61.95652173913043,-1.0830324909747266,184.0,12128.0
188.0,0.074783415,2.3339029325586226E-10,188.0,61.702127659574465,-1.0601761982977453,188.0,12128.0
192.0,0.075429327,2.3541685654264356E-10,192.0,61.458333333333336,-1.0382591381026849,192.0,12128.0
196.0,0.076058507,2.373909228067431E-10,196.0,61.73469387755102,-1.017042330951077,196.0,12128.0
200.0,0.076689691,2.393712766654789E-10,200.0,62.0,-0.9966777408637659,200.0,12128.0
204.0,0.0782054,2.4412684741326503E-10,204.0,62.254901960784316,-0.9771149395731269,204.0,12128.0
208.0,0.078861213,2.4618447530807717E-10,208.0,62.5,-0.9583074051026869,208.0,12128.0
212.0,0.07952355,2.4826257239820225E-10,212.0,62.264150943396224,-0.9403642423521107,212.0,12128.0
216.0,0.080235321,2.504957697644002E-10,216.0,62.5,-0.9229349330872182,216.0,12128.0
220.0,0.080877168,2.5250957902313933E-10,220.0,61.36363636363637,-0.9065400388517352,220.0,12128.0
224.0,0.081548815,2.546168864456316E-10,224.0,61.60714285714286,-0.890332041478971,224.0,12128.0
228.0,0.082705017,2.582444959734049E-10,228.0,61.8421052631579,-0.8746948738812106,228.0,12128.0
232.0,0.083367272,2.6032233578670356E-10,232.0,62.06896551724138,-0.8595988538682134,232.0,12128.0
236.0,0.08407698,2.6254906044445106E-10,236.0,62.28813559322034,-0.8450163241789987,236.0,12128.0
240.0,0.084744546,2.6464356363854476E-10,240.0,62.083333333333336,-0.8310249307479345,240.0,12128.0
244.0,0.085360369,2.6657572201763593E-10,244.0,62.704918032786885,-0.8172902288412989,244.0,12128.0
248.0,0.085972798,2.684972316461305E-10,248.0,62.903225806451616,-0.8041000265087886,248.0,12128.0
252.0,0.087167737,2.72246379374216E-10,252.0,62.301587301587304,-0.7915122937015878,252.0,12128.0
256.0,0.088167654,2.753836412334608E-10,256.0,62.5,-0.7791355695891085,256.0,12128.0
260.0,0.088879437,2.7761687624992595E-10,260.0,63.07692307692307,-0.7670569236980426,260.0,12128.0
264.0,0.089551268,2.7972476097651654E-10,264.0,63.25757575757576,-0.7554296506137635,264.0,12128.0
268.0,0.090225655,2.818406652100384E-10,268.0,63.059701492537314,-0.744228432563813,268.0,12128.0
272.0,0.090807842,2.8366728988993497E-10,272.0,62.86764705882353,-0.7333528894104013,272.0,12128.0
276.0,0.091905931,2.8711256858582295E-10,276.0,62.68115942028986,-0.7227891156462605,276.0,12128.0
280.0,0.09248221,2.8892065678412714E-10,280.0,63.21428571428571,-0.7123899986031578,280.0,12128.0
284.0,0.093053062,2.9071171764905254E-10,284.0,62.676056338028175,-0.7024821034321194,284.0,12128.0
288.0,0.09365031,2.925855965519117E-10,288.0,62.84722222222222,-0.692719905894664,288.0,12128.0
292.0,0.094235459,2.9442151457278265E-10,292.0,62.671232876712324,-0.6832848285461326,292.0,12128.0
296.0,0.09495073,2.9666569326693815E-10,296.0,62.16216216216216,-0.6741573033707833,296.0,12128.0
300.0,0.096080655,3.0021085812192824E-10,300.0,62.0,-0.6652145758521274,300.0,12128.0
304.0,0.096633753,3.019462154164082E-10,304.0,61.8421052631579,-0.6565051093223851,304.0,12128.0
308.0,0.097446624,3.044966162844664E-10,308.0,62.01298701298701,-0.6479722935984717,308.0,12128.0
312.0,0.098001655,3.062380384095013E-10,312.0,62.17948717948718,-0.6396588486140999,312.0,12128.0
316.0,0.098537325,3.079187149657971E-10,316.0,62.34177215189873,-0.6315564119032452,316.0,12128.0
320.0,0.099055612,3.0954485197241103E-10,320.0,62.5,-0.6236570410356139,320.0,12128.0
324.0,0.100483597,3.140251867162684E-10,324.0,62.96296296296296,-0.6159101495782086,324.0,12128.0
328.0,0.101418086,3.169571667681965E-10,328.0,62.80487804878049,-0.6084376728516355,328.0,12128.0
332.0,0.102312716,3.1976408831982145E-10,332.0,62.65060240963856,-0.6011436391182946,332.0,12128.0
336.0,0.103067574,3.221324721082217E-10,336.0,61.904761904761905,-0.5940964588108536,336.0,12128.0
340.0,0.103682661,3.240623212709195E-10,340.0,62.05882352941177,-0.5871021007246896,340.0,12128.0
344.0,0.104248649,3.2583812122750613E-10,344.0,61.627906976744185,-0.5803393434634019,344.0,12128.0
348.0,0.105365914,3.2934356505051254E-10,348.0,62.06896551724138,-0.5736305118885837,348.0,12128.0
352.0,0.105937619,3.311373022219373E-10,352.0,61.64772727272727,-0.5671717599255087,352.0,12128.0
356.0,0.106492296,3.328776136640873E-10,356.0,61.51685393258427,-0.5608247422680268,356.0,12128.0
360.0,0.1073052,3.354281180703805E-10,360.0,61.66666666666667,-0.554588511516842,360.0,12128.0
364.0,0.107864571,3.3718315704208276E-10,364.0,61.53846153846154,-0.5485182115938643,364.0,12128.0
368.0,0.108404025,3.3887570598266184E-10,368.0,61.684782608695656,-0.5425515423965018,368.0,12128.0
372.0,0.109473302,3.422305863868031E-10,372.0,61.82795698924731,-0.5367134863537917,372.0,12128.0
376.0,0.110010688,3.439166469313204E-10,376.0,61.96808510638297,-0.5309999252113076,376.0,12128.0
380.0,0.110540144,3.455778269242081E-10,380.0,61.8421052631579,-0.525432387068546,380.0,12128.0
384.0,0.111078563,3.47267128529234E-10,384.0,61.71875,-0.5199800555595259,384.0,12128.0
388.0,0.111609478,3.489328861671189E-10,388.0,61.855670103092784,-0.5146157885524001,388.0,12128.0
392.0,0.112156681,3.506497477677961E-10,392.0,61.47959183673469,-0.5094070501935628,392.0,12128.0
