learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
67.0,0.028570725,6.606610086746513E-10,67.0,82.08955223880598,0.0,67.0,89384.0
134.0,0.067781266,1.5673539808599485E-9,134.0,82.08955223880598,0.0,134.0,89384.0
201.0,0.089012854,2.0583069526114398E-9,201.0,84.5771144278607,0.0,201.0,89384.0
268.0,0.106839582,2.4705269470935065E-9,268.0,83.5820895522388,0.0,268.0,89384.0
335.0,0.122951251,2.843088423673891E-9,335.0,83.5820895522388,0.0,335.0,89384.0
402.0,0.138917587,3.2122892628755006E-9,402.0,83.33333333333334,0.0,402.0,89384.0
469.0,0.1486278,3.4368253611028195E-9,469.0,83.15565031982942,0.0,469.0,89384.0
536.0,0.158522814,3.6656347430869937E-9,536.0,83.02238805970148,0.0,536.0,89384.0
603.0,0.169238734,3.9134265130220185E-9,603.0,83.91376451077943,0.0,603.0,89384.0
670.0,0.179080649,4.141008049409008E-9,670.0,84.77611940298507,0.0,670.0,89384.0
737.0,0.188378756,4.356014730176991E-9,737.0,83.98914518317503,0.0,737.0,89384.0
804.0,0.197098721,4.557652626047945E-9,804.0,84.45273631840796,0.0,804.0,89384.0
871.0,0.206230529,4.768813857843892E-9,871.0,84.50057405281287,0.0,871.0,89384.0
938.0,0.215038989,4.972498085964471E-9,938.0,84.43496801705757,0.0,938.0,89384.0
1005.0,0.24477873,5.6613605166661245E-9,1005.0,84.1,0.0,1005.0,89536.0
1072.0,0.253969515,5.874246919918806E-9,1072.0,84.2,0.0,1072.0,89536.0
1139.0,0.262836647,6.079636539918267E-9,1139.0,84.5,0.0,1139.0,89536.0
1206.0,0.271731481,6.285667822098152E-9,1206.0,83.89999999999999,0.0,1206.0,89536.0
1273.0,0.281240174,6.505917937012596E-9,1273.0,84.39999999999999,0.0,1273.0,89536.0
1340.0,0.290046959,6.709909737807595E-9,1340.0,84.6,0.0,1340.0,89536.0
1407.0,0.298107064,6.896606169427849E-9,1407.0,85.2,0.0,1407.0,89536.0
1474.0,0.30673996,7.096570174580233E-9,1474.0,85.39999999999999,0.0,1474.0,89536.0
1541.0,0.314963006,7.287040813020948E-9,1541.0,85.5,0.0,1541.0,89536.0
1608.0,0.322606174,7.464079721555528E-9,1608.0,84.89999999999999,0.0,1608.0,89536.0
1675.0,0.33024584,7.641037513168736E-9,1675.0,84.6,0.0,1675.0,89536.0
1742.0,0.337899533,7.818320212564948E-9,1742.0,84.2,0.0,1742.0,89536.0
1809.0,0.34560728,7.996854966235244E-9,1809.0,83.89999999999999,0.0,1809.0,89536.0
1876.0,0.354143542,8.194580635413942E-9,1876.0,84.0,0.0,1876.0,89536.0
1943.0,0.361764443,8.371103772821113E-9,1943.0,84.1,0.0,1943.0,89536.0
2010.0,0.372914007,8.629361427395296E-9,2010.0,84.6,0.0,2010.0,89536.0
2077.0,0.381021463,8.817154651518084E-9,2077.0,84.3,0.0,2077.0,89536.0
2144.0,0.388574904,8.99211521110808E-9,2144.0,84.2,0.0,2144.0,89536.0
2211.0,0.396476724,9.175145282962671E-9,2211.0,84.3,0.0,2211.0,89536.0
2278.0,0.404038224,9.350292513389142E-9,2278.0,84.3,0.0,2278.0,89536.0
2345.0,0.411552881,9.524354718130911E-9,2345.0,84.2,0.0,2345.0,89536.0
2412.0,0.418948971,9.69567055222268E-9,2412.0,83.8,0.0,2412.0,89536.0
2479.0,0.426308236,9.866133407836573E-9,2479.0,83.6,0.0,2479.0,89536.0
2546.0,0.433785155,1.0039321486256604E-8,2546.0,83.89999999999999,0.0,2546.0,89536.0
2613.0,0.44181766,1.0225378618325211E-8,2613.0,83.7,0.0,2613.0,89536.0
2680.0,0.449070316,1.0393372086768763E-8,2680.0,84.1,0.0,2680.0,89536.0
2747.0,0.456682915,1.056970292472384E-8,2747.0,85.0,0.0,2747.0,89536.0
2814.0,0.464064498,1.0740682732779533E-8,2814.0,84.8,0.0,2814.0,89536.0
2881.0,0.471488033,1.0912634276153727E-8,2881.0,84.5,0.0,2881.0,89536.0
2948.0,0.479334293,1.1094377410215222E-8,2948.0,85.0,0.0,2948.0,89536.0
3015.0,0.489907635,1.1339288018910835E-8,3015.0,84.2,0.0,3015.0,89536.0
3082.0,0.4974803,1.1514693864536368E-8,3082.0,84.5,0.0,3082.0,89536.0
3149.0,0.504971091,1.168820326047018E-8,3149.0,84.5,0.0,3149.0,89536.0
3216.0,0.512257527,1.1856979175973682E-8,3216.0,84.7,0.0,3216.0,89536.0
3283.0,0.51963174,1.2027788272518663E-8,3283.0,84.1,0.0,3283.0,89536.0
3350.0,0.527151309,1.2201964254050204E-8,3350.0,84.0,0.0,3350.0,89536.0
3417.0,0.535011346,1.2384026505137895E-8,3417.0,84.3,0.0,3417.0,89536.0
3484.0,0.542328756,1.255351987224693E-8,3484.0,84.2,0.0,3484.0,89536.0
3551.0,0.549609462,1.2722163063604383E-8,3551.0,84.8,0.0,3551.0,89536.0
3618.0,0.557070648,1.2894986718116948E-8,3618.0,85.0,0.0,3618.0,89536.0
3685.0,0.564364815,1.3063941706983992E-8,3685.0,85.2,0.0,3685.0,89536.0
3752.0,0.573012888,1.32642572574007E-8,3752.0,85.0,0.0,3752.0,89536.0
3819.0,0.584839065,1.3538187317320454E-8,3819.0,85.0,0.0,3819.0,89536.0
3886.0,0.596972073,1.3819224512049305E-8,3886.0,85.3,0.0,3886.0,89536.0
3953.0,0.608896723,1.409543550474983E-8,3953.0,85.3,0.0,3953.0,89536.0
4020.0,0.618607453,1.4320365408197458E-8,4020.0,85.3,0.0,4020.0,89536.0
4087.0,0.626235402,1.4497051798620571E-8,4087.0,85.6,0.0,4087.0,89536.0
4154.0,0.63383107,1.4672990463361557E-8,4154.0,85.7,0.0,4154.0,89536.0
4221.0,0.641939959,1.4860816880102372E-8,4221.0,85.39999999999999,0.0,4221.0,89536.0
4288.0,0.649427905,1.5034260377223705E-8,4288.0,85.5,0.0,4288.0,89536.0
4355.0,0.657133836,1.5212753066836544E-8,4355.0,85.9,0.0,4355.0,89536.0
4422.0,0.664688578,1.538774376152497E-8,4422.0,86.0,0.0,4422.0,89536.0
4489.0,0.672284457,1.5563687313664704E-8,4489.0,85.8,0.0,4489.0,89536.0
4556.0,0.679780143,1.5737310092616826E-8,4556.0,85.5,0.0,4556.0,89536.0
4623.0,0.687161188,1.5908277438963868E-8,4623.0,84.8,0.0,4623.0,89536.0
4690.0,0.694614563,1.6080920167070712E-8,4690.0,84.89999999999999,0.0,4690.0,89536.0
4757.0,0.702058217,1.6253337727389816E-8,4757.0,84.7,0.0,4757.0,89536.0
4824.0,0.710138561,1.644050295551825E-8,4824.0,84.8,0.0,4824.0,89536.0
4891.0,0.71763751,1.6614201315428234E-8,4891.0,84.7,0.0,4891.0,89536.0
4958.0,0.725041948,1.678571051447135E-8,4958.0,84.3,0.0,4958.0,89536.0
5025.0,0.734735821,1.7010249958768903E-8,5025.0,84.3,0.0,5025.0,89536.0
5092.0,0.742066937,1.71800607983292E-8,5092.0,83.89999999999999,0.0,5092.0,89536.0
5159.0,0.749291099,1.734739425947476E-8,5159.0,83.3,0.0,5159.0,89536.0
5226.0,0.756607253,1.7516858533821586E-8,5226.0,83.89999999999999,0.0,5226.0,89536.0
5293.0,0.763913728,1.768609861322782E-8,5293.0,84.0,0.0,5293.0,89536.0
5360.0,0.771174452,1.7854278960975093E-8,5360.0,83.5,0.0,5360.0,89536.0
5427.0,0.778643557,1.802728604350032E-8,5427.0,83.5,0.0,5427.0,89536.0
5494.0,0.786095054,1.819988527144202E-8,5494.0,83.89999999999999,0.0,5494.0,89536.0
5561.0,0.793577429,1.8373199727338635E-8,5561.0,83.89999999999999,0.0,5561.0,89536.0
5628.0,0.801534694,1.855751407323819E-8,5628.0,84.39999999999999,0.0,5628.0,89536.0
5695.0,0.808992739,1.8730264972682216E-8,5695.0,84.2,0.0,5695.0,89536.0
5762.0,0.81644202,1.8902812871355565E-8,5762.0,84.7,0.0,5762.0,89536.0
5829.0,0.823880381,1.9075107829771522E-8,5829.0,84.6,0.0,5829.0,89536.0
5896.0,0.831197697,1.9244599019555995E-8,5896.0,85.3,0.0,5896.0,89536.0
5963.0,0.838425818,1.9412024183126372E-8,5963.0,85.0,0.0,5963.0,89536.0
6030.0,0.847940041,1.9632402389581418E-8,6030.0,84.89999999999999,0.0,6030.0,89536.0
6097.0,0.855535252,1.980833046881896E-8,6097.0,84.39999999999999,0.0,6097.0,89536.0
6164.0,0.862858168,1.9977951371555942E-8,6164.0,85.2,0.0,6164.0,89536.0
6231.0,0.870003615,2.014346155501281E-8,6231.0,84.7,0.0,6231.0,89536.0
6298.0,0.877232804,2.0310911456696273E-8,6298.0,84.7,0.0,6298.0,89536.0
6365.0,0.884387694,2.0476640368619312E-8,6365.0,85.3,0.0,6365.0,89536.0
6432.0,0.89235505,2.0661188452626682E-8,6432.0,85.1,0.0,6432.0,89536.0
6499.0,0.899695499,2.083121547272015E-8,6499.0,85.3,0.0,6499.0,89536.0
6566.0,0.906944269,2.099911892963987E-8,6566.0,85.3,0.0,6566.0,89536.0
6597.0,0.912597877,2.1130073605711674E-8,6597.0,85.39999999999999,0.0,6597.0,89536.0
