learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.141803232,7.815286658207576E-10,1.0,0.0,0.0,1.0,21304.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.154152735,8.552141155737142E-10,2.0,50.0,0.0,2.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.160203937,8.913196609479685E-10,3.0,33.33333333333333,0.0,3.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.166148307,9.267877746808032E-10,4.0,50.0,0.0,4.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.169556441,9.47122996803373E-10,5.0,60.0,0.0,5.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.173942305,9.73292014406373E-10,6.0,66.66666666666666,0.0,6.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.177398319,9.939129208462934E-10,7.0,57.14285714285714,0.0,7.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.180103927,1.0100563998458286E-9,8.0,62.5,0.0,8.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.183051558,1.0276439510161678E-9,9.0,55.55555555555556,0.0,9.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.186397127,1.0476058682240547E-9,10.0,50.0,-19.04761904761907,10.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.189729524,1.0674891924113036E-9,11.0,45.45454545454545,-17.857142857142858,11.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.193018025,1.0871106035076083E-9,12.0,50.0,-16.12903225806451,12.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.195391695,1.1012735169070464E-9,13.0,53.84615384615385,-14.705882352941199,13.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.198472618,1.119656377894183E-9,14.0,57.14285714285714,4.545454545454549,14.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.200842593,1.1337972444357973E-9,15.0,60.0,16.66666666666666,15.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.203811827,1.151513693649322E-9,16.0,62.5,25.0,16.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.205279313,1.1602697031758728E-9,17.0,64.70588235294117,31.08108108108108,17.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.206592113,1.168102751877159E-9,18.0,61.111111111111114,22.222222222222232,18.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.208663427,1.1804616058059038E-9,19.0,63.1578947368421,27.322404371584696,19.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.210839007,1.1934425808923942E-9,20.0,65.0,30.000000000000004,20.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.212395804,1.2027314799775681E-9,21.0,66.66666666666666,32.25806451612903,21.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.213531174,1.2095058618361752E-9,22.0,68.18181818181817,34.18803418803418,22.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23.0,0.215172536,1.2192993326485157E-9,23.0,69.56521739130434,35.85657370517927,23.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.216203555,1.2254510861821473E-9,24.0,70.83333333333334,37.31343283582089,24.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.228102977,1.2964510496519507E-9,25.0,68.0,32.43243243243244,25.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.230787594,1.3124692822123568E-9,26.0,69.23076923076923,33.75796178343949,26.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.23243654,1.3223080042749645E-9,27.0,70.37037037037037,34.93975903614459,27.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.234054699,1.331963030366848E-9,28.0,71.42857142857143,39.130434782608695,28.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29.0,0.235716495,1.3418784241812927E-9,29.0,68.96551724137932,34.91271820448878,29.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.238035491,1.3557151156850162E-9,30.0,66.66666666666666,31.19266055045871,30.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31.0,0.239602048,1.3650622495015465E-9,31.0,67.74193548387096,32.31441048034934,31.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32.0,0.241230146,1.374776578359306E-9,32.0,65.625,27.27272727272727,32.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.242831376,1.3843305946389836E-9,33.0,66.66666666666666,28.402366863905304,33.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34.0,0.245049971,1.3975682261772455E-9,34.0,67.64705882352942,29.43396226415096,34.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.246633331,1.4070156180051467E-9,35.0,68.57142857142857,30.379746835443033,35.0,23064.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
