learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.09532147,8.640770254035791E-11,1.0,100.0,?,1.0,3504.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.100792681,9.136728586008152E-11,2.0,100.0,?,2.0,3504.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.102246508,9.268516158064208E-11,3.0,100.0,?,3.0,3504.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.103826432,9.411734263102215E-11,4.0,100.0,?,4.0,3504.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.104564762,9.47866294036309E-11,5.0,100.0,?,5.0,3504.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.105290299,9.551939826044771E-11,6.0,83.33333333333334,0.0,6.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.106089933,9.6327002685931E-11,7.0,85.71428571428571,0.0,7.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.106878756,9.712368835177688E-11,8.0,87.5,0.0,8.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.107728484,9.798188609381518E-11,9.0,88.88888888888889,0.0,9.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.108500108,9.876120132704576E-11,10.0,90.0,0.0,10.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.10933383,9.960323352780607E-11,11.0,90.9090909090909,0.0,11.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.110059669,1.0033630739483569E-10,12.0,91.66666666666666,0.0,12.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.110778167,1.0106196708977222E-10,13.0,92.3076923076923,0.0,13.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.111494371,1.0178530991905265E-10,14.0,92.85714285714286,0.0,14.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.112178894,1.0247665596505006E-10,15.0,93.33333333333333,0.0,15.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.112863884,1.0316847366591295E-10,16.0,93.75,0.0,16.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.113706786,1.0401977736916807E-10,17.0,94.11764705882352,0.0,17.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.114777209,1.0510086990892888E-10,18.0,94.44444444444444,0.0,18.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.115708092,1.0604103157089817E-10,19.0,94.73684210526315,0.0,19.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.11686929,1.0721380391882527E-10,20.0,95.0,0.0,20.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.117520931,1.0787194021046164E-10,21.0,95.23809523809523,0.0,21.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.118231193,1.0858928181231025E-10,22.0,90.9090909090909,0.0,22.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23.0,0.119130242,1.0949729216595493E-10,23.0,91.30434782608695,0.0,23.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.11977696,1.1015045638713575E-10,24.0,91.66666666666666,0.0,24.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.121019568,1.1140545019672979E-10,25.0,92.0,0.0,25.0,3904.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
