learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
1.0,0.100654535,1.5102852110026612E-10,1.0,100.0,?,1.0,5800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
2.0,0.106828152,1.602918120721976E-10,2.0,100.0,?,2.0,5800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
3.0,0.108535729,1.6285397014063266E-10,3.0,100.0,?,3.0,5800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4.0,0.109812755,1.647701018696858E-10,4.0,100.0,?,4.0,5800.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
5.0,0.111044279,1.6683460485397116E-10,5.0,80.0,0.0,5.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6.0,0.112365768,1.6904992342202203E-10,6.0,83.33333333333334,0.0,6.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
7.0,0.113676651,1.7124746229706542E-10,7.0,85.71428571428571,0.0,7.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
8.0,0.114802574,1.7313493780998722E-10,8.0,87.5,0.0,8.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
9.0,0.115971467,1.7509444739876524E-10,9.0,88.88888888888889,0.0,9.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
10.0,0.117089957,1.7696946237443225E-10,10.0,90.0,0.0,10.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
11.0,0.11825915,1.7892947487740055E-10,11.0,90.9090909090909,0.0,11.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
12.0,0.119370101,1.807918516194655E-10,12.0,91.66666666666666,0.0,12.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
13.0,0.121280422,1.8399427674917713E-10,13.0,92.3076923076923,0.0,13.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
14.0,0.123360276,1.8748090371696486E-10,14.0,92.85714285714286,0.0,14.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
15.0,0.124593271,1.8954787265716327E-10,15.0,93.33333333333333,0.0,15.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
16.0,0.12621012,1.922583270093633E-10,16.0,93.75,0.0,16.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
17.0,0.127540991,1.9448937338052525E-10,17.0,94.11764705882352,0.0,17.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
18.0,0.128933941,1.968244877850844E-10,18.0,94.44444444444444,0.0,18.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
19.0,0.129834435,1.9833405848799482E-10,19.0,89.47368421052632,0.0,19.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
20.0,0.130737034,1.9984715797214047E-10,20.0,90.0,0.0,20.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
21.0,0.131551047,2.012117536014153E-10,21.0,85.71428571428571,0.0,21.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
22.0,0.132344929,2.025426020121409E-10,22.0,81.81818181818183,0.0,22.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
23.0,0.133165415,2.039180488532616E-10,23.0,78.26086956521739,0.0,23.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
24.0,0.133924448,2.051904770752622E-10,24.0,79.16666666666666,0.0,24.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
25.0,0.134659076,2.064219932278825E-10,25.0,76.0,-7.1428571428571495,25.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
26.0,0.135492269,2.0781874183772337E-10,26.0,73.07692307692307,-7.058823529411849,26.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
27.0,0.136209089,2.0902040500400794E-10,27.0,74.07407407407408,-6.779661016949118,27.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
28.0,0.13747284,2.1113893270699513E-10,28.0,71.42857142857143,-6.666666666666641,28.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
29.0,0.138153916,2.12280675323887E-10,29.0,72.41379310344827,-6.422018348623813,29.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
30.0,0.138826107,2.1340752329884302E-10,30.0,70.0,-11.570247933884332,30.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
31.0,0.139502631,2.1454163503108753E-10,31.0,70.96774193548387,-11.155378486055707,31.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
32.0,0.140153216,2.156322631260587E-10,32.0,71.875,-10.76923076923077,32.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
33.0,0.140868905,2.1683203030584588E-10,33.0,69.6969696969697,-10.738255033557019,33.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
34.0,0.141554838,2.1798191510347857E-10,34.0,70.58823529411765,-10.389610389610338,34.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
35.0,0.142242556,2.191347922405435E-10,35.0,68.57142857142857,-14.24332344213651,35.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
36.0,0.142913638,2.202597811093761E-10,36.0,66.66666666666666,-14.285714285714313,36.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
37.0,0.143583844,2.2138330146877303E-10,37.0,67.56756756756756,-13.846153846153872,37.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
38.0,0.144267319,2.225290657228066E-10,38.0,68.42105263157895,-13.432835820895514,38.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
39.0,0.145043,2.2382940232960717E-10,39.0,66.66666666666666,-13.422818791946343,39.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
40.0,0.145773134,2.2505338482765692E-10,40.0,67.5,-13.043478260869602,40.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
41.0,0.146489113,2.2625363815782801E-10,41.0,65.85365853658537,-12.992125984251993,41.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
42.0,0.147178401,2.2740914721248882E-10,42.0,66.66666666666666,-12.643678160919555,42.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
43.0,0.148414953,2.2948207903860347E-10,43.0,65.11627906976744,-12.565445026177974,43.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
44.0,0.149079033,2.3059532989023462E-10,44.0,65.9090909090909,-12.244897959183668,44.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
45.0,0.149773138,2.3175891407041087E-10,45.0,66.66666666666666,-11.940298507462687,45.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
46.0,0.150548629,2.330589321648909E-10,46.0,67.3913043478261,-11.6504854368932,46.0,6480.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
