learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),ensemble size,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes)
3.0,0.016010331,1.9355852681833006E-9,3.0,66.66666666666666,0.0,3.0,467320.0,100.0,2.190000000000001,0.16249009293809366,8564.4,114.42722710539788
6.0,0.129237776,1.7446061891131103E-8,6.0,50.0,-28.571428571428587,6.0,529512.0,100.0,5.570000000000002,0.24832977422708846,9184.399999999998,24.926850558943034
9.0,0.169779902,2.3102515531567235E-8,9.0,33.33333333333333,-42.105263157894754,9.0,539312.0,100.0,9.219999999999995,0.3383202714302028,9282.4,9.5679600012677
12.0,0.20353811,2.7824351469067233E-8,12.0,33.33333333333333,-45.454545454545446,12.0,540672.0,100.0,12.040000000000001,0.3768342346497202,9296.0,0.0
15.0,0.23579888,3.233673740961899E-8,15.0,33.33333333333333,-47.05882352941176,15.0,540672.0,100.0,14.569999999999999,0.4117602028444038,9296.0,0.0
18.0,0.267643069,3.6790855235445E-8,18.0,44.44444444444444,-36.36363636363636,18.0,540672.0,100.0,15.69,0.4352393977265079,9296.0,0.0
21.0,0.299868274,4.1298266620027524E-8,21.0,38.095238095238095,-35.82089552238805,21.0,540672.0,100.0,19.289999999999996,0.5101584226116591,9296.0,0.0
24.0,0.333031313,4.593685494044175E-8,24.0,37.5,-38.461538461538474,24.0,540672.0,100.0,24.510000000000005,0.5494708198059126,9296.0,0.0
27.0,0.365347878,5.045704505223781E-8,27.0,44.44444444444444,-12.813370473537605,27.0,540672.0,100.0,25.819999999999993,0.5730266974230747,9296.0,0.0
30.0,0.397229349,5.491637759465724E-8,30.0,46.666666666666664,-6.666666666666665,30.0,540672.0,100.0,30.740000000000006,0.5936737191829236,9296.0,0.0
33.0,0.429159542,5.938252499201646E-8,33.0,51.515151515151516,1.8587360594795574,33.0,540672.0,100.0,34.589999999999996,0.608872944567471,9296.0,0.0
36.0,0.460966186,6.383139131485174E-8,36.0,50.0,2.1148036253776525,36.0,540672.0,100.0,36.62000000000001,0.6390934235621611,9296.0,0.0
39.0,0.492417607,6.823057180343816E-8,39.0,46.15384615384615,-1.9925280199252764,39.0,540672.0,100.0,38.100000000000016,0.6727750460787487,9296.0,0.0
42.0,0.524294367,7.268924540776759E-8,42.0,47.61904761904761,-0.21691973969632677,42.0,540672.0,100.0,43.74000000000002,0.733969421100846,9296.0,0.0
45.0,0.5558977,7.710967416702459E-8,45.0,48.888888888888886,1.1461318051575968,45.0,540672.0,100.0,47.09000000000001,0.7541260243527341,9296.0,0.0
48.0,0.588103173,8.161432559270411E-8,48.0,47.91666666666667,0.3322259136212719,48.0,540672.0,100.0,50.000000000000014,0.7778499245037599,9296.0,0.0
51.0,0.619623084,8.60230859305337E-8,51.0,49.01960784313725,1.3392857142857029,51.0,540672.0,100.0,52.56999999999998,0.80632036142747,9296.0,0.0
54.0,0.651310558,9.045528367935369E-8,54.0,51.85185185185185,3.703703703703698,54.0,540672.0,100.0,53.879999999999995,0.7976328615460763,9296.0,0.0
57.0,0.686389675,9.53618781083698E-8,57.0,54.385964912280706,5.72519083969467,57.0,540672.0,100.0,55.03999999999999,0.8126425282914245,9296.0,0.0
60.0,0.719618107,1.0000961309372137E-7,60.0,55.00000000000001,6.032482598607904,60.0,540672.0,100.0,60.79999999999998,0.8157539736063477,9296.0,0.0
63.0,0.763629283,1.0616555456100653E-7,63.0,57.14285714285714,7.604562737642586,63.0,540672.0,100.0,62.29000000000003,0.7977613880874608,9296.0,0.0
66.0,0.796000606,1.106934037965412E-7,66.0,57.57575757575758,7.6923076923077165,66.0,540672.0,100.0,66.98999999999997,0.844171340739102,9296.0,0.0
69.0,0.851771534,1.1849420803645005E-7,69.0,59.42028985507246,8.953817153628652,69.0,540672.0,100.0,70.12000000000002,0.8650661211372194,9296.0,0.0
72.0,0.88235518,1.2277201089798163E-7,72.0,58.333333333333336,7.771135781383448,72.0,540672.0,100.0,74.71999999999996,0.9192750767135303,9296.0,0.0
75.0,0.91066929,1.2673236869115383E-7,75.0,57.333333333333336,6.759906759906767,75.0,540672.0,100.0,77.59000000000002,0.951245329432779,9296.0,0.0
78.0,0.940924895,1.3096428772547593E-7,78.0,55.12820512820513,1.8691588785046904,78.0,540672.0,100.0,80.65000000000005,0.9797314618678612,9296.0,0.0
81.0,0.970415187,1.350891607214883E-7,81.0,56.79012345679012,3.010605542251095,81.0,540672.0,100.0,82.07999999999998,0.9769753364751883,9296.0,0.0
84.0,1.001981123,1.3950435867884506E-7,84.0,58.333333333333336,4.046997389033968,84.0,540672.0,100.0,83.29000000000002,0.9995246344885628,9296.0,0.0
87.0,1.033689892,1.4393953500686834E-7,87.0,58.620689655172406,4.102878138395563,87.0,540672.0,100.0,88.61000000000004,1.0423259731693508,9296.0,0.0
90.0,1.065421414,1.4837789384781072E-7,90.0,57.77777777777777,3.3352176370830886,90.0,540672.0,100.0,92.56999999999998,1.0563186502704058,9296.0,0.0
93.0,1.096880551,1.5277815359054755E-7,93.0,58.06451612903226,3.408788282290262,93.0,540672.0,100.0,96.22999999999999,1.0802969101785924,9296.0,0.0
96.0,1.128852795,1.5725018275517972E-7,96.0,59.375,4.196519959058331,96.0,540672.0,100.0,97.95000000000003,1.0863129188110383,9296.0,0.0
99.0,1.160293298,1.6164783611872546E-7,99.0,58.58585858585859,3.517946280009526,99.0,540672.0,100.0,101.73,1.096629823457747,9296.0,0.0
102.0,1.191814906,1.6605683381973458E-7,102.0,57.84313725490197,2.9216467463479523,102.0,540672.0,100.0,104.25000000000003,1.1116804097101525,9296.0,0.0
105.0,1.222590208,1.7036144403396798E-7,105.0,59.04761904761905,3.587443946188349,105.0,540672.0,100.0,107.24000000000001,1.1122931086705339,9296.0,0.0
108.0,1.255215258,1.7492478263158354E-7,108.0,60.18518518518518,4.207920792079183,108.0,540672.0,100.0,108.74999999999999,1.1426864500957041,9296.0,0.0
