learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
81.0,0.121511516,3.5031293371485337E-10,81.0,93.82716049382715,76.52173913043477,81.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
162.0,0.138685337,3.998243859265413E-10,162.0,96.91358024691358,84.78015783540022,162.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
243.0,0.152340017,4.3919029269160493E-10,243.0,97.94238683127571,88.66498740554155,243.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
324.0,0.157908637,4.5524440569389193E-10,324.0,98.4567901234568,91.68207024029577,324.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
405.0,0.164227484,4.734613937056726E-10,405.0,98.76543209876543,93.1441920303348,405.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
486.0,0.168759161,4.865260407183732E-10,486.0,98.97119341563786,93.68995066216567,486.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
567.0,0.172412378,4.970581220131779E-10,567.0,99.11816578483244,94.7534005737022,567.0,11144.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
648.0,0.197508966,6.285183685976596E-10,648.0,99.22839506172839,95.44303797468352,648.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
729.0,0.203659063,6.607336349971591E-10,729.0,99.1769547325103,95.19857735625374,729.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
810.0,0.20982841,6.930497362092135E-10,810.0,99.25925925925925,95.83968224075056,810.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
891.0,0.217015492,7.306969084839024E-10,891.0,99.32659932659934,96.1790814357391,891.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
972.0,0.223626114,7.653244840809038E-10,972.0,99.38271604938271,96.56472362282643,972.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1053.0,0.229175456,7.943928924120132E-10,1053.0,99.9,99.42652658622745,1053.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
1134.0,0.234598644,8.228004843824437E-10,1134.0,99.9,99.45174236277111,1134.0,20248.0,3.0,2.0,2.0,1.0,0.0,0.0,1.0
