learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
9.0,0.007064972,3.0603231646948394E-11,9.0,66.66666666666666,0.0,9.0,16744.0
18.0,0.019281374,8.352083419346147E-11,18.0,61.111111111111114,0.0,18.0,16744.0
27.0,0.023462973,1.0163420291617512E-10,27.0,51.85185185185185,0.0,27.0,16744.0
36.0,0.027670303,1.1985903021982974E-10,36.0,50.0,4.98533724340176,36.0,16744.0
45.0,0.030588156,1.3249824963510035E-10,45.0,53.333333333333336,12.093023255813955,45.0,16744.0
54.0,0.033357927,1.444960245055457E-10,54.0,48.148148148148145,-2.4390243902439024,54.0,16744.0
63.0,0.035843964,1.552647531280915E-10,63.0,46.03174603174603,-6.886227544910181,63.0,16744.0
72.0,0.039132558,1.6950990568846463E-10,72.0,44.44444444444444,-10.854503464203232,72.0,16744.0
81.0,0.041497637,1.7975468238401744E-10,81.0,46.913580246913575,-6.416131989000921,81.0,16744.0
90.0,0.043831156,1.8986275110807683E-10,90.0,44.44444444444444,-11.111111111111116,90.0,16744.0
99.0,0.046072517,1.9957162042665813E-10,99.0,47.474747474747474,-5.104124132298912,99.0,16744.0
108.0,0.049102008,2.126944204668204E-10,108.0,46.2962962962963,-7.59189282033666,108.0,16744.0
117.0,0.051186676,2.217245451029804E-10,117.0,44.44444444444444,-11.038107752956648,117.0,16744.0
126.0,0.053347781,2.3108577072827354E-10,126.0,44.44444444444444,-11.08312342569269,126.0,16744.0
135.0,0.05557591,2.4073732319391437E-10,135.0,46.666666666666664,-6.954225352112667,135.0,16744.0
144.0,0.058581867,2.5375818136458597E-10,144.0,47.91666666666667,-4.976671850699833,144.0,16744.0
153.0,0.061225563,2.6520983907704554E-10,153.0,49.673202614379086,-2.292263610315197,153.0,16744.0
162.0,0.06360693,2.7552517025421067E-10,162.0,50.617283950617285,-1.1235955056179647,162.0,16744.0
171.0,0.065893858,2.854314214529263E-10,171.0,49.707602339181285,-2.853545950482584,171.0,16744.0
180.0,0.069128676,2.9944363333284856E-10,180.0,50.0,-2.6355803345159567,180.0,16744.0
189.0,0.072222009,3.1284297679240505E-10,189.0,50.264550264550266,-2.444931380463606,189.0,16744.0
198.0,0.075471752,3.269198390675916E-10,198.0,51.010101010101,-1.608295418474245,198.0,16744.0
207.0,0.078837702,3.415000734354059E-10,207.0,50.72463768115942,-2.128277062977628,207.0,16744.0
216.0,0.080791216,3.499620802866088E-10,216.0,51.388888888888886,-1.4311270125223623,216.0,16744.0
225.0,0.08284125,3.5884218135227757E-10,225.0,52.888888888888886,0.23425081569481104,225.0,16744.0
234.0,0.085908804,3.7212985831002393E-10,234.0,52.13675213675214,-0.7999999999999946,234.0,16744.0
243.0,0.088672062,3.8409942091753086E-10,243.0,51.440329218106996,-1.6736401673640073,243.0,16744.0
252.0,0.090164221,3.9056298333944547E-10,252.0,51.98412698412699,-1.1678832116788187,252.0,16744.0
261.0,0.091133629,3.9476215321363675E-10,261.0,52.490421455938694,-0.7220216606498309,261.0,16744.0
270.0,0.092668923,4.0141256285831334E-10,270.0,52.59259259259259,-0.6993006993007056,270.0,16744.0
279.0,0.093661532,4.057122321509653E-10,279.0,53.40501792114696,0.022051932300584096,279.0,16744.0
288.0,0.094510475,4.093895856187576E-10,288.0,53.47222222222222,0.0,288.0,16744.0
297.0,0.095553149,4.1390612070966105E-10,297.0,52.52525252525253,-0.9449198505483838,297.0,16744.0
306.0,0.09703148,4.203097845945094E-10,306.0,52.94117647058824,-0.6211180124223686,306.0,16744.0
315.0,0.097994653,4.2448194641412967E-10,315.0,53.333333333333336,-0.32933937122180584,315.0,16744.0
324.0,0.099105942,4.2929570005585757E-10,324.0,53.70370370370371,-0.06588700378849797,324.0,16744.0
333.0,0.100770476,4.3650593664083223E-10,333.0,53.753753753753756,-0.07806096561414548,333.0,16744.0
342.0,0.102341232,4.4330995649099357E-10,342.0,53.80116959064327,-0.08890864636585019,342.0,16744.0
351.0,0.103702356,4.492059165984393E-10,351.0,53.27635327635327,-0.5449591280654074,351.0,16744.0
360.0,0.105431888,4.566977040304079E-10,360.0,53.888888888888886,-0.10720986330742764,360.0,16744.0
369.0,0.106550105,4.6154146758425575E-10,369.0,53.929539295392956,-0.11490950876184715,369.0,16744.0
378.0,0.108553968,4.702215704321862E-10,378.0,53.96825396825397,-0.12178042988491365,378.0,16744.0
387.0,0.110199251,4.773484177535607E-10,387.0,53.48837209302325,-0.49627791563275875,387.0,16744.0
396.0,0.111790562,4.842414753842685E-10,396.0,54.04040404040404,-0.1333777925975231,396.0,16744.0
405.0,0.113148803,4.901249472445084E-10,405.0,54.32098765432099,0.032021774806862476,405.0,16744.0
414.0,0.11487886,4.976190088109838E-10,414.0,54.830917874396135,0.35010940919036926,414.0,16744.0
423.0,0.116317078,5.038489158244597E-10,423.0,55.08274231678487,0.4853767861122887,423.0,16744.0
432.0,0.117746851,5.100422417600122E-10,432.0,55.55555555555556,0.7656967840735076,432.0,16744.0
441.0,0.118997409,5.154592648086449E-10,441.0,55.78231292517006,0.8760301999884659,441.0,16744.0
450.0,0.120498351,5.219608724179368E-10,450.0,55.55555555555556,0.6885593220338942,450.0,16744.0
459.0,0.121500494,5.263018399932319E-10,459.0,55.55555555555556,0.6535670330603068,459.0,16744.0
468.0,0.122368994,5.300639082201654E-10,468.0,55.98290598290598,0.888230940044416,468.0,16744.0
477.0,0.123771502,5.361391307703323E-10,477.0,55.9748427672956,0.8473066339358333,477.0,16744.0
486.0,0.124825087,5.407029288738139E-10,486.0,55.76131687242798,0.6843455945252357,486.0,16744.0
495.0,0.126036527,5.459505050774251E-10,495.0,55.55555555555556,0.5334112747068221,495.0,16744.0
504.0,0.127461335,5.521223241980706E-10,504.0,55.952380952380956,0.7381121362668824,504.0,16744.0
513.0,0.12943668,5.606788960595926E-10,513.0,55.7504873294347,0.5941253297139508,513.0,16744.0
522.0,0.130662735,5.659897798361878E-10,522.0,55.74712643678161,0.5673291003546016,522.0,16744.0
531.0,0.131640885,5.702268172986806E-10,531.0,55.932203389830505,0.6460795445458953,531.0,16744.0
540.0,0.132514474,5.740109294694332E-10,540.0,55.925925925925924,0.6186204763377474,540.0,16744.0
549.0,0.133935129,5.801647591032089E-10,549.0,56.284153005464475,0.7891090898138676,549.0,16744.0
558.0,0.135061222,5.850426390063433E-10,558.0,56.451612903225815,0.8540384024802441,558.0,16744.0
567.0,0.136066785,5.893984209435684E-10,567.0,56.613756613756614,0.9149676777722521,567.0,16744.0
576.0,0.136948143,5.932161859733365E-10,576.0,56.423611111111114,0.7905138339921172,576.0,16744.0
585.0,0.138685874,6.007434888887739E-10,585.0,56.41025641025641,0.7610481708899254,585.0,16744.0
594.0,0.139739873,6.053090803097522E-10,594.0,56.73400673400673,0.9036027263875461,594.0,16744.0
603.0,0.140619126,6.091177271430694E-10,603.0,57.2139303482587,1.1236669166528983,603.0,16744.0
612.0,0.141463257,6.127742365437253E-10,612.0,57.35294117647059,1.1681722559089063,612.0,16744.0
621.0,0.142858334,6.188172703443306E-10,621.0,57.1658615136876,1.0494914279552898,621.0,16744.0
630.0,0.143936037,6.234855400212113E-10,630.0,57.3015873015873,1.0925517386279975,630.0,16744.0
639.0,0.144792244,6.271943588472079E-10,639.0,57.27699530516433,1.057222748438872,639.0,16744.0
648.0,0.145648796,6.309046721044518E-10,648.0,57.25308641975309,1.023424059288005,648.0,16744.0
657.0,0.147051156,6.369792535652721E-10,657.0,57.22983257229832,0.9910707103209855,657.0,16744.0
666.0,0.148081771,6.414435528694759E-10,666.0,57.35735735735735,1.0297626522667291,666.0,16744.0
675.0,0.148987894,6.453685920726926E-10,675.0,57.333333333333336,0.9981666327154591,675.0,16744.0
684.0,0.149807574,6.489191874489192E-10,684.0,56.87134502923976,0.7710919212384466,684.0,16744.0
693.0,0.15125445,6.551865981891755E-10,693.0,56.85425685425686,0.7472445357743482,693.0,16744.0
702.0,0.152230551,6.594147600295647E-10,702.0,56.98005698005698,0.7862076711405627,702.0,16744.0
711.0,0.153103561,6.631963641548326E-10,711.0,56.9620253164557,0.7626415128764246,711.0,16744.0
720.0,0.153932552,6.667872918479976E-10,720.0,56.94444444444444,0.7400028461647778,720.0,16744.0
729.0,0.155302387,6.727209852615168E-10,729.0,57.06447187928669,0.7757837198481519,729.0,16744.0
738.0,0.156253181,6.768395251553095E-10,738.0,57.3170731707317,0.8665171299178438,738.0,16744.0
